t_ms,t_s,phase,count,p_m,p_ref_m,v_mps,theta_hat_rad,T_hat_N,theta_cmd_rad,T_cmd_N,servo_us,esc_us
8,0.008,control,-3542,0.00003,-0.10000,0.00022,0.00000,2.57400,-1.04720,2.57400,2000,1700
26,0.026,control,-3542,0.00003,-0.10000,0.00028,-0.85836,2.57400,-0.44416,2.57400,1629,1700
46,0.046,control,-3575,0.00054,-0.10000,0.00386,-0.51885,2.57400,-0.70022,2.57400,1790,1700
66,0.066,control,-3661,0.00187,-0.10000,0.01423,-0.66751,2.57400,-0.64332,2.57400,1754,1700
86,0.086,control,-3725,0.00285,-0.10000,0.02403,-0.64768,2.57400,-0.69967,2.57400,1790,1700
128,0.128,control,-3697,0.00242,-0.10000,0.02395,-0.69029,2.57400,-0.66488,2.57400,1768,1700
147,0.147,control,-3611,0.00110,-0.10000,0.01107,-0.66946,2.57400,-0.62356,2.57400,1742,1700
167,0.167,control,-3457,-0.00128,-0.10000,-0.01871,-0.63184,2.57400,-0.52783,2.57400,1681,1700
187,0.187,control,-3172,-0.00568,-0.10000,-0.06534,-0.54658,2.57400,-0.38941,2.57400,1594,1700
207,0.207,control,-2821,-0.01109,-0.10000,-0.11422,-0.41775,2.57400,-0.26367,2.57400,1515,1700
229,0.229,control,-2409,-0.01745,-0.10000,-0.16409,-0.29145,2.57400,-0.12303,2.57400,1427,1700
248,0.248,control,-1969,-0.02424,-0.10000,-0.20994,-0.15340,2.57400,0.00072,2.57400,1349,1700
268,0.268,control,-1525,-0.03109,-0.10000,-0.24087,-0.02707,2.57400,0.08460,2.57400,1296,1700
288,0.288,control,-1116,-0.03740,-0.10000,-0.25641,0.06447,2.57400,0.13704,2.57400,1263,1700
308,0.308,control,-738,-0.04323,-0.10000,-0.25740,0.12396,2.57400,0.15948,2.57400,1249,1700
328,0.328,control,-404,-0.04839,-0.10000,-0.24625,0.15307,2.57400,0.15650,2.57400,1251,1700
348,0.348,control,-139,-0.05248,-0.10000,-0.22357,0.15588,2.57400,0.12323,2.57400,1272,1700
368,0.368,control,20,-0.05493,-0.10000,-0.18977,0.12912,2.57400,0.05729,2.57400,1313,1700
388,0.388,control,-24,-0.05425,-0.10000,-0.13405,0.07024,2.57400,-0.09047,2.57400,1406,1700
408,0.408,control,-162,-0.05212,-0.10000,-0.06635,-0.06149,2.57400,-0.24126,2.57400,1501,1700
428,0.428,control,-344,-0.04931,-0.10000,0.00224,-0.20884,2.57400,-0.39108,2.57400,1595,1700
449,0.449,control,-521,-0.04658,-0.10000,0.05910,-0.35821,2.57400,-0.50036,2.57400,1664,1700
468,0.468,control,-668,-0.04431,-0.10000,0.08729,-0.47473,2.57400,-0.53419,2.57400,1686,1700
488,0.488,control,-754,-0.04299,-0.10000,0.09013,-0.52347,2.57400,-0.52305,2.57400,1678,1700
508,0.508,control,-765,-0.04282,-0.10000,0.07251,-0.52313,2.57400,-0.46750,2.57400,1644,1700
528,0.528,control,-700,-0.04382,-0.10000,0.04109,-0.47753,2.57400,-0.38640,2.57400,1593,1700
548,0.548,control,-438,-0.04786,-0.10000,-0.01252,-0.40284,2.57400,-0.22148,2.57400,1489,1700
568,0.568,control,-79,-0.05340,-0.10000,-0.07666,-0.25419,2.57400,-0.05850,2.57400,1386,1700
588,0.588,control,323,-0.05960,-0.10000,-0.14051,-0.09379,2.57400,0.10220,2.57400,1285,1700
608,0.608,control,735,-0.06596,-0.10000,-0.19714,0.06685,2.57400,0.24075,2.57400,1198,1700
628,0.628,control,1117,-0.07186,-0.10000,-0.22709,0.20939,2.57400,0.30001,2.57400,1161,1700
648,0.648,control,1433,-0.07673,-0.10000,-0.23144,0.28367,2.57400,0.31296,2.57400,1153,1700
668,0.668,control,1672,-0.08042,-0.10000,-0.21513,0.30768,2.57400,0.28140,2.57400,1173,1700
690,0.690,control,1850,-0.08317,-0.10000,-0.18497,0.28614,2.57400,0.22675,2.57400,1207,1700
709,0.709,control,1925,-0.08432,-0.10000,-0.14276,0.23746,2.57400,0.13520,2.57400,1264,1700
729,0.729,control,1849,-0.08315,-0.10000,-0.08776,0.15364,2.57400,0.00218,2.57400,1348,1700
749,0.749,control,1583,-0.07905,-0.10000,-0.01672,0.02950,2.57400,-0.18557,2.57400,1466,1700
769,0.769,control,1250,-0.07391,-0.10000,0.05979,-0.14679,2.57400,-0.36529,2.57400,1579,1700
789,0.789,control,921,-0.06883,-0.10000,0.12638,-0.32589,2.57400,-0.50997,2.57400,1670,1700
809,0.809,control,606,-0.06397,-0.10000,0.17217,-0.47677,2.57400,-0.60428,2.57400,1730,1700
829,0.829,control,348,-0.05999,-0.10000,0.18504,-0.58129,2.57400,-0.61446,2.57400,1736,1700
850,0.850,control,153,-0.05698,-0.10000,0.17400,-0.60848,2.57400,-0.59074,2.57400,1721,1700
870,0.870,control,62,-0.05558,-0.10000,0.14498,-0.59394,2.57400,-0.52085,2.57400,1677,1700
891,0.891,control,86,-0.05595,-0.10000,0.09966,-0.53403,2.57400,-0.41104,2.57400,1608,1700
935,0.935,control,662,-0.06484,-0.10000,-0.00402,-0.43322,2.57400,-0.05013,2.57400,1381,1700
954,0.954,control,1080,-0.07128,-0.10000,-0.10133,-0.11921,2.57400,0.11436,2.57400,1278,1700
974,0.974,control,1480,-0.07746,-0.10000,-0.18355,0.07224,2.57400,0.31292,2.57400,1153,1700
994,0.994,control,1864,-0.08338,-0.10000,-0.24710,0.26952,2.57400,0.44376,2.57400,1070,1700
1014,1.014,control,2232,-0.08906,-0.10000,-0.24370,0.41234,2.57400,0.39156,2.57400,1103,1700
1035,1.035,control,2574,-0.09434,-0.10000,-0.23447,0.39531,2.57400,0.42866,2.57400,1080,1700
1055,1.055,control,2865,-0.09883,-0.10000,-0.21993,0.42264,2.57400,0.40891,2.57400,1092,1700
1075,1.075,control,3103,-0.10250,-0.10000,-0.19980,0.41139,2.57400,0.38950,2.57400,1105,1700
1095,1.095,control,3267,-0.10503,-0.10000,-0.17173,0.39345,2.57400,0.33689,2.57400,1138,1700
1115,1.115,control,3323,-0.10589,-0.10000,-0.13242,0.34709,2.57400,0.25010,2.57400,1192,1700
1135,1.135,control,3261,-0.10494,-0.10000,-0.08250,0.26759,2.57400,0.13291,2.57400,1266,1700
1157,1.157,control,2963,-0.10034,-0.10000,-0.00963,0.15720,2.57400,-0.07566,2.57400,1397,1700
1176,1.176,control,2581,-0.09444,-0.10000,0.07120,-0.03367,2.57400,-0.26717,2.57400,1518,1700
1196,1.196,control,2172,-0.08813,-0.10000,0.14568,-0.22506,2.57400,-0.44189,2.57400,1627,1700
1216,1.216,control,1768,-0.08190,-0.10000,0.20496,-0.40279,2.57400,-0.57578,2.57400,1712,1700
1236,1.236,control,1400,-0.07622,-0.10000,0.23030,-0.54458,2.57400,-0.61824,2.57400,1738,1700
1256,1.256,control,1060,-0.07098,-0.10000,0.23337,-0.60496,2.57400,-0.64070,2.57400,1752,1700
1276,1.276,control,781,-0.06667,-0.10000,0.22025,-0.63425,2.57400,-0.62228,2.57400,1741,1700
1296,1.296,control,587,-0.06368,-0.10000,0.19363,-0.62444,2.57400,-0.57355,2.57400,1710,1700
1316,1.316,control,497,-0.06229,-0.10000,0.15562,-0.58272,2.57400,-0.49323,2.57400,1660,1700
1336,1.336,control,524,-0.06271,-0.10000,0.10458,-0.50937,2.57400,-0.37371,2.57400,1585,1700
1356,1.356,control,732,-0.06592,-0.10000,0.03667,-0.39817,2.57400,-0.19645,2.57400,1473,1700
1378,1.378,control,1093,-0.07149,-0.10000,-0.04365,-0.23282,2.57400,0.00796,2.57400,1344,1700
1397,1.397,control,1485,-0.07753,-0.10000,-0.11981,-0.03546,2.57400,0.18123,2.57400,1236,1700
1417,1.417,control,1887,-0.08374,-0.10000,-0.18316,0.14215,2.57400,0.32817,2.57400,1143,1700
1437,1.437,control,2285,-0.08988,-0.10000,-0.22268,0.29462,2.57400,0.41431,2.57400,1089,1700
1457,1.457,control,2668,-0.09579,-0.10000,-0.23692,0.39273,2.57400,0.45365,2.57400,1064,1700
1477,1.477,control,3016,-0.10116,-0.10000,-0.23643,0.44266,2.57400,0.47315,2.57400,1052,1700
1497,1.497,control,3304,-0.10560,-0.10000,-0.22398,0.46765,2.57400,0.46138,2.57400,1059,1700
1517,1.517,control,3515,-0.10886,-0.10000,-0.20004,0.46251,2.57400,0.42087,2.57400,1085,1700
1537,1.537,control,3645,-0.11086,-0.10000,-0.16554,0.42838,2.57400,0.35314,2.57400,1127,1700
1557,1.557,control,3679,-0.11139,-0.10000,-0.12127,0.36671,2.57400,0.25739,2.57400,1188,1700
1577,1.577,control,3588,-0.10998,-0.10000,-0.06705,0.27710,2.57400,0.12859,2.57400,1269,1700
1598,1.598,control,3259,-0.10491,-0.10000,0.00753,0.15537,2.57400,-0.08263,2.57400,1401,1700
1617,1.617,control,2845,-0.09852,-0.10000,0.08867,-0.03971,2.57400,-0.27732,2.57400,1524,1700
1637,1.637,control,2415,-0.09188,-0.10000,0.16312,-0.23448,2.57400,-0.45301,2.57400,1634,1700
1657,1.657,control,1989,-0.08531,-0.10000,0.22164,-0.41360,2.57400,-0.58698,2.57400,1719,1700
1677,1.677,control,1592,-0.07918,-0.10000,0.24654,-0.55571,2.57400,-0.63245,2.57400,1747,1700
1697,1.697,control,1227,-0.07355,-0.10000,0.24872,-0.61861,2.57400,-0.65426,2.57400,1761,1700
1717,1.717,control,942,-0.06916,-0.10000,0.23371,-0.64783,2.57400,-0.63069,2.57400,1746,1700
1738,1.738,control,725,-0.06581,-0.10000,0.20663,-0.63378,2.57400,-0.58716,2.57400,1719,1700
1758,1.758,control,623,-0.06423,-0.10000,0.16665,-0.59557,2.57400,-0.49988,2.57400,1664,1700
1778,1.778,control,622,-0.06422,-0.10000,0.11534,-0.51713,2.57400,-0.38758,2.57400,1593,1700
1798,1.798,control,803,-0.06701,-0.10000,0.04961,-0.41094,2.57400,-0.21830,2.57400,1487,1700
1845,1.845,control,1574,-0.07891,-0.10000,-0.07681,-0.25304,2.57400,0.20828,2.57400,1218,1700
1864,1.864,control,1910,-0.08409,-0.10000,-0.16205,0.12509,2.57400,0.27492,2.57400,1177,1700
1884,1.884,control,2242,-0.08921,-0.10000,-0.22359,0.24790,2.57400,0.44321,2.57400,1071,1700
1904,1.904,control,2530,-0.09366,-0.10000,-0.25360,0.40799,2.57400,0.47514,2.57400,1051,1700
1924,1.924,control,2749,-0.09704,-0.10000,-0.20299,0.46303,2.57400,0.30637,2.57400,1157,1700
1944,1.944,control,2916,-0.09961,-0.10000,-0.16955,0.33462,2.57400,0.31448,2.57400,1152,1700
1964,1.964,control,3047,-0.10163,-0.10000,-0.13781,0.31811,2.57400,0.24354,2.57400,1196,1700
1984,1.984,control,3114,-0.10267,-0.10000,-0.10442,0.25699,2.57400,0.18827,2.57400,1231,1700
2004,2.004,control,3057,-0.10179,-0.10000,-0.06459,0.20066,2.57400,0.08856,2.57400,1294,1700
2024,2.024,control,2779,-0.09750,-0.10000,-0.00458,0.10877,2.57400,-0.08779,2.57400,1405,1700
2045,2.045,control,2445,-0.09235,-0.10000,0.06365,-0.05234,2.57400,-0.25130,2.57400,1508,1700
2064,2.064,control,2103,-0.08707,-0.10000,0.12829,-0.21542,2.57400,-0.40300,2.57400,1603,1700
2084,2.084,control,1780,-0.08209,-0.10000,0.17641,-0.36918,2.57400,-0.50421,2.57400,1667,1700
2104,2.104,control,1503,-0.07781,-0.10000,0.19074,-0.47986,2.57400,-0.51788,2.57400,1675,1700
2124,2.124,control,1284,-0.07443,-0.10000,0.18262,-0.51102,2.57400,-0.50478,2.57400,1667,1700
2144,2.144,control,1137,-0.07216,-0.10000,0.15912,-0.50591,2.57400,-0.45534,2.57400,1636,1700
2164,2.164,control,1092,-0.07147,-0.10000,0.12205,-0.46446,2.57400,-0.37063,2.57400,1583,1700
2184,2.184,control,1195,-0.07306,-0.10000,0.06988,-0.38755,2.57400,-0.23766,2.57400,1499,1700
2205,2.205,control,1480,-0.07746,-0.10000,-0.00021,-0.26469,2.57400,-0.04906,2.57400,1380,1700
2225,2.225,control,1783,-0.08213,-0.10000,-0.06983,-0.08795,2.57400,0.10302,2.57400,1285,1700
2245,2.245,control,2086,-0.08681,-0.10000,-0.12831,0.06858,2.57400,0.23288,2.57400,1203,1700
2267,2.267,control,2393,-0.09154,-0.10000,-0.16789,0.20325,2.57400,0.31701,2.57400,1150,1700
2286,2.286,control,2639,-0.09534,-0.10000,-0.17555,0.29650,2.57400,0.31615,2.57400,1151,1700
2306,2.306,control,2806,-0.09792,-0.10000,-0.16316,0.31260,2.57400,0.29130,2.57400,1166,1700
2326,2.326,control,2912,-0.09955,-0.10000,-0.13816,0.29514,2.57400,0.23904,2.57400,1199,1700
2346,2.346,control,2953,-0.10018,-0.10000,-0.10193,0.24915,2.57400,0.15964,2.57400,1249,1700
2366,2.366,control,2877,-0.09901,-0.10000,-0.05629,0.17578,2.57400,0.04984,2.57400,1318,1700
2386,2.386,control,2615,-0.09497,-0.10000,0.00374,0.07255,2.57400,-0.11599,2.57400,1422,1700
2406,2.406,control,2299,-0.09009,-0.10000,0.06733,-0.08199,2.57400,-0.26606,2.57400,1517,1700
2426,2.426,control,1981,-0.08519,-0.10000,0.12518,-0.23287,2.57400,-0.40028,2.57400,1601,1700
2446,2.446,control,1679,-0.08053,-0.10000,0.16695,-0.37009,2.57400,-0.48896,2.57400,1657,1700
2466,2.466,control,1447,-0.07695,-0.10000,0.17624,-0.46752,2.57400,-0.48821,2.57400,1657,1700
2488,2.488,control,1263,-0.07411,-0.10000,0.16477,-0.48448,2.57400,-0.46852,2.57400,1644,1700
2507,2.507,control,1162,-0.07255,-0.10000,0.13789,-0.47140,2.57400,-0.40621,2.57400,1605,1700
2527,2.527,control,1178,-0.07280,-0.10000,0.09548,-0.41796,2.57400,-0.30265,2.57400,1540,1700
2547,2.547,control,1406,-0.07631,-0.10000,0.03307,-0.32344,2.57400,-0.12841,2.57400,1430,1700
2567,2.567,control,1666,-0.08033,-0.10000,-0.03361,-0.16358,2.57400,0.01896,2.57400,1338,1700
2587,2.587,control,1928,-0.08437,-0.10000,-0.09282,-0.01396,2.57400,0.14946,2.57400,1255,1700
2607,2.607,control,2191,-0.08843,-0.10000,-0.13726,0.11999,2.57400,0.24289,2.57400,1197,1700
2627,2.627,control,2424,-0.09202,-0.10000,-0.15113,0.22073,2.57400,0.25495,2.57400,1189,1700
2647,2.647,control,2597,-0.09469,-0.10000,-0.14589,0.24878,2.57400,0.24605,2.57400,1195,1700
2667,2.667,control,2705,-0.09636,-0.10000,-0.12769,0.24654,2.57400,0.20559,2.57400,1220,1700
2687,2.687,control,2734,-0.09681,-0.10000,-0.09695,0.21297,2.57400,0.13346,2.57400,1266,1700
2734,2.734,control,2299,-0.09009,-0.10000,-0.01559,0.14780,2.57400,-0.15686,2.57400,1448,1700
2753,2.753,control,2065,-0.08648,-0.10000,0.05278,-0.10192,2.57400,-0.24230,2.57400,1502,1700
2773,2.773,control,1887,-0.08374,-0.10000,0.10419,-0.21698,2.57400,-0.35803,2.57400,1575,1700
2793,2.793,control,1669,-0.08037,-0.10000,0.14628,-0.33260,2.57400,-0.44944,2.57400,1632,1700
2813,2.813,control,1472,-0.07733,-0.10000,0.13321,-0.42837,2.57400,-0.37111,2.57400,1583,1700
2833,2.833,control,1312,-0.07486,-0.10000,0.12129,-0.38144,2.57400,-0.39107,2.57400,1595,1700
2853,2.853,control,1196,-0.07307,-0.10000,0.11102,-0.38933,2.57400,-0.37069,2.57400,1583,1700
2873,2.873,control,1180,-0.07283,-0.10000,0.08612,-0.37405,2.57400,-0.30266,2.57400,1540,1700
2893,2.893,control,1291,-0.07454,-0.10000,0.04539,-0.31554,2.57400,-0.19280,2.57400,1471,1700
2913,2.913,control,1553,-0.07858,-0.10000,-0.01241,-0.21493,2.57400,-0.03240,2.57400,1370,1700
2933,2.933,control,1842,-0.08304,-0.10000,-0.07350,-0.06531,2.57400,0.10859,2.57400,1281,1700
2954,2.954,control,2114,-0.08724,-0.10000,-0.12293,0.07723,2.57400,0.21373,2.57400,1215,1700
2973,2.973,control,2381,-0.09136,-0.10000,-0.15461,0.18911,2.57400,0.28163,2.57400,1172,1700
2993,2.993,control,2604,-0.09480,-0.10000,-0.15990,0.26494,2.57400,0.28157,2.57400,1172,1700
3013,3.013,control,2743,-0.09694,-0.10000,-0.14528,0.27857,2.57400,0.24668,2.57400,1194,1700
3033,3.033,control,2810,-0.09798,-0.10000,-0.11876,0.25243,2.57400,0.18922,2.57400,1230,1700
3053,3.053,control,2788,-0.09764,-0.10000,-0.07959,0.20062,2.57400,0.09413,2.57400,1290,1700
3073,3.073,control,2577,-0.09438,-0.10000,-0.02096,0.11333,2.57400,-0.07011,2.57400,1394,1700
3093,3.093,control,2298,-0.09008,-0.10000,0.04178,-0.03703,2.57400,-0.21435,2.57400,1484,1700
3113,3.113,control,1993,-0.08537,-0.10000,0.10077,-0.18238,2.57400,-0.35412,2.57400,1572,1700
3144,3.144,control,1702,-0.08088,-0.10000,0.14753,-0.32315,2.57400,-0.45483,2.57400,1636,1700
3153,3.153,control,1432,-0.07672,-0.10000,0.16793,-0.43108,2.57400,-0.48913,2.57400,1657,1700
3174,3.174,control,1214,-0.07335,-0.10000,0.16746,-0.47866,2.57400,-0.48933,2.57400,1657,1700
3193,3.193,control,1061,-0.07099,-0.10000,0.15090,-0.48740,2.57400,-0.45378,2.57400,1635,1700
3213,3.213,control,999,-0.07004,-0.10000,0.12120,-0.45985,2.57400,-0.38614,2.57400,1592,1700
3233,3.233,control,1068,-0.07110,-0.10000,0.07567,-0.39943,2.57400,-0.26875,2.57400,1519,1700
3253,3.253,control,1333,-0.07519,-0.10000,0.00985,-0.29231,2.57400,-0.08622,2.57400,1404,1700
3273,3.273,control,1612,-0.07949,-0.10000,-0.05656,-0.12339,2.57400,0.05695,2.57400,1314,1700
3293,3.293,control,1891,-0.08380,-0.10000,-0.11331,0.02443,2.57400,0.18343,2.57400,1234,1700
3313,3.313,control,2169,-0.08809,-0.10000,-0.15291,0.15476,2.57400,0.26601,2.57400,1182,1700
3333,3.333,control,2417,-0.09191,-0.10000,-0.16295,0.24595,2.57400,0.27471,2.57400,1177,1700
3353,3.353,control,2614,-0.09495,-0.10000,-0.15711,0.26952,2.57400,0.27085,2.57400,1179,1700
3373,3.373,control,2764,-0.09727,-0.10000,-0.14142,0.27061,2.57400,0.24306,2.57400,1197,1700
3395,3.395,control,2857,-0.09870,-0.10000,-0.11674,0.24803,2.57400,0.19330,2.57400,1228,1700
3414,3.414,control,2843,-0.09849,-0.10000,-0.08103,0.20317,2.57400,0.10594,2.57400,1283,1700
3434,3.434,control,2636,-0.09529,-0.10000,-0.02669,0.12347,2.57400,-0.04900,2.57400,1380,1700
3454,3.454,control,2365,-0.09111,-0.10000,0.03509,-0.01790,2.57400,-0.19515,2.57400,1472,1700
3474,3.474,control,2076,-0.08665,-0.10000,0.09488,-0.16318,2.57400,-0.33496,2.57400,1560,1700
3494,3.494,control,1786,-0.08218,-0.10000,0.14263,-0.30398,2.57400,-0.43873,2.57400,1625,1700
3514,3.514,control,1521,-0.07809,-0.10000,0.16322,-0.41443,2.57400,-0.47108,2.57400,1646,1700
3534,3.534,control,1316,-0.07493,-0.10000,0.16226,-0.46086,2.57400,-0.46840,2.57400,1644,1700
3554,3.554,control,1180,-0.07283,-0.10000,0.14545,-0.46705,2.57400,-0.43109,2.57400,1621,1700
3574,3.574,control,1126,-0.07199,-0.10000,0.11492,-0.43757,2.57400,-0.36078,2.57400,1576,1700
3594,3.594,control,1205,-0.07321,-0.10000,0.06861,-0.37463,2.57400,-0.24097,2.57400,1501,1700
3639,3.639,control,1781,-0.08210,-0.10000,-0.02964,-0.26508,2.57400,0.09604,2.57400,1289,1700
3658,3.658,control,2025,-0.08587,-0.10000,-0.10016,0.03092,2.57400,0.15754,2.57400,1250,1700
3678,3.678,control,2267,-0.08960,-0.10000,-0.15328,0.13470,2.57400,0.29719,2.57400,1163,1700
3698,3.698,control,2487,-0.09299,-0.10000,-0.18445,0.26789,2.57400,0.34083,2.57400,1135,1700
3718,3.718,control,2664,-0.09573,-0.10000,-0.15071,0.32767,2.57400,0.21706,2.57400,1213,1700
3738,3.738,control,2791,-0.09768,-0.10000,-0.12795,0.23701,2.57400,0.22703,2.57400,1207,1700
3758,3.758,control,2844,-0.09850,-0.10000,-0.10070,0.22883,2.57400,0.15233,2.57400,1254,1700
3778,3.778,control,2760,-0.09721,-0.10000,-0.05970,0.16612,2.57400,0.04889,2.57400,1319,1700
3798,3.798,control,2520,-0.09350,-0.10000,-0.00236,0.07003,2.57400,-0.10963,2.57400,1418,1700
3818,3.818,control,2258,-0.08946,-0.10000,0.05686,-0.07723,2.57400,-0.24181,2.57400,1502,1700
3838,3.838,control,2007,-0.08559,-0.10000,0.10746,-0.21214,2.57400,-0.35276,2.57400,1571,1700
3860,3.860,control,1752,-0.08165,-0.10000,0.14111,-0.32740,2.57400,-0.42278,2.57400,1615,1700
3879,3.879,control,1550,-0.07854,-0.10000,0.14710,-0.40558,2.57400,-0.41996,2.57400,1614,1700
3899,3.899,control,1426,-0.07662,-0.10000,0.13399,-0.41736,2.57400,-0.38886,2.57400,1594,1700
3919,3.919,control,1387,-0.07602,-0.10000,0.10716,-0.39400,2.57400,-0.32393,2.57400,1553,1700
3939,3.939,control,1488,-0.07758,-0.10000,0.06066,-0.33657,2.57400,-0.19608,2.57400,1473,1700
3959,3.959,control,1736,-0.08141,-0.10000,-0.00189,-0.22142,2.57400,-0.03265,2.57400,1370,1700
3979,3.979,control,2004,-0.08554,-0.10000,-0.06300,-0.06669,2.57400,0.10141,2.57400,1286,1700
3999,3.999,control,2279,-0.08978,-0.10000,-0.11524,0.07110,2.57400,0.21958,2.57400,1211,1700
4019,4.019,control,2533,-0.09370,-0.10000,-0.14744,0.19281,2.57400,0.28017,2.57400,1173,1700
4039,4.039,control,2741,-0.09691,-0.10000,-0.15278,0.26441,2.57400,0.28081,2.57400,1173,1700
4059,4.059,control,2880,-0.09906,-0.10000,-0.14045,0.27786,2.57400,0.25351,2.57400,1190,1700
4081,4.081,control,2957,-0.10025,-0.10000,-0.11536,0.25790,2.57400,0.19802,2.57400,1225,1700
4100,4.100,control,2916,-0.09961,-0.10000,-0.07598,0.20882,2.57400,0.09723,2.57400,1288,1700
4120,4.120,control,2689,-0.09611,-0.10000,-0.01718,0.11736,2.57400,-0.06721,2.57400,1392,1700
4141,4.141,control,2379,-0.09133,-0.10000,0.04896,-0.03393,2.57400,-0.22693,2.57400,1492,1700
4161,4.161,control,2079,-0.08670,-0.10000,0.10952,-0.19212,2.57400,-0.36194,2.57400,1577,1700
4181,4.181,control,1780,-0.08209,-0.10000,0.15555,-0.33132,2.57400,-0.46270,2.57400,1641,1700
4201,4.201,control,1517,-0.07803,-0.10000,0.17325,-0.43901,2.57400,-0.48722,2.57400,1656,1700
4221,4.221,control,1321,-0.07500,-0.10000,0.16625,-0.47852,2.57400,-0.46818,2.57400,1644,1700
4241,4.241,control,1197,-0.07309,-0.10000,0.14514,-0.47004,2.57400,-0.42520,2.57400,1617,1700
4261,4.261,control,1168,-0.07264,-0.10000,0.10964,-0.43328,2.57400,-0.33976,2.57400,1563,1700
4281,4.281,control,1320,-0.07499,-0.10000,0.05417,-0.35663,2.57400,-0.18789,2.57400,1468,1700
4302,4.302,control,1587,-0.07911,-0.10000,-0.01248,-0.21832,2.57400,-0.02431,2.57400,1365,1700
4321,4.321,control,1860,-0.08332,-0.10000,-0.07535,-0.05929,2.57400,0.11332,2.57400,1278,1700
4341,4.341,control,2128,-0.08746,-0.10000,-0.12629,0.08219,2.57400,0.22349,2.57400,1209,1700
4361,4.361,control,2377,-0.09130,-0.10000,-0.15205,0.19801,2.57400,0.26637,2.57400,1182,1700
4381,4.381,control,2596,-0.09468,-0.10000,-0.15459,0.25404,2.57400,0.27062,2.57400,1179,1700
4401,4.401,control,2749,-0.09704,-0.10000,-0.14240,0.26763,2.57400,0.24591,2.57400,1195,1700
4421,4.421,control,2830,-0.09829,-0.10000,-0.11854,0.24983,2.57400,0.19357,2.57400,1228,1700
4441,4.441,control,2807,-0.09793,-0.10000,-0.08201,0.20371,2.57400,0.10292,2.57400,1285,1700
4461,4.461,control,2600,-0.09474,-0.10000,-0.02503,0.12110,2.57400,-0.05855,2.57400,1386,1700
4481,4.481,control,2353,-0.09093,-0.10000,0.03526,-0.02615,2.57400,-0.19184,2.57400,1470,1700
4501,4.501,control,2078,-0.08668,-0.10000,0.09180,-0.16196,2.57400,-0.32543,2.57400,1554,1700
4540,4.540,control,1588,-0.07912,-0.10000,0.15920,-0.29595,2.57400,-0.53054,2.57400,1683,1700
4559,4.559,control,1408,-0.07635,-0.10000,0.17651,-0.48824,2.57400,-0.48081,2.57400,1652,1700
4579,4.579,control,1286,-0.07446,-0.10000,0.16820,-0.48215,2.57400,-0.47765,2.57400,1650,1700
4599,4.599,control,1254,-0.07397,-0.10000,0.13946,-0.47846,2.57400,-0.39150,2.57400,1596,1700
4619,4.619,control,1361,-0.07562,-0.10000,0.06635,-0.40718,2.57400,-0.18549,2.57400,1466,1700
4639,4.639,control,1624,-0.07968,-0.10000,-0.00342,-0.22547,2.57400,-0.04289,2.57400,1376,1700
4659,4.659,control,1906,-0.08403,-0.10000,-0.06799,-0.07581,2.57400,0.10833,2.57400,1281,1700
4679,4.679,control,2177,-0.08821,-0.10000,-0.12009,0.07512,2.57400,0.21611,2.57400,1214,1700
4699,4.699,control,2457,-0.09253,-0.10000,-0.15440,0.19069,2.57400,0.29213,2.57400,1166,1700
4719,4.719,control,2712,-0.09647,-0.10000,-0.16383,0.27384,2.57400,0.30561,2.57400,1157,1700
4741,4.741,control,2922,-0.09971,-0.10000,-0.15889,0.29988,2.57400,0.30504,2.57400,1158,1700
4760,4.760,control,3034,-0.10143,-0.10000,-0.14023,0.30411,2.57400,0.25919,2.57400,1186,1700
4780,4.780,control,3061,-0.10185,-0.10000,-0.10730,0.26729,2.57400,0.18188,2.57400,1235,1700
4800,4.800,control,2992,-0.10079,-0.10000,-0.06243,0.19728,2.57400,0.07338,2.57400,1303,1700
4820,4.820,control,2715,-0.09651,-0.10000,0.00363,0.09572,2.57400,-0.11577,2.57400,1422,1700
4840,4.840,control,2383,-0.09139,-0.10000,0.07140,-0.07763,2.57400,-0.26886,2.57400,1519,1700
4861,4.861,control,2020,-0.08579,-0.10000,0.13386,-0.23437,2.57400,-0.42126,2.57400,1614,1700
4881,4.881,control,1684,-0.08060,-0.10000,0.18143,-0.38756,2.57400,-0.52318,2.57400,1679,1700
4901,4.901,control,1389,-0.07605,-0.10000,0.19765,-0.49873,2.57400,-0.54558,2.57400,1693,1700
4921,4.921,control,1172,-0.07270,-0.10000,0.19009,-0.53713,2.57400,-0.52891,2.57400,1682,1700
4941,4.941,control,1032,-0.07054,-0.10000,0.16374,-0.53040,2.57400,-0.47016,2.57400,1645,1700
4963,4.963,control,989,-0.06988,-0.10000,0.12419,-0.48102,2.57400,-0.38261,2.57400,1590,1700
4982,4.982,control,1084,-0.07135,-0.10000,0.07020,-0.40036,2.57400,-0.24761,2.57400,1505,1700
5002,5.002,control,1364,-0.07567,-0.10000,0.00032,-0.27516,2.57400,-0.06216,2.57400,1389,1700
5022,5.022,control,1675,-0.08047,-0.10000,-0.06935,-0.10057,2.57400,0.09288,2.57400,1291,1700
5042,5.042,control,1966,-0.08496,-0.10000,-0.12633,0.05799,2.57400,0.21447,2.57400,1215,1700
5062,5.062,control,2254,-0.08940,-0.10000,-0.16427,0.18625,2.57400,0.29469,2.57400,1164,1700
