t_ms,t_s,phase,count,p_m,p_ref_m,v_mps,theta_hat_rad,T_hat_N,theta_cmd_rad,T_cmd_N,servo_us,esc_us
10346,10.346,control,-12566,0.13748,-0.10000,-0.03275,-0.75599,2.57400,-1.04720,2.57400,2000,1700
10365,10.365,control,-12474,0.13606,-0.10000,-0.04050,-0.99469,2.57400,-1.04720,2.57400,2000,1700
10385,10.385,control,-12470,0.13600,-0.10000,-0.03634,-1.03773,2.57400,-1.04720,2.57400,2000,1700
10405,10.405,control,-12529,0.13691,-0.10000,-0.02386,-1.04549,2.57400,-1.04720,2.57400,2000,1700
10425,10.425,control,-12601,0.13802,-0.10000,-0.00338,-1.04689,2.57400,-1.04720,2.57400,2000,1700
10445,10.445,control,-12633,0.13851,-0.10000,0.01616,-1.04714,2.57400,-1.04720,2.57400,2000,1700
10465,10.465,control,-12617,0.13826,-0.10000,0.02072,-1.04719,2.57400,-1.04720,2.57400,2000,1700
10486,10.486,control,-12552,0.13726,-0.10000,0.00870,-1.04720,2.57400,-1.04720,2.57400,2000,1700
10505,10.505,control,-12435,0.13546,-0.10000,-0.01532,-1.04720,2.57400,-1.04720,2.57400,2000,1700
10525,10.525,control,-12259,0.13274,-0.10000,-0.04499,-1.04720,2.57400,-1.04720,2.57400,2000,1700
10545,10.545,control,-12015,0.12898,-0.10000,-0.07852,-1.04720,2.57400,-1.04720,2.57400,2000,1700
10565,10.565,control,-11698,0.12409,-0.10000,-0.11579,-1.04720,2.57400,-1.04720,2.57400,2000,1700
10585,10.585,control,-11224,0.11677,-0.10000,-0.16553,-1.04720,2.57400,-1.04720,2.57400,2000,1700
10605,10.605,control,-10729,0.10913,-0.10000,-0.21491,-1.04720,2.57400,-1.04720,2.57400,2000,1700
10625,10.625,control,-10257,0.10185,-0.10000,-0.25435,-1.04720,2.57400,-1.04720,2.57400,2000,1700
10645,10.645,control,-9780,0.09449,-0.10000,-0.28346,-1.04720,2.57400,-0.94932,2.57400,1947,1700
10665,10.665,control,-9281,0.08679,-0.10000,-0.29490,-0.96697,2.57400,-0.80900,2.57400,1858,1700
10686,10.686,control,-8782,0.07909,-0.10000,-0.29876,-0.83748,2.57400,-0.86037,2.57400,1891,1700
10705,10.705,control,-8276,0.07128,-0.10000,-0.30359,-0.85624,2.57400,-0.52484,2.57400,1680,1700
10725,10.725,control,-7766,0.06342,-0.10000,-0.30860,-0.58460,2.57400,-0.92019,2.57400,1928,1700
10745,10.745,control,-7248,0.05542,-0.10000,-0.31216,-0.85967,2.57400,0.05810,2.57400,1313,1700
10765,10.765,control,-6664,0.04641,-0.10000,-0.32241,-0.10740,2.57400,-1.04720,2.57400,2000,1700
10785,10.785,control,-6146,0.03842,-0.10000,-0.32678,-0.87773,2.57400,0.76750,2.57400,1000,1700
10805,10.805,control,-5625,0.03038,-0.10000,-0.32928,0.47082,2.57400,-1.04720,2.57400,2000,1700
10825,10.825,control,-5171,0.02338,-0.10000,-0.32311,-0.77346,2.57400,0.94395,2.57400,1000,1700
10846,10.846,control,-4638,0.01515,-0.10000,-0.31576,0.63425,2.57400,-1.04720,2.57400,2000,1700
10866,10.866,control,-4200,0.00839,-0.10000,-0.30491,-0.74399,2.57400,1.04720,2.57400,1000,1700
10886,10.886,control,-3683,0.00042,-0.10000,-0.30122,0.72420,2.57400,-1.04720,2.57400,2000,1700
10930,10.930,control,-2760,-0.01382,-0.10000,-0.35077,-0.72777,2.57400,1.04720,2.57400,1000,1700
10950,10.950,control,-2474,-0.01824,-0.10000,-0.33896,0.72712,2.57400,-1.04720,2.57400,2000,1700
10970,10.970,control,-2231,-0.02199,-0.10000,-0.31435,-0.72724,2.57400,1.04720,2.57400,1000,1700
10990,10.990,control,-1913,-0.02689,-0.10000,-0.28548,0.72722,2.57400,-1.04720,2.57400,2000,1700
11010,11.010,control,-1658,-0.03083,-0.10000,-0.20467,-0.72722,2.57400,1.04720,2.57400,1000,1700
11031,11.031,control,-1318,-0.03607,-0.10000,-0.18626,0.72722,2.57400,-1.04720,2.57400,2000,1700
11051,11.051,control,-1080,-0.03975,-0.10000,-0.18019,-0.72722,2.57400,1.04720,2.57400,1000,1700
11071,11.071,control,-761,-0.04467,-0.10000,-0.17848,0.72722,2.57400,-1.04720,2.57400,2000,1700
11092,11.092,control,-530,-0.04823,-0.10000,-0.17538,-0.72722,2.57400,1.04720,2.57400,1000,1700
11113,11.113,control,-211,-0.05316,-0.10000,-0.17218,0.72722,2.57400,-1.04720,2.57400,2000,1700
11134,11.134,control,31,-0.05689,-0.10000,-0.17165,-0.72722,2.57400,1.04720,2.57400,1000,1700
11153,11.153,control,365,-0.06204,-0.10000,-0.17311,0.72722,2.57400,-1.04720,2.57400,2000,1700
11173,11.173,control,615,-0.06590,-0.10000,-0.17560,-0.72722,2.57400,1.04720,2.57400,1000,1700
11193,11.193,control,946,-0.07101,-0.10000,-0.17765,0.72722,2.57400,-1.04720,2.57400,2000,1700
11213,11.213,control,1201,-0.07494,-0.10000,-0.17966,-0.72722,2.57400,1.04720,2.57400,1000,1700
11233,11.233,control,1508,-0.07968,-0.10000,-0.17735,0.72722,2.57400,-0.90574,2.57400,1919,1700
11254,11.254,control,1743,-0.08330,-0.10000,-0.17504,-0.61127,2.57400,1.04720,2.57400,1000,1700
11274,11.274,control,2018,-0.08755,-0.10000,-0.16830,0.74813,2.57400,-0.79167,2.57400,1847,1700
11294,11.294,control,2213,-0.09056,-0.10000,-0.15979,-0.51400,2.57400,1.04720,2.57400,1000,1700
11314,11.314,control,2453,-0.09426,-0.10000,-0.15000,0.76567,2.57400,-0.78728,2.57400,1845,1700
11334,11.334,control,2626,-0.09693,-0.10000,-0.14037,-0.50724,2.57400,1.04720,2.57400,1000,1700
11355,11.355,control,2816,-0.09986,-0.10000,-0.12830,0.76689,2.57400,-0.80676,2.57400,1857,1700
11374,11.374,control,2940,-0.10177,-0.10000,-0.11701,-0.52299,2.57400,1.04720,2.57400,1000,1700
11394,11.394,control,3066,-0.10372,-0.10000,-0.10131,0.76405,2.57400,-0.91760,2.57400,1927,1700
11414,11.414,control,3132,-0.10474,-0.10000,-0.08505,-0.61435,2.57400,1.04720,2.57400,1000,1700
11434,11.434,control,3188,-0.10560,-0.10000,-0.06569,0.74757,2.57400,-1.04720,2.57400,2000,1700
11455,11.455,control,3219,-0.10608,-0.10000,-0.04984,-0.72355,2.57400,1.04720,2.57400,1000,1700
11475,11.475,control,3231,-0.10626,-0.10000,-0.03277,0.72788,2.57400,-1.04720,2.57400,2000,1700
11496,11.496,control,3238,-0.10637,-0.10000,-0.02128,-0.72710,2.57400,1.04720,2.57400,1000,1700
11517,11.517,control,3222,-0.10612,-0.10000,-0.01006,0.72724,2.57400,-1.04720,2.57400,2000,1700
11538,11.538,control,3221,-0.10611,-0.10000,-0.00323,-0.72722,2.57400,1.04720,2.57400,1000,1700
11558,11.558,control,3194,-0.10569,-0.10000,0.00303,0.72722,2.57400,-1.04720,2.57400,2000,1700
11579,11.579,control,3189,-0.10562,-0.10000,0.00620,-0.72722,2.57400,1.04720,2.57400,1000,1700
11599,11.599,control,3152,-0.10504,-0.10000,0.00942,0.72722,2.57400,-1.04720,2.57400,2000,1700
11619,11.619,control,3144,-0.10492,-0.10000,0.01114,-0.72722,2.57400,1.04720,2.57400,1000,1700
11639,11.639,control,3116,-0.10449,-0.10000,0.01177,0.72722,2.57400,-1.04720,2.57400,2000,1700
11659,11.659,control,3071,-0.10380,-0.10000,0.01628,-0.72722,2.57400,1.04720,2.57400,1000,1700
11679,11.679,control,3053,-0.10352,-0.10000,0.01558,0.72722,2.57400,-1.04720,2.57400,2000,1700
11700,11.700,control,3004,-0.10276,-0.10000,0.01979,-0.72722,2.57400,1.04720,2.57400,1000,1700
11720,11.720,control,2959,-0.10207,-0.10000,0.02290,0.72722,2.57400,-1.04720,2.57400,2000,1700
11740,11.740,control,2770,-0.09915,-0.10000,0.03938,-0.72722,2.57400,1.04720,2.57400,1000,1700
11760,11.760,control,2668,-0.09758,-0.10000,0.05340,0.72722,2.57400,-1.04720,2.57400,2000,1700
11802,11.802,control,2538,-0.09557,-0.10000,0.06635,-0.72722,2.57400,1.04720,2.57400,1000,1700
11821,11.821,control,2510,-0.09514,-0.10000,0.06840,0.72722,2.57400,-1.04720,2.57400,2000,1700
11841,11.841,control,2407,-0.09355,-0.10000,0.05973,-0.72722,2.57400,1.04720,2.57400,1000,1700
11861,11.861,control,2399,-0.09343,-0.10000,0.04697,0.72722,2.57400,-1.04720,2.57400,2000,1700
11882,11.882,control,2409,-0.09358,-0.10000,0.02802,-0.72722,2.57400,1.04720,2.57400,1000,1700
11903,11.903,control,2430,-0.09390,-0.10000,0.01705,0.72722,2.57400,-1.04720,2.57400,2000,1700
11923,11.923,control,2459,-0.09435,-0.10000,-0.00050,-0.72722,2.57400,1.04720,2.57400,1000,1700
11943,11.943,control,2493,-0.09488,-0.10000,-0.01030,0.72722,2.57400,-1.04720,2.57400,2000,1700
11963,11.963,control,2522,-0.09532,-0.10000,-0.01530,-0.72722,2.57400,1.04720,2.57400,1000,1700
11983,11.983,control,2563,-0.09596,-0.10000,-0.01895,0.72722,2.57400,-1.04720,2.57400,2000,1700
12003,12.003,control,2588,-0.09634,-0.10000,-0.01962,-0.72722,2.57400,1.04720,2.57400,1000,1700
12023,12.023,control,2627,-0.09694,-0.10000,-0.02036,0.72722,2.57400,-1.04720,2.57400,2000,1700
12043,12.043,control,2641,-0.09716,-0.10000,-0.01896,-0.72722,2.57400,1.04720,2.57400,1000,1700
12063,12.063,control,2666,-0.09755,-0.10000,-0.01681,0.72722,2.57400,-1.04720,2.57400,2000,1700
12083,12.083,control,2658,-0.09742,-0.10000,-0.01260,-0.72722,2.57400,1.04720,2.57400,1000,1700
12103,12.103,control,2667,-0.09756,-0.10000,-0.00810,0.72722,2.57400,-1.04720,2.57400,2000,1700
12123,12.123,control,2659,-0.09744,-0.10000,-0.00437,-0.72722,2.57400,1.04720,2.57400,1000,1700
12143,12.143,control,2662,-0.09748,-0.10000,-0.00088,0.72722,2.57400,-1.04720,2.57400,2000,1700
12163,12.163,control,2644,-0.09721,-0.10000,0.00125,-0.72722,2.57400,1.04720,2.57400,1000,1700
12183,12.183,control,2628,-0.09696,-0.10000,0.00459,0.72722,2.57400,-1.04720,2.57400,2000,1700
12203,12.203,control,2607,-0.09664,-0.10000,0.00699,-0.72722,2.57400,1.04720,2.57400,1000,1700
12223,12.223,control,2567,-0.09602,-0.10000,0.01236,0.72722,2.57400,-1.04720,2.57400,2000,1700
12244,12.244,control,2535,-0.09552,-0.10000,0.01548,-0.72722,2.57400,1.04720,2.57400,1000,1700
12263,12.263,control,2501,-0.09500,-0.10000,0.01836,0.72722,2.57400,-1.04720,2.57400,2000,1700
12283,12.283,control,2474,-0.09458,-0.10000,0.01987,-0.72722,2.57400,1.04720,2.57400,1000,1700
12303,12.303,control,2419,-0.09373,-0.10000,0.02195,0.72722,2.57400,-1.04720,2.57400,2000,1700
12323,12.323,control,2348,-0.09264,-0.10000,0.02678,-0.72722,2.57400,1.04720,2.57400,1000,1700
12344,12.344,control,2249,-0.09111,-0.10000,0.03525,0.72722,2.57400,-1.04720,2.57400,2000,1700
12364,12.364,control,2164,-0.08980,-0.10000,0.04406,-0.72722,2.57400,1.04720,2.57400,1000,1700
12384,12.384,control,2122,-0.08915,-0.10000,0.04530,0.72722,2.57400,-1.04720,2.57400,2000,1700
12405,12.405,control,2083,-0.08855,-0.10000,0.04221,-0.72722,2.57400,1.04720,2.57400,1000,1700
12425,12.425,control,2069,-0.08833,-0.10000,0.03210,0.72722,2.57400,-1.04720,2.57400,2000,1700
12445,12.445,control,2041,-0.08790,-0.10000,0.02292,-0.72722,2.57400,1.04720,2.57400,1000,1700
12465,12.465,control,2003,-0.08732,-0.10000,0.01973,0.72722,2.57400,-1.04720,2.57400,2000,1700
12485,12.485,control,1935,-0.08627,-0.10000,0.02190,-0.72722,2.57400,1.04720,2.57400,1000,1700
12505,12.505,control,1908,-0.08585,-0.10000,0.02396,0.72722,2.57400,-1.04720,2.57400,2000,1700
12525,12.525,control,1869,-0.08525,-0.10000,0.02577,-0.72722,2.57400,1.04720,2.57400,1000,1700
12545,12.545,control,1837,-0.08475,-0.10000,0.02566,0.72722,2.57400,-1.04720,2.57400,2000,1700
12565,12.565,control,1811,-0.08435,-0.10000,0.02109,-0.72722,2.57400,1.04720,2.57400,1000,1700
12585,12.585,control,1795,-0.08411,-0.10000,0.01853,0.72722,2.57400,-1.04720,2.57400,2000,1700
12605,12.605,control,1748,-0.08338,-0.10000,0.01863,-0.72722,2.57400,1.04720,2.57400,1000,1700
12625,12.625,control,1700,-0.08264,-0.10000,0.02039,0.72722,2.57400,-1.04720,2.57400,2000,1700
12645,12.645,control,1654,-0.08193,-0.10000,0.02307,-0.72722,2.57400,1.04720,2.57400,1000,1700
12686,12.686,control,1549,-0.08031,-0.10000,0.03349,0.72722,2.57400,-1.04720,2.57400,2000,1700
12705,12.705,control,1512,-0.07974,-0.10000,0.03554,-0.72722,2.57400,0.88775,2.57400,1000,1700
12725,12.725,control,1520,-0.07986,-0.10000,0.03010,0.59652,2.57400,-1.04720,2.57400,2000,1700
12745,12.745,control,1360,-0.07739,-0.10000,0.04078,-0.75079,2.57400,0.82716,2.57400,1000,1700
12765,12.765,control,1281,-0.07618,-0.10000,0.04118,0.54261,2.57400,-1.04720,2.57400,2000,1700
12785,12.785,control,1169,-0.07445,-0.10000,0.04940,-0.76051,2.57400,0.68280,2.57400,1000,1700
12805,12.805,control,1117,-0.07365,-0.10000,0.05835,0.42253,2.57400,-1.04720,2.57400,2000,1700
12826,12.826,control,1029,-0.07229,-0.10000,0.05325,-0.78216,2.57400,0.63555,2.57400,1000,1700
12846,12.846,control,1010,-0.07199,-0.10000,0.04525,0.37989,2.57400,-1.04720,2.57400,2000,1700
12877,12.877,control,922,-0.07064,-0.10000,0.04025,-0.78985,2.57400,0.71837,2.57400,1000,1700
12886,12.886,control,880,-0.06999,-0.10000,0.03767,0.44640,2.57400,-1.04720,2.57400,2000,1700
12908,12.908,control,803,-0.06880,-0.10000,0.03571,-0.77786,2.57400,0.67060,2.57400,1000,1700
12927,12.927,control,751,-0.06800,-0.10000,0.03869,0.40940,2.57400,-1.04720,2.57400,2000,1700
12947,12.947,control,651,-0.06646,-0.10000,0.04088,-0.78453,2.57400,0.56802,2.57400,1000,1700
12967,12.967,control,615,-0.06590,-0.10000,0.04088,0.32411,2.57400,-1.04720,2.57400,2000,1700
12987,12.987,control,556,-0.06499,-0.10000,0.03894,-0.79991,2.57400,0.57799,2.57400,1000,1700
13008,13.008,control,527,-0.06454,-0.10000,0.03588,0.32952,2.57400,-1.04720,2.57400,2000,1700
13029,13.029,control,467,-0.06362,-0.10000,0.03064,-0.79894,2.57400,0.60601,2.57400,1000,1700
13049,13.049,control,441,-0.06322,-0.10000,0.02798,0.35266,2.57400,-1.04720,2.57400,2000,1700
13069,13.069,control,359,-0.06195,-0.10000,0.02967,-0.79476,2.57400,0.55165,2.57400,1003,1700
13089,13.089,control,352,-0.06184,-0.10000,0.02780,0.30885,2.57400,-1.04720,2.57400,2000,1700
13109,13.109,control,291,-0.06090,-0.10000,0.02735,-0.80266,2.57400,0.55925,2.57400,1000,1700
13130,13.130,control,274,-0.06064,-0.10000,0.02624,0.31366,2.57400,-1.04720,2.57400,2000,1700
13149,13.149,control,205,-0.05957,-0.10000,0.02451,-0.80180,2.57400,0.54058,2.57400,1009,1700
13169,13.169,control,201,-0.05951,-0.10000,0.02366,0.29851,2.57400,-1.04720,2.57400,2000,1700
13189,13.189,control,136,-0.05851,-0.10000,0.02384,-0.80453,2.57400,0.51995,2.57400,1022,1700
13209,13.209,control,146,-0.05866,-0.10000,0.02098,0.28111,2.57400,-1.04720,2.57400,2000,1700
13229,13.229,control,107,-0.05806,-0.10000,0.01688,-0.80767,2.57400,0.57553,2.57400,1000,1700
13249,13.249,control,110,-0.05811,-0.10000,0.01489,0.32610,2.57400,-1.04720,2.57400,2000,1700
13269,13.269,control,37,-0.05698,-0.10000,0.01516,-0.79955,2.57400,0.53630,2.57400,1012,1700
13289,13.289,control,59,-0.05732,-0.10000,0.01394,0.29541,2.57400,-1.04720,2.57400,2000,1700
13309,13.309,control,14,-0.05663,-0.10000,0.01423,-0.80509,2.57400,0.54741,2.57400,1005,1700
13329,13.329,control,24,-0.05678,-0.10000,0.01356,0.30352,2.57400,-1.04720,2.57400,2000,1700
13350,13.350,control,-24,-0.05604,-0.10000,0.01066,-0.80363,2.57400,0.55696,2.57400,1000,1700
13369,13.369,control,19,-0.05670,-0.10000,0.00752,0.31161,2.57400,-1.04720,2.57400,2000,1700
13389,13.389,control,-19,-0.05612,-0.10000,0.00582,-0.80217,2.57400,0.59856,2.57400,1000,1700
13409,13.409,control,13,-0.05661,-0.10000,0.00293,0.34597,2.57400,-1.04720,2.57400,2000,1700
13429,13.429,control,-19,-0.05612,-0.10000,0.00034,-0.79597,2.57400,0.63145,2.57400,1000,1700
13449,13.449,control,9,-0.05655,-0.10000,0.00118,0.37404,2.57400,-1.04720,2.57400,2000,1700
13469,13.469,control,-41,-0.05578,-0.10000,0.00273,-0.79091,2.57400,0.58679,2.57400,1000,1700
13489,13.489,control,-79,-0.05519,-0.10000,0.01076,0.33835,2.57400,-1.04720,2.57400,2000,1700
13509,13.509,control,-173,-0.05374,-0.10000,0.01986,-0.79734,2.57400,0.38727,2.57400,1106,1700
13529,13.529,control,-162,-0.05391,-0.10000,0.02443,0.17365,2.57400,-1.04720,2.57400,2000,1700
13550,13.550,control,-229,-0.05288,-0.10000,0.02763,-0.82705,2.57400,0.36634,2.57400,1119,1700
13589,13.589,control,-281,-0.05207,-0.10000,0.03011,0.15114,2.57400,-1.04720,2.57400,2000,1700
13608,13.608,control,-220,-0.05302,-0.10000,0.01411,-0.83110,2.57400,0.50084,2.57400,1034,1700
13628,13.628,control,-154,-0.05403,-0.10000,0.00337,0.26065,2.57400,-1.04720,2.57400,2000,1700
13648,13.648,control,-189,-0.05349,-0.10000,-0.00331,-0.81136,2.57400,0.62030,2.57400,1000,1700
13668,13.668,control,-162,-0.05391,-0.10000,-0.01385,0.36213,2.57400,-1.04720,2.57400,2000,1700
13688,13.688,control,-202,-0.05329,-0.10000,-0.00610,-0.79306,2.57400,0.59243,2.57400,1000,1700
13708,13.708,control,-155,-0.05402,-0.10000,-0.00172,0.34259,2.57400,-1.04720,2.57400,2000,1700
13728,13.728,control,-166,-0.05385,-0.10000,-0.00300,-0.79658,2.57400,0.59134,2.57400,1000,1700
13748,13.748,control,-133,-0.05436,-0.10000,-0.00403,0.34106,2.57400,-1.04720,2.57400,2000,1700
13768,13.768,control,-158,-0.05397,-0.10000,-0.00596,-0.79686,2.57400,0.62216,2.57400,1000,1700
13790,13.790,control,-112,-0.05468,-0.10000,-0.00643,0.36627,2.57400,-1.04720,2.57400,2000,1700
13809,13.809,control,-128,-0.05444,-0.10000,-0.00603,-0.79231,2.57400,0.62585,2.57400,1000,1700
13829,13.829,control,-92,-0.05499,-0.10000,-0.00624,0.37011,2.57400,-1.04720,2.57400,2000,1700
13849,13.849,control,-105,-0.05479,-0.10000,-0.00760,-0.79162,2.57400,0.64909,2.57400,1000,1700
13869,13.869,control,-71,-0.05532,-0.10000,-0.00671,0.38929,2.57400,-1.04720,2.57400,2000,1700
13889,13.889,control,-92,-0.05499,-0.10000,-0.00590,-0.78816,2.57400,0.63161,2.57400,1000,1700
13909,13.909,control,-77,-0.05522,-0.10000,-0.00339,0.37559,2.57400,-1.04720,2.57400,2000,1700
13929,13.929,control,-105,-0.05479,-0.10000,-0.00102,-0.79063,2.57400,0.58828,2.57400,1000,1700
13949,13.949,control,-108,-0.05474,-0.10000,0.00369,0.33962,2.57400,-1.04720,2.57400,2000,1700
13969,13.969,control,-157,-0.05399,-0.10000,0.00813,-0.79712,2.57400,0.49842,2.57400,1036,1700
13989,13.989,control,-240,-0.05271,-0.10000,0.02004,0.26480,2.57400,-1.04720,2.57400,2000,1700
14010,14.010,control,-369,-0.05072,-0.10000,0.03453,-0.81061,2.57400,0.19581,2.57400,1226,1700
14029,14.029,control,-383,-0.05050,-0.10000,0.04006,0.01432,2.57400,-1.04720,2.57400,2000,1700
14049,14.049,control,-482,-0.04897,-0.10000,0.04712,-0.85578,2.57400,0.14365,2.57400,1259,1700
14069,14.069,control,-564,-0.04771,-0.10000,0.04913,-0.03658,2.57400,-1.04720,2.57400,2000,1700
14089,14.089,control,-660,-0.04623,-0.10000,0.04617,-0.86495,2.57400,0.08901,2.57400,1294,1700
14109,14.109,control,-712,-0.04542,-0.10000,0.04939,-0.08302,2.57400,-1.04720,2.57400,2000,1700
14130,14.130,control,-716,-0.04536,-0.10000,0.04009,-0.87333,2.57400,0.13693,2.57400,1263,1700
14151,14.151,control,-651,-0.04637,-0.10000,0.02142,-0.04525,2.57400,-1.04720,2.57400,2000,1700
14171,14.171,control,-613,-0.04695,-0.10000,0.00135,-0.86652,2.57400,0.51298,2.57400,1027,1700
14191,14.191,control,-511,-0.04853,-0.10000,-0.02130,0.26421,2.57400,-1.04720,2.57400,2000,1700
14212,14.212,control,-471,-0.04914,-0.10000,-0.03285,-0.81071,2.57400,0.74382,2.57400,1000,1700
14233,14.233,control,-347,-0.05106,-0.10000,-0.04269,0.46350,2.57400,-1.04720,2.57400,2000,1700
14252,14.252,control,-300,-0.05178,-0.10000,-0.04661,-0.77478,2.57400,0.85779,2.57400,1000,1700
14272,14.272,control,-176,-0.05370,-0.10000,-0.05017,0.56339,2.57400,-1.04720,2.57400,2000,1700
14292,14.292,control,-150,-0.05410,-0.10000,-0.04972,-0.75676,2.57400,0.91248,2.57400,1000,1700
14312,14.312,control,-43,-0.05575,-0.10000,-0.04775,0.61147,2.57400,-1.04720,2.57400,2000,1700
14332,14.332,control,-51,-0.05562,-0.10000,-0.04122,-0.74809,2.57400,0.86319,2.57400,1000,1700
14352,14.352,control,21,-0.05673,-0.10000,-0.03364,0.57263,2.57400,-1.04720,2.57400,2000,1700
14373,14.373,control,-8,-0.05629,-0.10000,-0.02543,-0.75510,2.57400,0.76181,2.57400,1000,1700
14393,14.393,control,15,-0.05664,-0.10000,-0.01389,0.48827,2.57400,-1.04720,2.57400,2000,1700
14413,14.413,control,-17,-0.05615,-0.10000,-0.00784,-0.77031,2.57400,0.64002,2.57400,1000,1700
14433,14.433,control,1,-0.05643,-0.10000,-0.00019,0.38570,2.57400,-1.04720,2.57400,2000,1700
14473,14.473,control,-45,-0.05572,-0.10000,0.00394,-0.78881,2.57400,0.56883,2.57400,1000,1700
14492,14.492,control,-172,-0.05376,-0.10000,0.02138,0.32401,2.57400,-1.04720,2.57400,2000,1700
14512,14.512,control,-260,-0.05240,-0.10000,0.03266,-0.79993,2.57400,0.23819,2.57400,1200,1700
14532,14.532,control,-295,-0.05186,-0.10000,0.04177,0.05099,2.57400,-1.04720,2.57400,2000,1700
14552,14.552,control,-355,-0.05093,-0.10000,0.04601,-0.84916,2.57400,0.19831,2.57400,1225,1700
14572,14.572,control,-391,-0.05038,-0.10000,0.03746,0.00942,2.57400,-1.04720,2.57400,2000,1700
14592,14.592,control,-417,-0.04998,-0.10000,0.02819,-0.85666,2.57400,0.34514,2.57400,1132,1700
14613,14.613,control,-420,-0.04993,-0.10000,0.02196,0.12842,2.57400,-1.04720,2.57400,2000,1700
14633,14.633,control,-427,-0.04982,-0.10000,0.01436,-0.83520,2.57400,0.40859,2.57400,1092,1700
14653,14.653,control,-376,-0.05061,-0.10000,0.00269,0.18430,2.57400,-1.04720,2.57400,2000,1700
14674,14.674,control,-374,-0.05064,-0.10000,-0.00384,-0.82512,2.57400,0.57012,2.57400,1000,1700
14693,14.693,control,-292,-0.05191,-0.10000,-0.01498,0.31852,2.57400,-1.04720,2.57400,2000,1700
14713,14.713,control,-275,-0.05217,-0.10000,-0.02091,-0.80092,2.57400,0.70821,2.57400,1000,1700
14733,14.733,control,-170,-0.05379,-0.10000,-0.02852,0.43607,2.57400,-1.04720,2.57400,2000,1700
14753,14.753,control,-157,-0.05399,-0.10000,-0.03199,-0.77972,2.57400,0.81004,2.57400,1000,1700
14774,14.774,control,-48,-0.05567,-0.10000,-0.03595,0.52336,2.57400,-1.04720,2.57400,2000,1700
14794,14.794,control,-22,-0.05607,-0.10000,-0.03811,-0.76398,2.57400,0.88989,2.57400,1000,1700
14815,14.815,control,77,-0.05760,-0.10000,-0.03811,0.59165,2.57400,-1.04720,2.57400,2000,1700
14835,14.835,control,94,-0.05786,-0.10000,-0.03854,-0.75167,2.57400,0.91880,2.57400,1000,1700
14856,14.856,control,164,-0.05894,-0.10000,-0.03446,0.61757,2.57400,-1.04720,2.57400,2000,1700
14876,14.876,control,156,-0.05882,-0.10000,-0.02956,-0.74699,2.57400,0.85745,2.57400,1000,1700
14896,14.896,control,202,-0.05953,-0.10000,-0.02237,0.56812,2.57400,-1.04720,2.57400,2000,1700
14916,14.916,control,168,-0.05900,-0.10000,-0.01470,-0.75591,2.57400,0.75411,2.57400,1000,1700
14936,14.936,control,191,-0.05936,-0.10000,-0.00733,0.48181,2.57400,-1.04720,2.57400,2000,1700
14956,14.956,control,168,-0.05900,-0.10000,-0.00349,-0.77147,2.57400,0.69412,2.57400,1000,1700
14976,14.976,control,175,-0.05911,-0.10000,0.00187,0.42984,2.57400,-1.04720,2.57400,2000,1700
14996,14.996,control,113,-0.05815,-0.10000,0.00650,-0.78085,2.57400,0.60258,2.57400,1000,1700
15016,15.016,control,103,-0.05800,-0.10000,0.01145,0.35311,2.57400,-1.04720,2.57400,2000,1700
15037,15.037,control,42,-0.05706,-0.10000,0.01705,-0.79468,2.57400,0.50970,2.57400,1029,1700
15057,15.057,control,30,-0.05687,-0.10000,0.02077,0.27448,2.57400,-1.04720,2.57400,2000,1700
15077,15.077,control,-57,-0.05553,-0.10000,0.02459,-0.80886,2.57400,0.43067,2.57400,1079,1700
15097,15.097,control,-195,-0.05340,-0.10000,0.03956,0.20715,2.57400,-1.04720,2.57400,2000,1700
15118,15.118,control,-288,-0.05197,-0.10000,0.04751,-0.82100,2.57400,0.14628,2.57400,1257,1700
15137,15.137,control,-318,-0.05150,-0.10000,0.05184,-0.02815,2.57400,-1.04720,2.57400,2000,1700
15157,15.157,control,-399,-0.05025,-0.10000,0.05249,-0.86343,2.57400,0.15566,2.57400,1252,1700
15177,15.177,control,-498,-0.04873,-0.10000,0.04847,-0.02812,2.57400,-1.04720,2.57400,2000,1700
15198,15.198,control,-610,-0.04700,-0.10000,0.04932,-0.86343,2.57400,0.08146,2.57400,1298,1700
15218,15.218,control,-690,-0.04576,-0.10000,0.05497,-0.08893,2.57400,-1.04720,2.57400,2000,1700
15238,15.238,control,-686,-0.04583,-0.10000,0.04749,-0.87440,2.57400,0.08857,2.57400,1294,1700
15258,15.258,control,-642,-0.04650,-0.10000,0.02980,-0.08508,2.57400,-1.04720,2.57400,2000,1700
15278,15.278,control,-624,-0.04678,-0.10000,0.01045,-0.87370,2.57400,0.44514,2.57400,1070,1700
15298,15.298,control,-519,-0.04840,-0.10000,-0.01533,0.20732,2.57400,-1.04720,2.57400,2000,1700
15318,15.318,control,-456,-0.04937,-0.10000,-0.02944,-0.82097,2.57400,0.74681,2.57400,1000,1700
15360,15.360,control,-251,-0.05254,-0.10000,-0.05106,0.46409,2.57400,-1.04720,2.57400,2000,1700
15379,15.379,control,-33,-0.05590,-0.10000,-0.07915,-0.77467,2.57400,1.04720,2.57400,1000,1700
15399,15.399,control,213,-0.05970,-0.10000,-0.10281,0.71866,2.57400,-1.04720,2.57400,2000,1700
