t_ms,t_s,phase,count,p_m,p_ref_m,v_mps,theta_hat_rad,T_hat_N,theta_cmd_rad,T_cmd_N,servo_us,esc_us
10293,10.293,control,-12224,0.15297,0.10000,0.16580,-0.93693,2.57400,-0.76400,2.57400,1830,1700
10313,10.313,control,-12495,0.15715,0.10000,0.17892,-0.79519,2.57400,-1.04720,2.57400,2000,1700
10334,10.334,control,-12744,0.16099,0.10000,0.17518,-1.00175,2.57400,-0.93530,2.57400,1938,1700
10357,10.357,control,-12815,0.16209,-0.10000,0.14749,-0.94728,2.57400,-1.04720,2.57400,2000,1700
10375,10.375,control,-12766,0.16133,-0.10000,0.10279,-1.02918,2.57400,-1.04720,2.57400,2000,1700
10395,10.395,control,-12651,0.15956,-0.10000,0.04769,-1.04395,2.57400,-1.04720,2.57400,2000,1700
10415,10.415,control,-12505,0.15731,-0.10000,-0.01151,-1.04661,2.57400,-1.04720,2.57400,2000,1700
10435,10.435,control,-12325,0.15453,-0.10000,-0.05638,-1.04709,2.57400,-1.04720,2.57400,2000,1700
10456,10.456,control,-12082,0.15078,-0.10000,-0.09079,-1.04718,2.57400,-1.04720,2.57400,2000,1700
10475,10.475,control,-11748,0.14562,-0.10000,-0.12477,-1.04719,2.57400,-1.04720,2.57400,2000,1700
10495,10.495,control,-11330,0.13918,-0.10000,-0.16434,-1.04720,2.57400,-1.04720,2.57400,2000,1700
10515,10.515,control,-10726,0.12986,-0.10000,-0.22201,-1.04720,2.57400,-1.04720,2.57400,2000,1700
10536,10.536,control,-10088,0.12001,-0.10000,-0.28197,-1.04720,2.57400,-1.04720,2.57400,2000,1700
10556,10.556,control,-9476,0.11057,-0.10000,-0.32998,-1.04720,2.57400,-1.04211,2.57400,2000,1700
10576,10.576,control,-8853,0.10096,-0.10000,-0.36653,-1.04302,2.57400,-0.42676,2.57400,1618,1700
10596,10.596,control,-8228,0.09131,-0.10000,-0.37976,-0.53789,2.57400,-1.04720,2.57400,2000,1700
10616,10.616,control,-7603,0.08167,-0.10000,-0.38233,-0.95536,2.57400,0.09745,2.57400,1288,1700
10636,10.636,control,-6968,0.07187,-0.10000,-0.38558,-0.09240,2.57400,-1.04720,2.57400,2000,1700
10657,10.657,control,-6293,0.06146,-0.10000,-0.39217,-0.87502,2.57400,0.61655,2.57400,1000,1700
10678,10.678,control,-5648,0.05150,-0.10000,-0.39631,0.34758,2.57400,-1.04720,2.57400,2000,1700
10697,10.697,control,-5016,0.04175,-0.10000,-0.39831,-0.79568,2.57400,1.04720,2.57400,1000,1700
10717,10.717,control,-4372,0.03182,-0.10000,-0.39988,0.71488,2.57400,-1.04720,2.57400,2000,1700
10738,10.738,control,-3701,0.02146,-0.10000,-0.39992,-0.72945,2.57400,1.04720,2.57400,1000,1700
10758,10.758,control,-3092,0.01207,-0.10000,-0.39604,0.72682,2.57400,-1.04720,2.57400,2000,1700
10778,10.778,control,-2595,0.00440,-0.10000,-0.38030,-0.72729,2.57400,1.04720,2.57400,1000,1700
10798,10.798,control,-2056,-0.00392,-0.10000,-0.36423,0.72721,2.57400,-1.04720,2.57400,2000,1700
10818,10.818,control,-1515,-0.01227,-0.10000,-0.34537,-0.72722,2.57400,1.04720,2.57400,1000,1700
10839,10.839,control,-978,-0.02055,-0.10000,-0.33194,0.72722,2.57400,-1.04720,2.57400,2000,1700
10859,10.859,control,-479,-0.02825,-0.10000,-0.32813,-0.72722,2.57400,1.04720,2.57400,1000,1700
10879,10.879,control,46,-0.03635,-0.10000,-0.32547,0.72722,2.57400,-0.95409,2.57400,1950,1700
10921,10.921,control,1165,-0.05362,-0.10000,-0.38710,-0.65091,2.57400,1.04720,2.57400,1000,1700
10941,10.941,control,1687,-0.06167,-0.10000,-0.40397,0.74098,2.57400,0.50231,2.57400,1034,1700
10961,10.961,control,2115,-0.06828,-0.10000,-0.40136,0.54535,2.57400,1.04720,2.57400,1000,1700
10981,10.981,control,2630,-0.07622,-0.10000,-0.39950,0.95670,2.57400,0.37423,2.57400,1114,1700
11001,11.001,control,3143,-0.08414,-0.10000,-0.33349,0.47927,2.57400,1.04720,2.57400,1000,1700
11021,11.021,control,3601,-0.09120,-0.10000,-0.30677,0.94478,2.57400,0.05320,2.57400,1316,1700
11041,11.041,control,4064,-0.09835,-0.10000,-0.30254,0.21398,2.57400,1.04720,2.57400,1000,1700
11061,11.061,control,4527,-0.10549,-0.10000,-0.29565,0.89694,2.57400,0.52449,2.57400,1020,1700
11081,11.081,control,4932,-0.11174,-0.10000,-0.28192,0.59165,2.57400,1.04720,2.57400,1000,1700
11101,11.101,control,5273,-0.11700,-0.10000,-0.26516,0.96505,2.57400,0.44365,2.57400,1070,1700
11122,11.122,control,5607,-0.12216,-0.10000,-0.24620,0.53767,2.57400,1.04720,2.57400,1000,1700
11141,11.141,control,5887,-0.12648,-0.10000,-0.22075,0.95532,2.57400,0.37226,2.57400,1115,1700
11161,11.161,control,6107,-0.12987,-0.10000,-0.19313,0.47740,2.57400,1.04720,2.57400,1000,1700
11181,11.181,control,6260,-0.13223,-0.10000,-0.16454,0.94445,2.57400,0.08238,2.57400,1298,1700
11201,11.201,control,6336,-0.13340,-0.10000,-0.12810,0.23783,2.57400,1.04720,2.57400,1000,1700
11221,11.221,control,6330,-0.13331,-0.10000,-0.08628,0.90125,2.57400,-0.46811,2.57400,1644,1700
11241,11.241,control,6164,-0.13075,-0.10000,-0.03204,-0.22118,2.57400,1.04720,2.57400,1000,1700
11261,11.261,control,5887,-0.12648,-0.10000,0.03067,0.81847,2.57400,-1.04720,2.57400,2000,1700
11281,11.281,control,5511,-0.12068,-0.10000,0.09831,-0.71076,2.57400,1.04720,2.57400,1000,1700
11301,11.301,control,5108,-0.11446,-0.10000,0.16148,0.73019,2.57400,-1.04720,2.57400,2000,1700
11321,11.321,control,4682,-0.10788,-0.10000,0.20851,-0.72669,2.57400,0.23748,2.57400,1200,1700
11343,11.343,control,4286,-0.10177,-0.10000,0.23547,0.06362,2.57400,-1.04720,2.57400,2000,1700
11362,11.362,control,3896,-0.09576,-0.10000,0.24507,-0.84689,2.57400,-0.16359,2.57400,1452,1700
11382,11.382,control,3425,-0.08849,-0.10000,0.25530,-0.28681,2.57400,-1.04720,2.57400,2000,1700
11402,11.402,control,2917,-0.08065,-0.10000,0.26722,-0.91008,2.57400,-0.67464,2.57400,1774,1700
11422,11.422,control,2456,-0.07354,-0.10000,0.27782,-0.71709,2.57400,-1.04720,2.57400,2000,1700
11442,11.442,control,2016,-0.06675,-0.10000,0.28640,-0.98767,2.57400,-1.04720,2.57400,2000,1700
11462,11.462,control,1621,-0.06065,-0.10000,0.28077,-1.03646,2.57400,-1.04720,2.57400,2000,1700
11482,11.482,control,1325,-0.05609,-0.10000,0.25618,-1.04526,2.57400,-1.00655,2.57400,1983,1700
11503,11.503,control,1098,-0.05258,-0.10000,0.22353,-1.01353,2.57400,-0.90746,2.57400,1920,1700
11524,11.524,control,973,-0.05066,-0.10000,0.17971,-0.92658,2.57400,-0.79959,2.57400,1852,1700
11544,11.544,control,972,-0.05064,-0.10000,0.12401,-0.82249,2.57400,-0.56966,2.57400,1708,1700
11566,11.566,control,1076,-0.05224,-0.10000,0.06410,-0.61525,2.57400,-0.51235,2.57400,1672,1700
11585,11.585,control,1282,-0.05542,-0.10000,-0.00064,-0.53090,2.57400,-0.05202,2.57400,1382,1700
11606,11.606,control,1688,-0.06169,-0.10000,-0.07742,-0.13837,2.57400,-0.16750,2.57400,1455,1700
11626,11.626,control,2168,-0.06909,-0.10000,-0.15240,-0.16225,2.57400,0.79014,2.57400,1000,1700
11646,11.646,control,2705,-0.07738,-0.10000,-0.22166,0.61840,2.57400,-0.30999,2.57400,1544,1700
11667,11.667,control,3340,-0.08718,-0.10000,-0.28878,-0.14257,2.57400,1.04720,2.57400,1000,1700
11687,11.687,control,3960,-0.09674,-0.10000,-0.33203,0.83265,2.57400,0.73464,2.57400,1000,1700
11707,11.707,control,4554,-0.10591,-0.10000,-0.35731,0.75232,2.57400,1.04720,2.57400,1000,1700
11728,11.728,control,5159,-0.11524,-0.10000,-0.37224,0.99402,2.57400,1.04720,2.57400,1000,1700
11748,11.748,control,5689,-0.12342,-0.10000,-0.36538,1.03761,2.57400,1.04720,2.57400,1000,1700
11786,11.786,control,6481,-0.13564,-0.10000,-0.38190,1.04547,2.57400,1.04720,2.57400,1000,1700
11805,11.805,control,6580,-0.13717,-0.10000,-0.33339,1.04689,2.57400,1.04720,2.57400,1000,1700
11825,11.825,control,6492,-0.13581,-0.10000,-0.24399,1.04714,2.57400,0.63927,2.57400,1000,1700
11845,11.845,control,6306,-0.13294,-0.10000,-0.13984,0.71282,2.57400,0.47151,2.57400,1053,1700
11865,11.865,control,6080,-0.12945,-0.10000,0.00136,0.51502,2.57400,-0.38924,2.57400,1594,1700
11885,11.885,control,5714,-0.12381,-0.10000,0.09394,-0.22618,2.57400,0.48733,2.57400,1043,1700
11905,11.905,control,5199,-0.11586,-0.10000,0.16784,0.35867,2.57400,-1.04720,2.57400,2000,1700
11925,11.925,control,4640,-0.10724,-0.10000,0.23029,-0.79368,2.57400,0.19351,2.57400,1228,1700
11945,11.945,control,4148,-0.09964,-0.10000,0.27776,0.01550,2.57400,-1.04720,2.57400,2000,1700
11965,11.965,control,3569,-0.09071,-0.10000,0.31500,-0.85556,2.57400,-0.91994,2.57400,1928,1700
11985,11.985,control,3012,-0.08212,-0.10000,0.33071,-0.90833,2.57400,-1.04720,2.57400,2000,1700
12006,12.006,control,2471,-0.07377,-0.10000,0.33348,-1.02216,2.57400,-1.04720,2.57400,2000,1700
12025,12.025,control,1950,-0.06573,-0.10000,0.33744,-1.04268,2.57400,-1.04720,2.57400,2000,1700
12045,12.045,control,1496,-0.05873,-0.10000,0.32513,-1.04638,2.57400,-1.04720,2.57400,2000,1700
12065,12.065,control,1141,-0.05325,-0.10000,0.29962,-1.04705,2.57400,-1.04720,2.57400,2000,1700
12085,12.085,control,862,-0.04894,-0.10000,0.26367,-1.04717,2.57400,-1.04720,2.57400,2000,1700
12105,12.105,control,701,-0.04646,-0.10000,0.21400,-1.04719,2.57400,-0.93034,2.57400,1935,1700
12126,12.126,control,652,-0.04570,-0.10000,0.15536,-0.95141,2.57400,-0.67657,2.57400,1775,1700
12146,12.146,control,732,-0.04694,-0.10000,0.09078,-0.72613,2.57400,-0.63520,2.57400,1749,1700
12166,12.166,control,915,-0.04976,-0.10000,0.02151,-0.65160,2.57400,-0.12102,2.57400,1426,1700
12186,12.186,control,1249,-0.05491,-0.10000,-0.05273,-0.21670,2.57400,-0.40097,2.57400,1602,1700
12206,12.206,control,1639,-0.06093,-0.10000,-0.12242,-0.36774,2.57400,0.78773,2.57400,1000,1700
12227,12.227,control,2087,-0.06784,-0.10000,-0.18308,0.57936,2.57400,-0.85284,2.57400,1886,1700
12246,12.246,control,2597,-0.07571,-0.10000,-0.23659,-0.59457,2.57400,1.04720,2.57400,1000,1700
12266,12.266,control,3139,-0.08408,-0.10000,-0.27511,0.75114,2.57400,0.03837,2.57400,1325,1700
12286,12.286,control,3641,-0.09182,-0.10000,-0.29876,0.16691,2.57400,1.04720,2.57400,1000,1700
12307,12.307,control,4187,-0.10025,-0.10000,-0.31644,0.88846,2.57400,0.56544,2.57400,1000,1700
12328,12.328,control,4727,-0.10858,-0.10000,-0.32499,0.62369,2.57400,1.04720,2.57400,1000,1700
12348,12.348,control,5220,-0.11619,-0.10000,-0.32226,0.97083,2.57400,0.90939,2.57400,1000,1700
12368,12.368,control,5684,-0.12334,-0.10000,-0.31734,0.92047,2.57400,1.04720,2.57400,1000,1700
12388,12.388,control,6095,-0.12969,-0.10000,-0.30128,1.02434,2.57400,1.01223,2.57400,1000,1700
12408,12.408,control,6436,-0.13495,-0.10000,-0.27497,1.01441,2.57400,0.96945,2.57400,1000,1700
12428,12.428,control,6584,-0.13723,-0.10000,-0.22981,0.97756,2.57400,0.73418,2.57400,1000,1700
12449,12.449,control,6521,-0.13626,-0.10000,-0.15935,0.77807,2.57400,0.58361,2.57400,1000,1700
12468,12.468,control,6346,-0.13356,-0.10000,-0.07491,0.61868,2.57400,0.15357,2.57400,1253,1700
12488,12.488,control,6134,-0.13029,-0.10000,0.01014,0.23744,2.57400,0.26110,2.57400,1185,1700
12508,12.508,control,5804,-0.12520,-0.10000,0.08729,0.25684,2.57400,-0.63165,2.57400,1747,1700
12528,12.528,control,5315,-0.11765,-0.10000,0.15644,-0.47143,2.57400,0.36024,2.57400,1123,1700
12548,12.548,control,4780,-0.10940,-0.10000,0.21607,0.21026,2.57400,-1.04720,2.57400,2000,1700
12568,12.568,control,4281,-0.10170,-0.10000,0.26496,-0.82044,2.57400,-0.22009,2.57400,1488,1700
12588,12.588,control,3802,-0.09431,-0.10000,0.29572,-0.32835,2.57400,-1.04720,2.57400,2000,1700
12609,12.609,control,3252,-0.08582,-0.10000,0.31153,-0.91757,2.57400,-0.88604,2.57400,1907,1700
12629,12.629,control,2756,-0.07817,-0.10000,0.31207,-0.89173,2.57400,-1.04720,2.57400,2000,1700
12667,12.667,control,1950,-0.06573,-0.10000,0.34539,-1.01916,2.57400,-1.04720,2.57400,2000,1700
12686,12.686,control,1664,-0.06132,-0.10000,0.33454,-1.04214,2.57400,-1.04720,2.57400,2000,1700
12706,12.706,control,1452,-0.05805,-0.10000,0.29477,-1.04629,2.57400,-1.04720,2.57400,2000,1700
12726,12.726,control,1335,-0.05624,-0.10000,0.24191,-1.04703,2.57400,-0.87078,2.57400,1897,1700
12746,12.746,control,1330,-0.05616,-0.10000,0.13954,-0.90256,2.57400,-0.33124,2.57400,1558,1700
12767,12.767,control,1434,-0.05777,-0.10000,0.06670,-0.43427,2.57400,-0.81964,2.57400,1865,1700
12787,12.787,control,1636,-0.06089,-0.10000,0.00014,-0.75014,2.57400,0.66713,2.57400,1000,1700
12807,12.807,control,2010,-0.06666,-0.10000,-0.07286,0.41155,2.57400,-1.04720,2.57400,2000,1700
12827,12.827,control,2470,-0.07375,-0.10000,-0.14499,-0.78414,2.57400,1.04720,2.57400,1000,1700
12847,12.847,control,2990,-0.08178,-0.10000,-0.21156,0.71696,2.57400,-0.51069,2.57400,1671,1700
12878,12.878,control,3494,-0.08955,-0.10000,-0.26414,-0.28931,2.57400,1.04720,2.57400,1000,1700
12888,12.888,control,4066,-0.09838,-0.10000,-0.30131,0.80619,2.57400,0.58068,2.57400,1000,1700
12907,12.907,control,4612,-0.10680,-0.10000,-0.32174,0.62134,2.57400,1.04720,2.57400,1000,1700
12927,12.927,control,5160,-0.11526,-0.10000,-0.33090,0.97040,2.57400,0.95794,2.57400,1000,1700
12947,12.947,control,5716,-0.12384,-0.10000,-0.33926,0.96019,2.57400,1.04720,2.57400,1000,1700
12967,12.967,control,6251,-0.13209,-0.10000,-0.33777,1.03151,2.57400,1.04720,2.57400,1000,1700
12988,12.988,control,6615,-0.13771,-0.10000,-0.31767,1.04437,2.57400,1.04720,2.57400,1000,1700
13008,13.008,control,6548,-0.13668,-0.10000,-0.24522,1.04669,2.57400,0.67841,2.57400,1000,1700
13028,13.028,control,6400,-0.13439,-0.10000,-0.14744,0.74482,2.57400,0.50354,2.57400,1033,1700
13048,13.048,control,6278,-0.13251,-0.10000,-0.04715,0.54705,2.57400,0.05568,2.57400,1314,1700
13068,13.068,control,6167,-0.13080,-0.10000,0.03424,0.14429,2.57400,0.29910,2.57400,1161,1700
13088,13.088,control,6063,-0.12919,-0.10000,0.06266,0.27118,2.57400,-0.32407,2.57400,1553,1700
13109,13.109,control,5769,-0.12466,-0.10000,0.08695,-0.21673,2.57400,0.55208,2.57400,1002,1700
13128,13.128,control,5332,-0.11791,-0.10000,0.12826,0.41344,2.57400,-1.04720,2.57400,2000,1700
13148,13.148,control,4867,-0.11074,-0.10000,0.17889,-0.78380,2.57400,0.73416,2.57400,1000,1700
13168,13.168,control,4514,-0.10529,-0.10000,0.22097,0.46043,2.57400,-1.04720,2.57400,2000,1700
13188,13.188,control,4133,-0.09941,-0.10000,0.24299,-0.77533,2.57400,-0.21122,2.57400,1482,1700
13208,13.208,control,3885,-0.09559,-0.10000,0.22918,-0.31294,2.57400,-1.04720,2.57400,2000,1700
13228,13.228,control,3520,-0.08995,-0.10000,0.21424,-0.91479,2.57400,0.09916,2.57400,1287,1700
13248,13.248,control,3158,-0.08437,-0.10000,0.21073,-0.08369,2.57400,-1.04720,2.57400,2000,1700
13268,13.268,control,2790,-0.07869,-0.10000,0.20827,-0.87345,2.57400,-0.30636,2.57400,1542,1700
13288,13.288,control,2574,-0.07536,-0.10000,0.20408,-0.40862,2.57400,-1.04720,2.57400,2000,1700
13310,13.310,control,2305,-0.07121,-0.10000,0.19245,-0.93204,2.57400,-0.25305,2.57400,1509,1700
13329,13.329,control,2142,-0.06869,-0.10000,0.16747,-0.37549,2.57400,-1.04720,2.57400,2000,1700
13349,13.349,control,2034,-0.06703,-0.10000,0.13189,-0.92607,2.57400,0.13721,2.57400,1263,1700
13369,13.369,control,2053,-0.06732,-0.10000,0.09584,-0.05453,2.57400,-1.04720,2.57400,2000,1700
13389,13.389,control,2117,-0.06831,-0.10000,0.04906,-0.86819,2.57400,0.76526,2.57400,1000,1700
13409,13.409,control,2302,-0.07116,-0.10000,-0.00256,0.47070,2.57400,-1.04720,2.57400,2000,1700
13429,13.429,control,2499,-0.07420,-0.10000,-0.05099,-0.77348,2.57400,1.04720,2.57400,1000,1700
13449,13.449,control,2797,-0.07880,-0.10000,-0.09566,0.71888,2.57400,-1.04720,2.57400,2000,1700
13469,13.469,control,3075,-0.08309,-0.10000,-0.13217,-0.72872,2.57400,1.04720,2.57400,1000,1700
13489,13.489,control,3464,-0.08909,-0.10000,-0.16515,0.72695,2.57400,-0.71746,2.57400,1801,1700
13510,13.510,control,3807,-0.09438,-0.10000,-0.19082,-0.45699,2.57400,1.04720,2.57400,1000,1700
13557,13.557,control,4632,-0.10711,-0.10000,-0.25544,0.77595,2.57400,0.52499,2.57400,1019,1700
13576,13.576,control,5057,-0.11367,-0.10000,-0.29070,0.57024,2.57400,1.04720,2.57400,1000,1700
13596,13.596,control,5517,-0.12077,-0.10000,-0.30895,0.96119,2.57400,0.95976,2.57400,1000,1700
13616,13.616,control,5956,-0.12754,-0.10000,-0.32479,0.96002,2.57400,1.04720,2.57400,1000,1700
13637,13.637,control,6408,-0.13452,-0.10000,-0.28926,1.03148,2.57400,1.03938,2.57400,1000,1700
13658,13.658,control,6609,-0.13762,-0.10000,-0.25441,1.03795,2.57400,0.81152,2.57400,1000,1700
13678,13.678,control,6512,-0.13612,-0.10000,-0.18379,0.85235,2.57400,0.60802,2.57400,1000,1700
13698,13.698,control,6386,-0.13418,-0.10000,-0.10158,0.65208,2.57400,0.32483,2.57400,1145,1700
13718,13.718,control,6307,-0.13296,-0.10000,-0.01957,0.38384,2.57400,0.23802,2.57400,1200,1700
13738,13.738,control,6263,-0.13228,-0.10000,0.03150,0.26432,2.57400,0.06637,2.57400,1308,1700
13758,13.758,control,6143,-0.13043,-0.10000,0.04931,0.10207,2.57400,0.26075,2.57400,1185,1700
13780,13.780,control,5780,-0.12483,-0.10000,0.08024,0.23214,2.57400,-0.51837,2.57400,1676,1700
13799,13.799,control,5389,-0.11879,-0.10000,0.12322,-0.38304,2.57400,0.46697,2.57400,1056,1700
13819,13.819,control,5055,-0.11364,-0.10000,0.16744,0.31369,2.57400,-1.04720,2.57400,2000,1700
13839,13.839,control,4701,-0.10818,-0.10000,0.20598,-0.80179,2.57400,0.45908,2.57400,1061,1700
13859,13.859,control,4488,-0.10489,-0.10000,0.20134,0.23171,2.57400,-1.04720,2.57400,2000,1700
13879,13.879,control,4344,-0.10267,-0.10000,0.17327,-0.81658,2.57400,0.61332,2.57400,1000,1700
13899,13.899,control,4245,-0.10114,-0.10000,0.13947,0.35547,2.57400,-1.04720,2.57400,2000,1700
13919,13.919,control,4218,-0.10072,-0.10000,0.09401,-0.79426,2.57400,1.04720,2.57400,1000,1700
13939,13.939,control,4209,-0.10059,-0.10000,0.05834,0.71513,2.57400,-1.04720,2.57400,2000,1700
13959,13.959,control,4252,-0.10125,-0.10000,0.02744,-0.72940,2.57400,1.04720,2.57400,1000,1700
13979,13.979,control,4285,-0.10176,-0.10000,0.00391,0.72683,2.57400,-1.04720,2.57400,2000,1700
14000,14.000,control,4333,-0.10250,-0.10000,-0.01125,-0.72729,2.57400,1.04720,2.57400,1000,1700
14020,14.020,control,4353,-0.10281,-0.10000,-0.01893,0.72721,2.57400,-1.04720,2.57400,2000,1700
14040,14.040,control,4360,-0.10292,-0.10000,-0.01734,-0.72722,2.57400,1.04720,2.57400,1000,1700
14060,14.060,control,4326,-0.10239,-0.10000,-0.00963,0.72722,2.57400,-1.04720,2.57400,2000,1700
14080,14.080,control,4295,-0.10191,-0.10000,0.00121,-0.72722,2.57400,1.04720,2.57400,1000,1700
14100,14.100,control,4232,-0.10094,-0.10000,0.01343,0.72722,2.57400,-1.04720,2.57400,2000,1700
14120,14.120,control,4184,-0.10020,-0.10000,0.02304,-0.72722,2.57400,1.04720,2.57400,1000,1700
14140,14.140,control,4067,-0.09839,-0.10000,0.03489,0.72722,2.57400,-1.04720,2.57400,2000,1700
14160,14.160,control,3964,-0.09681,-0.10000,0.04622,-0.72722,2.57400,1.04720,2.57400,1000,1700
14180,14.180,control,3776,-0.09390,-0.10000,0.06312,0.72722,2.57400,-1.04720,2.57400,2000,1700
14201,14.201,control,3484,-0.08940,-0.10000,0.09454,-0.72722,2.57400,0.66825,2.57400,1000,1700
14220,14.220,control,3201,-0.08503,-0.10000,0.12190,0.41661,2.57400,-1.04720,2.57400,2000,1700
14241,14.241,control,2910,-0.08054,-0.10000,0.15041,-0.78323,2.57400,0.03650,2.57400,1327,1700
14261,14.261,control,2627,-0.07618,-0.10000,0.16922,-0.11132,2.57400,-1.04720,2.57400,2000,1700
14281,14.281,control,2364,-0.07212,-0.10000,0.17174,-0.87843,2.57400,-0.17642,2.57400,1460,1700
14301,14.301,control,2030,-0.06696,-0.10000,0.17800,-0.30301,2.57400,-1.04720,2.57400,2000,1700
14321,14.321,control,1675,-0.06149,-0.10000,0.18679,-0.91300,2.57400,-0.55639,2.57400,1699,1700
14341,14.341,control,1333,-0.05621,-0.10000,0.19580,-0.62070,2.57400,-1.04720,2.57400,2000,1700
14361,14.361,control,989,-0.05090,-0.10000,0.20725,-0.97029,2.57400,-0.92539,2.57400,1932,1700
14381,14.381,control,697,-0.04640,-0.10000,0.20615,-0.93348,2.57400,-1.04720,2.57400,2000,1700
14401,14.401,control,501,-0.04337,-0.10000,0.18865,-1.02669,2.57400,-0.85440,2.57400,1887,1700
14443,14.443,control,358,-0.04117,-0.10000,0.16190,-0.88547,2.57400,-1.04384,2.57400,2000,1700
14462,14.462,control,432,-0.04231,-0.10000,0.10873,-1.01528,2.57400,-0.20840,2.57400,1481,1700
14482,14.482,control,606,-0.04499,-0.10000,0.04245,-0.35390,2.57400,-1.04720,2.57400,2000,1700
14502,14.502,control,864,-0.04897,-0.10000,-0.02647,-0.92218,2.57400,0.96384,2.57400,1000,1700
14522,14.522,control,1228,-0.05459,-0.10000,-0.10191,0.62374,2.57400,-1.04720,2.57400,2000,1700
14542,14.542,control,1689,-0.06170,-0.10000,-0.16634,-0.74588,2.57400,1.04720,2.57400,1000,1700
14562,14.562,control,2192,-0.06946,-0.10000,-0.22120,0.72386,2.57400,-0.82948,2.57400,1871,1700
14582,14.582,control,2698,-0.07727,-0.10000,-0.26445,-0.54937,2.57400,1.04720,2.57400,1000,1700
14602,14.602,control,3237,-0.08559,-0.10000,-0.29632,0.75929,2.57400,0.25324,2.57400,1190,1700
14622,14.622,control,3791,-0.09414,-0.10000,-0.31593,0.34450,2.57400,1.04720,2.57400,1000,1700
14642,14.642,control,4389,-0.10336,-0.10000,-0.33207,0.92048,2.57400,0.72085,2.57400,1000,1700
14663,14.663,control,4991,-0.11265,-0.10000,-0.34728,0.75685,2.57400,1.04720,2.57400,1000,1700
14682,14.682,control,5563,-0.12148,-0.10000,-0.35541,0.99484,2.57400,1.04720,2.57400,1000,1700
14702,14.702,control,6097,-0.12972,-0.10000,-0.35569,1.03776,2.57400,1.04720,2.57400,1000,1700
14722,14.722,control,6533,-0.13644,-0.10000,-0.33827,1.04550,2.57400,1.04720,2.57400,1000,1700
14742,14.742,control,6598,-0.13745,-0.10000,-0.27505,1.04689,2.57400,0.96656,2.57400,1000,1700
14762,14.762,control,6483,-0.13567,-0.10000,-0.18188,0.98104,2.57400,0.25159,2.57400,1191,1700
14782,14.782,control,6373,-0.13398,-0.10000,-0.08437,0.38313,2.57400,0.84623,2.57400,1000,1700
14802,14.802,control,6291,-0.13271,-0.10000,0.00083,0.76272,2.57400,-0.90866,2.57400,1921,1700
14822,14.822,control,6224,-0.13168,-0.10000,0.04064,-0.60727,2.57400,1.04720,2.57400,1000,1700
14843,14.843,control,6129,-0.13021,-0.10000,0.05043,0.74885,2.57400,-1.04720,2.57400,2000,1700
14864,14.864,control,5927,-0.12709,-0.10000,0.06330,-0.72332,2.57400,1.04720,2.57400,1000,1700
14883,14.883,control,5650,-0.12282,-0.10000,0.08822,0.72792,2.57400,-1.04720,2.57400,2000,1700
14903,14.903,control,5225,-0.11626,-0.10000,0.13437,-0.72709,2.57400,1.04720,2.57400,1000,1700
14923,14.923,control,4835,-0.11024,-0.10000,0.18007,0.72724,2.57400,-1.04720,2.57400,2000,1700
14943,14.943,control,4389,-0.10336,-0.10000,0.22014,-0.72722,2.57400,-0.00625,2.57400,1353,1700
14963,14.963,control,3997,-0.09731,-0.10000,0.24458,-0.13626,2.57400,-1.04720,2.57400,2000,1700
14983,14.983,control,3573,-0.09077,-0.10000,0.25180,-0.88293,2.57400,-0.28863,2.57400,1531,1700
15004,15.004,control,3052,-0.08273,-0.10000,0.26812,-0.39580,2.57400,-1.04720,2.57400,2000,1700
15024,15.024,control,2505,-0.07429,-0.10000,0.28392,-0.92973,2.57400,-0.97264,2.57400,1961,1700
15044,15.044,control,2028,-0.06693,-0.10000,0.29784,-0.96490,2.57400,-1.04720,2.57400,2000,1700
15065,15.065,control,1548,-0.05953,-0.10000,0.30807,-1.03236,2.57400,-1.04720,2.57400,2000,1700
15086,15.086,control,1130,-0.05308,-0.10000,0.30001,-1.04452,2.57400,-1.04720,2.57400,2000,1700
15105,15.105,control,797,-0.04794,-0.10000,0.27448,-1.04672,2.57400,-1.04720,2.57400,2000,1700
15125,15.125,control,556,-0.04422,-0.10000,0.24133,-1.04711,2.57400,-1.04720,2.57400,2000,1700
15145,15.145,control,428,-0.04225,-0.10000,0.19337,-1.04718,2.57400,-0.87981,2.57400,1903,1700
15165,15.165,control,411,-0.04198,-0.10000,0.13567,-0.91000,2.57400,-0.72361,2.57400,1805,1700
15186,15.186,control,511,-0.04353,-0.10000,0.07159,-0.75722,2.57400,-0.49359,2.57400,1660,1700
15206,15.206,control,714,-0.04666,-0.10000,0.00441,-0.54113,2.57400,-0.34629,2.57400,1567,1700
15226,15.226,control,1085,-0.05238,-0.10000,-0.06964,-0.38142,2.57400,0.08593,2.57400,1295,1700
15246,15.246,control,1522,-0.05913,-0.10000,-0.14089,0.00166,2.57400,-0.03958,2.57400,1374,1700
15266,15.266,control,1980,-0.06619,-0.10000,-0.20093,-0.03214,2.57400,0.80007,2.57400,1000,1700
15286,15.286,control,2480,-0.07391,-0.10000,-0.25102,0.65000,2.57400,-0.23879,2.57400,1500,1700
15330,15.330,control,3680,-0.09242,-0.10000,-0.35559,-0.07852,2.57400,1.04720,2.57400,1000,1700
15349,15.349,control,4191,-0.10031,-0.10000,-0.39495,0.84420,2.57400,1.04720,2.57400,1000,1700
