t_ms,t_s,phase,count,p_m,p_ref_m,v_mps,theta_hat_rad,T_hat_N,theta_cmd_rad,T_cmd_N,servo_us,esc_us
10248,10.248,control,-12820,0.14496,0.15000,0.00023,-0.72722,2.57400,1.04720,2.57400,1000,1700
10268,10.268,control,-12804,0.14471,0.15000,-0.00069,0.72722,2.57400,-1.04720,2.57400,2000,1700
10290,10.290,control,-12819,0.14495,-0.15000,0.00001,-0.72722,2.57400,-1.04720,2.57400,2000,1700
10308,10.308,control,-12807,0.14476,-0.15000,0.00044,-0.98950,2.57400,-1.04720,2.57400,2000,1700
10328,10.328,control,-12824,0.14502,-0.15000,0.00056,-1.03679,2.57400,-1.04720,2.57400,2000,1700
10348,10.348,control,-12809,0.14479,-0.15000,0.00071,-1.04532,2.57400,-1.04720,2.57400,2000,1700
10368,10.368,control,-12812,0.14484,-0.15000,-0.00054,-1.04686,2.57400,-1.04720,2.57400,2000,1700
10389,10.389,control,-12815,0.14488,-0.15000,0.00070,-1.04714,2.57400,-1.04720,2.57400,2000,1700
10408,10.408,control,-12814,0.14487,-0.15000,-0.00087,-1.04719,2.57400,-1.04720,2.57400,2000,1700
10428,10.428,control,-12806,0.14475,-0.15000,-0.00058,-1.04720,2.57400,-1.04720,2.57400,2000,1700
10448,10.448,control,-12806,0.14475,-0.15000,-0.00082,-1.04720,2.57400,-1.04720,2.57400,2000,1700
10468,10.468,control,-12796,0.14459,-0.15000,-0.00230,-1.04720,2.57400,-1.04720,2.57400,2000,1700
10488,10.488,control,-12766,0.14413,-0.15000,-0.00587,-1.04720,2.57400,-1.04720,2.57400,2000,1700
10508,10.508,control,-12700,0.14311,-0.15000,-0.01321,-1.04720,2.57400,-1.04720,2.57400,2000,1700
10528,10.528,control,-12595,0.14149,-0.15000,-0.02675,-1.04720,2.57400,-1.04720,2.57400,2000,1700
10548,10.548,control,-12441,0.13911,-0.15000,-0.04637,-1.04720,2.57400,-1.04720,2.57400,2000,1700
10568,10.568,control,-12221,0.13572,-0.15000,-0.07277,-1.04720,2.57400,-1.04720,2.57400,2000,1700
10590,10.590,control,-11893,0.13066,-0.15000,-0.10899,-1.04720,2.57400,-1.04720,2.57400,2000,1700
10609,10.609,control,-11425,0.12344,-0.15000,-0.15907,-1.04720,2.57400,-1.04720,2.57400,2000,1700
10629,10.629,control,-10932,0.11583,-0.15000,-0.21070,-1.04720,2.57400,-1.04720,2.57400,2000,1700
10649,10.649,control,-10439,0.10822,-0.15000,-0.25568,-1.04720,2.57400,-1.04720,2.57400,2000,1700
10669,10.669,control,-9960,0.10083,-0.15000,-0.28548,-1.04720,2.57400,-1.04720,2.57400,2000,1700
10689,10.689,control,-9463,0.09316,-0.15000,-0.29756,-1.04720,2.57400,-1.04720,2.57400,2000,1700
10709,10.709,control,-8956,0.08534,-0.15000,-0.30269,-1.04720,2.57400,-1.04720,2.57400,2000,1700
10729,10.729,control,-8434,0.07729,-0.15000,-0.30736,-1.04720,2.57400,-1.04720,2.57400,2000,1700
10749,10.749,control,-7919,0.06934,-0.15000,-0.31265,-1.04720,2.57400,-1.04720,2.57400,2000,1700
10769,10.769,control,-7399,0.06132,-0.15000,-0.31672,-1.04720,2.57400,-1.04720,2.57400,2000,1700
10789,10.789,control,-6861,0.05302,-0.15000,-0.32129,-1.04720,2.57400,-0.88187,2.57400,1904,1700
10831,10.831,control,-5722,0.03544,-0.15000,-0.38930,-0.91168,2.57400,-0.06970,2.57400,1393,1700
10850,10.850,control,-5165,0.02685,-0.15000,-0.41424,-0.22153,2.57400,-1.04720,2.57400,2000,1700
10870,10.870,control,-4584,0.01788,-0.15000,-0.42831,-0.89831,2.57400,0.79386,2.57400,1000,1700
10891,10.891,control,-3920,0.00764,-0.15000,-0.44614,0.48871,2.57400,-1.04720,2.57400,2000,1700
10911,10.911,control,-3304,-0.00187,-0.15000,-0.39500,-0.77023,2.57400,0.79519,2.57400,1000,1700
10931,10.931,control,-2688,-0.01137,-0.15000,-0.38604,0.51290,2.57400,-1.04720,2.57400,2000,1700
10951,10.951,control,-2152,-0.01964,-0.15000,-0.37848,-0.76587,2.57400,1.04720,2.57400,1000,1700
10971,10.971,control,-1599,-0.02817,-0.15000,-0.36423,0.72025,2.57400,-1.04720,2.57400,2000,1700
10991,10.991,control,-1151,-0.03509,-0.15000,-0.34181,-0.72848,2.57400,1.04720,2.57400,1000,1700
11011,11.011,control,-649,-0.04283,-0.15000,-0.32277,0.72699,2.57400,-1.04720,2.57400,2000,1700
11033,11.033,control,-245,-0.04907,-0.15000,-0.30280,-0.72726,2.57400,1.04720,2.57400,1000,1700
11052,11.052,control,199,-0.05592,-0.15000,-0.28504,0.72721,2.57400,-1.04720,2.57400,2000,1700
11072,11.072,control,560,-0.06149,-0.15000,-0.27031,-0.72722,2.57400,1.04720,2.57400,1000,1700
11092,11.092,control,981,-0.06798,-0.15000,-0.25715,0.72722,2.57400,-1.04720,2.57400,2000,1700
11112,11.112,control,1264,-0.07235,-0.15000,-0.24013,-0.72722,2.57400,1.04720,2.57400,1000,1700
11132,11.132,control,1588,-0.07735,-0.15000,-0.22206,0.72722,2.57400,-1.04720,2.57400,2000,1700
11152,11.152,control,1788,-0.08043,-0.15000,-0.19925,-0.72722,2.57400,1.04720,2.57400,1000,1700
11172,11.172,control,2015,-0.08394,-0.15000,-0.17145,0.72722,2.57400,-1.04720,2.57400,2000,1700
11192,11.192,control,2171,-0.08634,-0.15000,-0.14940,-0.72722,2.57400,1.04720,2.57400,1000,1700
11212,11.212,control,2348,-0.08908,-0.15000,-0.12691,0.72722,2.57400,-1.04720,2.57400,2000,1700
11232,11.232,control,2471,-0.09097,-0.15000,-0.11184,-0.72722,2.57400,0.97606,2.57400,1000,1700
11254,11.254,control,2604,-0.09303,-0.15000,-0.09717,0.66891,2.57400,-1.04720,2.57400,2000,1700
11273,11.273,control,2659,-0.09387,-0.15000,-0.08186,-0.73774,2.57400,0.82805,2.57400,1000,1700
11293,11.293,control,2720,-0.09482,-0.15000,-0.06474,0.54569,2.57400,-1.04720,2.57400,2000,1700
11313,11.313,control,2713,-0.09471,-0.15000,-0.04556,-0.75996,2.57400,0.58869,2.57400,1000,1700
11333,11.333,control,2739,-0.09511,-0.15000,-0.02825,0.34549,2.57400,-1.04720,2.57400,2000,1700
11353,11.353,control,2693,-0.09440,-0.15000,-0.01215,-0.79606,2.57400,0.37417,2.57400,1114,1700
11373,11.373,control,2704,-0.09457,-0.15000,-0.00192,0.16314,2.57400,-1.04720,2.57400,2000,1700
11393,11.393,control,2661,-0.09390,-0.15000,0.00504,-0.82894,2.57400,0.28948,2.57400,1167,1700
11413,11.413,control,2671,-0.09406,-0.15000,0.00886,0.08780,2.57400,-1.04720,2.57400,2000,1700
11433,11.433,control,2595,-0.09289,-0.15000,0.01324,-0.84253,2.57400,0.21917,2.57400,1212,1700
11455,11.455,control,2528,-0.09185,-0.15000,0.02298,0.02772,2.57400,-1.04720,2.57400,2000,1700
11474,11.474,control,2378,-0.08954,-0.15000,0.03746,-0.85336,2.57400,-0.07327,2.57400,1396,1700
11494,11.494,control,2272,-0.08790,-0.15000,0.05433,-0.21394,2.57400,-1.04720,2.57400,2000,1700
11514,11.514,control,2112,-0.08543,-0.15000,0.06847,-0.89694,2.57400,-0.36681,2.57400,1580,1700
11534,11.534,control,1989,-0.08354,-0.15000,0.07876,-0.46241,2.57400,-1.04720,2.57400,2000,1700
11554,11.554,control,1894,-0.08207,-0.15000,0.07590,-0.94174,2.57400,-0.42507,2.57400,1617,1700
11574,11.574,control,1856,-0.08148,-0.15000,0.06770,-0.51824,2.57400,-1.04720,2.57400,2000,1700
11594,11.594,control,1872,-0.08173,-0.15000,0.04623,-0.95181,2.57400,-0.14730,2.57400,1442,1700
11614,11.614,control,1928,-0.08259,-0.15000,0.02046,-0.29238,2.57400,-1.04720,2.57400,2000,1700
11634,11.634,control,2007,-0.08381,-0.15000,-0.00607,-0.91108,2.57400,0.27867,2.57400,1174,1700
11654,11.654,control,2179,-0.08647,-0.15000,-0.03671,0.06412,2.57400,-1.04720,2.57400,2000,1700
11695,11.695,control,2583,-0.09270,-0.15000,-0.08781,-0.84680,2.57400,1.04720,2.57400,1000,1700
11714,11.714,control,2741,-0.09514,-0.15000,-0.11415,0.70566,2.57400,-1.04720,2.57400,2000,1700
11734,11.734,control,2903,-0.09764,-0.15000,-0.13102,-0.73111,2.57400,1.04720,2.57400,1000,1700
11754,11.754,control,3109,-0.10082,-0.15000,-0.13975,0.72652,2.57400,-1.04720,2.57400,2000,1700
11774,11.774,control,3264,-0.10321,-0.15000,-0.11548,-0.72735,2.57400,1.04720,2.57400,1000,1700
11794,11.794,control,3468,-0.10636,-0.15000,-0.11317,0.72720,2.57400,-1.04720,2.57400,2000,1700
11814,11.814,control,3641,-0.10903,-0.15000,-0.11366,-0.72722,2.57400,1.04720,2.57400,1000,1700
11834,11.834,control,3815,-0.11171,-0.15000,-0.11035,0.72722,2.57400,-1.04720,2.57400,2000,1700
11854,11.854,control,3955,-0.11387,-0.15000,-0.10774,-0.72722,2.57400,1.04720,2.57400,1000,1700
11874,11.874,control,4101,-0.11612,-0.15000,-0.10069,0.72722,2.57400,-1.04720,2.57400,2000,1700
11894,11.894,control,4201,-0.11767,-0.15000,-0.09069,-0.72722,2.57400,1.04720,2.57400,1000,1700
11916,11.916,control,4344,-0.11987,-0.15000,-0.08434,0.72722,2.57400,-1.04720,2.57400,2000,1700
11935,11.935,control,4435,-0.12128,-0.15000,-0.07715,-0.72722,2.57400,1.04720,2.57400,1000,1700
11955,11.955,control,4561,-0.12322,-0.15000,-0.07283,0.72722,2.57400,-1.04720,2.57400,2000,1700
11975,11.975,control,4662,-0.12478,-0.15000,-0.07164,-0.72722,2.57400,1.04720,2.57400,1000,1700
11995,11.995,control,4799,-0.12689,-0.15000,-0.07064,0.72722,2.57400,-1.04720,2.57400,2000,1700
12015,12.015,control,4898,-0.12842,-0.15000,-0.07120,-0.72722,2.57400,1.04720,2.57400,1000,1700
12035,12.035,control,5024,-0.13036,-0.15000,-0.07137,0.72722,2.57400,-1.04720,2.57400,2000,1700
12055,12.055,control,5111,-0.13171,-0.15000,-0.06991,-0.72722,2.57400,1.04720,2.57400,1000,1700
12075,12.075,control,5223,-0.13344,-0.15000,-0.06677,0.72722,2.57400,-1.04720,2.57400,2000,1700
12095,12.095,control,5273,-0.13421,-0.15000,-0.06053,-0.72722,2.57400,1.04720,2.57400,1000,1700
12117,12.117,control,5359,-0.13553,-0.15000,-0.05434,0.72722,2.57400,-1.04720,2.57400,2000,1700
12136,12.136,control,5400,-0.13617,-0.15000,-0.04752,-0.72722,2.57400,1.04720,2.57400,1000,1700
12156,12.156,control,5433,-0.13668,-0.15000,-0.03694,0.72722,2.57400,-1.04720,2.57400,2000,1700
12176,12.176,control,5455,-0.13702,-0.15000,-0.03074,-0.72722,2.57400,1.04720,2.57400,1000,1700
12196,12.196,control,5479,-0.13739,-0.15000,-0.02218,0.72722,2.57400,-1.04720,2.57400,2000,1700
12216,12.216,control,5488,-0.13752,-0.15000,-0.01616,-0.72722,2.57400,1.04720,2.57400,1000,1700
12236,12.236,control,5505,-0.13779,-0.15000,-0.01262,0.72722,2.57400,-1.04720,2.57400,2000,1700
12256,12.256,control,5504,-0.13777,-0.15000,-0.00908,-0.72722,2.57400,1.04720,2.57400,1000,1700
12276,12.276,control,5514,-0.13793,-0.15000,-0.00650,0.72722,2.57400,-1.04720,2.57400,2000,1700
12296,12.296,control,5506,-0.13780,-0.15000,-0.00390,-0.72722,2.57400,1.04720,2.57400,1000,1700
12316,12.316,control,5510,-0.13786,-0.15000,-0.00171,0.72722,2.57400,-1.04720,2.57400,2000,1700
12337,12.337,control,5498,-0.13768,-0.15000,0.00014,-0.72722,2.57400,1.04720,2.57400,1000,1700
12356,12.356,control,5502,-0.13774,-0.15000,0.00134,0.72722,2.57400,-1.04720,2.57400,2000,1700
12376,12.376,control,5485,-0.13748,-0.15000,0.00267,-0.72722,2.57400,1.04720,2.57400,1000,1700
12396,12.396,control,5484,-0.13746,-0.15000,0.00361,0.72722,2.57400,-1.04720,2.57400,2000,1700
12416,12.416,control,5467,-0.13720,-0.15000,0.00443,-0.72722,2.57400,1.04720,2.57400,1000,1700
12436,12.436,control,5472,-0.13728,-0.15000,0.00457,0.72722,2.57400,-1.04720,2.57400,2000,1700
12456,12.456,control,5462,-0.13712,-0.15000,0.00386,-0.72722,2.57400,1.04720,2.57400,1000,1700
12476,12.476,control,5453,-0.13698,-0.15000,0.00450,0.72722,2.57400,-1.04720,2.57400,2000,1700
12496,12.496,control,5425,-0.13655,-0.15000,0.00589,-0.72722,2.57400,1.04720,2.57400,1000,1700
12516,12.516,control,5418,-0.13644,-0.15000,0.00760,0.72722,2.57400,-1.04720,2.57400,2000,1700
12536,12.536,control,5361,-0.13556,-0.15000,0.01319,-0.72722,2.57400,1.04720,2.57400,1000,1700
12580,12.580,control,5302,-0.13465,-0.15000,0.02027,0.72722,2.57400,-1.04720,2.57400,2000,1700
12599,12.599,control,5330,-0.13509,-0.15000,0.01634,-0.72722,2.57400,1.04720,2.57400,1000,1700
12619,12.619,control,5306,-0.13472,-0.15000,0.01700,0.72722,2.57400,-1.04720,2.57400,2000,1700
12639,12.639,control,5225,-0.13347,-0.15000,0.01979,-0.72722,2.57400,1.04720,2.57400,1000,1700
12659,12.659,control,5160,-0.13246,-0.15000,0.02127,0.72722,2.57400,-1.04720,2.57400,2000,1700
12679,12.679,control,5037,-0.13057,-0.15000,0.03803,-0.72722,2.57400,0.89159,2.57400,1000,1700
12699,12.699,control,4884,-0.12820,-0.15000,0.05699,0.59968,2.57400,-1.04720,2.57400,2000,1700
12719,12.719,control,4740,-0.12598,-0.15000,0.06948,-0.75022,2.57400,0.52704,2.57400,1018,1700
12739,12.739,control,4688,-0.12518,-0.15000,0.07182,0.29671,2.57400,-1.04720,2.57400,2000,1700
12759,12.759,control,4582,-0.12354,-0.15000,0.07069,-0.80485,2.57400,0.57789,2.57400,1000,1700
12779,12.779,control,4585,-0.12359,-0.15000,0.05350,0.32854,2.57400,-1.04720,2.57400,2000,1700
12810,12.810,control,4526,-0.12268,-0.15000,0.03916,-0.79911,2.57400,0.81565,2.57400,1000,1700
12819,12.819,control,4546,-0.12299,-0.15000,0.02709,0.52446,2.57400,-1.04720,2.57400,2000,1700
12839,12.839,control,4418,-0.12101,-0.15000,0.02584,-0.76378,2.57400,0.79205,2.57400,1000,1700
12859,12.859,control,4320,-0.11950,-0.15000,0.03637,0.51149,2.57400,-1.04720,2.57400,2000,1700
12879,12.879,control,4249,-0.11841,-0.15000,0.04083,-0.76612,2.57400,0.58318,2.57400,1000,1700
12899,12.899,control,4268,-0.11870,-0.15000,0.04228,0.33986,2.57400,-1.04720,2.57400,2000,1700
12920,12.920,control,4259,-0.11856,-0.15000,0.02986,-0.79707,2.57400,0.76356,2.57400,1000,1700
12941,12.941,control,4322,-0.11953,-0.15000,0.00874,0.48214,2.57400,-1.04720,2.57400,2000,1700
12961,12.961,control,4329,-0.11964,-0.15000,-0.00602,-0.77142,2.57400,1.04720,2.57400,1000,1700
12981,12.981,control,4392,-0.12061,-0.15000,-0.01520,0.71925,2.57400,-1.04720,2.57400,2000,1700
13002,13.002,control,4398,-0.12071,-0.15000,-0.01957,-0.72866,2.57400,1.04720,2.57400,1000,1700
13021,13.021,control,4444,-0.12142,-0.15000,-0.01905,0.72696,2.57400,-1.04720,2.57400,2000,1700
13041,13.041,control,4432,-0.12123,-0.15000,-0.01684,-0.72727,2.57400,1.04720,2.57400,1000,1700
13061,13.061,control,4452,-0.12154,-0.15000,-0.01153,0.72721,2.57400,-1.04720,2.57400,2000,1700
13081,13.081,control,4406,-0.12083,-0.15000,-0.00432,-0.72722,2.57400,0.96110,2.57400,1000,1700
13101,13.101,control,4414,-0.12095,-0.15000,0.00194,0.65665,2.57400,-1.04720,2.57400,2000,1700
13121,13.121,control,4354,-0.12003,-0.15000,0.00901,-0.73995,2.57400,0.84992,2.57400,1000,1700
13141,13.141,control,4342,-0.11984,-0.15000,0.01458,0.56322,2.57400,-1.04720,2.57400,2000,1700
13161,13.161,control,4296,-0.11913,-0.15000,0.01626,-0.75679,2.57400,0.80017,2.57400,1000,1700
13181,13.181,control,4192,-0.11753,-0.15000,0.02885,0.51941,2.57400,-1.04720,2.57400,2000,1700
13201,13.201,control,4057,-0.11544,-0.15000,0.04073,-0.76470,2.57400,0.48734,2.57400,1043,1700
13223,13.223,control,3974,-0.11416,-0.15000,0.05197,0.26157,2.57400,-1.04720,2.57400,2000,1700
13242,13.242,control,3854,-0.11231,-0.15000,0.06333,-0.81119,2.57400,0.30627,2.57400,1157,1700
13262,13.262,control,3793,-0.11137,-0.15000,0.06209,0.10476,2.57400,-1.04720,2.57400,2000,1700
13282,13.282,control,3620,-0.10870,-0.15000,0.06583,-0.83947,2.57400,0.24222,2.57400,1197,1700
13302,13.302,control,3463,-0.10628,-0.15000,0.07494,0.04716,2.57400,-1.04720,2.57400,2000,1700
13322,13.322,control,3360,-0.10469,-0.15000,0.07584,-0.84985,2.57400,0.05373,2.57400,1316,1700
13342,13.342,control,3321,-0.10409,-0.15000,0.07373,-0.10921,2.57400,-1.04720,2.57400,2000,1700
13362,13.362,control,3246,-0.10293,-0.15000,0.06251,-0.87805,2.57400,0.18788,2.57400,1231,1700
13382,13.382,control,3196,-0.10216,-0.15000,0.04759,-0.00434,2.57400,-1.04720,2.57400,2000,1700
13402,13.402,control,3221,-0.10255,-0.15000,0.02929,-0.85914,2.57400,0.42239,2.57400,1084,1700
13422,13.422,control,3300,-0.10376,-0.15000,0.01106,0.19130,2.57400,-1.04720,2.57400,2000,1700
13461,13.461,control,3428,-0.10574,-0.15000,-0.01634,-0.82386,2.57400,0.83794,2.57400,1000,1700
13480,13.480,control,3400,-0.10531,-0.15000,-0.02694,0.53827,2.57400,-1.04720,2.57400,2000,1700
13500,13.500,control,3415,-0.10554,-0.15000,-0.02903,-0.76129,2.57400,0.78590,2.57400,1000,1700
13521,13.521,control,3482,-0.10657,-0.15000,-0.02837,0.50690,2.57400,-1.04720,2.57400,2000,1700
13541,13.541,control,3507,-0.10696,-0.15000,-0.01704,-0.76695,2.57400,0.73853,2.57400,1000,1700
13561,13.561,control,3579,-0.10807,-0.15000,-0.02445,0.46705,2.57400,-1.04720,2.57400,2000,1700
13581,13.581,control,3607,-0.10850,-0.15000,-0.02807,-0.77414,2.57400,0.90292,2.57400,1000,1700
13601,13.601,control,3674,-0.10953,-0.15000,-0.02916,0.60050,2.57400,-1.04720,2.57400,2000,1700
13621,13.621,control,3723,-0.11029,-0.15000,-0.03208,-0.75007,2.57400,0.93379,2.57400,1000,1700
13641,13.641,control,3780,-0.11117,-0.15000,-0.03133,0.63014,2.57400,-1.04720,2.57400,2000,1700
13663,13.663,control,3829,-0.11193,-0.15000,-0.03338,-0.74473,2.57400,0.98318,2.57400,1000,1700
13682,13.682,control,3861,-0.11242,-0.15000,-0.03021,0.67159,2.57400,-1.04720,2.57400,2000,1700
13702,13.702,control,3891,-0.11288,-0.15000,-0.02721,-0.73725,2.57400,0.93965,2.57400,1000,1700
13722,13.722,control,3904,-0.11308,-0.15000,-0.02156,0.63726,2.57400,-1.04720,2.57400,2000,1700
13742,13.742,control,3912,-0.11321,-0.15000,-0.01543,-0.74344,2.57400,0.86111,2.57400,1000,1700
13762,13.762,control,3914,-0.11324,-0.15000,-0.01035,0.57176,2.57400,-1.04720,2.57400,2000,1700
13782,13.782,control,3927,-0.11344,-0.15000,-0.00699,-0.75525,2.57400,0.82347,2.57400,1000,1700
13802,13.802,control,3908,-0.11315,-0.15000,-0.00253,0.53879,2.57400,-1.04720,2.57400,2000,1700
13822,13.822,control,3881,-0.11273,-0.15000,0.00259,-0.76120,2.57400,0.73128,2.57400,1000,1700
13842,13.842,control,3867,-0.11251,-0.15000,0.00585,0.46214,2.57400,-1.04720,2.57400,2000,1700
13862,13.862,control,3829,-0.11193,-0.15000,0.01234,-0.77502,2.57400,0.65460,2.57400,1000,1700
13884,13.884,control,3821,-0.11180,-0.15000,0.01310,0.39680,2.57400,-1.04720,2.57400,2000,1700
13903,13.903,control,3764,-0.11092,-0.15000,0.01657,-0.78681,2.57400,0.61544,2.57400,1000,1700
13923,13.923,control,3757,-0.11082,-0.15000,0.01685,0.36257,2.57400,-1.04720,2.57400,2000,1700
13943,13.943,control,3725,-0.11032,-0.15000,0.01629,-0.79298,2.57400,0.61461,2.57400,1000,1700
13963,13.963,control,3704,-0.11000,-0.15000,0.01752,0.36078,2.57400,-1.04720,2.57400,2000,1700
13984,13.984,control,3626,-0.10879,-0.15000,0.02016,-0.79330,2.57400,0.53310,2.57400,1014,1700
14004,14.004,control,3580,-0.10808,-0.15000,0.02517,0.29391,2.57400,-1.04720,2.57400,2000,1700
14024,14.024,control,3367,-0.10480,-0.15000,0.04622,-0.80536,2.57400,0.20713,2.57400,1219,1700
14044,14.044,control,3244,-0.10290,-0.15000,0.06355,0.02455,2.57400,-1.04720,2.57400,2000,1700
14064,14.064,control,3112,-0.10086,-0.15000,0.07458,-0.85393,2.57400,-0.04502,2.57400,1378,1700
14084,14.084,control,2959,-0.09850,-0.15000,0.08945,-0.19089,2.57400,-1.04720,2.57400,2000,1700
14106,14.106,control,2788,-0.09586,-0.15000,0.08937,-0.89278,2.57400,-0.23491,2.57400,1497,1700
14125,14.125,control,2666,-0.09398,-0.15000,0.08924,-0.35354,2.57400,-1.04720,2.57400,2000,1700
14145,14.145,control,2584,-0.09272,-0.15000,0.08380,-0.92211,2.57400,-0.21024,2.57400,1482,1700
14165,14.165,control,2563,-0.09239,-0.15000,0.06791,-0.33861,2.57400,-1.04720,2.57400,2000,1700
14185,14.185,control,2573,-0.09255,-0.15000,0.04359,-0.91942,2.57400,0.13395,2.57400,1265,1700
14205,14.205,control,2687,-0.09431,-0.15000,0.01081,-0.05600,2.57400,-1.04720,2.57400,2000,1700
14225,14.225,control,2882,-0.09731,-0.15000,-0.02894,-0.86846,2.57400,0.79776,2.57400,1000,1700
14245,14.245,control,3114,-0.10089,-0.15000,-0.06819,0.49729,2.57400,-1.04720,2.57400,2000,1700
14265,14.265,control,3369,-0.10483,-0.15000,-0.10643,-0.76868,2.57400,1.04720,2.57400,1000,1700
14285,14.285,control,3657,-0.10927,-0.15000,-0.13670,0.71974,2.57400,-1.04720,2.57400,2000,1700
14305,14.305,control,3942,-0.11367,-0.15000,-0.15550,-0.72857,2.57400,1.04720,2.57400,1000,1700
14353,14.353,control,4559,-0.12319,-0.15000,-0.20272,0.72698,2.57400,-0.88412,2.57400,1906,1700
14372,14.372,control,4863,-0.12788,-0.15000,-0.22218,-0.59359,2.57400,1.04720,2.57400,1000,1700
14392,14.392,control,5139,-0.13214,-0.15000,-0.22672,0.75132,2.57400,-0.45181,2.57400,1634,1700
14412,14.412,control,5321,-0.13495,-0.15000,-0.21696,-0.23485,2.57400,1.04720,2.57400,1000,1700
14432,14.432,control,5541,-0.13834,-0.15000,-0.17115,0.81601,2.57400,-0.91307,2.57400,1924,1700
14452,14.452,control,5614,-0.13947,-0.15000,-0.13246,-0.60127,2.57400,1.04720,2.57400,1000,1700
14472,14.472,control,5739,-0.14140,-0.15000,-0.10454,0.74993,2.57400,-1.04720,2.57400,2000,1700
14492,14.492,control,5740,-0.14141,-0.15000,-0.07662,-0.72312,2.57400,1.04720,2.57400,1000,1700
14512,14.512,control,5791,-0.14220,-0.15000,-0.04999,0.72796,2.57400,-1.04720,2.57400,2000,1700
14532,14.532,control,5742,-0.14144,-0.15000,-0.02882,-0.72709,2.57400,1.04720,2.57400,1000,1700
14554,14.554,control,5749,-0.14155,-0.15000,-0.00973,0.72724,2.57400,-1.04720,2.57400,2000,1700
14573,14.573,control,5706,-0.14089,-0.15000,0.00075,-0.72722,2.57400,1.04720,2.57400,1000,1700
14593,14.593,control,5693,-0.14069,-0.15000,0.01081,0.72722,2.57400,-1.04720,2.57400,2000,1700
14613,14.613,control,5613,-0.13945,-0.15000,0.01718,-0.72722,2.57400,1.04720,2.57400,1000,1700
14633,14.633,control,5600,-0.13925,-0.15000,0.02125,0.72722,2.57400,-1.04720,2.57400,2000,1700
14653,14.653,control,5491,-0.13757,-0.15000,0.02960,-0.72722,2.57400,1.04720,2.57400,1000,1700
14673,14.673,control,5458,-0.13706,-0.15000,0.03426,0.72722,2.57400,-1.04720,2.57400,2000,1700
14693,14.693,control,5331,-0.13510,-0.15000,0.04074,-0.72722,2.57400,1.01011,2.57400,1000,1700
14713,14.713,control,5276,-0.13425,-0.15000,0.04722,0.69682,2.57400,-1.04720,2.57400,2000,1700
14733,14.733,control,5144,-0.13222,-0.15000,0.05164,-0.73270,2.57400,0.83666,2.57400,1000,1700
14753,14.753,control,5074,-0.13114,-0.15000,0.05697,0.55366,2.57400,-1.04720,2.57400,2000,1700
14775,14.775,control,4910,-0.12861,-0.15000,0.06256,-0.75852,2.57400,0.69175,2.57400,1000,1700
14794,14.794,control,4763,-0.12634,-0.15000,0.07418,0.43022,2.57400,-1.04720,2.57400,2000,1700
14814,14.814,control,4537,-0.12285,-0.15000,0.08781,-0.78078,2.57400,0.34343,2.57400,1133,1700
14834,14.834,control,4311,-0.11936,-0.15000,0.10875,0.14070,2.57400,-1.04720,2.57400,2000,1700
14854,14.854,control,3991,-0.11443,-0.15000,0.13188,-0.83299,2.57400,-0.17981,2.57400,1463,1700
14874,14.874,control,3649,-0.10915,-0.15000,0.15989,-0.29759,2.57400,-1.04720,2.57400,2000,1700
14894,14.894,control,3250,-0.10299,-0.15000,0.18697,-0.91202,2.57400,-0.82734,2.57400,1870,1700
14914,14.914,control,2871,-0.09714,-0.15000,0.21162,-0.84261,2.57400,-1.04720,2.57400,2000,1700
14934,14.934,control,2509,-0.09156,-0.15000,0.22355,-1.01030,2.57400,-1.04720,2.57400,2000,1700
14954,14.954,control,2212,-0.08698,-0.15000,0.22227,-1.04054,2.57400,-1.04720,2.57400,2000,1700
14974,14.974,control,2002,-0.08374,-0.15000,0.20147,-1.04600,2.57400,-1.04720,2.57400,2000,1700
14996,14.996,control,1873,-0.08175,-0.15000,0.16823,-1.04698,2.57400,-0.98743,2.57400,1971,1700
15015,15.015,control,1845,-0.08131,-0.15000,0.12219,-0.99817,2.57400,-0.71633,2.57400,1800,1700
15035,15.035,control,1904,-0.08222,-0.15000,0.06992,-0.76716,2.57400,-0.80876,2.57400,1858,1700
15055,15.055,control,2055,-0.08455,-0.15000,0.01525,-0.80126,2.57400,-0.16477,2.57400,1453,1700
15075,15.075,control,2301,-0.08835,-0.15000,-0.04165,-0.27955,2.57400,-0.86063,2.57400,1891,1700
15095,15.095,control,2675,-0.09412,-0.15000,-0.10214,-0.75585,2.57400,1.04720,2.57400,1000,1700
15115,15.115,control,3146,-0.10139,-0.15000,-0.16479,0.72206,2.57400,-1.04720,2.57400,2000,1700
15135,15.135,control,3625,-0.10878,-0.15000,-0.21901,-0.72815,2.57400,1.04720,2.57400,1000,1700
15155,15.155,control,4092,-0.11598,-0.15000,-0.25914,0.72705,2.57400,-0.61059,2.57400,1734,1700
15175,15.175,control,4523,-0.12263,-0.15000,-0.27734,-0.36938,2.57400,1.04720,2.57400,1000,1700
15219,15.219,control,5556,-0.13857,-0.15000,-0.34350,0.79175,2.57400,0.68309,2.57400,1000,1700
15238,15.238,control,6016,-0.14567,-0.15000,-0.36130,0.70269,2.57400,1.04720,2.57400,1000,1700
15258,15.258,control,6474,-0.15274,-0.15000,-0.36566,0.98507,2.57400,0.83558,2.57400,1000,1700
15278,15.278,control,6630,-0.15514,-0.15000,-0.33727,0.86254,2.57400,0.96946,2.57400,1000,1700
