t_ms,t_s,run_name,segment,pwm_us,raw_count,tared_count,force_N,phase
191667,191.667,local_1700_1850,239,1850,20499.000,139989.970,3.307967,prbs
191759,191.759,local_1700_1850,240,1700,20835.000,140325.970,3.315906,prbs
191850,191.850,local_1700_1850,240,1700,15279.000,134769.970,3.184618,prbs
191942,191.942,local_1700_1850,241,1850,-1079.000,118411.980,2.798078,prbs
192034,192.034,local_1700_1850,241,1850,-4391.000,115099.980,2.719816,prbs
192126,192.126,local_1700_1850,242,1850,11630.000,131120.970,3.098392,prbs
192217,192.217,local_1700_1850,242,1850,19967.000,139457.970,3.295396,prbs
192309,192.309,local_1700_1850,243,1850,21118.000,140608.970,3.322594,prbs
192402,192.402,local_1700_1850,243,1850,21606.000,141096.970,3.334125,prbs
192493,192.493,local_1700_1850,244,1850,21678.000,141168.970,3.335827,prbs
192586,192.586,local_1700_1850,244,1850,21929.000,141419.970,3.341758,prbs
192677,192.677,local_1700_1850,245,1700,22388.000,141878.970,3.352604,prbs
192769,192.769,local_1700_1850,245,1700,16932.000,136422.970,3.223678,prbs
192861,192.861,local_1700_1850,246,1850,-453.000,119037.980,2.812871,prbs
192953,192.953,local_1700_1850,246,1850,-4101.000,115389.980,2.726668,prbs
193045,193.045,local_1700_1850,247,1700,12156.000,131646.970,3.110822,prbs
193137,193.137,local_1700_1850,247,1700,16709.000,136199.970,3.218409,prbs
193229,193.229,local_1700_1850,248,1850,2023.000,121513.980,2.871379,prbs
193320,193.320,local_1700_1850,248,1850,-5329.000,114161.980,2.697651,prbs
193412,193.412,local_1700_1850,249,1850,9093.000,128583.980,3.038443,prbs
193505,193.505,local_1700_1850,249,1850,19061.000,138551.970,3.273987,prbs
193596,193.596,local_1700_1850,250,1850,20021.000,139511.970,3.296672,prbs
193688,193.688,local_1700_1850,250,1850,19699.000,139189.970,3.289063,prbs
193780,193.780,local_1700_1850,251,1850,19614.000,139104.970,3.287054,prbs
193871,193.871,local_1700_1850,251,1850,19170.000,138660.970,3.276562,prbs
193963,193.963,local_1700_1850,252,1850,19125.000,138615.970,3.275499,prbs
194055,194.055,local_1700_1850,252,1850,19129.000,138619.970,3.275594,prbs
194147,194.147,local_1700_1850,253,1850,18532.000,138022.970,3.261486,prbs
194240,194.240,local_1700_1850,253,1850,18515.000,138005.970,3.261085,prbs
194331,194.331,local_1700_1850,254,1850,17907.000,137397.970,3.246718,prbs
194423,194.423,local_1700_1850,254,1850,17968.000,137458.970,3.248159,prbs
194515,194.515,local_1700_1850,255,1850,18634.000,138124.970,3.263897,prbs
194607,194.607,local_1700_1850,255,1850,18843.000,138333.970,3.268836,prbs
194698,194.698,local_1700_1850,256,1700,19866.000,139356.970,3.293009,prbs
194791,194.791,local_1700_1850,256,1700,14477.000,133967.970,3.165667,prbs
194882,194.882,local_1700_1850,257,1700,-2860.000,116630.980,2.755993,prbs
194975,194.975,local_1700_1850,257,1700,-13626.000,105864.980,2.501592,prbs
195066,195.066,local_1700_1850,258,1700,-16718.000,102772.980,2.428528,prbs
195159,195.159,local_1700_1850,258,1700,-17752.000,101738.980,2.404095,prbs
195251,195.251,local_1700_1850,259,1700,-17892.000,101598.980,2.400787,prbs
195342,195.342,local_1700_1850,259,1700,-18137.000,101353.980,2.394997,prbs
195434,195.434,local_1700_1850,260,1700,-18230.000,101260.980,2.392800,prbs
195526,195.526,local_1700_1850,260,1700,-18678.000,100812.980,2.382213,prbs
195617,195.617,local_1700_1850,261,1850,-18715.000,100775.980,2.381339,prbs
195709,195.709,local_1700_1850,261,1850,-11323.000,108167.980,2.556012,prbs
195802,195.802,local_1700_1850,262,1850,8096.000,127586.980,3.014884,prbs
195893,195.893,local_1700_1850,262,1850,17214.000,136704.970,3.230342,prbs
195985,195.985,local_1700_1850,263,1850,18882.000,138372.970,3.269757,prbs
196078,196.078,local_1700_1850,263,1850,19543.000,139033.970,3.285376,prbs
196170,196.170,local_1700_1850,264,1850,19550.000,139040.970,3.285542,prbs
196261,196.261,local_1700_1850,264,1850,19660.000,139150.970,3.288141,prbs
196352,196.352,local_1700_1850,265,1700,19464.000,138954.970,3.283510,prbs
196445,196.445,local_1700_1850,265,1700,14880.000,134370.970,3.175190,prbs
196537,196.537,local_1700_1850,266,1850,-1204.000,118286.980,2.795124,prbs
196629,196.629,local_1700_1850,266,1850,-5469.000,114021.980,2.694342,prbs
196721,196.721,local_1700_1850,267,1700,10402.000,129892.980,3.069374,prbs
196813,196.813,local_1700_1850,267,1700,13667.000,133157.970,3.146526,prbs
196904,196.904,local_1700_1850,268,1850,-1657.000,117833.980,2.784420,prbs
196996,196.996,local_1700_1850,268,1850,-4988.000,114502.980,2.705708,prbs
197088,197.088,local_1700_1850,269,1850,10587.000,130077.980,3.073746,prbs
197179,197.179,local_1700_1850,269,1850,18957.000,138447.970,3.271529,prbs
197271,197.271,local_1700_1850,270,1700,20547.000,140037.970,3.309101,prbs
197364,197.364,local_1700_1850,270,1700,15370.000,134860.970,3.186768,prbs
197455,197.455,local_1700_1850,271,1850,-1236.000,118254.980,2.794368,prbs
197547,197.547,local_1700_1850,271,1850,-6108.000,113382.980,2.679243,prbs
197639,197.639,local_1700_1850,272,1850,9695.000,129185.980,3.052668,prbs
197731,197.731,local_1700_1850,272,1850,18624.000,138114.970,3.263660,prbs
197823,197.823,local_1700_1850,273,1850,20438.000,139928.970,3.306526,prbs
197915,197.915,local_1700_1850,273,1850,20553.000,140043.970,3.309243,prbs
198007,198.007,local_1700_1850,274,1700,20509.000,139999.970,3.308203,prbs
198098,198.098,local_1700_1850,274,1700,16468.000,135958.970,3.212714,prbs
198191,198.191,local_1700_1850,275,1850,361.000,119851.980,2.832105,prbs
198283,198.283,local_1700_1850,275,1850,-5540.000,113950.980,2.692665,prbs
198375,198.375,local_1700_1850,276,1850,10360.000,129850.980,3.068382,prbs
198466,198.466,local_1700_1850,276,1850,19908.000,139398.970,3.294002,prbs
198558,198.558,local_1700_1850,277,1850,21087.000,140577.970,3.321861,prbs
198650,198.650,local_1700_1850,277,1850,21201.000,140691.970,3.324555,prbs
198742,198.742,local_1700_1850,278,1850,21470.000,140960.970,3.330912,prbs
198833,198.833,local_1700_1850,278,1850,21157.000,140647.970,3.323516,prbs
198925,198.925,local_1700_1850,279,1850,20949.000,140439.970,3.318600,prbs
199018,199.018,local_1700_1850,279,1850,21335.000,140825.970,3.327722,prbs
199110,199.110,local_1700_1850,280,1700,21323.000,140813.970,3.327438,prbs
199201,199.201,local_1700_1850,280,1700,16537.000,136027.970,3.214345,prbs
199293,199.293,local_1700_1850,281,1700,-663.000,118827.980,2.807908,prbs
199385,199.385,local_1700_1850,281,1700,-13330.000,106160.980,2.508587,prbs
199477,199.477,local_1700_1850,282,1850,-17177.000,102313.980,2.417682,prbs
199569,199.569,local_1700_1850,282,1850,-10876.000,108614.980,2.566575,prbs
199660,199.660,local_1700_1850,283,1850,8543.000,128033.980,3.025446,prbs
199753,199.753,local_1700_1850,283,1850,17538.000,137028.970,3.237998,prbs
199845,199.845,local_1700_1850,284,1850,19346.000,138836.970,3.280722,prbs
199937,199.937,local_1700_1850,284,1850,19429.000,138919.970,3.282683,prbs
200028,200.028,local_1700_1850,285,1700,19436.000,138926.970,3.282848,prbs
200120,200.120,local_1700_1850,285,1700,15033.000,134523.970,3.178805,prbs
200212,200.212,local_1700_1850,286,1700,-786.000,118704.980,2.805002,prbs
200304,200.304,local_1700_1850,286,1700,-12609.000,106881.980,2.525624,prbs
200396,200.396,local_1700_1850,287,1850,-16584.000,102906.980,2.431695,prbs
200487,200.487,local_1700_1850,287,1850,-10024.000,109466.980,2.586708,prbs
200579,200.579,local_1700_1850,288,1700,9391.000,128881.980,3.045484,prbs
200671,200.671,local_1700_1850,288,1700,12669.000,132159.970,3.122944,prbs
200764,200.764,local_1700_1850,289,1700,-3253.000,116237.980,2.746706,prbs
200855,200.855,local_1700_1850,289,1700,-14048.000,105442.980,2.491620,prbs
200947,200.947,local_1700_1850,290,1700,-16873.000,102617.980,2.424866,prbs
201040,201.040,local_1700_1850,290,1700,-17512.000,101978.980,2.409766,prbs
201131,201.131,local_1700_1850,291,1850,-17761.000,101729.980,2.403882,prbs
201223,201.223,local_1700_1850,291,1850,-11761.000,107729.980,2.545662,prbs
201314,201.314,local_1700_1850,292,1850,7686.000,127176.980,3.005195,prbs
201407,201.407,local_1700_1850,292,1850,17794.000,137284.970,3.244048,prbs
201498,201.498,local_1700_1850,293,1700,19320.000,138810.970,3.280107,prbs
201591,201.591,local_1700_1850,293,1700,13593.000,133083.970,3.144778,prbs
201682,201.682,local_1700_1850,294,1850,-3405.000,116085.980,2.743115,prbs
201775,201.775,local_1700_1850,294,1850,-6280.000,113210.980,2.675178,prbs
201866,201.866,local_1700_1850,295,1850,10267.000,129757.980,3.066184,prbs
201959,201.959,local_1700_1850,295,1850,18277.000,137767.970,3.255461,prbs
202050,202.050,local_1700_1850,296,1700,18493.000,137983.970,3.260565,prbs
202141,202.141,local_1700_1850,296,1700,13270.000,132760.970,3.137145,prbs
202233,202.233,local_1700_1850,297,1850,-2809.000,116681.980,2.757198,prbs
202326,202.326,local_1700_1850,297,1850,-7629.000,111861.980,2.643302,prbs
202417,202.417,local_1700_1850,298,1700,8071.000,127561.980,3.014293,prbs
202510,202.510,local_1700_1850,298,1700,11078.000,130568.980,3.085349,prbs
202602,202.602,local_1700_1850,299,1850,-3699.000,115791.980,2.736168,prbs
202693,202.693,local_1700_1850,299,1850,-5722.000,113768.980,2.688364,prbs
202785,202.785,local_1700_1850,300,1850,9978.000,129468.980,3.059356,prbs
202877,202.877,local_1700_1850,300,1850,17392.000,136882.970,3.234548,prbs
202968,202.968,local_1700_1850,301,1850,18460.000,137950.970,3.259785,prbs
203061,203.061,local_1700_1850,301,1850,18313.000,137803.970,3.256312,prbs
203152,203.152,local_1700_1850,302,1700,18185.000,137675.970,3.253287,prbs
203245,203.245,local_1700_1850,302,1700,13457.000,132947.970,3.141564,prbs
203337,203.337,local_1700_1850,303,1850,-2506.000,116984.980,2.764358,prbs
203428,203.428,local_1700_1850,303,1850,-7728.000,111762.980,2.640962,prbs
203520,203.520,local_1700_1850,304,1850,7704.000,127194.980,3.005621,prbs
203612,203.612,local_1700_1850,304,1850,17236.000,136726.970,3.230862,prbs
203704,203.704,local_1700_1850,305,1700,18596.000,138086.970,3.262999,prbs
203795,203.795,local_1700_1850,305,1700,11940.000,131430.970,3.105718,prbs
203887,203.887,local_1700_1850,306,1700,-4669.000,114821.980,2.713246,prbs
203980,203.980,local_1700_1850,306,1700,-14461.000,105029.980,2.481861,prbs
204071,204.071,local_1700_1850,307,1850,-17343.000,102147.980,2.413760,prbs
204163,204.163,local_1700_1850,307,1850,-12010.000,107480.980,2.539778,prbs
204255,204.255,local_1700_1850,308,1700,6432.000,125922.980,2.975563,prbs
204347,204.347,local_1700_1850,308,1700,12610.000,132100.970,3.121550,prbs
204439,204.439,local_1700_1850,309,1850,-1664.000,117826.980,2.784255,prbs
204531,204.531,local_1700_1850,309,1850,-5801.000,113689.980,2.686497,prbs
204622,204.622,local_1700_1850,310,1850,10593.000,130083.980,3.073888,prbs
204714,204.714,local_1700_1850,310,1850,19007.000,138497.970,3.272711,prbs
204806,204.806,local_1700_1850,311,1700,18422.000,137912.970,3.258887,prbs
204899,204.899,local_1700_1850,311,1700,14664.000,134154.970,3.170086,prbs
204991,204.991,local_1700_1850,312,1850,-275.000,119215.980,2.817077,prbs
205083,205.083,local_1700_1850,312,1850,-5865.000,113625.980,2.684985,prbs
205174,205.174,local_1700_1850,313,1850,9353.000,128843.980,3.044587,prbs
205267,205.267,local_1700_1850,313,1850,17964.000,137454.970,3.248065,prbs
205358,205.358,local_1700_1850,314,1700,18400.000,137890.970,3.258367,prbs
205449,205.449,local_1700_1850,314,1700,12256.000,131746.970,3.113184,prbs
205541,205.541,local_1700_1850,315,1700,-3384.000,116106.980,2.743611,prbs
205633,205.633,local_1700_1850,315,1700,-14814.000,104676.980,2.473520,prbs
205725,205.725,local_1700_1850,316,1850,-18445.000,101045.980,2.387719,prbs
205817,205.817,local_1700_1850,316,1850,-12827.000,106663.980,2.520473,prbs
205909,205.909,local_1700_1850,317,1700,5904.000,125394.980,2.963087,prbs
206002,206.002,local_1700_1850,317,1700,12442.000,131932.970,3.117580,prbs
206093,206.093,local_1700_1850,318,1700,-1865.000,117625.980,2.779505,prbs
206185,206.185,local_1700_1850,318,1700,-13509.000,105981.980,2.504357,prbs
206276,206.276,local_1700_1850,319,1850,-17050.000,102440.980,2.420683,prbs
206369,206.369,local_1700_1850,319,1850,-10565.000,108925.980,2.573924,prbs
206460,206.460,local_1700_1850,320,1850,9210.000,128700.980,3.041208,prbs
206553,206.553,local_1700_1850,320,1850,19352.000,138842.970,3.280863,prbs
206645,206.645,local_1700_1850,321,1700,19548.000,139038.970,3.285494,prbs
206736,206.736,local_1700_1850,321,1700,12494.000,131984.970,3.118808,prbs
206828,206.828,local_1700_1850,322,1850,-4076.000,115414.980,2.727259,prbs
206920,206.920,local_1700_1850,322,1850,-10330.000,109160.980,2.579477,prbs
207012,207.012,local_1700_1850,323,1850,5031.000,124521.980,2.942458,prbs
207103,207.103,local_1700_1850,323,1850,19042.000,138532.970,3.273538,prbs
207195,207.195,local_1700_1850,324,1850,21589.000,141079.970,3.333724,prbs
207288,207.288,local_1700_1850,324,1850,21326.000,140816.970,3.327509,prbs
207380,207.380,local_1700_1850,325,1850,20842.000,140332.970,3.316072,prbs
207471,207.471,local_1700_1850,325,1850,19664.000,139154.970,3.288236,prbs
207563,207.563,local_1700_1850,326,1700,19294.000,138784.970,3.279493,prbs
207656,207.656,local_1700_1850,326,1700,13182.000,132672.970,3.135066,prbs
207747,207.747,local_1700_1850,baseline_post,1775,-4914.000,114576.980,2.707457,baseline_post
207839,207.839,local_1700_1850,baseline_post,1775,-13583.000,105907.980,2.502608,baseline_post
207931,207.931,local_1700_1850,baseline_post,1775,-6677.000,112813.980,2.665798,baseline_post
208023,208.023,local_1700_1850,baseline_post,1775,-648.000,118842.980,2.808263,baseline_post
208115,208.115,local_1700_1850,baseline_post,1775,1273.000,120763.980,2.853656,baseline_post
208206,208.206,local_1700_1850,baseline_post,1775,1416.000,120906.980,2.857035,baseline_post
208299,208.299,local_1700_1850,baseline_post,1775,660.000,120150.980,2.839171,baseline_post
208391,208.391,local_1700_1850,baseline_post,1775,156.000,119646.980,2.827262,baseline_post
208482,208.482,local_1700_1850,baseline_post,1775,-869.000,118621.980,2.803040,baseline_post
208574,208.574,local_1700_1850,baseline_post,1775,-1192.000,118298.980,2.795408,baseline_post
208666,208.666,local_1700_1850,baseline_post,1775,-7.000,119483.980,2.823410,baseline_post
208758,208.758,local_1700_1850,baseline_post,1775,688.000,120178.980,2.839832,baseline_post
208849,208.849,local_1700_1850,baseline_post,1775,650.000,120140.980,2.838935,baseline_post
208941,208.941,local_1700_1850,baseline_post,1775,918.000,120408.980,2.845268,baseline_post
209034,209.034,local_1700_1850,baseline_post,1775,980.000,120470.980,2.846732,baseline_post
209126,209.126,local_1700_1850,baseline_post,1775,1352.000,120842.980,2.855523,baseline_post
209218,209.218,local_1700_1850,baseline_post,1775,1358.000,120848.980,2.855665,baseline_post
209309,209.309,local_1700_1850,baseline_post,1775,918.000,120408.980,2.845268,baseline_post
209401,209.401,local_1700_1850,baseline_post,1775,716.000,120206.980,2.840494,baseline_post
209493,209.493,local_1700_1850,baseline_post,1775,-134.000,119356.980,2.820408,baseline_post
209585,209.585,local_1700_1850,baseline_post,1775,184.000,119674.980,2.827923,baseline_post
209676,209.676,local_1700_1850,baseline_post,1775,736.000,120226.980,2.840967,baseline_post
209769,209.769,local_1700_1850,baseline_post,1775,474.000,119964.980,2.834776,baseline_post
209861,209.861,local_1700_1850,baseline_post,1775,-188.000,119302.980,2.819132,baseline_post
209952,209.952,local_1700_1850,baseline_post,1775,-78.000,119412.980,2.821732,baseline_post
210044,210.044,local_1700_1850,baseline_post,1775,373.000,119863.980,2.832389,baseline_post
210136,210.136,local_1700_1850,baseline_post,1775,111.000,119601.980,2.826198,baseline_post
210229,210.229,local_1700_1850,baseline_post,1775,195.000,119685.980,2.828183,baseline_post
210320,210.320,local_1700_1850,baseline_post,1775,638.000,120128.980,2.838651,baseline_post
210412,210.412,local_1700_1850,baseline_post,1775,35.000,119525.980,2.824402,baseline_post
210503,210.503,local_1700_1850,baseline_post,1775,-357.000,119133.980,2.815139,baseline_post
210595,210.595,local_1700_1850,baseline_post,1775,57.000,119547.980,2.824922,baseline_post
210688,210.688,local_1700_1850,baseline_post,1775,827.000,120317.980,2.843117,baseline_post
