t_ms,t_s,run_name,segment,pwm_us,raw_count,tared_count,force_N,phase
31764,31.764,global_1100_1950,138,1950,43066.000,165128.560,3.901992,prbs
31855,31.855,global_1100_1950,139,1950,42803.000,164865.560,3.895778,prbs
31947,31.947,global_1100_1950,139,1950,43726.000,165788.560,3.917588,prbs
32038,32.038,global_1100_1950,140,1100,44450.000,166512.560,3.934696,prbs
32131,32.131,global_1100_1950,140,1100,31327.000,153389.560,3.624600,prbs
32222,32.222,global_1100_1950,141,1100,-14292.000,107770.570,2.546622,prbs
32314,32.314,global_1100_1950,141,1100,-54540.000,67522.570,1.595560,prbs
32406,32.406,global_1100_1950,142,1100,-76624.000,45438.570,1.073715,prbs
32498,32.498,global_1100_1950,142,1100,-88952.000,33110.570,0.782404,prbs
32590,32.590,global_1100_1950,143,1950,-96150.000,25912.570,0.612315,prbs
32682,32.682,global_1100_1950,143,1950,-80022.000,42040.570,0.993420,prbs
32774,32.774,global_1100_1950,144,1950,-13011.000,109051.570,2.576892,prbs
32865,32.865,global_1100_1950,144,1950,30301.000,152363.560,3.600355,prbs
32957,32.957,global_1100_1950,145,1950,42195.000,164257.560,3.881411,prbs
33049,33.049,global_1100_1950,145,1950,45292.000,167354.560,3.954593,prbs
33141,33.141,global_1100_1950,146,1100,45664.000,167726.560,3.963383,prbs
33233,33.233,global_1100_1950,146,1100,31254.000,153316.560,3.622874,prbs
33324,33.324,global_1100_1950,147,1950,-14525.000,107537.570,2.541116,prbs
33417,33.417,global_1100_1950,147,1950,-29285.000,92777.570,2.192336,prbs
33509,33.509,global_1100_1950,148,1950,12774.000,134836.560,3.186192,prbs
33600,33.600,global_1100_1950,148,1950,37649.000,159711.560,3.773989,prbs
33692,33.692,global_1100_1950,149,1950,42825.000,164887.560,3.896298,prbs
33784,33.784,global_1100_1950,149,1950,43486.000,165548.560,3.911917,prbs
33876,33.876,global_1100_1950,150,1100,43261.000,165323.560,3.906600,prbs
33968,33.968,global_1100_1950,150,1100,30694.000,152756.560,3.609642,prbs
34059,34.059,global_1100_1950,151,1950,-12130.000,109932.570,2.597710,prbs
34151,34.151,global_1100_1950,151,1950,-30049.000,92013.570,2.174283,prbs
34243,34.243,global_1100_1950,152,1100,9912.000,131974.560,3.118562,prbs
34336,34.336,global_1100_1950,152,1100,20835.000,142897.560,3.376673,prbs
34427,34.427,global_1100_1950,153,1100,-19574.000,102488.570,2.421808,prbs
34519,34.519,global_1100_1950,153,1100,-56829.000,65233.570,1.541471,prbs
34611,34.611,global_1100_1950,154,1950,-77319.000,44743.570,1.057292,prbs
34702,34.702,global_1100_1950,154,1950,-68448.000,53614.570,1.266914,prbs
34794,34.794,global_1100_1950,155,1950,-7550.000,114512.570,2.705935,prbs
34887,34.887,global_1100_1950,155,1950,31820.000,153882.560,3.636249,prbs
34979,34.979,global_1100_1950,156,1100,41993.000,164055.560,3.876638,prbs
35070,35.070,global_1100_1950,156,1100,30687.000,152749.560,3.609476,prbs
35162,35.162,global_1100_1950,157,1100,-13950.000,108112.570,2.554703,prbs
35254,35.254,global_1100_1950,157,1100,-53704.000,68358.570,1.615315,prbs
35346,35.346,global_1100_1950,158,1100,-75693.000,46369.570,1.095714,prbs
35438,35.438,global_1100_1950,158,1100,-88210.000,33852.570,0.799937,prbs
35530,35.530,global_1100_1950,159,1950,-95704.000,26358.570,0.622854,prbs
35621,35.621,global_1100_1950,159,1950,-80099.000,41963.570,0.991600,prbs
35713,35.713,global_1100_1950,160,1950,-12785.000,109277.570,2.582232,prbs
35805,35.805,global_1100_1950,160,1950,30587.000,152649.560,3.607113,prbs
35897,35.897,global_1100_1950,161,1950,41514.000,163576.560,3.865319,prbs
35988,35.988,global_1100_1950,161,1950,43652.000,165714.560,3.915840,prbs
36080,36.080,global_1100_1950,162,1100,43322.000,165384.560,3.908042,prbs
36173,36.173,global_1100_1950,162,1100,29323.000,151385.560,3.577245,prbs
36265,36.265,global_1100_1950,163,1950,-14923.000,107139.570,2.531711,prbs
36356,36.356,global_1100_1950,163,1950,-29389.000,92673.570,2.189879,prbs
36449,36.449,global_1100_1950,164,1100,11137.000,133199.560,3.147509,prbs
36540,36.540,global_1100_1950,164,1100,25357.000,147419.560,3.483528,prbs
36632,36.632,global_1100_1950,165,1950,-10960.000,111102.570,2.625357,prbs
36723,36.723,global_1100_1950,165,1950,-32783.000,89279.570,2.109679,prbs
36816,36.816,global_1100_1950,166,1950,5972.000,128034.570,3.025460,prbs
36907,36.907,global_1100_1950,166,1950,34967.000,157029.560,3.710613,prbs
36999,36.999,global_1100_1950,167,1100,42270.000,164332.560,3.883183,prbs
37091,37.091,global_1100_1950,167,1100,29807.000,151869.560,3.588682,prbs
37183,37.183,global_1100_1950,168,1950,-14548.000,107514.570,2.540572,prbs
37275,37.275,global_1100_1950,168,1950,-30210.000,91852.570,2.170479,prbs
37366,37.366,global_1100_1950,169,1100,10424.000,132486.560,3.130661,prbs
37459,37.459,global_1100_1950,169,1100,25251.000,147313.560,3.481024,prbs
37551,37.551,global_1100_1950,170,1950,-10845.000,111217.570,2.628074,prbs
37643,37.643,global_1100_1950,170,1950,-33045.000,89017.570,2.103488,prbs
37734,37.734,global_1100_1950,171,1950,4901.000,126963.570,3.000152,prbs
37826,37.826,global_1100_1950,171,1950,34403.000,156465.560,3.697286,prbs
37918,37.918,global_1100_1950,172,1100,41921.000,163983.560,3.874936,prbs
38009,38.009,global_1100_1950,172,1100,29884.000,151946.560,3.590502,prbs
38102,38.102,global_1100_1950,173,1950,-13869.000,108193.570,2.556617,prbs
38193,38.193,global_1100_1950,173,1950,-29783.000,92279.570,2.180569,prbs
38285,38.285,global_1100_1950,174,1950,10850.000,132912.560,3.140728,prbs
38378,38.378,global_1100_1950,174,1950,35632.000,157694.560,3.726327,prbs
38469,38.469,global_1100_1950,175,1100,41334.000,163396.560,3.861065,prbs
38561,38.561,global_1100_1950,175,1100,32352.000,154414.560,3.648820,prbs
38652,38.652,global_1100_1950,176,1100,-10084.000,111978.570,2.646057,prbs
38744,38.744,global_1100_1950,176,1100,-51469.000,70593.570,1.668128,prbs
38837,38.837,global_1100_1950,177,1100,-74576.000,47486.570,1.122109,prbs
38928,38.928,global_1100_1950,177,1100,-87458.000,34604.570,0.817707,prbs
39021,39.021,global_1100_1950,178,1950,-94680.000,27382.570,0.647051,prbs
39112,39.112,global_1100_1950,178,1950,-74049.000,48013.570,1.134562,prbs
39205,39.205,global_1100_1950,179,1950,-5990.000,116072.570,2.742798,prbs
39295,39.295,global_1100_1950,179,1950,32077.000,154139.560,3.642322,prbs
39388,39.388,global_1100_1950,180,1100,41636.000,163698.560,3.868202,prbs
39480,39.480,global_1100_1950,180,1100,33341.000,155403.560,3.672190,prbs
39571,39.571,global_1100_1950,181,1100,-9077.000,112985.570,2.669852,prbs
39663,39.663,global_1100_1950,181,1100,-50974.000,71088.570,1.679825,prbs
39755,39.755,global_1100_1950,182,1950,-74002.000,48060.570,1.135673,prbs
39847,39.847,global_1100_1950,182,1950,-64797.000,57265.570,1.353187,prbs
39938,39.938,global_1100_1950,183,1100,-5443.000,116619.570,2.755724,prbs
40031,40.031,global_1100_1950,183,1100,17446.000,139508.560,3.296591,prbs
40123,40.123,global_1100_1950,184,1100,-18841.000,103221.570,2.439129,prbs
40214,40.214,global_1100_1950,184,1100,-56228.000,65834.570,1.555673,prbs
40306,40.306,global_1100_1950,185,1950,-77328.000,44734.570,1.057079,prbs
40398,40.398,global_1100_1950,185,1950,-79047.000,43015.570,1.016459,prbs
40490,40.490,global_1100_1950,186,1100,-26419.000,95643.570,2.260060,prbs
40581,40.581,global_1100_1950,186,1100,14079.000,136141.560,3.217029,prbs
40673,40.673,global_1100_1950,187,1100,-15734.000,106328.570,2.512547,prbs
40766,40.766,global_1100_1950,187,1100,-54096.000,67966.570,1.606052,prbs
40858,40.858,global_1100_1950,188,1950,-75228.000,46834.570,1.106702,prbs
40949,40.949,global_1100_1950,188,1950,-63897.000,58165.570,1.374454,prbs
41041,41.041,global_1100_1950,189,1950,-2853.000,119209.570,2.816926,prbs
41133,41.133,global_1100_1950,189,1950,33601.000,155663.560,3.678334,prbs
41224,41.224,global_1100_1950,190,1950,42261.000,164323.560,3.882970,prbs
41317,41.317,global_1100_1950,190,1950,43620.000,165682.560,3.915084,prbs
41408,41.408,global_1100_1950,191,1950,43317.000,165379.560,3.907924,prbs
41501,41.501,global_1100_1950,191,1950,43338.000,165400.560,3.908420,prbs
41592,41.592,global_1100_1950,192,1950,43669.000,165731.560,3.916242,prbs
41684,41.684,global_1100_1950,192,1950,43966.000,166028.560,3.923260,prbs
41776,41.776,global_1100_1950,193,1950,44058.000,166120.560,3.925433,prbs
41867,41.867,global_1100_1950,193,1950,44611.000,166673.560,3.938501,prbs
41960,41.960,global_1100_1950,194,1100,44464.000,166526.560,3.935027,prbs
42052,42.052,global_1100_1950,194,1100,30279.000,152341.560,3.599835,prbs
42143,42.143,global_1100_1950,195,1950,-14717.000,107345.570,2.536579,prbs
42236,42.236,global_1100_1950,195,1950,-29415.000,92647.570,2.189264,prbs
42327,42.327,global_1100_1950,196,1100,11773.000,133835.560,3.162538,prbs
42419,42.419,global_1100_1950,196,1100,25915.000,147977.560,3.496714,prbs
42511,42.511,global_1100_1950,197,1100,-10578.000,111484.570,2.634384,prbs
42602,42.602,global_1100_1950,197,1100,-51332.000,70730.570,1.671365,prbs
42694,42.694,global_1100_1950,198,1100,-74837.000,47225.570,1.115942,prbs
42786,42.786,global_1100_1950,198,1100,-87691.000,34371.570,0.812201,prbs
42878,42.878,global_1100_1950,199,1100,-95556.000,26506.570,0.626351,prbs
42970,42.970,global_1100_1950,199,1100,-100813.000,21249.570,0.502128,prbs
43062,43.062,global_1100_1950,200,1950,-103278.000,18784.570,0.443880,prbs
43153,43.153,global_1100_1950,200,1950,-77617.000,44445.570,1.050250,prbs
43245,43.245,global_1100_1950,201,1950,-5975.000,116087.570,2.743152,prbs
43338,43.338,global_1100_1950,201,1950,32842.000,154904.560,3.660399,prbs
43430,43.430,global_1100_1950,202,1950,42534.000,164596.560,3.889421,prbs
43521,43.521,global_1100_1950,202,1950,44495.000,166557.560,3.935760,prbs
43613,43.613,global_1100_1950,203,1100,44615.000,166677.560,3.938595,prbs
43705,43.705,global_1100_1950,203,1100,32981.000,155043.560,3.663684,prbs
43797,43.797,global_1100_1950,204,1100,-10860.000,111202.570,2.627720,prbs
43888,43.888,global_1100_1950,204,1100,-51746.000,70316.570,1.661582,prbs
43981,43.981,global_1100_1950,205,1950,-73749.000,48313.570,1.141651,prbs
44072,44.072,global_1100_1950,205,1950,-60698.000,61364.570,1.450047,prbs
44164,44.164,global_1100_1950,206,1100,1510.000,123572.570,2.920023,prbs
44257,44.257,global_1100_1950,206,1100,20106.000,142168.560,3.359447,prbs
44348,44.348,global_1100_1950,207,1100,-19663.000,102399.570,2.419705,prbs
44439,44.439,global_1100_1950,207,1100,-57129.000,64933.570,1.534382,prbs
44531,44.531,global_1100_1950,208,1950,-77303.000,44759.570,1.057670,prbs
44624,44.624,global_1100_1950,208,1950,-67558.000,54504.570,1.287944,prbs
44716,44.716,global_1100_1950,209,1950,-5704.000,116358.570,2.749556,prbs
44807,44.807,global_1100_1950,209,1950,34342.000,156404.560,3.695844,prbs
44899,44.899,global_1100_1950,210,1100,43506.000,165568.560,3.912390,prbs
44991,44.991,global_1100_1950,210,1100,31740.000,153802.560,3.634359,prbs
45083,45.083,global_1100_1950,211,1100,-13681.000,108381.570,2.561060,prbs
45174,45.174,global_1100_1950,211,1100,-53889.000,68173.570,1.610943,prbs
45266,45.266,global_1100_1950,212,1100,-75930.000,46132.570,1.090114,prbs
45358,45.358,global_1100_1950,212,1100,-88488.000,33574.570,0.793368,prbs
45450,45.450,global_1100_1950,213,1950,-95902.000,26160.570,0.618175,prbs
45542,45.542,global_1100_1950,213,1950,-80046.000,42016.570,0.992853,prbs
45634,45.634,global_1100_1950,214,1100,-12599.000,109463.570,2.586627,prbs
45725,45.725,global_1100_1950,214,1100,18447.000,140509.560,3.320245,prbs
45817,45.817,global_1100_1950,215,1100,-16320.000,105742.570,2.498700,prbs
45909,45.909,global_1100_1950,215,1100,-54951.000,67111.570,1.585848,prbs
46002,46.002,global_1100_1950,216,1950,-75194.000,46868.570,1.107506,prbs
46094,46.094,global_1100_1950,216,1950,-61361.000,60701.570,1.434380,prbs
46185,46.185,global_1100_1950,217,1100,-630.000,121432.570,2.869455,prbs
46277,46.277,global_1100_1950,217,1100,17926.000,139988.560,3.307934,prbs
46368,46.368,global_1100_1950,218,1100,-20141.000,101921.570,2.408410,prbs
46460,46.460,global_1100_1950,218,1100,-56802.000,65260.570,1.542109,prbs
46553,46.553,global_1100_1950,219,1100,-77586.000,44476.570,1.050983,prbs
46645,46.645,global_1100_1950,219,1100,-89257.000,32805.570,0.775197,prbs
46736,46.736,global_1100_1950,220,1100,-96460.000,25602.570,0.604989,prbs
46828,46.828,global_1100_1950,220,1100,-101341.000,20721.570,0.489651,prbs
46920,46.920,global_1100_1950,221,1950,-103893.000,18169.570,0.429347,prbs
47011,47.011,global_1100_1950,221,1950,-79081.000,42981.570,1.015656,prbs
47103,47.103,global_1100_1950,222,1100,-7360.000,114702.570,2.710425,prbs
47196,47.196,global_1100_1950,222,1100,17229.000,139291.560,3.291463,prbs
47288,47.288,global_1100_1950,223,1950,-19780.000,102282.570,2.416940,prbs
47379,47.379,global_1100_1950,223,1950,-39249.000,82813.570,1.956887,prbs
47471,47.471,global_1100_1950,224,1950,3040.000,125102.570,2.956177,prbs
47563,47.563,global_1100_1950,224,1950,34938.000,157000.560,3.709928,prbs
47654,47.654,global_1100_1950,225,1950,42450.000,164512.560,3.887436,prbs
47747,47.747,global_1100_1950,225,1950,44049.000,166111.560,3.925221,prbs
47839,47.839,global_1100_1950,226,1950,43750.000,165812.560,3.918156,prbs
47931,47.931,global_1100_1950,226,1950,43596.000,165658.560,3.914516,prbs
48022,48.022,global_1100_1950,227,1950,44550.000,166612.560,3.937059,prbs
48114,48.114,global_1100_1950,227,1950,45751.000,167813.560,3.965439,prbs
48207,48.207,global_1100_1950,228,1100,45024.000,167086.560,3.948260,prbs
48297,48.297,global_1100_1950,228,1100,27946.000,150008.560,3.544706,prbs
48389,48.389,global_1100_1950,229,1950,-18935.000,103127.570,2.436907,prbs
48482,48.482,global_1100_1950,229,1950,-39655.000,82407.570,1.947293,prbs
48574,48.574,global_1100_1950,230,1950,-383.000,121679.570,2.875292,prbs
48665,48.665,global_1100_1950,230,1950,30885.000,152947.560,3.614155,prbs
48757,48.757,global_1100_1950,231,1950,39440.000,161502.560,3.816310,prbs
48849,48.849,global_1100_1950,231,1950,41855.000,163917.560,3.873377,prbs
48940,48.940,global_1100_1950,232,1100,41993.000,164055.560,3.876638,prbs
49033,49.033,global_1100_1950,232,1100,28958.000,151020.560,3.568620,prbs
49125,49.125,global_1100_1950,233,1950,-15986.000,106076.570,2.506592,prbs
49217,49.217,global_1100_1950,233,1950,-39843.000,82219.570,1.942851,prbs
49309,49.309,global_1100_1950,234,1100,-1668.000,120394.570,2.844927,prbs
49400,49.400,global_1100_1950,234,1100,21099.000,143161.560,3.382912,prbs
49492,49.492,global_1100_1950,235,1100,-12726.000,109336.570,2.583626,prbs
49583,49.583,global_1100_1950,235,1100,-52899.000,69163.570,1.634337,prbs
49676,49.676,global_1100_1950,236,1950,-74838.000,47224.570,1.115918,prbs
49767,49.767,global_1100_1950,236,1950,-64357.000,57705.570,1.363584,prbs
49859,49.859,global_1100_1950,237,1950,-3866.000,118196.570,2.792988,prbs
49952,49.952,global_1100_1950,237,1950,33216.000,155278.560,3.669237,prbs
50043,50.043,global_1100_1950,238,1100,42011.000,164073.560,3.877063,prbs
50135,50.135,global_1100_1950,238,1100,28820.000,150882.560,3.565359,prbs
50227,50.227,global_1100_1950,239,1950,-16804.000,105258.570,2.487263,prbs
50319,50.319,global_1100_1950,239,1950,-38441.000,83621.570,1.975980,prbs
50411,50.411,global_1100_1950,240,1950,2595.000,124657.570,2.945662,prbs
50503,50.503,global_1100_1950,240,1950,35757.000,157819.560,3.729281,prbs
50594,50.594,global_1100_1950,241,1950,43986.000,166048.560,3.923732,prbs
50686,50.686,global_1100_1950,241,1950,46696.000,168758.560,3.987769,prbs
50778,50.778,global_1100_1950,242,1100,47274.000,169336.560,4.001428,prbs
50869,50.869,global_1100_1950,242,1100,33233.000,155295.560,3.669638,prbs
50961,50.961,global_1100_1950,243,1950,-12242.000,109820.570,2.595063,prbs
51054,51.054,global_1100_1950,243,1950,-28682.000,93380.570,2.206586,prbs
51146,51.146,global_1100_1950,244,1950,13813.000,135875.560,3.210743,prbs
51237,51.237,global_1100_1950,244,1950,39757.000,161819.560,3.823801,prbs
51329,51.329,global_1100_1950,245,1950,45428.000,167490.560,3.957806,prbs
51421,51.421,global_1100_1950,245,1950,46208.000,168270.560,3.976238,prbs
51512,51.512,global_1100_1950,246,1100,45801.000,167863.560,3.966621,prbs
51605,51.605,global_1100_1950,246,1100,33955.000,156017.560,3.686699,prbs
51696,51.696,global_1100_1950,247,1950,-9517.000,112545.570,2.659455,prbs
51788,51.788,global_1100_1950,247,1950,-30237.000,91825.570,2.169841,prbs
51880,51.880,global_1100_1950,248,1950,8392.000,130454.570,3.082645,prbs
51972,51.972,global_1100_1950,248,1950,35608.000,157670.560,3.725760,prbs
52064,52.064,global_1100_1950,249,1100,41847.000,163909.560,3.873188,prbs
52155,52.155,global_1100_1950,249,1100,27665.000,149727.560,3.538066,prbs
52247,52.247,global_1100_1950,250,1100,-17702.000,104360.570,2.466043,prbs
52340,52.340,global_1100_1950,250,1100,-56082.000,65980.570,1.559123,prbs
52431,52.431,global_1100_1950,251,1100,-77319.000,44743.570,1.057292,prbs
52523,52.523,global_1100_1950,251,1100,-89351.000,32711.570,0.772975,prbs
52615,52.615,global_1100_1950,252,1950,-96092.000,25970.570,0.613685,prbs
52707,52.707,global_1100_1950,252,1950,-77494.000,44568.570,1.053156,prbs
52798,52.798,global_1100_1950,253,1100,-10103.000,111959.570,2.645608,prbs
52891,52.891,global_1100_1950,253,1100,17304.000,139366.560,3.293236,prbs
52982,52.982,global_1100_1950,254,1950,-17063.000,104999.570,2.481143,prbs
53075,53.075,global_1100_1950,254,1950,-30186.000,91876.570,2.171046,prbs
53167,53.167,global_1100_1950,255,1950,11666.000,133728.560,3.160010,prbs
53258,53.258,global_1100_1950,255,1950,37265.000,159327.560,3.764915,prbs
53350,53.350,global_1100_1950,256,1100,42288.000,164350.560,3.883608,prbs
53441,53.441,global_1100_1950,256,1100,32125.000,154187.560,3.643456,prbs
53533,53.533,global_1100_1950,257,1950,-10042.000,112020.570,2.647049,prbs
53625,53.625,global_1100_1950,257,1950,-31564.000,90498.570,2.138484,prbs
53718,53.718,global_1100_1950,258,1100,5719.000,127781.570,3.019482,prbs
53809,53.809,global_1100_1950,258,1100,20614.000,142676.560,3.371451,prbs
53901,53.901,global_1100_1950,259,1950,-16201.000,105861.570,2.501512,prbs
53993,53.993,global_1100_1950,259,1950,-31261.000,90801.570,2.145644,prbs
54084,54.084,global_1100_1950,260,1100,8979.000,131041.570,3.096516,prbs
54177,54.177,global_1100_1950,260,1100,19291.000,141353.560,3.340188,prbs
54269,54.269,global_1100_1950,261,1950,-20342.000,101720.570,2.403660,prbs
54361,54.361,global_1100_1950,261,1950,-39801.000,82261.570,1.943843,prbs
54453,54.453,global_1100_1950,262,1950,658.000,122720.570,2.899890,prbs
54544,54.544,global_1100_1950,262,1950,31702.000,153764.560,3.633461,prbs
54636,54.636,global_1100_1950,263,1100,39676.000,161738.560,3.821887,prbs
54727,54.727,global_1100_1950,263,1100,28870.000,150932.560,3.566541,prbs
54819,54.819,global_1100_1950,264,1100,-14320.000,107742.570,2.545960,prbs
54911,54.911,global_1100_1950,264,1100,-53474.000,68588.570,1.620750,prbs
55003,55.003,global_1100_1950,265,1100,-75660.000,46402.570,1.096494,prbs
55095,55.095,global_1100_1950,265,1100,-87847.000,34215.570,0.808515,prbs
55187,55.187,global_1100_1950,266,1100,-95793.000,26269.570,0.620751,prbs
55279,55.279,global_1100_1950,266,1100,-100918.000,21144.570,0.499647,prbs
55370,55.370,global_1100_1950,267,1950,-103876.000,18186.570,0.429749,prbs
55463,55.463,global_1100_1950,267,1950,-84456.000,37606.570,0.888644,prbs
55554,55.554,global_1100_1950,268,1100,-13816.000,108246.570,2.557870,prbs
55646,55.646,global_1100_1950,268,1100,17635.000,139697.560,3.301057,prbs
55738,55.738,global_1100_1950,269,1100,-16252.000,105810.570,2.500307,prbs
55830,55.830,global_1100_1950,269,1100,-54389.000,67673.570,1.599128,prbs
55922,55.922,global_1100_1950,270,1950,-75274.000,46788.570,1.105615,prbs
56013,56.013,global_1100_1950,270,1950,-60524.000,61538.570,1.454158,prbs
56105,56.105,global_1100_1950,271,1100,1287.000,123349.570,2.914754,prbs
56198,56.198,global_1100_1950,271,1100,18388.000,140450.560,3.318851,prbs
56290,56.290,global_1100_1950,272,1100,-21156.000,100906.570,2.384425,prbs
56381,56.381,global_1100_1950,272,1100,-57248.000,64814.570,1.531570,prbs
56473,56.473,global_1100_1950,273,1100,-77761.000,44301.570,1.046847,prbs
56565,56.565,global_1100_1950,273,1100,-89746.000,32316.570,0.763641,prbs
56656,56.656,global_1100_1950,274,1950,-96354.000,25708.570,0.607494,prbs
56749,56.749,global_1100_1950,274,1950,-76297.000,45765.570,1.081442,prbs
56841,56.841,global_1100_1950,275,1100,-7516.000,114546.570,2.706739,prbs
56932,56.932,global_1100_1950,275,1100,17815.000,139877.560,3.305311,prbs
57024,57.024,global_1100_1950,276,1100,-19018.000,103044.570,2.434946,prbs
57116,57.116,global_1100_1950,276,1100,-56397.000,65665.570,1.551679,prbs
57208,57.208,global_1100_1950,277,1100,-77307.000,44755.570,1.057575,prbs
57300,57.300,global_1100_1950,277,1100,-89217.000,32845.570,0.776142,prbs
57392,57.392,global_1100_1950,278,1100,-96649.000,25413.570,0.600523,prbs
57483,57.483,global_1100_1950,278,1100,-101436.000,20626.570,0.487406,prbs
57575,57.575,global_1100_1950,279,1100,-104576.000,17486.570,0.413208,prbs
57667,57.667,global_1100_1950,279,1100,-106743.000,15319.570,0.362002,prbs
57759,57.759,global_1100_1950,280,1950,-107689.000,14373.570,0.339648,prbs
57850,57.850,global_1100_1950,280,1950,-82806.000,39256.570,0.927634,prbs
57942,57.942,global_1100_1950,281,1100,-10664.000,111398.570,2.632351,prbs
58034,58.034,global_1100_1950,281,1100,15655.000,137717.560,3.254270,prbs
58126,58.126,global_1100_1950,282,1950,-20054.000,102008.570,2.410465,prbs
58218,58.218,global_1100_1950,282,1950,-40123.000,81939.570,1.936234,prbs
58311,58.311,global_1100_1950,283,1100,600.000,122662.570,2.898520,prbs
58402,58.402,global_1100_1950,283,1100,22501.000,144563.560,3.416041,prbs
58493,58.493,global_1100_1950,284,1950,-12017.000,110045.570,2.600380,prbs
58585,58.585,global_1100_1950,284,1950,-32257.000,89805.570,2.122108,prbs
58677,58.677,global_1100_1950,285,1100,6817.000,128879.570,3.045428,prbs
58770,58.770,global_1100_1950,285,1100,22109.000,144171.560,3.406778,prbs
58861,58.861,global_1100_1950,286,1100,-16709.000,105353.570,2.489508,prbs
58953,58.953,global_1100_1950,286,1100,-55560.000,66502.570,1.571458,prbs
59045,59.045,global_1100_1950,287,1100,-76846.000,45216.570,1.068469,prbs
59136,59.136,global_1100_1950,287,1100,-89044.000,33018.570,0.780230,prbs
59228,59.228,global_1100_1950,288,1950,-95816.000,26246.570,0.620207,prbs
59320,59.320,global_1100_1950,288,1950,-80197.000,41865.570,0.989285,prbs
59412,59.412,global_1100_1950,289,1950,-13319.000,108743.570,2.569614,prbs
59505,59.505,global_1100_1950,289,1950,30009.000,152071.560,3.593455,prbs
59596,59.596,global_1100_1950,290,1100,41765.000,163827.560,3.871250,prbs
59688,59.688,global_1100_1950,290,1100,32152.000,154214.560,3.644094,prbs
59779,59.779,global_1100_1950,291,1950,-11945.000,110117.570,2.602081,prbs
59871,59.871,global_1100_1950,291,1950,-29901.000,92161.570,2.177780,prbs
59964,59.964,global_1100_1950,292,1950,10542.000,132604.560,3.133450,prbs
60056,60.056,global_1100_1950,292,1950,37089.000,159151.560,3.760756,prbs
60148,60.148,global_1100_1950,293,1950,43264.000,165326.560,3.906671,prbs
60239,60.239,global_1100_1950,293,1950,43819.000,165881.560,3.919786,prbs
60331,60.331,global_1100_1950,294,1100,43713.000,165775.560,3.917281,prbs
60422,60.422,global_1100_1950,294,1100,31739.000,153801.560,3.634335,prbs
60515,60.515,global_1100_1950,295,1950,-11999.000,110063.570,2.600805,prbs
60607,60.607,global_1100_1950,295,1950,-45813.000,76249.570,1.801779,prbs
60699,60.699,global_1100_1950,296,1100,-19326.000,102736.570,2.427668,prbs
60790,60.790,global_1100_1950,296,1100,11123.000,133185.560,3.147178,prbs
60882,60.882,global_1100_1950,297,1100,-21271.000,100791.570,2.381708,prbs
60974,60.974,global_1100_1950,297,1100,-57581.000,64481.570,1.523701,prbs
61065,61.065,global_1100_1950,298,1950,-77898.000,44164.570,1.043610,prbs
61157,61.157,global_1100_1950,298,1950,-71639.000,50423.570,1.191510,prbs
61249,61.249,global_1100_1950,299,1950,-12635.000,109427.570,2.585776,prbs
61342,61.342,global_1100_1950,299,1950,28631.000,150693.560,3.560893,prbs
61434,61.434,global_1100_1950,300,1950,39495.000,161557.560,3.817610,prbs
61525,61.525,global_1100_1950,300,1950,41322.000,163384.560,3.860782,prbs
61617,61.617,global_1100_1950,301,1950,41984.000,164046.560,3.876425,prbs
61708,61.708,global_1100_1950,301,1950,42283.000,164345.560,3.883490,prbs
61800,61.800,global_1100_1950,302,1100,42491.000,164553.560,3.888405,prbs
61892,61.892,global_1100_1950,302,1100,28787.000,150849.560,3.564579,prbs
61984,61.984,global_1100_1950,303,1950,-15901.000,106161.570,2.508601,prbs
62076,62.076,global_1100_1950,303,1950,-30227.000,91835.570,2.170077,prbs
62168,62.168,global_1100_1950,304,1950,10426.000,132488.560,3.130708,prbs
62260,62.260,global_1100_1950,304,1950,33867.000,155929.560,3.684620,prbs
62353,62.353,global_1100_1950,305,1950,38556.000,160618.560,3.795421,prbs
62444,62.444,global_1100_1950,305,1950,39724.000,161786.560,3.823021,prbs
62536,62.536,global_1100_1950,306,1950,41019.000,163081.560,3.853622,prbs
62627,62.627,global_1100_1950,306,1950,41685.000,163747.560,3.869360,prbs
62719,62.719,global_1100_1950,307,1950,41592.000,163654.560,3.867162,prbs
62811,62.811,global_1100_1950,307,1950,42392.000,164454.560,3.886066,prbs
62903,62.903,global_1100_1950,308,1100,43221.000,165283.560,3.905655,prbs
62995,62.995,global_1100_1950,308,1100,28697.000,150759.560,3.562452,prbs
63087,63.087,global_1100_1950,309,1950,-17093.000,104969.570,2.480434,prbs
63178,63.178,global_1100_1950,309,1950,-39346.000,82716.570,1.954595,prbs
63270,63.270,global_1100_1950,310,1100,-685.000,121377.570,2.868155,prbs
63363,63.363,global_1100_1950,310,1100,20622.000,142684.560,3.371640,prbs
63454,63.454,global_1100_1950,311,1950,-13623.000,108439.570,2.562430,prbs
63547,63.547,global_1100_1950,311,1950,-33284.000,88778.570,2.097840,prbs
63638,63.638,global_1100_1950,312,1950,7123.000,129185.570,3.052658,prbs
63730,63.730,global_1100_1950,312,1950,36351.000,158413.560,3.743317,prbs
63821,63.821,global_1100_1950,313,1950,42808.000,164870.560,3.895896,prbs
63914,63.914,global_1100_1950,313,1950,43260.000,165322.560,3.906577,prbs
64005,64.005,global_1100_1950,314,1100,42705.000,164767.560,3.893462,prbs
64097,64.097,global_1100_1950,314,1100,26994.000,149056.560,3.522211,prbs
