t_ms,t_s,run_name,segment,pwm_us,raw_count,tared_count,force_N,phase
64208,64.208,global_1100_1950,316,1950,-67833.000,51677.250,1.221135,prbs
64301,64.301,global_1100_1950,316,1950,-55227.000,64283.250,1.519015,prbs
64392,64.392,global_1100_1950,317,1100,11492.000,131002.250,3.095587,prbs
64484,64.484,global_1100_1950,317,1100,33312.000,152822.250,3.611194,prbs
64576,64.576,global_1100_1950,318,1950,-9919.000,109591.250,2.589644,prbs
64668,64.668,global_1100_1950,318,1950,-32862.000,86648.250,2.047501,prbs
64760,64.760,global_1100_1950,319,1950,11810.000,131320.250,3.103101,prbs
64852,64.852,global_1100_1950,319,1950,48064.000,167574.250,3.959784,prbs
64944,64.944,global_1100_1950,320,1100,56844.000,176354.252,4.167256,prbs
65036,65.036,global_1100_1950,320,1100,45563.000,165073.250,3.900686,prbs
65128,65.128,global_1100_1950,321,1100,-2063.000,117447.250,2.775282,prbs
65219,65.219,global_1100_1950,321,1100,-46008.000,73502.250,1.736860,prbs
65312,65.312,global_1100_1950,322,1100,-70622.000,48888.250,1.155231,prbs
65403,65.403,global_1100_1950,322,1100,-84471.000,35039.250,0.827978,prbs
65496,65.496,global_1100_1950,323,1950,-91470.000,28040.250,0.662592,prbs
65586,65.586,global_1100_1950,323,1950,-65140.000,54370.250,1.284770,prbs
65678,65.678,global_1100_1950,324,1950,9784.000,129294.250,3.055226,prbs
65770,65.770,global_1100_1950,324,1950,48380.000,167890.252,3.967251,prbs
65863,65.863,global_1100_1950,325,1950,57457.000,176967.252,4.181741,prbs
65954,65.954,global_1100_1950,325,1950,59413.000,178923.252,4.227962,prbs
66047,66.047,global_1100_1950,326,1100,59703.000,179213.252,4.234814,prbs
66139,66.139,global_1100_1950,326,1100,45323.000,164833.250,3.895014,prbs
66230,66.230,global_1100_1950,baseline_post,1525,-4096.000,115414.250,2.727242,baseline_post
66322,66.322,global_1100_1950,baseline_post,1525,-42045.000,77465.250,1.830506,baseline_post
66414,66.414,global_1100_1950,baseline_post,1525,-48202.000,71308.250,1.685016,baseline_post
66505,66.505,global_1100_1950,baseline_post,1525,-45784.000,73726.250,1.742153,baseline_post
66598,66.598,global_1100_1950,baseline_post,1525,-44355.000,75155.250,1.775921,baseline_post
66689,66.689,global_1100_1950,baseline_post,1525,-44040.000,75470.250,1.783364,baseline_post
66781,66.781,global_1100_1950,baseline_post,1525,-43631.000,75879.250,1.793029,baseline_post
66874,66.874,global_1100_1950,baseline_post,1525,-43585.000,75925.250,1.794116,baseline_post
66966,66.966,global_1100_1950,baseline_post,1525,-43657.000,75853.250,1.792414,baseline_post
67057,67.057,global_1100_1950,baseline_post,1525,-43771.000,75739.250,1.789720,baseline_post
67149,67.149,global_1100_1950,baseline_post,1525,-43840.000,75670.250,1.788090,baseline_post
67241,67.241,global_1100_1950,baseline_post,1525,-44005.000,75505.250,1.784191,baseline_post
67332,67.332,global_1100_1950,baseline_post,1525,-44478.000,75032.250,1.773014,baseline_post
67424,67.424,global_1100_1950,baseline_post,1525,-44508.000,75002.250,1.772305,baseline_post
67517,67.517,global_1100_1950,baseline_post,1525,-44273.000,75237.250,1.777858,baseline_post
67608,67.608,global_1100_1950,baseline_post,1525,-44054.000,75456.250,1.783033,baseline_post
67701,67.701,global_1100_1950,baseline_post,1525,-44075.000,75435.250,1.782537,baseline_post
67792,67.792,global_1100_1950,baseline_post,1525,-44291.000,75219.250,1.777433,baseline_post
67884,67.884,global_1100_1950,baseline_post,1525,-44047.000,75463.250,1.783199,baseline_post
67976,67.976,global_1100_1950,baseline_post,1525,-43798.000,75712.250,1.789082,baseline_post
68068,68.068,global_1100_1950,baseline_post,1525,-43877.000,75633.250,1.787216,baseline_post
68160,68.160,global_1100_1950,baseline_post,1525,-43797.000,75713.250,1.789106,baseline_post
68251,68.251,global_1100_1950,baseline_post,1525,-44027.000,75483.250,1.783671,baseline_post
68344,68.344,global_1100_1950,baseline_post,1525,-44074.000,75436.250,1.782561,baseline_post
68435,68.435,global_1100_1950,baseline_post,1525,-43789.000,75721.250,1.789295,baseline_post
68528,68.528,global_1100_1950,baseline_post,1525,-43512.000,75998.250,1.795841,baseline_post
68619,68.619,global_1100_1950,baseline_post,1525,-43152.000,76358.250,1.804348,baseline_post
68712,68.712,global_1100_1950,baseline_post,1525,-43180.000,76330.250,1.803686,baseline_post
68803,68.803,global_1100_1950,baseline_post,1525,-43372.000,76138.250,1.799149,baseline_post
68895,68.895,global_1100_1950,baseline_post,1525,-43347.000,76163.250,1.799740,baseline_post
68987,68.987,global_1100_1950,baseline_post,1525,-43392.000,76118.250,1.798676,baseline_post
69079,69.079,global_1100_1950,baseline_post,1525,-43374.000,76136.250,1.799102,baseline_post
69170,69.170,global_1100_1950,baseline_post,1525,-43392.000,76118.250,1.798676,baseline_post
70733,70.733,local_1400_1650,baseline_pre,1525,-119638.000,-127.750,-0.003019,baseline_pre
70825,70.825,local_1400_1650,baseline_pre,1525,-119611.000,-100.750,-0.002381,baseline_pre
70916,70.916,local_1400_1650,baseline_pre,1525,-115081.000,4429.250,0.104663,baseline_pre
71009,71.009,local_1400_1650,baseline_pre,1525,-93240.000,26270.250,0.620767,baseline_pre
71100,71.100,local_1400_1650,baseline_pre,1525,-65762.000,53748.250,1.270073,baseline_pre
71193,71.193,local_1400_1650,baseline_pre,1525,-51931.000,67579.250,1.596900,baseline_pre
71284,71.284,local_1400_1650,baseline_pre,1525,-46647.000,72863.250,1.721761,baseline_pre
71376,71.376,local_1400_1650,baseline_pre,1525,-44441.000,75069.250,1.773888,baseline_pre
71468,71.468,local_1400_1650,baseline_pre,1525,-43569.000,75941.250,1.794494,baseline_pre
71560,71.560,local_1400_1650,baseline_pre,1525,-43194.000,76316.250,1.803355,baseline_pre
71652,71.652,local_1400_1650,baseline_pre,1525,-42762.000,76748.250,1.813563,baseline_pre
71743,71.743,local_1400_1650,baseline_pre,1525,-42867.000,76643.250,1.811082,baseline_pre
71836,71.836,local_1400_1650,baseline_pre,1525,-42595.000,76915.250,1.817510,baseline_pre
71927,71.927,local_1400_1650,baseline_pre,1525,-42433.000,77077.250,1.821338,baseline_pre
72020,72.020,local_1400_1650,baseline_pre,1525,-42609.000,76901.250,1.817179,baseline_pre
72111,72.111,local_1400_1650,baseline_pre,1525,-42478.000,77032.250,1.820274,baseline_pre
72203,72.203,local_1400_1650,baseline_pre,1525,-42455.000,77055.250,1.820818,baseline_pre
72295,72.295,local_1400_1650,baseline_pre,1525,-42785.000,76725.250,1.813020,baseline_pre
72387,72.387,local_1400_1650,baseline_pre,1525,-43082.000,76428.250,1.806002,baseline_pre
72479,72.479,local_1400_1650,baseline_pre,1525,-43005.000,76505.250,1.807821,baseline_pre
72571,72.571,local_1400_1650,baseline_pre,1525,-42730.000,76780.250,1.814319,baseline_pre
72662,72.662,local_1400_1650,baseline_pre,1525,-42608.000,76902.250,1.817202,baseline_pre
72755,72.755,local_1400_1650,baseline_pre,1525,-43248.000,76262.250,1.802079,baseline_pre
72846,72.846,local_1400_1650,baseline_pre,1525,-43480.000,76030.250,1.796597,baseline_pre
72939,72.939,local_1400_1650,baseline_pre,1525,-43212.000,76298.250,1.802930,baseline_pre
73030,73.030,local_1400_1650,baseline_pre,1525,-42746.000,76764.250,1.813941,baseline_pre
73122,73.122,local_1400_1650,baseline_pre,1525,-42981.000,76529.250,1.808388,baseline_pre
73214,73.214,local_1400_1650,baseline_pre,1525,-43421.000,76089.250,1.797991,baseline_pre
73306,73.306,local_1400_1650,baseline_pre,1525,-43520.000,75990.250,1.795652,baseline_pre
73398,73.398,local_1400_1650,baseline_pre,1525,-43369.000,76141.250,1.799220,baseline_pre
73490,73.490,local_1400_1650,baseline_pre,1525,-43645.000,75865.250,1.792698,baseline_pre
73581,73.581,local_1400_1650,baseline_pre,1525,-43737.000,75773.250,1.790524,baseline_pre
73674,73.674,local_1400_1650,baseline_pre,1525,-43335.000,76175.250,1.800023,baseline_pre
73765,73.765,local_1400_1650,baseline_pre,1525,-43085.000,76425.250,1.805931,baseline_pre
73858,73.858,local_1400_1650,settle,1525,-42977.000,76533.250,1.808483,settle
73949,73.949,local_1400_1650,settle,1525,-42947.000,76563.250,1.809192,settle
74041,74.041,local_1400_1650,settle,1525,-42935.000,76575.250,1.809475,settle
74133,74.133,local_1400_1650,settle,1525,-42940.000,76570.250,1.809357,settle
74225,74.225,local_1400_1650,settle,1525,-42865.000,76645.250,1.811129,settle
74316,74.316,local_1400_1650,settle,1525,-43079.000,76431.250,1.806073,settle
74408,74.408,local_1400_1650,settle,1525,-43267.000,76243.250,1.801630,settle
74501,74.501,local_1400_1650,settle,1525,-43253.000,76257.250,1.801961,settle
74593,74.593,local_1400_1650,settle,1525,-43424.000,76086.250,1.797920,settle
74684,74.684,local_1400_1650,settle,1525,-43444.000,76066.250,1.797448,settle
74777,74.777,local_1400_1650,settle,1525,-43607.000,75903.250,1.793596,settle
74868,74.868,local_1400_1650,settle,1525,-43847.000,75663.250,1.787925,settle
74960,74.960,local_1400_1650,settle,1525,-43723.000,75787.250,1.790855,settle
75052,75.052,local_1400_1650,settle,1525,-43343.000,76167.250,1.799834,settle
75144,75.144,local_1400_1650,settle,1525,-42904.000,76606.250,1.810208,settle
75235,75.235,local_1400_1650,settle,1525,-42471.000,77039.250,1.820440,settle
75328,75.328,local_1400_1650,settle,1525,-42329.000,77181.250,1.823795,settle
75419,75.419,local_1400_1650,settle,1525,-42436.000,77074.250,1.821267,settle
75511,75.511,local_1400_1650,settle,1525,-42601.000,76909.250,1.817368,settle
75604,75.604,local_1400_1650,settle,1525,-42588.000,76922.250,1.817675,settle
75695,75.695,local_1400_1650,settle,1525,-42141.000,77369.250,1.828238,settle
75787,75.787,local_1400_1650,settle,1525,-41928.000,77582.250,1.833271,settle
75879,75.879,local_1400_1650,settle,1525,-41943.000,77567.250,1.832916,settle
75971,75.971,local_1400_1650,settle,1525,-42215.000,77295.250,1.826489,settle
76063,76.063,local_1400_1650,settle,1525,-42432.000,77078.250,1.821361,settle
76154,76.154,local_1400_1650,settle,1525,-42837.000,76673.250,1.811791,settle
76247,76.247,local_1400_1650,settle,1525,-43024.000,76486.250,1.807372,settle
76338,76.338,local_1400_1650,settle,1525,-43073.000,76437.250,1.806214,settle
76430,76.430,local_1400_1650,settle,1525,-43345.000,76165.250,1.799787,settle
76523,76.523,local_1400_1650,settle,1525,-43492.000,76018.250,1.796313,settle
76614,76.614,local_1400_1650,settle,1525,-43441.000,76069.250,1.797518,settle
76706,76.706,local_1400_1650,settle,1525,-43479.000,76031.250,1.796620,settle
76798,76.798,local_1400_1650,settle,1525,-43276.000,76234.250,1.801418,settle
76890,76.890,local_1400_1650,0,1400,-43342.000,76168.250,1.799858,prbs
76982,76.982,local_1400_1650,0,1400,-45658.000,73852.250,1.745131,prbs
77074,77.074,local_1400_1650,1,1650,-52597.000,66913.250,1.581162,prbs
77165,77.165,local_1400_1650,1,1650,-50848.000,68662.250,1.622491,prbs
77258,77.258,local_1400_1650,2,1650,-34493.000,85017.250,2.008960,prbs
77350,77.350,local_1400_1650,2,1650,-25503.000,94007.250,2.221394,prbs
77441,77.441,local_1400_1650,3,1650,-23393.000,96117.250,2.271253,prbs
77533,77.533,local_1400_1650,3,1650,-22844.000,96666.250,2.284226,prbs
77625,77.625,local_1400_1650,4,1650,-22337.000,97173.250,2.296206,prbs
77717,77.717,local_1400_1650,4,1650,-21915.000,97595.250,2.306178,prbs
77809,77.809,local_1400_1650,5,1400,-21853.000,97657.250,2.307644,prbs
77900,77.900,local_1400_1650,5,1400,-25905.000,93605.250,2.211895,prbs
77993,77.993,local_1400_1650,6,1400,-40478.000,79032.250,1.867534,prbs
78085,78.085,local_1400_1650,6,1400,-53202.000,66308.250,1.566866,prbs
78176,78.176,local_1400_1650,7,1650,-59608.000,59902.250,1.415492,prbs
78268,78.268,local_1400_1650,7,1650,-57001.000,62509.250,1.477095,prbs
78360,78.360,local_1400_1650,8,1400,-39416.000,80094.250,1.892629,prbs
78453,78.453,local_1400_1650,8,1400,-30895.000,88615.250,2.093981,prbs
78544,78.544,local_1400_1650,9,1650,-40882.000,78628.250,1.857988,prbs
78636,78.636,local_1400_1650,9,1650,-46503.000,73007.250,1.725163,prbs
78728,78.728,local_1400_1650,10,1400,-34706.000,84804.250,2.003927,prbs
78820,78.820,local_1400_1650,10,1400,-29981.000,89529.250,2.115579,prbs
78912,78.912,local_1400_1650,11,1400,-41409.000,78101.250,1.845535,prbs
79004,79.004,local_1400_1650,11,1400,-52658.000,66852.250,1.579720,prbs
79096,79.096,local_1400_1650,12,1400,-58923.000,60587.250,1.431678,prbs
79187,79.187,local_1400_1650,12,1400,-61877.000,57633.250,1.361875,prbs
79280,79.280,local_1400_1650,13,1400,-63485.000,56025.250,1.323878,prbs
79371,79.371,local_1400_1650,13,1400,-64102.000,55408.250,1.309298,prbs
79463,79.463,local_1400_1650,14,1400,-64568.000,54942.250,1.298287,prbs
79555,79.555,local_1400_1650,14,1400,-65096.000,54414.250,1.285810,prbs
79646,79.646,local_1400_1650,15,1650,-65227.000,54283.250,1.282715,prbs
79739,79.739,local_1400_1650,15,1650,-57927.000,61583.250,1.455214,prbs
79831,79.831,local_1400_1650,16,1650,-37672.000,81838.250,1.933840,prbs
79922,79.922,local_1400_1650,16,1650,-26109.000,93401.250,2.207074,prbs
80015,80.015,local_1400_1650,17,1650,-22903.000,96607.250,2.282832,prbs
80106,80.106,local_1400_1650,17,1650,-21610.000,97900.250,2.313386,prbs
80199,80.199,local_1400_1650,18,1400,-21316.000,98194.250,2.320333,prbs
80290,80.290,local_1400_1650,18,1400,-25127.000,94383.250,2.230279,prbs
80382,80.382,local_1400_1650,19,1400,-38622.000,80888.250,1.911392,prbs
80473,80.473,local_1400_1650,19,1400,-51303.000,68207.250,1.611739,prbs
80565,80.565,local_1400_1650,20,1400,-58239.000,61271.250,1.447841,prbs
80658,80.658,local_1400_1650,20,1400,-61653.000,57857.250,1.367168,prbs
80749,80.749,local_1400_1650,21,1400,-63435.000,56075.250,1.325060,prbs
80842,80.842,local_1400_1650,21,1400,-64091.000,55419.250,1.309558,prbs
80934,80.934,local_1400_1650,22,1650,-64441.000,55069.250,1.301288,prbs
81026,81.026,local_1400_1650,22,1650,-62100.000,57410.250,1.356606,prbs
81117,81.117,local_1400_1650,23,1650,-44988.000,74522.250,1.760963,prbs
81209,81.209,local_1400_1650,23,1650,-28682.000,90828.250,2.146274,prbs
81301,81.301,local_1400_1650,24,1650,-23600.000,95910.250,2.266362,prbs
81392,81.392,local_1400_1650,24,1650,-21979.000,97531.250,2.304666,prbs
81485,81.485,local_1400_1650,25,1400,-21336.000,98174.250,2.319860,prbs
81576,81.576,local_1400_1650,25,1400,-24938.000,94572.250,2.234745,prbs
81668,81.668,local_1400_1650,26,1650,-38856.000,80654.250,1.905862,prbs
81761,81.761,local_1400_1650,26,1650,-44849.000,74661.250,1.764247,prbs
81852,81.852,local_1400_1650,27,1400,-33088.000,86422.250,2.042160,prbs
81945,81.945,local_1400_1650,27,1400,-29951.000,89559.250,2.116288,prbs
82036,82.036,local_1400_1650,28,1650,-42108.000,77402.250,1.829017,prbs
82128,82.128,local_1400_1650,28,1650,-48040.000,71470.250,1.688844,prbs
82220,82.220,local_1400_1650,29,1650,-35962.000,83548.250,1.974247,prbs
82311,82.311,local_1400_1650,29,1650,-26003.000,93507.250,2.209579,prbs
82403,82.403,local_1400_1650,30,1400,-23261.000,96249.250,2.274372,prbs
82496,82.496,local_1400_1650,30,1400,-26095.000,93415.250,2.207405,prbs
82587,82.587,local_1400_1650,31,1400,-39525.000,79985.250,1.890054,prbs
82679,82.679,local_1400_1650,31,1400,-51850.000,67660.250,1.598814,prbs
82771,82.771,local_1400_1650,32,1650,-58462.000,61048.250,1.442572,prbs
82863,82.863,local_1400_1650,32,1650,-53810.000,65700.250,1.552499,prbs
82956,82.956,local_1400_1650,33,1650,-35239.000,84271.250,1.991332,prbs
83047,83.047,local_1400_1650,33,1650,-25289.000,94221.250,2.226451,prbs
83138,83.138,local_1400_1650,34,1400,-23008.000,96502.250,2.280351,prbs
83231,83.231,local_1400_1650,34,1400,-26199.000,93311.250,2.204948,prbs
83322,83.322,local_1400_1650,35,1400,-39735.000,79775.250,1.885091,prbs
83415,83.415,local_1400_1650,35,1400,-52321.000,67189.250,1.587684,prbs
83506,83.506,local_1400_1650,36,1400,-59072.000,60438.250,1.428158,prbs
83598,83.598,local_1400_1650,36,1400,-62272.000,57238.250,1.352541,prbs
83690,83.690,local_1400_1650,37,1400,-63917.000,55593.250,1.313670,prbs
83782,83.782,local_1400_1650,37,1400,-64752.000,54758.250,1.293939,prbs
83874,83.874,local_1400_1650,38,1400,-65189.000,54321.250,1.283613,prbs
83966,83.966,local_1400_1650,38,1400,-65386.000,54124.250,1.278958,prbs
84057,84.057,local_1400_1650,39,1400,-65381.000,54129.250,1.279076,prbs
84150,84.150,local_1400_1650,39,1400,-65238.000,54272.250,1.282455,prbs
84241,84.241,local_1400_1650,40,1650,-65266.000,54244.250,1.281793,prbs
84334,84.334,local_1400_1650,40,1650,-58658.000,60852.250,1.437940,prbs
84425,84.425,local_1400_1650,41,1400,-38426.000,81084.250,1.916023,prbs
84517,84.517,local_1400_1650,41,1400,-29924.000,89586.250,2.116926,prbs
84609,84.609,local_1400_1650,42,1400,-40881.000,78629.250,1.858011,prbs
84701,84.701,local_1400_1650,42,1400,-52165.000,67345.250,1.591370,prbs
84793,84.793,local_1400_1650,43,1400,-58575.000,60935.250,1.439902,prbs
84885,84.885,local_1400_1650,43,1400,-61875.000,57635.250,1.361922,prbs
84976,84.976,local_1400_1650,44,1400,-63552.000,55958.250,1.322295,prbs
85069,85.069,local_1400_1650,44,1400,-64412.000,55098.250,1.301973,prbs
85160,85.160,local_1400_1650,45,1650,-64330.000,55180.250,1.303911,prbs
85253,85.253,local_1400_1650,45,1650,-58133.000,61377.250,1.450346,prbs
85344,85.344,local_1400_1650,46,1650,-38243.000,81267.250,1.920347,prbs
85436,85.436,local_1400_1650,46,1650,-26358.000,93152.250,2.201190,prbs
85528,85.528,local_1400_1650,47,1400,-23436.000,96074.250,2.270237,prbs
85620,85.620,local_1400_1650,47,1400,-26637.000,92873.250,2.194598,prbs
85712,85.712,local_1400_1650,48,1650,-39946.000,79564.250,1.880105,prbs
85803,85.803,local_1400_1650,48,1650,-45242.000,74268.250,1.754961,prbs
85895,85.895,local_1400_1650,49,1400,-33114.000,86396.250,2.041546,prbs
85988,85.988,local_1400_1650,49,1400,-28308.000,91202.250,2.155112,prbs
86079,86.079,local_1400_1650,50,1400,-39379.000,80131.250,1.893504,prbs
86171,86.171,local_1400_1650,50,1400,-51966.000,67544.250,1.596072,prbs
86263,86.263,local_1400_1650,51,1400,-59240.000,60270.250,1.424188,prbs
86355,86.355,local_1400_1650,51,1400,-62591.000,56919.250,1.345004,prbs
86448,86.448,local_1400_1650,52,1650,-63847.000,55663.250,1.315324,prbs
86539,86.539,local_1400_1650,52,1650,-57288.000,62222.250,1.470313,prbs
86631,86.631,local_1400_1650,53,1400,-37286.000,82224.250,1.942961,prbs
86722,86.722,local_1400_1650,53,1400,-30296.000,89214.250,2.108135,prbs
86815,86.815,local_1400_1650,54,1650,-41707.000,77803.250,1.838493,prbs
86906,86.906,local_1400_1650,54,1650,-45080.000,74430.250,1.758789,prbs
86998,86.998,local_1400_1650,55,1650,-32273.000,87237.250,2.061418,prbs
87090,87.090,local_1400_1650,55,1650,-24827.000,94683.250,2.237368,prbs
87182,87.182,local_1400_1650,56,1400,-23128.000,96382.250,2.277515,prbs
87274,87.274,local_1400_1650,56,1400,-26281.000,93229.250,2.203010,prbs
87366,87.366,local_1400_1650,57,1650,-39512.000,79998.250,1.890361,prbs
87458,87.458,local_1400_1650,57,1650,-45539.000,73971.250,1.747943,prbs
87550,87.550,local_1400_1650,58,1650,-33710.000,85800.250,2.027462,prbs
87641,87.641,local_1400_1650,58,1650,-25223.000,94287.250,2.228010,prbs
87733,87.733,local_1400_1650,59,1400,-23310.000,96200.250,2.273214,prbs
87826,87.826,local_1400_1650,59,1400,-27595.000,91915.250,2.171960,prbs
87917,87.917,local_1400_1650,60,1650,-41311.000,78199.250,1.847850,prbs
88010,88.010,local_1400_1650,60,1650,-47855.000,71655.250,1.693216,prbs
88101,88.101,local_1400_1650,61,1650,-36264.000,83246.250,1.967111,prbs
88193,88.193,local_1400_1650,61,1650,-25741.000,93769.250,2.215770,prbs
88285,88.285,local_1400_1650,62,1400,-22947.000,96563.250,2.281792,prbs
88377,88.377,local_1400_1650,62,1400,-26327.000,93183.250,2.201923,prbs
88470,88.470,local_1400_1650,63,1650,-39658.000,79852.250,1.886911,prbs
88560,88.560,local_1400_1650,63,1650,-44858.000,74652.250,1.764035,prbs
88653,88.653,local_1400_1650,64,1400,-33052.000,86458.250,2.043011,prbs
88744,88.744,local_1400_1650,64,1400,-30365.000,89145.250,2.106505,prbs
88836,88.836,local_1400_1650,65,1650,-42689.000,76821.250,1.815288,prbs
88929,88.929,local_1400_1650,65,1650,-48355.000,71155.250,1.681401,prbs
89020,89.020,local_1400_1650,66,1650,-35919.000,83591.250,1.975264,prbs
89112,89.112,local_1400_1650,66,1650,-25355.000,94155.250,2.224891,prbs
89204,89.204,local_1400_1650,67,1650,-22269.000,97241.250,2.297814,prbs
89296,89.296,local_1400_1650,67,1650,-21488.000,98022.250,2.316268,prbs
89387,89.387,local_1400_1650,68,1400,-20892.000,98618.250,2.330352,prbs
89480,89.480,local_1400_1650,68,1400,-24931.000,94579.250,2.234910,prbs
89571,89.571,local_1400_1650,69,1650,-39237.000,80273.250,1.896859,prbs
89664,89.664,local_1400_1650,69,1650,-44374.000,75136.250,1.775472,prbs
89755,89.755,local_1400_1650,70,1650,-31946.000,87564.250,2.069146,prbs
89847,89.847,local_1400_1650,70,1650,-24098.000,95412.250,2.254594,prbs
89939,89.939,local_1400_1650,71,1650,-22098.000,97412.250,2.301854,prbs
90031,90.031,local_1400_1650,71,1650,-21852.000,97658.250,2.307667,prbs
90123,90.123,local_1400_1650,72,1650,-21521.000,97989.250,2.315488,prbs
90215,90.215,local_1400_1650,72,1650,-21279.000,98231.250,2.321207,prbs
90306,90.306,local_1400_1650,73,1650,-21685.000,97825.250,2.311613,prbs
90399,90.399,local_1400_1650,73,1650,-21086.000,98424.250,2.325768,prbs
90491,90.491,local_1400_1650,74,1650,-21052.000,98458.250,2.326571,prbs
90582,90.582,local_1400_1650,74,1650,-21410.000,98100.250,2.318112,prbs
90675,90.675,local_1400_1650,75,1650,-21213.000,98297.250,2.322767,prbs
90766,90.766,local_1400_1650,75,1650,-20836.000,98674.250,2.331675,prbs
90859,90.859,local_1400_1650,76,1400,-20463.000,99047.250,2.340489,prbs
90950,90.950,local_1400_1650,76,1400,-23837.000,95673.250,2.260762,prbs
91042,91.042,local_1400_1650,77,1400,-37712.000,81798.250,1.932895,prbs
91134,91.134,local_1400_1650,77,1400,-50842.000,68668.250,1.622633,prbs
91225,91.225,local_1400_1650,78,1400,-57917.000,61593.250,1.455450,prbs
91318,91.318,local_1400_1650,78,1400,-61495.000,58015.250,1.370902,prbs
91409,91.409,local_1400_1650,79,1400,-63150.000,56360.250,1.331794,prbs
91501,91.501,local_1400_1650,79,1400,-64244.000,55266.250,1.305943,prbs
91593,91.593,local_1400_1650,80,1650,-64774.000,54736.250,1.293419,prbs
91685,91.685,local_1400_1650,80,1650,-56410.000,63100.250,1.491061,prbs
91777,91.777,local_1400_1650,81,1650,-35862.000,83648.250,1.976610,prbs
91869,91.869,local_1400_1650,81,1650,-25559.000,93951.250,2.220071,prbs
91961,91.961,local_1400_1650,82,1650,-23215.000,96295.250,2.275459,prbs
92052,92.052,local_1400_1650,82,1650,-22485.000,97025.250,2.292709,prbs
92144,92.144,local_1400_1650,83,1400,-22113.000,97397.250,2.301500,prbs
92237,92.237,local_1400_1650,83,1400,-25893.000,93617.250,2.212178,prbs
92328,92.328,local_1400_1650,84,1650,-39729.000,79781.250,1.885233,prbs
92420,92.420,local_1400_1650,84,1650,-45432.000,74078.250,1.750471,prbs
92512,92.512,local_1400_1650,85,1650,-33270.000,86240.250,2.037860,prbs
92604,92.604,local_1400_1650,85,1650,-25212.000,94298.250,2.228270,prbs
92696,92.696,local_1400_1650,86,1400,-23040.000,96470.250,2.279595,prbs
92788,92.788,local_1400_1650,86,1400,-25453.000,94057.250,2.222576,prbs
92880,92.880,local_1400_1650,87,1650,-38342.000,81168.250,1.918008,prbs
92971,92.971,local_1400_1650,87,1650,-45638.000,73872.250,1.745603,prbs
93063,93.063,local_1400_1650,88,1650,-34821.000,84689.250,2.001209,prbs
93156,93.156,local_1400_1650,88,1650,-26082.000,93428.250,2.207712,prbs
93247,93.247,local_1400_1650,89,1400,-23490.000,96020.250,2.268961,prbs
93340,93.340,local_1400_1650,89,1400,-26778.000,92732.250,2.191266,prbs
93431,93.431,local_1400_1650,90,1650,-40468.000,79042.250,1.867771,prbs
93523,93.523,local_1400_1650,90,1650,-45849.000,73661.250,1.740617,prbs
93615,93.615,local_1400_1650,91,1650,-33598.000,85912.250,2.030109,prbs
93707,93.707,local_1400_1650,91,1650,-25510.000,94000.250,2.221229,prbs
93800,93.800,local_1400_1650,92,1400,-23038.000,96472.250,2.279642,prbs
93890,93.890,local_1400_1650,92,1400,-25183.000,94327.250,2.228956,prbs
93983,93.983,local_1400_1650,93,1650,-38540.000,80970.250,1.913329,prbs
94075,94.075,local_1400_1650,93,1650,-45915.000,73595.250,1.739058,prbs
94167,94.167,local_1400_1650,94,1400,-34725.000,84785.250,2.003478,prbs
94258,94.258,local_1400_1650,94,1400,-29998.000,89512.250,2.115177,prbs
94351,94.351,local_1400_1650,95,1650,-41682.000,77828.250,1.839084,prbs
94442,94.442,local_1400_1650,95,1650,-46242.000,73268.250,1.731331,prbs
94534,94.534,local_1400_1650,96,1650,-33872.000,85638.250,2.023634,prbs
94626,94.626,local_1400_1650,96,1650,-26021.000,93489.250,2.209154,prbs
94718,94.718,local_1400_1650,97,1400,-23876.000,95634.250,2.259840,prbs
94809,94.809,local_1400_1650,97,1400,-26426.000,93084.250,2.199583,prbs
94901,94.901,local_1400_1650,98,1650,-39039.000,80471.250,1.901538,prbs
94994,94.994,local_1400_1650,98,1650,-46212.000,73298.250,1.732040,prbs
95085,95.085,local_1400_1650,99,1650,-34865.000,84645.250,2.000170,prbs
95177,95.177,local_1400_1650,99,1650,-25936.000,93574.250,2.211162,prbs
95269,95.269,local_1400_1650,100,1400,-23665.000,95845.250,2.264826,prbs
95361,95.361,local_1400_1650,100,1400,-27100.000,92410.250,2.183657,prbs
95453,95.453,local_1400_1650,101,1650,-40888.000,78622.250,1.857846,prbs
95545,95.545,local_1400_1650,101,1650,-45452.000,74058.250,1.749998,prbs
95636,95.636,local_1400_1650,102,1400,-33000.000,86510.250,2.044240,prbs
95729,95.729,local_1400_1650,102,1400,-29125.000,90385.250,2.135806,prbs
95821,95.821,local_1400_1650,103,1650,-40683.000,78827.250,1.862690,prbs
95913,95.913,local_1400_1650,103,1650,-47402.000,72108.250,1.703920,prbs
96004,96.004,local_1400_1650,104,1650,-35682.000,83828.250,1.980864,prbs
96097,96.097,local_1400_1650,104,1650,-26294.000,93216.250,2.202702,prbs
96188,96.188,local_1400_1650,105,1400,-23702.000,95808.250,2.263952,prbs
96280,96.280,local_1400_1650,105,1400,-26952.000,92558.250,2.187154,prbs
96372,96.372,local_1400_1650,106,1400,-40325.000,79185.250,1.871150,prbs
96464,96.464,local_1400_1650,106,1400,-52368.000,67142.250,1.586573,prbs
96557,96.557,local_1400_1650,107,1400,-59097.000,60413.250,1.427567,prbs
