bootstrap_index,resample_mode,fit_status,fit_message,K_rad_per_us,tau_s,delay_s,train_weighted_error,train_mag_rmse_dB,train_phase_rmse_deg,validation_weighted_error,validation_mag_rmse_dB,validation_phase_rmse_deg,n_fit_points,sampled_unit_ids
390,period,ok,,0.00158296770441007,0.0287824086456503,0.0288191745335935,0.0307617399861778,0.196949975957917,1.20329011631798,0.0491049794272418,0.255836455104614,2.30233880223107,21,period_file004_p0001_train_amp1000;period_file001_p0002_train_amp1000;period_file003_p0003_train_amp1000;period_file001_p0002_train_amp1000;period_file004_p0000_train_amp1000;period_file002_p0001_train_amp1000;period_file002_p0001_train_amp1000;period_file004_p0000_train_amp1000;period_file004_p0003_train_amp1000;period_file004_p0003_train_amp1000;period_file003_p0000_train_amp1000;period_file001_p0002_train_amp1000;period_file003_p0001_train_amp1000;period_file003_p0003_train_amp1000;period_file002_p0000_train_amp1000;period_file002_p0001_train_amp1000;period_file005_p0002_train_amp250;period_file005_p0000_train_amp250;period_file006_p0003_train_amp250;period_file005_p0003_train_amp250;period_file007_p0001_train_amp250;period_file008_p0000_train_amp250;period_file006_p0001_train_amp250;period_file008_p0002_train_amp250;period_file007_p0000_train_amp250;period_file007_p0002_train_amp250;period_file005_p0002_train_amp250;period_file005_p0001_train_amp250;period_file006_p0003_train_amp250;period_file006_p0002_train_amp250;period_file007_p0003_train_amp250;period_file005_p0003_train_amp250;period_file010_p0001_train_amp500;period_file011_p0000_train_amp500;period_file010_p0002_train_amp500;period_file011_p0003_train_amp500;period_file012_p0001_train_amp500;period_file012_p0001_train_amp500;period_file010_p0000_train_amp500;period_file009_p0003_train_amp500;period_file009_p0003_train_amp500;period_file009_p0003_train_amp500;period_file011_p0000_train_amp500;period_file012_p0002_train_amp500;period_file012_p0002_train_amp500;period_file011_p0003_train_amp500;period_file011_p0002_train_amp500;period_file010_p0000_train_amp500;period_file015_p0001_train_amp750;period_file015_p0000_train_amp750;period_file015_p0000_train_amp750;period_file015_p0000_train_amp750;period_file013_p0003_train_amp750;period_file014_p0003_train_amp750;period_file016_p0002_train_amp750;period_file013_p0002_train_amp750;period_file013_p0000_train_amp750;period_file014_p0002_train_amp750;period_file016_p0001_train_amp750;period_file014_p0000_train_amp750;period_file014_p0000_train_amp750;period_file016_p0002_train_amp750;period_file014_p0002_train_amp750;period_file013_p0002_train_amp750
391,period,ok,,0.0015839559057722,0.0279345096875878,0.0290749790544144,0.0271140637979459,0.172360135637973,1.06993305861191,0.045533496684992,0.241211602740688,2.10796463879803,21,period_file003_p0000_train_amp1000;period_file004_p0002_train_amp1000;period_file003_p0001_train_amp1000;period_file004_p0002_train_amp1000;period_file002_p0002_train_amp1000;period_file001_p0003_train_amp1000;period_file002_p0000_train_amp1000;period_file003_p0002_train_amp1000;period_file004_p0002_train_amp1000;period_file001_p0000_train_amp1000;period_file001_p0000_train_amp1000;period_file004_p0002_train_amp1000;period_file002_p0003_train_amp1000;period_file003_p0000_train_amp1000;period_file001_p0003_train_amp1000;period_file003_p0003_train_amp1000;period_file005_p0003_train_amp250;period_file008_p0000_train_amp250;period_file005_p0003_train_amp250;period_file005_p0000_train_amp250;period_file006_p0001_train_amp250;period_file005_p0002_train_amp250;period_file005_p0000_train_amp250;period_file008_p0000_train_amp250;period_file008_p0002_train_amp250;period_file005_p0002_train_amp250;period_file008_p0001_train_amp250;period_file006_p0000_train_amp250;period_file006_p0000_train_amp250;period_file007_p0003_train_amp250;period_file008_p0003_train_amp250;period_file005_p0002_train_amp250;period_file010_p0001_train_amp500;period_file010_p0003_train_amp500;period_file010_p0001_train_amp500;period_file012_p0000_train_amp500;period_file010_p0003_train_amp500;period_file010_p0000_train_amp500;period_file012_p0003_train_amp500;period_file009_p0001_train_amp500;period_file012_p0002_train_amp500;period_file012_p0001_train_amp500;period_file011_p0002_train_amp500;period_file012_p0000_train_amp500;period_file011_p0001_train_amp500;period_file010_p0003_train_amp500;period_file010_p0003_train_amp500;period_file010_p0003_train_amp500;period_file013_p0001_train_amp750;period_file016_p0001_train_amp750;period_file013_p0003_train_amp750;period_file013_p0002_train_amp750;period_file015_p0003_train_amp750;period_file015_p0003_train_amp750;period_file015_p0002_train_amp750;period_file015_p0001_train_amp750;period_file014_p0001_train_amp750;period_file013_p0001_train_amp750;period_file013_p0003_train_amp750;period_file015_p0001_train_amp750;period_file013_p0003_train_amp750;period_file014_p0000_train_amp750;period_file013_p0002_train_amp750;period_file015_p0003_train_amp750
392,period,ok,,0.00158543928952931,0.0296455925025997,0.0282953263131509,0.0295613920595235,0.183845026129412,1.19486875423968,0.0508953546838093,0.263495730397667,2.39739567742776,21,period_file001_p0003_train_amp1000;period_file004_p0003_train_amp1000;period_file001_p0000_train_amp1000;period_file002_p0003_train_amp1000;period_file001_p0002_train_amp1000;period_file004_p0002_train_amp1000;period_file001_p0001_train_amp1000;period_file002_p0002_train_amp1000;period_file002_p0000_train_amp1000;period_file001_p0002_train_amp1000;period_file001_p0003_train_amp1000;period_file004_p0000_train_amp1000;period_file004_p0001_train_amp1000;period_file002_p0001_train_amp1000;period_file001_p0002_train_amp1000;period_file003_p0000_train_amp1000;period_file008_p0002_train_amp250;period_file008_p0000_train_amp250;period_file007_p0001_train_amp250;period_file006_p0001_train_amp250;period_file006_p0000_train_amp250;period_file005_p0000_train_amp250;period_file007_p0003_train_amp250;period_file008_p0000_train_amp250;period_file005_p0002_train_amp250;period_file008_p0003_train_amp250;period_file005_p0002_train_amp250;period_file005_p0003_train_amp250;period_file007_p0000_train_amp250;period_file005_p0003_train_amp250;period_file007_p0000_train_amp250;period_file005_p0001_train_amp250;period_file010_p0002_train_amp500;period_file009_p0000_train_amp500;period_file010_p0001_train_amp500;period_file011_p0001_train_amp500;period_file011_p0000_train_amp500;period_file011_p0001_train_amp500;period_file011_p0000_train_amp500;period_file012_p0002_train_amp500;period_file009_p0001_train_amp500;period_file011_p0002_train_amp500;period_file010_p0001_train_amp500;period_file009_p0001_train_amp500;period_file012_p0000_train_amp500;period_file009_p0002_train_amp500;period_file012_p0000_train_amp500;period_file009_p0000_train_amp500;period_file015_p0000_train_amp750;period_file013_p0000_train_amp750;period_file014_p0002_train_amp750;period_file015_p0001_train_amp750;period_file016_p0000_train_amp750;period_file016_p0001_train_amp750;period_file014_p0002_train_amp750;period_file016_p0000_train_amp750;period_file013_p0002_train_amp750;period_file013_p0002_train_amp750;period_file014_p0001_train_amp750;period_file014_p0001_train_amp750;period_file015_p0002_train_amp750;period_file016_p0003_train_amp750;period_file013_p0000_train_amp750;period_file016_p0001_train_amp750
393,period,ok,,0.00158354541182616,0.025522931881885,0.0302585564238128,0.0211705748847391,0.123992966045054,0.902744188626575,0.039068699831637,0.215682379040374,1.75074466429325,21,period_file002_p0000_train_amp1000;period_file004_p0000_train_amp1000;period_file003_p0002_train_amp1000;period_file003_p0003_train_amp1000;period_file003_p0000_train_amp1000;period_file002_p0001_train_amp1000;period_file001_p0003_train_amp1000;period_file004_p0002_train_amp1000;period_file001_p0001_train_amp1000;period_file002_p0003_train_amp1000;period_file002_p0002_train_amp1000;period_file003_p0001_train_amp1000;period_file001_p0003_train_amp1000;period_file001_p0003_train_amp1000;period_file002_p0002_train_amp1000;period_file001_p0002_train_amp1000;period_file008_p0001_train_amp250;period_file006_p0001_train_amp250;period_file007_p0001_train_amp250;period_file008_p0000_train_amp250;period_file008_p0000_train_amp250;period_file005_p0001_train_amp250;period_file006_p0002_train_amp250;period_file005_p0003_train_amp250;period_file007_p0001_train_amp250;period_file006_p0000_train_amp250;period_file008_p0001_train_amp250;period_file008_p0000_train_amp250;period_file006_p0003_train_amp250;period_file007_p0003_train_amp250;period_file005_p0002_train_amp250;period_file006_p0001_train_amp250;period_file011_p0001_train_amp500;period_file012_p0001_train_amp500;period_file011_p0001_train_amp500;period_file009_p0000_train_amp500;period_file010_p0003_train_amp500;period_file010_p0003_train_amp500;period_file012_p0001_train_amp500;period_file011_p0003_train_amp500;period_file012_p0003_train_amp500;period_file011_p0001_train_amp500;period_file009_p0003_train_amp500;period_file012_p0001_train_amp500;period_file011_p0002_train_amp500;period_file009_p0001_train_amp500;period_file010_p0000_train_amp500;period_file012_p0002_train_amp500;period_file014_p0002_train_amp750;period_file013_p0002_train_amp750;period_file014_p0003_train_amp750;period_file016_p0003_train_amp750;period_file016_p0003_train_amp750;period_file016_p0003_train_amp750;period_file016_p0000_train_amp750;period_file013_p0003_train_amp750;period_file014_p0000_train_amp750;period_file014_p0001_train_amp750;period_file015_p0001_train_amp750;period_file014_p0001_train_amp750;period_file016_p0003_train_amp750;period_file014_p0000_train_amp750;period_file015_p0003_train_amp750;period_file013_p0001_train_amp750
394,period,ok,,0.00158146056816248,0.0267856792413534,0.0294707644839141,0.0232424307541659,0.1487881510245,0.909882871526235,0.041782307879245,0.232360909680597,1.87389331453866,21,period_file004_p0003_train_amp1000;period_file004_p0000_train_amp1000;period_file004_p0001_train_amp1000;period_file001_p0001_train_amp1000;period_file002_p0003_train_amp1000;period_file001_p0000_train_amp1000;period_file002_p0002_train_amp1000;period_file003_p0001_train_amp1000;period_file003_p0000_train_amp1000;period_file002_p0001_train_amp1000;period_file001_p0001_train_amp1000;period_file003_p0001_train_amp1000;period_file001_p0002_train_amp1000;period_file003_p0001_train_amp1000;period_file003_p0003_train_amp1000;period_file003_p0000_train_amp1000;period_file006_p0002_train_amp250;period_file008_p0000_train_amp250;period_file007_p0003_train_amp250;period_file008_p0003_train_amp250;period_file006_p0002_train_amp250;period_file006_p0002_train_amp250;period_file007_p0000_train_amp250;period_file008_p0001_train_amp250;period_file005_p0001_train_amp250;period_file008_p0002_train_amp250;period_file005_p0001_train_amp250;period_file008_p0003_train_amp250;period_file007_p0001_train_amp250;period_file007_p0001_train_amp250;period_file006_p0003_train_amp250;period_file006_p0001_train_amp250;period_file011_p0002_train_amp500;period_file011_p0002_train_amp500;period_file010_p0001_train_amp500;period_file011_p0003_train_amp500;period_file010_p0003_train_amp500;period_file009_p0002_train_amp500;period_file009_p0000_train_amp500;period_file010_p0003_train_amp500;period_file009_p0002_train_amp500;period_file011_p0001_train_amp500;period_file009_p0003_train_amp500;period_file012_p0003_train_amp500;period_file009_p0001_train_amp500;period_file009_p0001_train_amp500;period_file012_p0000_train_amp500;period_file012_p0000_train_amp500;period_file014_p0000_train_amp750;period_file014_p0003_train_amp750;period_file014_p0003_train_amp750;period_file015_p0002_train_amp750;period_file014_p0001_train_amp750;period_file013_p0002_train_amp750;period_file015_p0001_train_amp750;period_file016_p0000_train_amp750;period_file014_p0003_train_amp750;period_file013_p0003_train_amp750;period_file014_p0003_train_amp750;period_file015_p0003_train_amp750;period_file013_p0000_train_amp750;period_file015_p0003_train_amp750;period_file013_p0001_train_amp750;period_file013_p0000_train_amp750
395,period,ok,,0.00158715244763906,0.0272091835611683,0.0290373608679733,0.0227660452938045,0.145346985262289,0.893276418390585,0.0411586523886835,0.225912554099205,1.85581406181735,21,period_file003_p0001_train_amp1000;period_file004_p0003_train_amp1000;period_file002_p0001_train_amp1000;period_file004_p0001_train_amp1000;period_file002_p0003_train_amp1000;period_file003_p0002_train_amp1000;period_file001_p0003_train_amp1000;period_file001_p0002_train_amp1000;period_file001_p0001_train_amp1000;period_file001_p0000_train_amp1000;period_file001_p0003_train_amp1000;period_file001_p0000_train_amp1000;period_file003_p0001_train_amp1000;period_file002_p0003_train_amp1000;period_file001_p0002_train_amp1000;period_file001_p0001_train_amp1000;period_file007_p0000_train_amp250;period_file006_p0003_train_amp250;period_file008_p0002_train_amp250;period_file006_p0002_train_amp250;period_file005_p0003_train_amp250;period_file005_p0001_train_amp250;period_file006_p0001_train_amp250;period_file008_p0000_train_amp250;period_file007_p0003_train_amp250;period_file008_p0002_train_amp250;period_file005_p0003_train_amp250;period_file007_p0000_train_amp250;period_file005_p0000_train_amp250;period_file005_p0002_train_amp250;period_file005_p0001_train_amp250;period_file008_p0003_train_amp250;period_file012_p0003_train_amp500;period_file010_p0002_train_amp500;period_file011_p0001_train_amp500;period_file011_p0001_train_amp500;period_file012_p0002_train_amp500;period_file012_p0000_train_amp500;period_file012_p0001_train_amp500;period_file009_p0002_train_amp500;period_file011_p0000_train_amp500;period_file010_p0000_train_amp500;period_file010_p0001_train_amp500;period_file011_p0001_train_amp500;period_file009_p0001_train_amp500;period_file012_p0000_train_amp500;period_file009_p0000_train_amp500;period_file011_p0002_train_amp500;period_file013_p0001_train_amp750;period_file016_p0003_train_amp750;period_file015_p0000_train_amp750;period_file015_p0002_train_amp750;period_file014_p0001_train_amp750;period_file015_p0000_train_amp750;period_file015_p0001_train_amp750;period_file015_p0002_train_amp750;period_file016_p0000_train_amp750;period_file013_p0001_train_amp750;period_file016_p0000_train_amp750;period_file016_p0003_train_amp750;period_file014_p0003_train_amp750;period_file013_p0002_train_amp750;period_file015_p0001_train_amp750;period_file014_p0002_train_amp750
396,period,ok,,0.00158718724240375,0.0281756649775454,0.0290006519029322,0.0268700032710992,0.1648792350902,1.09916009430066,0.0460892470366998,0.237658262608902,2.16203314187244,21,period_file001_p0002_train_amp1000;period_file003_p0003_train_amp1000;period_file001_p0002_train_amp1000;period_file003_p0003_train_amp1000;period_file001_p0003_train_amp1000;period_file001_p0003_train_amp1000;period_file004_p0003_train_amp1000;period_file001_p0003_train_amp1000;period_file001_p0000_train_amp1000;period_file002_p0003_train_amp1000;period_file002_p0003_train_amp1000;period_file002_p0000_train_amp1000;period_file004_p0003_train_amp1000;period_file001_p0001_train_amp1000;period_file004_p0001_train_amp1000;period_file003_p0000_train_amp1000;period_file007_p0000_train_amp250;period_file008_p0002_train_amp250;period_file006_p0000_train_amp250;period_file005_p0001_train_amp250;period_file007_p0002_train_amp250;period_file005_p0003_train_amp250;period_file005_p0002_train_amp250;period_file005_p0002_train_amp250;period_file006_p0002_train_amp250;period_file006_p0002_train_amp250;period_file005_p0000_train_amp250;period_file008_p0000_train_amp250;period_file008_p0003_train_amp250;period_file008_p0002_train_amp250;period_file008_p0002_train_amp250;period_file008_p0000_train_amp250;period_file009_p0002_train_amp500;period_file010_p0002_train_amp500;period_file011_p0003_train_amp500;period_file011_p0001_train_amp500;period_file012_p0001_train_amp500;period_file011_p0001_train_amp500;period_file011_p0002_train_amp500;period_file010_p0000_train_amp500;period_file012_p0001_train_amp500;period_file009_p0002_train_amp500;period_file012_p0001_train_amp500;period_file009_p0001_train_amp500;period_file012_p0003_train_amp500;period_file012_p0002_train_amp500;period_file011_p0000_train_amp500;period_file012_p0001_train_amp500;period_file013_p0002_train_amp750;period_file013_p0003_train_amp750;period_file013_p0001_train_amp750;period_file015_p0000_train_amp750;period_file015_p0003_train_amp750;period_file015_p0001_train_amp750;period_file016_p0000_train_amp750;period_file014_p0002_train_amp750;period_file016_p0001_train_amp750;period_file014_p0003_train_amp750;period_file016_p0003_train_amp750;period_file014_p0003_train_amp750;period_file016_p0002_train_amp750;period_file013_p0003_train_amp750;period_file016_p0002_train_amp750;period_file016_p0000_train_amp750
397,period,ok,,0.00158360151250145,0.0302689747528035,0.0282741770375737,0.0348269069740354,0.224083511387889,1.36009599665601,0.0548092357684184,0.278959239934121,2.61300953084547,21,period_file002_p0001_train_amp1000;period_file002_p0003_train_amp1000;period_file002_p0000_train_amp1000;period_file004_p0002_train_amp1000;period_file002_p0002_train_amp1000;period_file003_p0003_train_amp1000;period_file001_p0001_train_amp1000;period_file001_p0000_train_amp1000;period_file004_p0001_train_amp1000;period_file003_p0000_train_amp1000;period_file002_p0003_train_amp1000;period_file004_p0001_train_amp1000;period_file002_p0000_train_amp1000;period_file004_p0003_train_amp1000;period_file004_p0000_train_amp1000;period_file004_p0002_train_amp1000;period_file008_p0002_train_amp250;period_file008_p0003_train_amp250;period_file005_p0001_train_amp250;period_file005_p0002_train_amp250;period_file007_p0001_train_amp250;period_file006_p0001_train_amp250;period_file005_p0002_train_amp250;period_file008_p0000_train_amp250;period_file007_p0002_train_amp250;period_file007_p0002_train_amp250;period_file008_p0000_train_amp250;period_file005_p0003_train_amp250;period_file007_p0000_train_amp250;period_file006_p0002_train_amp250;period_file007_p0000_train_amp250;period_file006_p0000_train_amp250;period_file010_p0002_train_amp500;period_file011_p0003_train_amp500;period_file009_p0000_train_amp500;period_file009_p0001_train_amp500;period_file012_p0001_train_amp500;period_file012_p0002_train_amp500;period_file011_p0000_train_amp500;period_file010_p0003_train_amp500;period_file012_p0000_train_amp500;period_file012_p0003_train_amp500;period_file009_p0001_train_amp500;period_file010_p0002_train_amp500;period_file011_p0002_train_amp500;period_file009_p0000_train_amp500;period_file010_p0001_train_amp500;period_file010_p0002_train_amp500;period_file013_p0001_train_amp750;period_file014_p0000_train_amp750;period_file013_p0003_train_amp750;period_file013_p0003_train_amp750;period_file014_p0002_train_amp750;period_file016_p0001_train_amp750;period_file016_p0003_train_amp750;period_file014_p0000_train_amp750;period_file013_p0003_train_amp750;period_file015_p0003_train_amp750;period_file014_p0000_train_amp750;period_file013_p0001_train_amp750;period_file016_p0000_train_amp750;period_file014_p0000_train_amp750;period_file016_p0003_train_amp750;period_file013_p0000_train_amp750
398,period,ok,,0.00158545674361996,0.0278686855306128,0.0292248286745495,0.0288245635729951,0.179985809315989,1.16143103674059,0.0457792681628027,0.237098571485485,2.14301848247111,21,period_file002_p0003_train_amp1000;period_file003_p0003_train_amp1000;period_file004_p0003_train_amp1000;period_file003_p0003_train_amp1000;period_file001_p0002_train_amp1000;period_file004_p0002_train_amp1000;period_file002_p0003_train_amp1000;period_file004_p0001_train_amp1000;period_file002_p0001_train_amp1000;period_file002_p0001_train_amp1000;period_file003_p0003_train_amp1000;period_file003_p0002_train_amp1000;period_file004_p0002_train_amp1000;period_file004_p0002_train_amp1000;period_file003_p0001_train_amp1000;period_file001_p0001_train_amp1000;period_file006_p0001_train_amp250;period_file006_p0001_train_amp250;period_file006_p0000_train_amp250;period_file006_p0003_train_amp250;period_file006_p0002_train_amp250;period_file006_p0001_train_amp250;period_file007_p0003_train_amp250;period_file008_p0002_train_amp250;period_file006_p0003_train_amp250;period_file006_p0000_train_amp250;period_file006_p0002_train_amp250;period_file007_p0002_train_amp250;period_file005_p0000_train_amp250;period_file008_p0001_train_amp250;period_file008_p0003_train_amp250;period_file007_p0002_train_amp250;period_file010_p0003_train_amp500;period_file012_p0000_train_amp500;period_file012_p0001_train_amp500;period_file011_p0003_train_amp500;period_file010_p0001_train_amp500;period_file009_p0003_train_amp500;period_file009_p0001_train_amp500;period_file010_p0002_train_amp500;period_file009_p0003_train_amp500;period_file012_p0002_train_amp500;period_file012_p0001_train_amp500;period_file009_p0001_train_amp500;period_file010_p0002_train_amp500;period_file012_p0002_train_amp500;period_file009_p0003_train_amp500;period_file012_p0003_train_amp500;period_file015_p0001_train_amp750;period_file015_p0001_train_amp750;period_file015_p0002_train_amp750;period_file016_p0003_train_amp750;period_file016_p0002_train_amp750;period_file013_p0002_train_amp750;period_file014_p0000_train_amp750;period_file013_p0002_train_amp750;period_file015_p0003_train_amp750;period_file013_p0000_train_amp750;period_file013_p0002_train_amp750;period_file015_p0002_train_amp750;period_file014_p0003_train_amp750;period_file014_p0002_train_amp750;period_file014_p0000_train_amp750;period_file015_p0003_train_amp750
399,period,ok,,0.00158298905747178,0.0266991672014922,0.0293334072997264,0.0244541297368264,0.168567122328262,0.866526500536327,0.0405126751165063,0.228081812708814,1.79911759623604,21,period_file003_p0001_train_amp1000;period_file003_p0000_train_amp1000;period_file001_p0000_train_amp1000;period_file001_p0000_train_amp1000;period_file001_p0000_train_amp1000;period_file004_p0000_train_amp1000;period_file002_p0003_train_amp1000;period_file004_p0002_train_amp1000;period_file002_p0003_train_amp1000;period_file002_p0000_train_amp1000;period_file002_p0002_train_amp1000;period_file001_p0001_train_amp1000;period_file003_p0003_train_amp1000;period_file003_p0003_train_amp1000;period_file002_p0000_train_amp1000;period_file001_p0000_train_amp1000;period_file008_p0000_train_amp250;period_file006_p0001_train_amp250;period_file007_p0003_train_amp250;period_file006_p0000_train_amp250;period_file005_p0002_train_amp250;period_file008_p0003_train_amp250;period_file008_p0003_train_amp250;period_file008_p0000_train_amp250;period_file008_p0003_train_amp250;period_file006_p0003_train_amp250;period_file007_p0003_train_amp250;period_file006_p0000_train_amp250;period_file008_p0000_train_amp250;period_file006_p0000_train_amp250;period_file008_p0001_train_amp250;period_file007_p0002_train_amp250;period_file009_p0000_train_amp500;period_file012_p0003_train_amp500;period_file011_p0003_train_amp500;period_file009_p0000_train_amp500;period_file009_p0002_train_amp500;period_file009_p0001_train_amp500;period_file009_p0000_train_amp500;period_file010_p0002_train_amp500;period_file012_p0002_train_amp500;period_file009_p0002_train_amp500;period_file012_p0003_train_amp500;period_file012_p0001_train_amp500;period_file011_p0000_train_amp500;period_file011_p0000_train_amp500;period_file010_p0003_train_amp500;period_file012_p0002_train_amp500;period_file016_p0000_train_amp750;period_file014_p0003_train_amp750;period_file016_p0000_train_amp750;period_file014_p0001_train_amp750;period_file014_p0002_train_amp750;period_file015_p0002_train_amp750;period_file015_p0002_train_amp750;period_file016_p0002_train_amp750;period_file014_p0003_train_amp750;period_file014_p0002_train_amp750;period_file016_p0002_train_amp750;period_file013_p0001_train_amp750;period_file016_p0001_train_amp750;period_file015_p0003_train_amp750;period_file016_p0002_train_amp750;period_file013_p0003_train_amp750
400,period,ok,,0.00158096272379045,0.0286774516651654,0.028892412734503,0.0314416205643002,0.212148766488547,1.15199875646555,0.0492066866108942,0.259423297071112,2.29453378549252,21,period_file003_p0001_train_amp1000;period_file004_p0000_train_amp1000;period_file001_p0000_train_amp1000;period_file001_p0001_train_amp1000;period_file003_p0001_train_amp1000;period_file003_p0000_train_amp1000;period_file003_p0000_train_amp1000;period_file003_p0003_train_amp1000;period_file001_p0000_train_amp1000;period_file004_p0000_train_amp1000;period_file002_p0003_train_amp1000;period_file002_p0000_train_amp1000;period_file002_p0000_train_amp1000;period_file004_p0003_train_amp1000;period_file004_p0000_train_amp1000;period_file001_p0003_train_amp1000;period_file008_p0002_train_amp250;period_file007_p0003_train_amp250;period_file006_p0003_train_amp250;period_file008_p0001_train_amp250;period_file007_p0001_train_amp250;period_file008_p0002_train_amp250;period_file008_p0000_train_amp250;period_file007_p0000_train_amp250;period_file007_p0000_train_amp250;period_file006_p0003_train_amp250;period_file006_p0000_train_amp250;period_file007_p0003_train_amp250;period_file008_p0001_train_amp250;period_file005_p0003_train_amp250;period_file008_p0003_train_amp250;period_file008_p0003_train_amp250;period_file012_p0000_train_amp500;period_file011_p0000_train_amp500;period_file009_p0003_train_amp500;period_file011_p0000_train_amp500;period_file009_p0000_train_amp500;period_file010_p0001_train_amp500;period_file009_p0001_train_amp500;period_file011_p0000_train_amp500;period_file009_p0000_train_amp500;period_file010_p0002_train_amp500;period_file010_p0002_train_amp500;period_file011_p0000_train_amp500;period_file010_p0002_train_amp500;period_file011_p0002_train_amp500;period_file009_p0002_train_amp500;period_file011_p0001_train_amp500;period_file013_p0000_train_amp750;period_file013_p0001_train_amp750;period_file015_p0000_train_amp750;period_file015_p0002_train_amp750;period_file015_p0000_train_amp750;period_file014_p0001_train_amp750;period_file016_p0002_train_amp750;period_file016_p0000_train_amp750;period_file014_p0002_train_amp750;period_file016_p0000_train_amp750;period_file016_p0002_train_amp750;period_file016_p0003_train_amp750;period_file015_p0000_train_amp750;period_file016_p0000_train_amp750;period_file015_p0002_train_amp750;period_file013_p0002_train_amp750
401,period,ok,,0.0015792602793381,0.0242118054768958,0.0309844478257009,0.0216651368220565,0.146173534525977,0.791333043408594,0.0369051322531313,0.213609914502701,1.59900567530589,21,period_file003_p0000_train_amp1000;period_file002_p0003_train_amp1000;period_file003_p0000_train_amp1000;period_file003_p0000_train_amp1000;period_file003_p0002_train_amp1000;period_file002_p0003_train_amp1000;period_file004_p0002_train_amp1000;period_file003_p0001_train_amp1000;period_file002_p0003_train_amp1000;period_file002_p0002_train_amp1000;period_file002_p0000_train_amp1000;period_file002_p0003_train_amp1000;period_file002_p0000_train_amp1000;period_file001_p0000_train_amp1000;period_file003_p0001_train_amp1000;period_file004_p0001_train_amp1000;period_file007_p0002_train_amp250;period_file005_p0002_train_amp250;period_file006_p0000_train_amp250;period_file007_p0003_train_amp250;period_file008_p0001_train_amp250;period_file005_p0003_train_amp250;period_file008_p0002_train_amp250;period_file007_p0003_train_amp250;period_file008_p0000_train_amp250;period_file006_p0000_train_amp250;period_file005_p0000_train_amp250;period_file005_p0000_train_amp250;period_file006_p0003_train_amp250;period_file007_p0002_train_amp250;period_file006_p0000_train_amp250;period_file008_p0003_train_amp250;period_file011_p0001_train_amp500;period_file010_p0000_train_amp500;period_file012_p0000_train_amp500;period_file009_p0000_train_amp500;period_file011_p0001_train_amp500;period_file010_p0001_train_amp500;period_file009_p0003_train_amp500;period_file012_p0003_train_amp500;period_file012_p0003_train_amp500;period_file010_p0003_train_amp500;period_file010_p0001_train_amp500;period_file009_p0003_train_amp500;period_file012_p0003_train_amp500;period_file012_p0001_train_amp500;period_file012_p0000_train_amp500;period_file012_p0002_train_amp500;period_file016_p0002_train_amp750;period_file014_p0000_train_amp750;period_file014_p0000_train_amp750;period_file013_p0001_train_amp750;period_file013_p0002_train_amp750;period_file015_p0002_train_amp750;period_file015_p0003_train_amp750;period_file013_p0003_train_amp750;period_file013_p0002_train_amp750;period_file016_p0001_train_amp750;period_file013_p0001_train_amp750;period_file016_p0003_train_amp750;period_file014_p0001_train_amp750;period_file015_p0002_train_amp750;period_file016_p0003_train_amp750;period_file013_p0000_train_amp750
402,period,ok,,0.00158237727527399,0.0273895667480895,0.0294217170038809,0.0263206121335654,0.172432299658715,1.00295712715282,0.0445735812347726,0.237640315166381,2.05469053953436,21,period_file001_p0001_train_amp1000;period_file004_p0001_train_amp1000;period_file002_p0000_train_amp1000;period_file003_p0000_train_amp1000;period_file002_p0000_train_amp1000;period_file003_p0000_train_amp1000;period_file002_p0000_train_amp1000;period_file004_p0000_train_amp1000;period_file001_p0001_train_amp1000;period_file002_p0003_train_amp1000;period_file002_p0003_train_amp1000;period_file003_p0003_train_amp1000;period_file001_p0000_train_amp1000;period_file001_p0003_train_amp1000;period_file004_p0003_train_amp1000;period_file003_p0001_train_amp1000;period_file008_p0003_train_amp250;period_file007_p0000_train_amp250;period_file006_p0001_train_amp250;period_file008_p0003_train_amp250;period_file008_p0001_train_amp250;period_file007_p0003_train_amp250;period_file006_p0001_train_amp250;period_file006_p0000_train_amp250;period_file006_p0000_train_amp250;period_file008_p0003_train_amp250;period_file006_p0002_train_amp250;period_file006_p0001_train_amp250;period_file006_p0001_train_amp250;period_file007_p0001_train_amp250;period_file005_p0003_train_amp250;period_file007_p0000_train_amp250;period_file009_p0000_train_amp500;period_file009_p0001_train_amp500;period_file010_p0003_train_amp500;period_file012_p0003_train_amp500;period_file010_p0000_train_amp500;period_file012_p0000_train_amp500;period_file011_p0001_train_amp500;period_file012_p0000_train_amp500;period_file012_p0001_train_amp500;period_file010_p0001_train_amp500;period_file010_p0003_train_amp500;period_file011_p0000_train_amp500;period_file011_p0000_train_amp500;period_file012_p0002_train_amp500;period_file009_p0002_train_amp500;period_file010_p0002_train_amp500;period_file016_p0002_train_amp750;period_file016_p0003_train_amp750;period_file016_p0001_train_amp750;period_file016_p0000_train_amp750;period_file014_p0002_train_amp750;period_file014_p0000_train_amp750;period_file014_p0001_train_amp750;period_file015_p0003_train_amp750;period_file016_p0003_train_amp750;period_file013_p0002_train_amp750;period_file016_p0003_train_amp750;period_file013_p0001_train_amp750;period_file013_p0000_train_amp750;period_file013_p0003_train_amp750;period_file014_p0002_train_amp750;period_file014_p0002_train_amp750
