t_ms,t_s,sweep_index,run_name,segment,pwm_us,raw_count,tared_count,force_N,battery_voltage_V,battery_current_A,battery_remaining_pct,battery_age_ms,mavlink_total_packets,mavlink_sys_status_packets,mavlink_bad_frames,phase,step_index,direction
92262,92.262,1,global_1000_2000,40,2000,54156.000,176642.252,4.174062,10.779,,-1,274,1564,177,3,sweep,40,up
92285,92.285,1,global_1000_2000,40,2000,52074.000,174560.252,4.124864,10.779,,-1,297,1564,177,3,sweep,40,up
92308,92.308,1,global_1000_2000,40,2000,53319.000,175805.252,4.154283,10.779,,-1,320,1564,177,3,sweep,40,up
92320,92.320,1,global_1000_2000,40,2000,55348.000,177834.252,4.202228,10.779,,-1,332,1564,177,3,sweep,40,up
92343,92.343,1,global_1000_2000,40,2000,53529.000,176015.252,4.159245,10.779,,-1,355,1564,177,3,sweep,40,up
92366,92.366,1,global_1000_2000,40,2000,53791.000,176277.252,4.165436,10.779,,-1,378,1564,177,3,sweep,40,up
92389,92.389,1,global_1000_2000,40,2000,53446.000,175932.252,4.157284,10.779,,-1,401,1564,177,3,sweep,40,up
92400,92.400,1,global_1000_2000,40,2000,51950.000,174436.252,4.121934,10.779,,-1,412,1564,177,3,sweep,40,up
92424,92.424,1,global_1000_2000,40,2000,53117.000,175603.252,4.149510,10.779,,-1,436,1564,177,3,sweep,40,up
92447,92.447,1,global_1000_2000,40,2000,51125.000,173611.252,4.102438,10.779,,-1,459,1564,177,3,sweep,40,up
92473,92.473,1,global_1000_2000,40,2000,50609.000,173095.252,4.090246,10.718,,-1,1,1567,178,3,sweep,40,up
92494,92.494,1,global_1000_2000,40,2000,49715.000,172201.252,4.069120,10.718,,-1,23,1570,178,3,sweep,40,up
92504,92.504,1,global_1000_2000,40,2000,49498.000,171984.252,4.063992,10.718,,-1,33,1570,178,3,sweep,40,up
92527,92.527,1,global_1000_2000,40,2000,53976.000,176462.252,4.169808,10.718,,-1,56,1570,178,3,sweep,40,up
92573,92.573,1,global_1000_2000,40,2000,50192.000,172678.252,4.080392,10.718,,-1,102,1570,178,3,sweep,40,up
92596,92.596,1,global_1000_2000,40,2000,53118.000,175604.252,4.149533,10.718,,-1,125,1570,178,3,sweep,40,up
92619,92.619,1,global_1000_2000,40,2000,51186.000,173672.252,4.103880,10.718,,-1,148,1570,178,3,sweep,40,up
92642,92.642,1,global_1000_2000,40,2000,53489.000,175975.252,4.158300,10.718,,-1,171,1570,178,3,sweep,40,up
92654,92.654,1,global_1000_2000,40,2000,54450.000,176936.252,4.181008,10.718,,-1,183,1570,178,3,sweep,40,up
92677,92.677,1,global_1000_2000,40,2000,53603.000,176089.252,4.160994,10.718,,-1,206,1570,178,3,sweep,40,up
92700,92.700,1,global_1000_2000,40,2000,53196.000,175682.252,4.151376,10.718,,-1,229,1570,178,3,sweep,40,up
92723,92.723,1,global_1000_2000,40,2000,53016.000,175502.252,4.147123,10.718,,-1,252,1570,178,3,sweep,40,up
92735,92.735,1,global_1000_2000,40,2000,51975.000,174461.252,4.122524,10.718,,-1,264,1570,178,3,sweep,40,up
92758,92.758,1,global_1000_2000,40,2000,54865.000,177351.252,4.190815,10.718,,-1,287,1570,178,3,sweep,40,up
92781,92.781,1,global_1000_2000,40,2000,49654.000,172140.252,4.067679,10.718,,-1,310,1570,178,3,sweep,40,up
92804,92.804,1,global_1000_2000,40,2000,52933.000,175419.252,4.145162,10.718,,-1,333,1570,178,3,sweep,40,up
92815,92.815,1,global_1000_2000,40,2000,48842.000,171328.252,4.048492,10.718,,-1,344,1570,178,3,sweep,40,up
92838,92.838,1,global_1000_2000,40,2000,55225.000,177711.252,4.199322,10.718,,-1,367,1570,178,3,sweep,40,up
92861,92.861,1,global_1000_2000,40,2000,49999.000,172485.252,4.075832,10.718,,-1,390,1570,178,3,sweep,40,up
92873,92.873,1,global_1000_2000,40,2000,51013.000,173499.252,4.099792,10.718,,-1,402,1570,178,3,sweep,40,up
92896,92.896,1,global_1000_2000,40,2000,53189.000,175675.252,4.151211,10.718,,-1,425,1570,178,3,sweep,40,up
92919,92.919,1,global_1000_2000,40,2000,53085.000,175571.252,4.148754,10.718,,-1,448,1570,178,3,sweep,40,up
92942,92.942,1,global_1000_2000,40,2000,52988.000,175474.252,4.146462,10.718,,-1,471,1570,178,3,sweep,40,up
92967,92.967,1,global_1000_2000,40,2000,52758.000,175244.252,4.141026,10.718,,-1,496,1572,178,3,sweep,40,up
92991,92.991,1,global_1000_2000,40,2000,52411.000,174897.252,4.132827,10.767,,-1,0,1577,179,3,sweep,40,up
93012,93.012,1,global_1000_2000,40,2000,51883.000,174369.252,4.120350,10.767,,-1,22,1581,179,3,sweep,40,up
93023,93.023,1,global_1000_2000,40,2000,51931.000,174417.252,4.121484,10.767,,-1,33,1581,179,3,sweep,40,up
93046,93.046,1,global_1000_2000,40,2000,51945.000,174431.252,4.121815,10.767,,-1,56,1581,179,3,sweep,40,up
93069,93.069,1,global_1000_2000,40,2000,52880.000,175366.252,4.143910,10.767,,-1,79,1581,179,3,sweep,40,up
93092,93.092,1,global_1000_2000,40,2000,51854.000,174340.252,4.119664,10.767,,-1,102,1581,179,3,sweep,40,up
93103,93.103,1,global_1000_2000,40,2000,51343.000,173829.252,4.107590,10.767,,-1,113,1581,179,3,sweep,40,up
93126,93.126,1,global_1000_2000,40,2000,50463.000,172949.252,4.086796,10.767,,-1,136,1581,179,3,sweep,40,up
93149,93.149,1,global_1000_2000,40,2000,54209.000,176695.252,4.175314,10.767,,-1,159,1581,179,3,sweep,40,up
93161,93.161,1,global_1000_2000,40,2000,52641.000,175127.252,4.138262,10.767,,-1,171,1581,179,3,sweep,40,up
93184,93.184,1,global_1000_2000,40,2000,50398.000,172884.252,4.085260,10.767,,-1,194,1581,179,3,sweep,40,up
93207,93.207,1,global_1000_2000,40,2000,53842.000,176328.252,4.166641,10.767,,-1,217,1581,179,3,sweep,40,up
93230,93.230,1,global_1000_2000,40,2000,51385.000,173871.252,4.108582,10.767,,-1,240,1581,179,3,sweep,40,up
93242,93.242,1,global_1000_2000,40,2000,50236.000,172722.252,4.081432,10.767,,-1,252,1581,179,3,sweep,40,up
93265,93.265,1,global_1000_2000,40,2000,54283.000,176769.252,4.177062,10.767,,-1,275,1581,179,3,sweep,40,up
93288,93.288,1,global_1000_2000,40,2000,50273.000,172759.252,4.082306,10.767,,-1,298,1581,179,3,sweep,40,up
93311,93.311,1,global_1000_2000,40,2000,53352.000,175838.252,4.155062,10.767,,-1,321,1581,179,3,sweep,40,up
93322,93.322,1,global_1000_2000,40,2000,51056.000,173542.252,4.100808,10.767,,-1,332,1581,179,3,sweep,40,up
93368,93.368,1,global_1000_2000,40,2000,51187.000,173673.252,4.103904,10.767,,-1,378,1581,179,3,sweep,40,up
93391,93.391,1,global_1000_2000,40,2000,52868.000,175354.252,4.143626,10.767,,-1,401,1581,179,3,sweep,40,up
93414,93.414,1,global_1000_2000,40,2000,52089.000,174575.252,4.125218,10.767,,-1,424,1581,179,3,sweep,40,up
93426,93.426,1,global_1000_2000,40,2000,53329.000,175815.252,4.154519,10.767,,-1,436,1581,179,3,sweep,40,up
93449,93.449,1,global_1000_2000,40,2000,52896.000,175382.252,4.144288,10.767,,-1,459,1581,179,3,sweep,40,up
93474,93.474,1,global_1000_2000,40,2000,52222.000,174708.252,4.128361,10.705,,-1,8,1584,180,3,sweep,40,up
93496,93.496,1,global_1000_2000,40,2000,52426.000,174912.252,4.133181,10.705,,-1,31,1587,180,3,sweep,40,up
93507,93.507,1,global_1000_2000,40,2000,52421.000,174907.252,4.133064,10.705,,-1,42,1587,180,3,sweep,40,up
93530,93.530,1,global_1000_2000,40,2000,51755.000,174241.252,4.117326,10.705,,-1,65,1587,180,3,sweep,40,up
93553,93.553,1,global_1000_2000,40,2000,49280.000,171766.252,4.058841,10.705,,-1,88,1587,180,3,sweep,40,up
93576,93.576,1,global_1000_2000,40,2000,55017.000,177503.252,4.194406,10.705,,-1,111,1587,180,3,sweep,40,up
93587,93.587,1,global_1000_2000,40,2000,51670.000,174156.252,4.115317,10.705,,-1,122,1587,180,3,sweep,40,up
93610,93.610,1,global_1000_2000,40,2000,52836.000,175322.252,4.142870,10.705,,-1,145,1587,180,3,sweep,40,up
93633,93.633,1,global_1000_2000,40,2000,50082.000,172568.252,4.077792,10.705,,-1,168,1587,180,3,sweep,40,up
93656,93.656,1,global_1000_2000,40,2000,52355.000,174841.252,4.131504,10.705,,-1,191,1587,180,3,sweep,40,up
93668,93.668,1,global_1000_2000,40,2000,49918.000,172404.252,4.073918,10.705,,-1,203,1587,180,3,sweep,40,up
93691,93.691,1,global_1000_2000,40,2000,53793.000,176279.252,4.165484,10.705,,-1,226,1587,180,3,sweep,40,up
93714,93.714,1,global_1000_2000,40,2000,52365.000,174851.252,4.131740,10.705,,-1,249,1587,180,3,sweep,40,up
93737,93.737,1,global_1000_2000,40,2000,52369.000,174855.252,4.131834,10.705,,-1,272,1587,180,3,sweep,40,up
93958,93.958,1,global_1000_2000,0,2000,52457.000,174943.252,4.133914,10.705,,-1,493,1588,180,3,sweep,0,down
93981,93.981,1,global_1000_2000,0,2000,51506.000,173992.252,4.111442,10.705,,-1,516,1592,180,3,sweep,0,down
94004,94.004,1,global_1000_2000,0,2000,52471.000,174957.252,4.134244,10.764,,-1,16,1597,181,3,sweep,0,down
94014,94.014,1,global_1000_2000,0,2000,52937.000,175423.252,4.145256,10.764,,-1,26,1598,181,3,sweep,0,down
94037,94.037,1,global_1000_2000,0,2000,50712.000,173198.252,4.092680,10.764,,-1,49,1598,181,3,sweep,0,down
94060,94.060,1,global_1000_2000,0,2000,50859.000,173345.252,4.096153,10.764,,-1,72,1598,181,3,sweep,0,down
94083,94.083,1,global_1000_2000,0,2000,52747.000,175233.252,4.140766,10.764,,-1,95,1598,181,3,sweep,0,down
94094,94.094,1,global_1000_2000,0,2000,53333.000,175819.252,4.154614,10.764,,-1,106,1598,181,3,sweep,0,down
94117,94.117,1,global_1000_2000,0,2000,52289.000,174775.252,4.129944,10.764,,-1,129,1598,181,3,sweep,0,down
94140,94.140,1,global_1000_2000,0,2000,52155.000,174641.252,4.126778,10.764,,-1,152,1598,181,3,sweep,0,down
94163,94.163,1,global_1000_2000,0,2000,51965.000,174451.252,4.122288,10.764,,-1,175,1598,181,3,sweep,0,down
94175,94.175,1,global_1000_2000,0,2000,54032.000,176518.252,4.171131,10.764,,-1,187,1598,181,3,sweep,0,down
94198,94.198,1,global_1000_2000,0,2000,54646.000,177132.252,4.185640,10.764,,-1,210,1598,181,3,sweep,0,down
94221,94.221,1,global_1000_2000,0,2000,53472.000,175958.252,4.157898,10.764,,-1,233,1598,181,3,sweep,0,down
94244,94.244,1,global_1000_2000,0,2000,51632.000,174118.252,4.114419,10.764,,-1,256,1598,181,3,sweep,0,down
94255,94.255,1,global_1000_2000,0,2000,49106.000,171592.252,4.054730,10.764,,-1,267,1598,181,3,sweep,0,down
94279,94.279,1,global_1000_2000,0,2000,51948.000,174434.252,4.121886,10.764,,-1,291,1598,181,3,sweep,0,down
94302,94.302,1,global_1000_2000,0,2000,53260.000,175746.252,4.152889,10.764,,-1,314,1598,181,3,sweep,0,down
94325,94.325,1,global_1000_2000,0,2000,49911.000,172397.252,4.073752,10.764,,-1,337,1598,181,3,sweep,0,down
94382,94.382,1,global_1000_2000,0,2000,55354.000,177840.252,4.202370,10.764,,-1,394,1598,181,3,sweep,0,down
94394,94.394,1,global_1000_2000,0,2000,54741.000,177227.252,4.187885,10.764,,-1,406,1598,181,3,sweep,0,down
94417,94.417,1,global_1000_2000,0,2000,52253.000,174739.252,4.129093,10.764,,-1,429,1598,181,3,sweep,0,down
94440,94.440,1,global_1000_2000,0,2000,53678.000,176164.252,4.162766,10.764,,-1,452,1598,181,3,sweep,0,down
94464,94.464,1,global_1000_2000,0,2000,53357.000,175843.252,4.155181,10.71,,-1,0,1599,182,3,sweep,0,down
94488,94.488,1,global_1000_2000,0,2000,52055.000,174541.252,4.124414,10.71,,-1,24,1604,182,3,sweep,0,down
94497,94.497,1,global_1000_2000,0,2000,50274.000,172760.252,4.082329,10.71,,-1,33,1604,182,3,sweep,0,down
94520,94.520,1,global_1000_2000,0,2000,54202.000,176688.252,4.175148,10.71,,-1,56,1604,182,3,sweep,0,down
94544,94.544,1,global_1000_2000,0,2000,53847.000,176333.252,4.166760,10.71,,-1,80,1604,182,3,sweep,0,down
94567,94.567,1,global_1000_2000,0,2000,53595.000,176081.252,4.160805,10.71,,-1,103,1604,182,3,sweep,0,down
94590,94.590,1,global_1000_2000,0,2000,53446.000,175932.252,4.157284,10.71,,-1,126,1604,182,3,sweep,0,down
94601,94.601,1,global_1000_2000,0,2000,52392.000,174878.252,4.132378,10.71,,-1,137,1604,182,3,sweep,0,down
94624,94.624,1,global_1000_2000,0,2000,54419.000,176905.252,4.180276,10.71,,-1,160,1604,182,3,sweep,0,down
94647,94.647,1,global_1000_2000,0,2000,53183.000,175669.252,4.151069,10.71,,-1,183,1604,182,3,sweep,0,down
94659,94.659,1,global_1000_2000,0,2000,54936.000,177422.252,4.192492,10.71,,-1,195,1604,182,3,sweep,0,down
94682,94.682,1,global_1000_2000,0,2000,52912.000,175398.252,4.144665,10.71,,-1,218,1604,182,3,sweep,0,down
94705,94.705,1,global_1000_2000,0,2000,54475.000,176961.252,4.181599,10.71,,-1,241,1604,182,3,sweep,0,down
94728,94.728,1,global_1000_2000,0,2000,52986.000,175472.252,4.146414,10.71,,-1,264,1604,182,3,sweep,0,down
94739,94.739,1,global_1000_2000,0,2000,53968.000,176454.252,4.169618,10.71,,-1,275,1604,182,3,sweep,0,down
94762,94.762,1,global_1000_2000,0,2000,52405.000,174891.252,4.132685,10.71,,-1,298,1604,182,3,sweep,0,down
94785,94.785,1,global_1000_2000,0,2000,54896.000,177382.252,4.191548,10.71,,-1,321,1604,182,3,sweep,0,down
94809,94.809,1,global_1000_2000,0,2000,51311.000,173797.252,4.106834,10.71,,-1,345,1604,182,3,sweep,0,down
94820,94.820,1,global_1000_2000,0,2000,51843.000,174329.252,4.119405,10.71,,-1,356,1604,182,3,sweep,0,down
94843,94.843,1,global_1000_2000,0,2000,51423.000,173909.252,4.109480,10.71,,-1,379,1604,182,3,sweep,0,down
94866,94.866,1,global_1000_2000,0,2000,53191.000,175677.252,4.151258,10.71,,-1,402,1604,182,3,sweep,0,down
94889,94.889,1,global_1000_2000,0,2000,50840.000,173326.252,4.095704,10.71,,-1,425,1604,182,3,sweep,0,down
94901,94.901,1,global_1000_2000,0,2000,49514.000,172000.252,4.064370,10.71,,-1,437,1604,182,3,sweep,0,down
94924,94.924,1,global_1000_2000,0,2000,54853.000,177339.252,4.190531,10.71,,-1,460,1604,182,3,sweep,0,down
94947,94.947,1,global_1000_2000,0,2000,49603.000,172089.252,4.066474,10.71,,-1,483,1604,182,3,sweep,0,down
94972,94.972,1,global_1000_2000,0,2000,55994.000,178480.252,4.217493,10.71,,-1,508,1608,182,3,sweep,0,down
94996,94.996,1,global_1000_2000,0,2000,54613.000,177099.252,4.184860,10.747,,-1,1,1612,183,3,sweep,0,down
95017,95.017,1,global_1000_2000,0,2000,52317.000,174803.252,4.130606,10.747,,-1,23,1615,183,3,sweep,0,down
95027,95.027,1,global_1000_2000,0,2000,50328.000,172814.252,4.083606,10.747,,-1,33,1615,183,3,sweep,0,down
95050,95.050,1,global_1000_2000,0,2000,54473.000,176959.252,4.181552,10.747,,-1,56,1615,183,3,sweep,0,down
95074,95.074,1,global_1000_2000,0,2000,50841.000,173327.252,4.095728,10.747,,-1,80,1615,183,3,sweep,0,down
95097,95.097,1,global_1000_2000,0,2000,54261.000,176747.252,4.176542,10.747,,-1,103,1615,183,3,sweep,0,down
95108,95.108,1,global_1000_2000,0,2000,54244.000,176730.252,4.176141,10.747,,-1,114,1615,183,3,sweep,0,down
95131,95.131,1,global_1000_2000,0,2000,54524.000,177010.252,4.182757,10.747,,-1,137,1615,183,3,sweep,0,down
95189,95.189,1,global_1000_2000,0,2000,52528.000,175014.252,4.135592,10.747,,-1,195,1615,183,3,sweep,0,down
95200,95.200,1,global_1000_2000,0,2000,55179.000,177665.252,4.198234,10.747,,-1,206,1615,183,3,sweep,0,down
95223,95.223,1,global_1000_2000,0,2000,53241.000,175727.252,4.152440,10.747,,-1,229,1615,183,3,sweep,0,down
95246,95.246,1,global_1000_2000,0,2000,53912.000,176398.252,4.168296,10.747,,-1,252,1615,183,3,sweep,0,down
95269,95.269,1,global_1000_2000,0,2000,52698.000,175184.252,4.139609,10.747,,-1,275,1615,183,3,sweep,0,down
95281,95.281,1,global_1000_2000,0,2000,53695.000,176181.252,4.163168,10.747,,-1,287,1615,183,3,sweep,0,down
95304,95.304,1,global_1000_2000,0,2000,53403.000,175889.252,4.156268,10.747,,-1,310,1615,183,3,sweep,0,down
95327,95.327,1,global_1000_2000,0,2000,54554.000,177040.252,4.183466,10.747,,-1,333,1615,183,3,sweep,0,down
95350,95.350,1,global_1000_2000,0,2000,53420.000,175906.252,4.156670,10.747,,-1,356,1615,183,3,sweep,0,down
95373,95.373,1,global_1000_2000,0,2000,54319.000,176805.252,4.177912,10.747,,-1,379,1615,183,3,sweep,0,down
95385,95.385,1,global_1000_2000,0,2000,53243.000,175729.252,4.152487,10.747,,-1,391,1615,183,3,sweep,0,down
95408,95.408,1,global_1000_2000,0,2000,55691.000,178177.252,4.210334,10.747,,-1,414,1615,183,3,sweep,0,down
95431,95.431,1,global_1000_2000,0,2000,57479.000,179965.252,4.252584,10.747,,-1,437,1615,183,3,sweep,0,down
95454,95.454,1,global_1000_2000,0,2000,57296.000,179782.252,4.248260,10.747,,-1,460,1615,183,3,sweep,0,down
95467,95.467,1,global_1000_2000,0,2000,56724.000,179210.252,4.234743,10.709,,-1,0,1616,184,3,sweep,0,down
95489,95.489,1,global_1000_2000,0,2000,52199.000,174685.252,4.127817,10.709,,-1,23,1621,184,3,sweep,0,down
95511,95.511,1,global_1000_2000,0,2000,54018.000,176504.252,4.170800,10.709,,-1,45,1621,184,3,sweep,0,down
95523,95.523,1,global_1000_2000,0,2000,52982.000,175468.252,4.146320,10.709,,-1,57,1621,184,3,sweep,0,down
95546,95.546,1,global_1000_2000,0,2000,52432.000,174918.252,4.133323,10.709,,-1,80,1621,184,3,sweep,0,down
95569,95.569,1,global_1000_2000,0,2000,50659.000,173145.252,4.091427,10.709,,-1,103,1621,184,3,sweep,0,down
95592,95.592,1,global_1000_2000,0,2000,55533.000,178019.252,4.206600,10.709,,-1,126,1621,184,3,sweep,0,down
95604,95.604,1,global_1000_2000,0,2000,54704.000,177190.252,4.187010,10.709,,-1,138,1621,184,3,sweep,0,down
95627,95.627,1,global_1000_2000,0,2000,55953.000,178439.252,4.216524,10.709,,-1,161,1621,184,3,sweep,0,down
95650,95.650,1,global_1000_2000,0,2000,53346.000,175832.252,4.154921,10.709,,-1,184,1621,184,3,sweep,0,down
95673,95.673,1,global_1000_2000,0,2000,53458.000,175944.252,4.157568,10.709,,-1,207,1621,184,3,sweep,0,down
95684,95.684,1,global_1000_2000,0,2000,52564.000,175050.252,4.136442,10.709,,-1,218,1621,184,3,sweep,0,down
95707,95.707,1,global_1000_2000,0,2000,51991.000,174477.252,4.122902,10.709,,-1,241,1621,184,3,sweep,0,down
95730,95.730,1,global_1000_2000,0,2000,52919.000,175405.252,4.144830,10.709,,-1,264,1621,184,3,sweep,0,down
95753,95.753,1,global_1000_2000,0,2000,53996.000,176482.252,4.170280,10.709,,-1,287,1621,184,3,sweep,0,down
95765,95.765,1,global_1000_2000,0,2000,53684.000,176170.252,4.162908,10.709,,-1,299,1621,184,3,sweep,0,down
95788,95.788,1,global_1000_2000,0,2000,55209.000,177695.252,4.198944,10.709,,-1,322,1621,184,3,sweep,0,down
95811,95.811,1,global_1000_2000,0,2000,55505.000,177991.252,4.205938,10.709,,-1,345,1621,184,3,sweep,0,down
95834,95.834,1,global_1000_2000,0,2000,52263.000,174749.252,4.129330,10.709,,-1,368,1621,184,3,sweep,0,down
95845,95.845,1,global_1000_2000,0,2000,51309.000,173795.252,4.106787,10.709,,-1,379,1621,184,3,sweep,0,down
95869,95.869,1,global_1000_2000,0,2000,52755.000,175241.252,4.140956,10.709,,-1,403,1621,184,3,sweep,0,down
95892,95.892,1,global_1000_2000,0,2000,54486.000,176972.252,4.181859,10.709,,-1,426,1621,184,3,sweep,0,down
95915,95.915,1,global_1000_2000,0,2000,52986.000,175472.252,4.146414,10.709,,-1,449,1621,184,3,sweep,0,down
95938,95.938,1,global_1000_2000,0,2000,52381.000,174867.252,4.132118,10.709,,-1,472,1621,184,3,sweep,0,down
96191,96.191,1,global_1000_2000,1,1975,54467.000,176953.252,4.181410,10.709,,-1,725,1622,184,3,sweep,1,down
96203,96.203,1,global_1000_2000,1,1975,52133.000,174619.252,4.126258,10.709,,-1,737,1622,184,3,sweep,1,down
96226,96.226,1,global_1000_2000,1,1975,53828.000,176314.252,4.166311,10.709,,-1,760,1622,184,3,sweep,1,down
96249,96.249,1,global_1000_2000,1,1975,50386.000,172872.252,4.084976,10.709,,-1,783,1622,184,3,sweep,1,down
96272,96.272,1,global_1000_2000,1,1975,51705.000,174191.252,4.116144,10.709,,-1,806,1622,184,3,sweep,1,down
96283,96.283,1,global_1000_2000,1,1975,50873.000,173359.252,4.096484,10.709,,-1,817,1622,184,3,sweep,1,down
96306,96.306,1,global_1000_2000,1,1975,48630.000,171116.252,4.043482,10.709,,-1,840,1622,184,3,sweep,1,down
96329,96.329,1,global_1000_2000,1,1975,53563.000,176049.252,4.160048,10.709,,-1,863,1622,184,3,sweep,1,down
96341,96.341,1,global_1000_2000,1,1975,51885.000,174371.252,4.120398,10.709,,-1,875,1622,184,3,sweep,1,down
96364,96.364,1,global_1000_2000,1,1975,54440.000,176926.252,4.180772,10.709,,-1,898,1622,184,3,sweep,1,down
96387,96.387,1,global_1000_2000,1,1975,52704.000,175190.252,4.139750,10.709,,-1,921,1622,184,3,sweep,1,down
96410,96.410,1,global_1000_2000,1,1975,54760.000,177246.252,4.188334,10.709,,-1,944,1622,184,3,sweep,1,down
96422,96.422,1,global_1000_2000,1,1975,54386.000,176872.252,4.179496,10.709,,-1,956,1622,184,3,sweep,1,down
96445,96.445,1,global_1000_2000,1,1975,52026.000,174512.252,4.123729,10.709,,-1,979,1622,184,3,sweep,1,down
96470,96.470,1,global_1000_2000,1,1975,54424.000,176910.252,4.180394,10.709,,-1,1003,1624,184,4,sweep,1,down
96492,96.492,1,global_1000_2000,1,1975,51577.000,174063.252,4.113120,10.709,,-1,1026,1628,184,4,sweep,1,down
96502,96.502,1,global_1000_2000,1,1975,52647.000,175133.252,4.138404,10.709,,-1,1036,1628,184,4,sweep,1,down
96525,96.525,1,global_1000_2000,1,1975,51820.000,174306.252,4.118862,10.709,,-1,1059,1628,184,4,sweep,1,down
96548,96.548,1,global_1000_2000,1,1975,51814.000,174300.252,4.118720,10.709,,-1,1082,1628,184,4,sweep,1,down
96571,96.571,1,global_1000_2000,1,1975,50136.000,172622.252,4.079068,10.709,,-1,1105,1628,184,4,sweep,1,down
96583,96.583,1,global_1000_2000,1,1975,51671.000,174157.252,4.115340,10.709,,-1,1117,1628,184,4,sweep,1,down
96606,96.606,1,global_1000_2000,1,1975,47349.000,169835.252,4.013212,10.709,,-1,1140,1628,184,4,sweep,1,down
96629,96.629,1,global_1000_2000,1,1975,55003.000,177489.252,4.194076,10.709,,-1,1163,1628,184,4,sweep,1,down
96652,96.652,1,global_1000_2000,1,1975,48735.000,171221.252,4.045963,10.709,,-1,1186,1628,184,4,sweep,1,down
96664,96.664,1,global_1000_2000,1,1975,50868.000,173354.252,4.096366,10.709,,-1,1198,1628,184,4,sweep,1,down
96687,96.687,1,global_1000_2000,1,1975,50836.000,173322.252,4.095610,10.709,,-1,1221,1628,184,4,sweep,1,down
96710,96.710,1,global_1000_2000,1,1975,51689.000,174175.252,4.115766,10.709,,-1,1244,1628,184,4,sweep,1,down
96733,96.733,1,global_1000_2000,1,1975,51945.000,174431.252,4.121815,10.709,,-1,1267,1628,184,4,sweep,1,down
96756,96.756,1,global_1000_2000,1,1975,51388.000,173874.252,4.108654,10.709,,-1,1290,1628,184,4,sweep,1,down
96767,96.767,1,global_1000_2000,1,1975,49546.000,172032.252,4.065127,10.709,,-1,1301,1628,184,4,sweep,1,down
96790,96.790,1,global_1000_2000,1,1975,54595.000,177081.252,4.184435,10.709,,-1,1324,1628,184,4,sweep,1,down
96813,96.813,1,global_1000_2000,1,1975,51311.000,173797.252,4.106834,10.709,,-1,1347,1628,184,4,sweep,1,down
96825,96.825,1,global_1000_2000,1,1975,52793.000,175279.252,4.141854,10.709,,-1,1359,1628,184,4,sweep,1,down
96848,96.848,1,global_1000_2000,1,1975,51368.000,173854.252,4.108180,10.709,,-1,1382,1628,184,4,sweep,1,down
96871,96.871,1,global_1000_2000,1,1975,54285.000,176771.252,4.177110,10.709,,-1,1405,1628,184,4,sweep,1,down
96894,96.894,1,global_1000_2000,1,1975,53550.000,176036.252,4.159742,10.709,,-1,1428,1628,184,4,sweep,1,down
96905,96.905,1,global_1000_2000,1,1975,53442.000,175928.252,4.157190,10.709,,-1,1439,1628,184,4,sweep,1,down
96929,96.929,1,global_1000_2000,1,1975,52235.000,174721.252,4.128668,10.709,,-1,1463,1628,184,4,sweep,1,down
96976,96.976,1,global_1000_2000,1,1975,52352.000,174838.252,4.131432,10.709,,-1,1510,1630,184,4,sweep,1,down
97000,97.000,1,global_1000_2000,1,1975,52504.000,174990.252,4.135024,10.733,,-1,9,1635,185,4,sweep,1,down
97021,97.021,1,global_1000_2000,1,1975,51793.000,174279.252,4.118224,10.733,,-1,31,1636,185,4,sweep,1,down
97032,97.032,1,global_1000_2000,1,1975,52611.000,175097.252,4.137553,10.733,,-1,42,1636,185,4,sweep,1,down
97055,97.055,1,global_1000_2000,1,1975,56406.000,178892.252,4.227228,10.733,,-1,65,1636,185,4,sweep,1,down
97078,97.078,1,global_1000_2000,1,1975,56034.000,178520.252,4.218438,10.733,,-1,88,1636,185,4,sweep,1,down
97101,97.101,1,global_1000_2000,1,1975,54663.000,177149.252,4.186042,10.733,,-1,111,1636,185,4,sweep,1,down
97113,97.113,1,global_1000_2000,1,1975,51014.000,173500.252,4.099816,10.733,,-1,123,1636,185,4,sweep,1,down
97136,97.136,1,global_1000_2000,1,1975,54568.000,177054.252,4.183797,10.733,,-1,146,1636,185,4,sweep,1,down
97159,97.159,1,global_1000_2000,1,1975,51283.000,173769.252,4.106172,10.733,,-1,169,1636,185,4,sweep,1,down
97182,97.182,1,global_1000_2000,1,1975,54772.000,177258.252,4.188617,10.733,,-1,192,1636,185,4,sweep,1,down
97194,97.194,1,global_1000_2000,1,1975,51601.000,174087.252,4.113686,10.733,,-1,204,1636,185,4,sweep,1,down
97217,97.217,1,global_1000_2000,1,1975,54005.000,176491.252,4.170493,10.733,,-1,227,1636,185,4,sweep,1,down
97240,97.240,1,global_1000_2000,1,1975,54698.000,177184.252,4.186868,10.733,,-1,250,1636,185,4,sweep,1,down
97263,97.263,1,global_1000_2000,1,1975,53582.000,176068.252,4.160498,10.733,,-1,273,1636,185,4,sweep,1,down
97274,97.274,1,global_1000_2000,1,1975,52269.000,174755.252,4.129472,10.733,,-1,284,1636,185,4,sweep,1,down
97297,97.297,1,global_1000_2000,1,1975,56004.000,178490.252,4.217730,10.733,,-1,307,1636,185,4,sweep,1,down
97320,97.320,1,global_1000_2000,1,1975,49054.000,171540.252,4.053500,10.733,,-1,330,1636,185,4,sweep,1,down
97332,97.332,1,global_1000_2000,1,1975,52723.000,175209.252,4.140199,10.733,,-1,342,1636,185,4,sweep,1,down
