t_ms,t_s,sweep_index,run_name,segment,pwm_us,raw_count,tared_count,force_N,battery_voltage_V,battery_current_A,battery_remaining_pct,battery_age_ms,mavlink_total_packets,mavlink_sys_status_packets,mavlink_bad_frames,phase,step_index,direction
80902,80.902,1,global_1000_2000,35,1875,37896.000,159433.080,3.767408,11.035,,-1,33,1352,150,7,sweep,35,up
80925,80.925,1,global_1000_2000,35,1875,40671.000,162208.080,3.832981,11.035,,-1,56,1352,150,7,sweep,35,up
80948,80.948,1,global_1000_2000,35,1875,35842.000,157379.080,3.718872,11.035,,-1,79,1352,150,7,sweep,35,up
80960,80.960,1,global_1000_2000,35,1875,37716.000,159253.080,3.763154,11.035,,-1,91,1352,150,7,sweep,35,up
80983,80.983,1,global_1000_2000,35,1875,38487.000,160024.080,3.781373,11.035,,-1,114,1352,150,7,sweep,35,up
81006,81.006,1,global_1000_2000,35,1875,39581.000,161118.080,3.807224,11.035,,-1,137,1352,150,7,sweep,35,up
81029,81.029,1,global_1000_2000,35,1875,37021.000,158558.080,3.746732,11.035,,-1,160,1352,150,7,sweep,35,up
81040,81.040,1,global_1000_2000,35,1875,36848.000,158385.080,3.742644,11.035,,-1,171,1352,150,7,sweep,35,up
81064,81.064,1,global_1000_2000,35,1875,38487.000,160024.080,3.781373,11.035,,-1,195,1352,150,7,sweep,35,up
81087,81.087,1,global_1000_2000,35,1875,37019.000,158556.080,3.746684,11.035,,-1,218,1352,150,7,sweep,35,up
81110,81.110,1,global_1000_2000,35,1875,37734.000,159271.080,3.763580,11.035,,-1,241,1352,150,7,sweep,35,up
81121,81.121,1,global_1000_2000,35,1875,36780.000,158317.080,3.741037,11.035,,-1,252,1352,150,7,sweep,35,up
81144,81.144,1,global_1000_2000,35,1875,33682.000,155219.080,3.667831,11.035,,-1,275,1352,150,7,sweep,35,up
81167,81.167,1,global_1000_2000,35,1875,36409.000,157946.080,3.732270,11.035,,-1,298,1352,150,7,sweep,35,up
81190,81.190,1,global_1000_2000,35,1875,36085.000,157622.080,3.724614,11.035,,-1,321,1352,150,7,sweep,35,up
81202,81.202,1,global_1000_2000,35,1875,38043.000,159580.080,3.770882,11.035,,-1,333,1352,150,7,sweep,35,up
81225,81.225,1,global_1000_2000,35,1875,35492.000,157029.080,3.710601,11.035,,-1,356,1352,150,7,sweep,35,up
81248,81.248,1,global_1000_2000,35,1875,37581.000,159118.080,3.759964,11.035,,-1,379,1352,150,7,sweep,35,up
81271,81.271,1,global_1000_2000,35,1875,37586.000,159123.080,3.760083,11.035,,-1,402,1352,150,7,sweep,35,up
81282,81.282,1,global_1000_2000,35,1875,36815.000,158352.080,3.741864,11.035,,-1,413,1352,150,7,sweep,35,up
81305,81.305,1,global_1000_2000,35,1875,38519.000,160056.080,3.782130,11.035,,-1,436,1352,150,7,sweep,35,up
81354,81.354,1,global_1000_2000,35,1875,35736.000,157273.080,3.716367,10.973,,5,1,1353,151,7,sweep,35,up
81375,81.375,1,global_1000_2000,35,1875,36843.000,158380.080,3.742526,10.973,,5,22,1354,151,7,sweep,35,up
81398,81.398,1,global_1000_2000,35,1875,33548.000,155085.080,3.664665,10.973,,5,45,1354,151,7,sweep,35,up
81421,81.421,1,global_1000_2000,35,1875,38370.000,159907.080,3.778608,10.973,,5,68,1354,151,7,sweep,35,up
81432,81.432,1,global_1000_2000,35,1875,36603.000,158140.080,3.736854,10.973,,5,79,1354,151,7,sweep,35,up
81455,81.455,1,global_1000_2000,35,1875,36973.000,158510.080,3.745598,10.973,,5,102,1354,151,7,sweep,35,up
81478,81.478,1,global_1000_2000,35,1875,31676.000,153213.080,3.620429,10.973,,5,125,1354,151,7,sweep,35,up
81490,81.490,1,global_1000_2000,35,1875,31791.000,153328.080,3.623147,10.973,,5,137,1354,151,7,sweep,35,up
81513,81.513,1,global_1000_2000,35,1875,35020.000,156557.080,3.699448,10.973,,5,160,1354,151,7,sweep,35,up
81536,81.536,1,global_1000_2000,35,1875,37488.000,159025.080,3.757767,10.973,,5,183,1354,151,7,sweep,35,up
81559,81.559,1,global_1000_2000,35,1875,31432.000,152969.080,3.614664,10.973,,5,206,1354,151,7,sweep,35,up
81571,81.571,1,global_1000_2000,35,1875,33908.000,155445.080,3.673172,10.973,,5,218,1354,151,7,sweep,35,up
81594,81.594,1,global_1000_2000,35,1875,33866.000,155403.080,3.672179,10.973,,5,241,1354,151,7,sweep,35,up
81617,81.617,1,global_1000_2000,35,1875,37959.000,159496.080,3.768897,10.973,,5,264,1354,151,7,sweep,35,up
81640,81.640,1,global_1000_2000,35,1875,31285.000,152822.080,3.611190,10.973,,5,287,1354,151,7,sweep,35,up
81651,81.651,1,global_1000_2000,35,1875,31845.000,153382.080,3.624423,10.973,,5,298,1354,151,7,sweep,35,up
81674,81.674,1,global_1000_2000,35,1875,35952.000,157489.080,3.721471,10.973,,5,321,1354,151,7,sweep,35,up
81697,81.697,1,global_1000_2000,35,1875,34220.000,155757.080,3.680544,10.973,,5,344,1354,151,7,sweep,35,up
81720,81.720,1,global_1000_2000,35,1875,33212.000,154749.080,3.656725,10.973,,5,367,1354,151,7,sweep,35,up
81732,81.732,1,global_1000_2000,35,1875,32214.000,153751.080,3.633142,10.973,,5,379,1354,151,7,sweep,35,up
81755,81.755,1,global_1000_2000,35,1875,37361.000,158898.080,3.754766,10.973,,5,402,1354,151,7,sweep,35,up
81778,81.778,1,global_1000_2000,35,1875,34573.000,156110.080,3.688886,10.973,,5,425,1354,151,7,sweep,35,up
81801,81.801,1,global_1000_2000,35,1875,37534.000,159071.080,3.758854,10.973,,5,448,1354,151,7,sweep,35,up
81813,81.813,1,global_1000_2000,35,1875,35721.000,157258.080,3.716013,10.973,,5,460,1354,151,7,sweep,35,up
81837,81.837,1,global_1000_2000,35,1875,38708.000,160245.080,3.786596,10.973,,5,484,1356,151,7,sweep,35,up
81861,81.861,1,global_1000_2000,35,1875,36302.000,157839.080,3.729742,11.023,,-1,1,1360,152,7,sweep,35,up
81884,81.884,1,global_1000_2000,35,1875,36498.000,158035.080,3.734373,11.023,,-1,24,1365,152,7,sweep,35,up
81893,81.893,1,global_1000_2000,35,1875,38519.000,160056.080,3.782130,11.023,,-1,33,1365,152,7,sweep,35,up
81916,81.916,1,global_1000_2000,35,1875,35593.000,157130.080,3.712988,11.023,,-1,56,1365,152,7,sweep,35,up
81939,81.939,1,global_1000_2000,35,1875,36336.000,157873.080,3.730545,11.023,,-1,79,1365,152,7,sweep,35,up
81962,81.962,1,global_1000_2000,35,1875,36675.000,158212.080,3.738556,11.023,,-1,102,1365,152,7,sweep,35,up
81974,81.974,1,global_1000_2000,35,1875,38329.000,159866.080,3.777640,11.023,,-1,114,1365,152,7,sweep,35,up
81997,81.997,1,global_1000_2000,35,1875,37393.000,158930.080,3.755522,11.023,,-1,137,1365,152,7,sweep,35,up
82020,82.020,1,global_1000_2000,35,1875,37672.000,159209.080,3.762115,11.023,,-1,160,1365,152,7,sweep,35,up
82043,82.043,1,global_1000_2000,35,1875,38183.000,159720.080,3.774190,11.023,,-1,183,1365,152,7,sweep,35,up
82054,82.054,1,global_1000_2000,35,1875,37879.000,159416.080,3.767006,11.023,,-1,194,1365,152,7,sweep,35,up
82078,82.078,1,global_1000_2000,35,1875,36308.000,157845.080,3.729884,11.023,,-1,218,1365,152,7,sweep,35,up
82101,82.101,1,global_1000_2000,35,1875,35143.000,156680.080,3.702355,11.023,,-1,241,1365,152,7,sweep,35,up
82147,82.147,1,global_1000_2000,35,1875,36422.000,157959.080,3.732577,11.023,,-1,287,1365,152,7,sweep,35,up
82170,82.170,1,global_1000_2000,35,1875,36786.000,158323.080,3.741179,11.023,,-1,310,1365,152,7,sweep,35,up
82193,82.193,1,global_1000_2000,35,1875,37935.000,159472.080,3.768330,11.023,,-1,333,1365,152,7,sweep,35,up
82204,82.204,1,global_1000_2000,35,1875,36539.000,158076.080,3.735342,11.023,,-1,344,1365,152,7,sweep,35,up
82227,82.227,1,global_1000_2000,35,1875,37931.000,159468.080,3.768235,11.023,,-1,367,1365,152,7,sweep,35,up
82250,82.250,1,global_1000_2000,35,1875,38475.000,160012.080,3.781090,11.023,,-1,390,1365,152,7,sweep,35,up
82262,82.262,1,global_1000_2000,35,1875,35909.000,157446.080,3.720455,11.023,,-1,402,1365,152,7,sweep,35,up
82285,82.285,1,global_1000_2000,35,1875,38161.000,159698.080,3.773670,11.023,,-1,425,1365,152,7,sweep,35,up
82308,82.308,1,global_1000_2000,35,1875,37382.000,158919.080,3.755262,11.023,,-1,448,1365,152,7,sweep,35,up
82331,82.331,1,global_1000_2000,35,1875,39175.000,160712.080,3.797631,11.023,,-1,471,1365,152,7,sweep,35,up
82357,82.357,1,global_1000_2000,35,1875,36388.000,157925.080,3.731774,10.949,,-1,15,1370,153,7,sweep,35,up
82377,82.377,1,global_1000_2000,35,1875,37296.000,158833.080,3.753230,10.949,,-1,35,1371,153,7,sweep,35,up
82389,82.389,1,global_1000_2000,35,1875,36094.000,157631.080,3.724827,10.949,,-1,47,1371,153,7,sweep,35,up
82412,82.412,1,global_1000_2000,35,1875,38654.000,160191.080,3.785320,10.949,,-1,70,1371,153,7,sweep,35,up
82435,82.435,1,global_1000_2000,35,1875,35136.000,156673.080,3.702189,10.949,,-1,93,1371,153,7,sweep,35,up
82446,82.446,1,global_1000_2000,35,1875,38820.000,160357.080,3.789242,10.949,,-1,104,1371,153,7,sweep,35,up
82469,82.469,1,global_1000_2000,35,1875,36218.000,157755.080,3.727757,10.949,,-1,127,1371,153,7,sweep,35,up
82492,82.492,1,global_1000_2000,35,1875,38037.000,159574.080,3.770740,10.949,,-1,150,1371,153,7,sweep,35,up
82515,82.515,1,global_1000_2000,35,1875,35614.000,157151.080,3.713484,10.949,,-1,173,1371,153,7,sweep,35,up
82538,82.538,1,global_1000_2000,35,1875,38921.000,160458.080,3.791629,10.949,,-1,196,1371,153,7,sweep,35,up
82562,82.562,1,global_1000_2000,35,1875,34396.000,155933.080,3.684703,10.949,,-1,220,1371,153,7,sweep,35,up
82573,82.573,1,global_1000_2000,35,1875,39165.000,160702.080,3.797394,10.949,,-1,231,1371,153,7,sweep,35,up
82596,82.596,1,global_1000_2000,35,1875,35560.000,157097.080,3.712208,10.949,,-1,254,1371,153,7,sweep,35,up
82619,82.619,1,global_1000_2000,35,1875,37009.000,158546.080,3.746448,10.949,,-1,277,1371,153,7,sweep,35,up
82839,82.839,1,global_1000_2000,36,1900,40689.000,162226.080,3.833407,10.949,,-1,497,1373,153,7,sweep,36,up
82864,82.864,1,global_1000_2000,36,1900,46288.000,167825.080,3.965711,10.923,,-1,1,1378,154,7,sweep,36,up
82885,82.885,1,global_1000_2000,36,1900,44155.000,165692.080,3.915308,10.923,,-1,23,1382,154,7,sweep,36,up
82896,82.896,1,global_1000_2000,36,1900,47602.000,169139.080,3.996761,10.923,,-1,34,1382,154,7,sweep,36,up
82919,82.919,1,global_1000_2000,36,1900,42462.000,163999.080,3.875303,10.923,,-1,57,1382,154,7,sweep,36,up
82942,82.942,1,global_1000_2000,36,1900,48313.000,169850.080,4.013562,10.923,,-1,80,1382,154,7,sweep,36,up
82953,82.953,1,global_1000_2000,36,1900,44429.000,165966.080,3.921783,10.923,,-1,91,1382,154,7,sweep,36,up
82976,82.976,1,global_1000_2000,36,1900,47855.000,169392.080,4.002740,10.923,,-1,114,1382,154,7,sweep,36,up
82999,82.999,1,global_1000_2000,36,1900,44187.000,165724.080,3.916064,10.923,,-1,137,1382,154,7,sweep,36,up
83022,83.022,1,global_1000_2000,36,1900,45611.000,167148.080,3.949714,10.923,,-1,160,1382,154,7,sweep,36,up
83034,83.034,1,global_1000_2000,36,1900,42443.000,163980.080,3.874854,10.923,,-1,172,1382,154,7,sweep,36,up
83057,83.057,1,global_1000_2000,36,1900,47279.000,168816.080,3.989128,10.923,,-1,195,1382,154,7,sweep,36,up
83080,83.080,1,global_1000_2000,36,1900,42524.000,164061.080,3.876768,10.923,,-1,218,1382,154,7,sweep,36,up
83103,83.103,1,global_1000_2000,36,1900,45976.000,167513.080,3.958339,10.923,,-1,241,1382,154,7,sweep,36,up
83149,83.149,1,global_1000_2000,36,1900,44314.000,165851.080,3.919066,10.923,,-1,287,1382,154,7,sweep,36,up
83172,83.172,1,global_1000_2000,36,1900,44505.000,166042.080,3.923579,10.923,,-1,310,1382,154,7,sweep,36,up
83195,83.195,1,global_1000_2000,36,1900,42738.000,164275.080,3.881825,10.923,,-1,333,1382,154,7,sweep,36,up
83207,83.207,1,global_1000_2000,36,1900,43398.000,164935.080,3.897420,10.923,,-1,345,1382,154,7,sweep,36,up
83230,83.230,1,global_1000_2000,36,1900,43478.000,165015.080,3.899311,10.923,,-1,368,1382,154,7,sweep,36,up
83253,83.253,1,global_1000_2000,36,1900,42986.000,164523.080,3.887685,10.923,,-1,391,1382,154,7,sweep,36,up
83264,83.264,1,global_1000_2000,36,1900,43004.000,164541.080,3.888110,10.923,,-1,402,1382,154,7,sweep,36,up
83288,83.288,1,global_1000_2000,36,1900,42635.000,164172.080,3.879391,10.923,,-1,426,1382,154,7,sweep,36,up
83311,83.311,1,global_1000_2000,36,1900,43068.000,164605.080,3.889622,10.923,,-1,449,1382,154,7,sweep,36,up
83335,83.335,1,global_1000_2000,36,1900,43902.000,165439.080,3.909330,10.923,,-1,472,1382,154,7,sweep,36,up
83359,83.359,1,global_1000_2000,36,1900,45717.000,167254.080,3.952218,10.919,,-1,15,1387,155,7,sweep,36,up
83368,83.368,1,global_1000_2000,36,1900,44961.000,166498.080,3.934354,10.919,,-1,24,1388,155,7,sweep,36,up
83391,83.391,1,global_1000_2000,36,1900,46537.000,168074.080,3.971595,10.919,,-1,47,1388,155,7,sweep,36,up
83414,83.414,1,global_1000_2000,36,1900,44069.000,165606.080,3.913276,10.919,,-1,70,1388,155,7,sweep,36,up
83437,83.437,1,global_1000_2000,36,1900,45055.000,166592.080,3.936576,10.919,,-1,93,1388,155,7,sweep,36,up
83449,83.449,1,global_1000_2000,36,1900,42617.000,164154.080,3.878965,10.919,,-1,105,1388,155,7,sweep,36,up
83472,83.472,1,global_1000_2000,36,1900,44452.000,165989.080,3.922326,10.919,,-1,128,1388,155,7,sweep,36,up
83495,83.495,1,global_1000_2000,36,1900,44702.000,166239.080,3.928234,10.919,,-1,151,1388,155,7,sweep,36,up
83518,83.518,1,global_1000_2000,36,1900,44630.000,166167.080,3.926532,10.919,,-1,174,1388,155,7,sweep,36,up
83529,83.529,1,global_1000_2000,36,1900,44176.000,165713.080,3.915805,10.919,,-1,185,1388,155,7,sweep,36,up
83553,83.553,1,global_1000_2000,36,1900,45464.000,167001.080,3.946240,10.919,,-1,209,1388,155,7,sweep,36,up
83576,83.576,1,global_1000_2000,36,1900,43775.000,165312.080,3.906329,10.919,,-1,232,1388,155,7,sweep,36,up
83599,83.599,1,global_1000_2000,36,1900,46486.000,168023.080,3.970390,10.919,,-1,255,1388,155,7,sweep,36,up
83610,83.610,1,global_1000_2000,36,1900,44947.000,166484.080,3.934023,10.919,,-1,266,1388,155,7,sweep,36,up
83633,83.633,1,global_1000_2000,36,1900,46091.000,167628.080,3.961056,10.919,,-1,289,1388,155,7,sweep,36,up
83656,83.656,1,global_1000_2000,36,1900,42107.000,163644.080,3.866914,10.919,,-1,312,1388,155,7,sweep,36,up
83679,83.679,1,global_1000_2000,36,1900,45246.000,166783.080,3.941089,10.919,,-1,335,1388,155,7,sweep,36,up
83691,83.691,1,global_1000_2000,36,1900,44756.000,166293.080,3.929510,10.919,,-1,347,1388,155,7,sweep,36,up
83714,83.714,1,global_1000_2000,36,1900,48616.000,170153.080,4.020722,10.919,,-1,370,1388,155,7,sweep,36,up
83737,83.737,1,global_1000_2000,36,1900,44440.000,165977.080,3.922043,10.919,,-1,393,1388,155,7,sweep,36,up
83749,83.749,1,global_1000_2000,36,1900,46903.000,168440.080,3.980244,10.919,,-1,405,1388,155,7,sweep,36,up
83771,83.771,1,global_1000_2000,36,1900,46677.000,168214.080,3.974903,10.919,,-1,427,1388,155,7,sweep,36,up
83795,83.795,1,global_1000_2000,36,1900,48678.000,170215.080,4.022187,10.919,,-1,451,1388,155,7,sweep,36,up
83818,83.818,1,global_1000_2000,36,1900,45326.000,166863.080,3.942979,10.919,,-1,474,1388,155,7,sweep,36,up
83843,83.843,1,global_1000_2000,36,1900,47461.000,168998.080,3.993429,10.919,,-1,499,1391,155,7,sweep,36,up
83853,83.853,1,global_1000_2000,36,1900,44910.000,166447.080,3.933149,10.919,,-1,509,1393,155,7,sweep,36,up
83877,83.877,1,global_1000_2000,36,1900,48175.000,169712.080,4.010301,10.966,,-1,6,1398,156,7,sweep,36,up
83898,83.898,1,global_1000_2000,36,1900,44415.000,165952.080,3.921452,10.966,,-1,28,1399,156,7,sweep,36,up
83944,83.944,1,global_1000_2000,36,1900,45594.000,167131.080,3.949312,10.966,,-1,74,1399,156,7,sweep,36,up
83967,83.967,1,global_1000_2000,36,1900,46070.000,167607.080,3.960560,10.966,,-1,97,1399,156,7,sweep,36,up
83990,83.990,1,global_1000_2000,36,1900,46992.000,168529.080,3.982347,10.966,,-1,120,1399,156,7,sweep,36,up
84002,84.002,1,global_1000_2000,36,1900,49637.000,171174.080,4.044848,10.966,,-1,132,1399,156,7,sweep,36,up
84025,84.025,1,global_1000_2000,36,1900,47186.000,168723.080,3.986931,10.966,,-1,155,1399,156,7,sweep,36,up
84048,84.048,1,global_1000_2000,36,1900,47765.000,169302.080,4.000613,10.966,,-1,178,1399,156,7,sweep,36,up
84071,84.071,1,global_1000_2000,36,1900,49454.000,170991.080,4.040524,10.966,,-1,201,1399,156,7,sweep,36,up
84083,84.083,1,global_1000_2000,36,1900,47683.000,169220.080,3.998675,10.966,,-1,213,1399,156,7,sweep,36,up
84106,84.106,1,global_1000_2000,36,1900,45022.000,166559.080,3.935796,10.966,,-1,236,1399,156,7,sweep,36,up
84129,84.129,1,global_1000_2000,36,1900,43847.000,165384.080,3.908030,10.966,,-1,259,1399,156,7,sweep,36,up
84152,84.152,1,global_1000_2000,36,1900,44785.000,166322.080,3.930195,10.966,,-1,282,1399,156,7,sweep,36,up
84163,84.163,1,global_1000_2000,36,1900,44667.000,166204.080,3.927407,10.966,,-1,293,1399,156,7,sweep,36,up
84186,84.186,1,global_1000_2000,36,1900,44502.000,166039.080,3.923508,10.966,,-1,316,1399,156,7,sweep,36,up
84209,84.209,1,global_1000_2000,36,1900,45783.000,167320.080,3.953778,10.966,,-1,339,1399,156,7,sweep,36,up
84221,84.221,1,global_1000_2000,36,1900,48534.000,170071.080,4.018784,10.966,,-1,351,1399,156,7,sweep,36,up
84244,84.244,1,global_1000_2000,36,1900,46150.000,167687.080,3.962450,10.966,,-1,374,1399,156,7,sweep,36,up
84267,84.267,1,global_1000_2000,36,1900,48049.000,169586.080,4.007324,10.966,,-1,397,1399,156,7,sweep,36,up
84290,84.290,1,global_1000_2000,36,1900,46383.000,167920.080,3.967956,10.966,,-1,420,1399,156,7,sweep,36,up
84302,84.302,1,global_1000_2000,36,1900,49275.000,170812.080,4.036294,10.966,,-1,432,1399,156,7,sweep,36,up
84325,84.325,1,global_1000_2000,36,1900,46533.000,168070.080,3.971501,10.966,,-1,455,1399,156,7,sweep,36,up
84350,84.350,1,global_1000_2000,36,1900,46634.000,168171.080,3.973887,10.922,,-1,8,1402,157,7,sweep,36,up
84371,84.371,1,global_1000_2000,36,1900,47657.000,169194.080,3.998061,10.922,,-1,30,1405,157,7,sweep,36,up
84382,84.382,1,global_1000_2000,36,1900,47915.000,169452.080,4.004157,10.922,,-1,41,1405,157,7,sweep,36,up
84405,84.405,1,global_1000_2000,36,1900,45819.000,167356.080,3.954629,10.922,,-1,64,1405,157,7,sweep,36,up
84428,84.428,1,global_1000_2000,36,1900,46891.000,168428.080,3.979960,10.922,,-1,87,1405,157,7,sweep,36,up
84451,84.451,1,global_1000_2000,36,1900,46078.000,167615.080,3.960749,10.922,,-1,110,1405,157,7,sweep,36,up
84463,84.463,1,global_1000_2000,36,1900,47296.000,168833.080,3.989530,10.922,,-1,122,1405,157,7,sweep,36,up
84486,84.486,1,global_1000_2000,36,1900,46323.000,167860.080,3.966538,10.922,,-1,145,1405,157,7,sweep,36,up
84509,84.509,1,global_1000_2000,36,1900,50180.000,171717.080,4.057679,10.922,,-1,168,1405,157,7,sweep,36,up
84532,84.532,1,global_1000_2000,36,1900,47053.000,168590.080,3.983788,10.922,,-1,191,1405,157,7,sweep,36,up
84544,84.544,1,global_1000_2000,36,1900,48859.000,170396.080,4.026464,10.922,,-1,203,1405,157,7,sweep,36,up
84567,84.567,1,global_1000_2000,36,1900,46620.000,168157.080,3.973556,10.922,,-1,226,1405,157,7,sweep,36,up
84590,84.590,1,global_1000_2000,36,1900,49026.000,170563.080,4.030410,10.922,,-1,249,1405,157,7,sweep,36,up
84613,84.613,1,global_1000_2000,36,1900,46214.000,167751.080,3.963962,10.922,,-1,272,1405,157,7,sweep,36,up
84624,84.624,1,global_1000_2000,36,1900,47318.000,168855.080,3.990050,10.922,,-1,283,1405,157,7,sweep,36,up
84647,84.647,1,global_1000_2000,36,1900,43292.000,164829.080,3.894916,10.922,,-1,306,1405,157,7,sweep,36,up
84670,84.670,1,global_1000_2000,36,1900,47541.000,169078.080,3.995320,10.922,,-1,329,1405,157,7,sweep,36,up
84682,84.682,1,global_1000_2000,36,1900,43606.000,165143.080,3.902336,10.922,,-1,341,1405,157,7,sweep,36,up
84728,84.728,1,global_1000_2000,36,1900,43424.000,164961.080,3.898035,10.922,,-1,387,1405,157,7,sweep,36,up
84751,84.751,1,global_1000_2000,36,1900,45021.000,166558.080,3.935772,10.922,,-1,410,1405,157,7,sweep,36,up
84774,84.774,1,global_1000_2000,36,1900,44412.000,165949.080,3.921381,10.922,,-1,433,1405,157,7,sweep,36,up
84797,84.797,1,global_1000_2000,36,1900,45507.000,167044.080,3.947256,10.922,,-1,456,1405,157,7,sweep,36,up
84820,84.820,1,global_1000_2000,36,1900,43827.000,165364.080,3.907558,10.922,,-1,479,1405,157,7,sweep,36,up
85040,85.040,1,global_1000_2000,37,1925,52513.000,174050.080,4.112808,10.946,,-1,5,1415,158,7,sweep,37,up
85062,85.062,1,global_1000_2000,37,1925,52089.000,173626.080,4.102789,10.946,,-1,27,1415,158,7,sweep,37,up
85074,85.074,1,global_1000_2000,37,1925,52328.000,173865.080,4.108436,10.946,,-1,39,1415,158,7,sweep,37,up
85097,85.097,1,global_1000_2000,37,1925,54811.000,176348.080,4.167110,10.946,,-1,62,1415,158,7,sweep,37,up
85120,85.120,1,global_1000_2000,37,1925,51319.000,172856.080,4.084594,10.946,,-1,85,1415,158,7,sweep,37,up
85143,85.143,1,global_1000_2000,37,1925,53596.000,175133.080,4.138400,10.946,,-1,108,1415,158,7,sweep,37,up
85154,85.154,1,global_1000_2000,37,1925,53249.000,174786.080,4.130200,10.946,,-1,119,1415,158,7,sweep,37,up
85177,85.177,1,global_1000_2000,37,1925,52027.000,173564.080,4.101324,10.946,,-1,142,1415,158,7,sweep,37,up
85200,85.200,1,global_1000_2000,37,1925,50471.000,172008.080,4.064556,10.946,,-1,165,1415,158,7,sweep,37,up
85223,85.223,1,global_1000_2000,37,1925,53121.000,174658.080,4.127176,10.946,,-1,188,1415,158,7,sweep,37,up
85235,85.235,1,global_1000_2000,37,1925,53323.000,174860.080,4.131948,10.946,,-1,200,1415,158,7,sweep,37,up
85258,85.258,1,global_1000_2000,37,1925,53230.000,174767.080,4.129751,10.946,,-1,223,1415,158,7,sweep,37,up
85281,85.281,1,global_1000_2000,37,1925,52388.000,173925.080,4.109854,10.946,,-1,246,1415,158,7,sweep,37,up
85304,85.304,1,global_1000_2000,37,1925,53841.000,175378.080,4.144189,10.946,,-1,269,1415,158,7,sweep,37,up
85316,85.316,1,global_1000_2000,37,1925,54029.000,175566.080,4.148631,10.946,,-1,281,1415,158,7,sweep,37,up
85340,85.340,1,global_1000_2000,37,1925,50826.000,172363.080,4.072944,10.946,,-1,305,1416,158,7,sweep,37,up
85363,85.363,1,global_1000_2000,37,1925,53324.000,174861.080,4.131972,10.946,,-1,328,1421,158,7,sweep,37,up
85385,85.385,1,global_1000_2000,37,1925,51544.000,173081.080,4.089910,10.946,,-1,350,1421,158,7,sweep,37,up
85396,85.396,1,global_1000_2000,37,1925,55665.000,177202.080,4.187290,10.946,,-1,361,1421,158,7,sweep,37,up
85419,85.419,1,global_1000_2000,37,1925,51578.000,173115.080,4.090714,10.946,,-1,384,1421,158,7,sweep,37,up
85442,85.442,1,global_1000_2000,37,1925,55936.000,177473.080,4.193694,10.946,,-1,407,1421,158,7,sweep,37,up
85465,85.465,1,global_1000_2000,37,1925,52572.000,174109.080,4.114202,10.946,,-1,430,1421,158,7,sweep,37,up
85477,85.477,1,global_1000_2000,37,1925,55778.000,177315.080,4.189960,10.946,,-1,442,1421,158,7,sweep,37,up
85500,85.500,1,global_1000_2000,37,1925,52909.000,174446.080,4.122166,10.946,,-1,465,1421,158,7,sweep,37,up
85523,85.523,1,global_1000_2000,37,1925,55230.000,176767.080,4.177011,10.946,,-1,488,1421,158,7,sweep,37,up
85535,85.535,1,global_1000_2000,37,1925,55809.000,177346.080,4.190693,10.946,,-1,500,1421,158,7,sweep,37,up
85558,85.558,1,global_1000_2000,37,1925,54885.000,176422.080,4.168858,10.946,,-1,523,1421,158,7,sweep,37,up
85581,85.581,1,global_1000_2000,37,1925,56554.000,178091.080,4.208297,10.946,,-1,546,1421,158,7,sweep,37,up
85604,85.604,1,global_1000_2000,37,1925,55880.000,177417.080,4.192370,10.946,,-1,569,1421,158,7,sweep,37,up
85615,85.615,1,global_1000_2000,37,1925,57460.000,178997.080,4.229706,10.946,,-1,580,1421,158,7,sweep,37,up
85638,85.638,1,global_1000_2000,37,1925,55230.000,176767.080,4.177011,10.946,,-1,603,1421,158,7,sweep,37,up
85661,85.661,1,global_1000_2000,37,1925,56011.000,177548.080,4.195466,10.946,,-1,626,1421,158,7,sweep,37,up
85684,85.684,1,global_1000_2000,37,1925,54581.000,176118.080,4.161675,10.946,,-1,649,1421,158,7,sweep,37,up
85742,85.742,1,global_1000_2000,37,1925,53580.000,175117.080,4.138022,10.946,,-1,707,1421,158,7,sweep,37,up
85765,85.765,1,global_1000_2000,37,1925,51022.000,172559.080,4.077576,10.946,,-1,730,1421,158,7,sweep,37,up
85777,85.777,1,global_1000_2000,37,1925,50638.000,172175.080,4.068502,10.946,,-1,742,1421,158,7,sweep,37,up
85800,85.800,1,global_1000_2000,37,1925,55421.000,176958.080,4.181524,10.946,,-1,765,1421,158,7,sweep,37,up
85823,85.823,1,global_1000_2000,37,1925,53238.000,174775.080,4.129940,10.946,,-1,788,1421,158,7,sweep,37,up
85848,85.848,1,global_1000_2000,37,1925,54724.000,176261.080,4.165054,10.946,,-1,813,1425,158,7,sweep,37,up
85872,85.872,1,global_1000_2000,37,1925,54881.000,176418.080,4.168764,10.882,,-1,2,1430,159,7,sweep,37,up
85893,85.893,1,global_1000_2000,37,1925,52883.000,174420.080,4.121551,10.882,,-1,23,1432,159,7,sweep,37,up
85903,85.903,1,global_1000_2000,37,1925,53021.000,174558.080,4.124812,10.882,,-1,33,1432,159,7,sweep,37,up
85926,85.926,1,global_1000_2000,37,1925,54720.000,176257.080,4.164960,10.882,,-1,56,1432,159,7,sweep,37,up
85949,85.949,1,global_1000_2000,37,1925,55947.000,177484.080,4.193954,10.882,,-1,79,1432,159,7,sweep,37,up
85973,85.973,1,global_1000_2000,37,1925,53818.000,175355.080,4.143646,10.882,,-1,103,1432,159,7,sweep,37,up
85984,85.984,1,global_1000_2000,37,1925,54823.000,176360.080,4.167394,10.882,,-1,114,1432,159,7,sweep,37,up
