t_ms,t_s,set_index,prbs_seed,run_order_seed,run_name,segment,pwm_us,raw_count,tared_count,force_N,battery_voltage_V,battery_current_A,battery_remaining_pct,battery_age_ms,mavlink_total_packets,mavlink_sys_status_packets,mavlink_bad_frames,phase
47809,47.809,2,1002,51002,global_1100_1950,226,1950,-217.000,119863.170,2.832370,11.052,,-1,1,4498,380,26,prbs
47896,47.896,2,1002,51002,global_1100_1950,226,1950,31513.000,151593.170,3.582151,11.052,,-1,89,4499,380,26,prbs
47988,47.988,2,1002,51002,global_1100_1950,227,1100,38212.000,158292.170,3.740448,11.052,,-1,181,4499,380,26,prbs
48080,48.080,2,1002,51002,global_1100_1950,227,1100,28696.000,148776.170,3.515585,11.052,,-1,273,4499,380,26,prbs
48172,48.172,2,1002,51002,global_1100_1950,228,1100,-12631.000,107449.170,2.539027,11.052,,-1,365,4499,380,26,prbs
48267,48.267,2,1002,51002,global_1100_1950,228,1100,-52283.000,67797.170,1.602049,11.052,,-1,460,4505,380,26,prbs
48356,48.356,2,1002,51002,global_1100_1950,229,1950,-74278.000,45802.170,1.082307,11.052,,-1,548,4505,380,26,prbs
48448,48.448,2,1002,51002,global_1100_1950,229,1950,-63310.000,56770.170,1.341481,11.052,,-1,641,4505,380,26,prbs
48541,48.541,2,1002,51002,global_1100_1950,230,1100,-4398.000,115682.170,2.733573,11.052,,-1,734,4505,380,26,prbs
48632,48.632,2,1002,51002,global_1100_1950,230,1100,20292.000,140372.170,3.316998,11.052,,-1,824,4505,380,26,prbs
48725,48.725,2,1002,51002,global_1100_1950,231,1950,-11565.000,108515.170,2.564217,11.052,,-1,918,4506,380,26,prbs
48820,48.820,2,1002,51002,global_1100_1950,231,1950,-34875.000,85205.170,2.013400,11.095,,-1,2,4517,381,26,prbs
48908,48.908,2,1002,51002,global_1100_1950,232,1100,1111.000,121191.170,2.863751,11.095,,-1,90,4517,381,26,prbs
49000,49.000,2,1002,51002,global_1100_1950,232,1100,20060.000,140140.170,3.311516,11.095,,-1,181,4517,381,26,prbs
49092,49.092,2,1002,51002,global_1100_1950,233,1100,-15132.000,104948.170,2.479928,11.095,,-1,274,4517,381,26,prbs
49184,49.184,2,1002,51002,global_1100_1950,233,1100,-53922.000,66158.170,1.563319,11.095,,-1,366,4517,381,26,prbs
49279,49.279,2,1002,51002,global_1100_1950,234,1950,-74547.000,45533.170,1.075950,11.336,,-1,2,4523,382,26,prbs
49368,49.368,2,1002,51002,global_1100_1950,234,1950,-62917.000,57163.170,1.350767,11.336,,-1,91,4523,382,26,prbs
49460,49.460,2,1002,51002,global_1100_1950,235,1100,-4813.000,115267.170,2.723766,11.336,,-1,183,4523,382,26,prbs
49552,49.552,2,1002,51002,global_1100_1950,235,1100,13915.000,133995.170,3.166310,11.336,,-1,274,4523,382,26,prbs
49645,49.645,2,1002,51002,global_1100_1950,236,1950,-22404.000,97676.170,2.308091,11.336,,-1,367,4523,382,26,prbs
49738,49.738,2,1002,51002,global_1100_1950,236,1950,-41678.000,78402.170,1.852646,11.336,,-1,461,4527,382,26,prbs
49831,49.831,2,1002,51002,global_1100_1950,237,1100,-2210.000,117870.170,2.785276,11.001,,-1,2,4535,383,26,prbs
49920,49.920,2,1002,51002,global_1100_1950,237,1100,19436.000,139516.170,3.296771,11.001,,-1,90,4535,383,26,prbs
50012,50.012,2,1002,51002,global_1100_1950,238,1950,-14911.000,105169.170,2.485150,11.001,,-1,183,4535,383,26,prbs
50104,50.104,2,1002,51002,global_1100_1950,238,1950,-33882.000,86198.170,2.036865,11.001,,-1,275,4535,383,26,prbs
50196,50.196,2,1002,51002,global_1100_1950,239,1100,3790.000,123870.170,2.927056,11.001,,-1,366,4535,383,26,prbs
50291,50.291,2,1002,51002,global_1100_1950,239,1100,17841.000,137921.170,3.259081,11.53,,-1,2,4541,384,26,prbs
50380,50.380,2,1002,51002,global_1100_1950,240,1100,-19239.000,100841.170,2.382880,11.53,,-1,91,4541,384,26,prbs
50472,50.472,2,1002,51002,global_1100_1950,240,1100,-56324.000,63756.170,1.506560,11.53,,-1,183,4541,384,26,prbs
50564,50.564,2,1002,51002,global_1100_1950,241,1950,-76441.000,43639.170,1.031195,11.53,,-1,275,4541,384,26,prbs
50656,50.656,2,1002,51002,global_1100_1950,241,1950,-70086.000,49994.170,1.181364,11.53,,-1,367,4541,384,26,prbs
50751,50.751,2,1002,51002,global_1100_1950,242,1100,-12262.000,107818.170,2.547746,11.53,,-1,462,4547,384,26,prbs
50842,50.842,2,1002,51002,global_1100_1950,242,1100,16424.000,136504.170,3.225597,11.241,,-1,85,4553,385,26,prbs
50932,50.932,2,1002,51002,global_1100_1950,243,1100,-16594.000,103486.170,2.445381,11.241,,-1,174,4553,385,26,prbs
51024,51.024,2,1002,51002,global_1100_1950,243,1100,-54308.000,65772.170,1.554198,11.241,,-1,267,4553,385,26,prbs
51116,51.116,2,1002,51002,global_1100_1950,244,1100,-75576.000,44504.170,1.051635,11.241,,-1,359,4553,385,26,prbs
51207,51.207,2,1002,51002,global_1100_1950,244,1100,-87957.000,32123.172,0.759071,11.241,,-1,450,4553,385,26,prbs
51303,51.303,2,1002,51002,global_1100_1950,245,1950,-94726.000,25354.172,0.599120,11.526,,-1,2,4559,386,26,prbs
51392,51.392,2,1002,51002,global_1100_1950,245,1950,-73010.000,47070.170,1.112269,11.526,,-1,91,4559,386,26,prbs
51484,51.484,2,1002,51002,global_1100_1950,246,1100,-7167.000,112913.170,2.668141,11.526,,-1,183,4559,386,26,prbs
51575,51.575,2,1002,51002,global_1100_1950,246,1100,18351.000,138431.170,3.271132,11.526,,-1,274,4559,386,26,prbs
51668,51.668,2,1002,51002,global_1100_1950,247,1950,-13833.000,106247.170,2.510624,11.526,,-1,367,4559,386,26,prbs
51765,51.765,2,1002,51002,global_1100_1950,247,1950,-34764.000,85316.170,2.016023,10.944,,-1,1,4568,387,26,prbs
51852,51.852,2,1002,51002,global_1100_1950,248,1100,2767.000,122847.170,2.902882,10.944,,-1,87,4569,387,26,prbs
51944,51.944,2,1002,51002,global_1100_1950,248,1100,19495.000,139575.170,3.298165,10.944,,-1,179,4569,387,26,prbs
52036,52.036,2,1002,51002,global_1100_1950,249,1950,-16525.000,103555.170,2.447012,10.944,,-1,271,4569,387,26,prbs
52139,52.139,2,1002,51002,global_1100_1950,249,1950,-32799.000,87281.170,2.062457,10.944,,-1,375,4569,387,26,prbs
52220,52.220,2,1002,51002,global_1100_1950,250,1100,7045.000,127125.170,3.003971,10.944,,-1,456,4569,387,26,prbs
52315,52.315,2,1002,51002,global_1100_1950,250,1100,23861.000,143941.170,3.401334,10.944,,-1,551,4575,387,26,prbs
52404,52.404,2,1002,51002,global_1100_1950,251,1950,-10323.000,109757.170,2.593565,10.944,,-1,640,4575,387,26,prbs
52495,52.495,2,1002,51002,global_1100_1950,251,1950,-34777.000,85303.170,2.015716,10.944,,-1,731,4575,387,26,prbs
52588,52.588,2,1002,51002,global_1100_1950,252,1950,304.000,120384.170,2.844681,10.944,,-1,824,4575,387,26,prbs
52681,52.681,2,1002,51002,global_1100_1950,252,1950,30834.000,150914.170,3.566106,10.944,,-1,916,4576,387,26,prbs
52776,52.776,2,1002,51002,global_1100_1950,253,1100,39158.000,159238.170,3.762802,11.171,,-1,2,4584,388,26,prbs
52864,52.864,2,1002,51002,global_1100_1950,253,1100,28994.000,149074.170,3.522627,11.171,,-1,90,4586,388,26,prbs
52956,52.956,2,1002,51002,global_1100_1950,254,1950,-13477.000,106603.170,2.519036,11.171,,-1,182,4586,388,26,prbs
53048,53.048,2,1002,51002,global_1100_1950,254,1950,-31606.000,88474.170,2.090647,11.171,,-1,273,4586,388,26,prbs
53140,53.140,2,1002,51002,global_1100_1950,255,1100,6366.000,126446.170,2.987926,11.171,,-1,365,4586,388,26,prbs
53233,53.233,2,1002,51002,global_1100_1950,255,1100,18001.000,138081.170,3.262862,11.171,,-1,459,4587,388,27,prbs
53325,53.325,2,1002,51002,global_1100_1950,256,1950,-20090.000,99990.170,2.362770,11.171,,-1,551,4592,388,27,prbs
53415,53.415,2,1002,51002,global_1100_1950,256,1950,-40071.000,80009.170,1.890619,11.171,,-1,641,4592,388,27,prbs
53507,53.507,2,1002,51002,global_1100_1950,257,1950,-1501.000,118579.170,2.802029,11.171,,-1,733,4592,388,27,prbs
53600,53.600,2,1002,51002,global_1100_1950,257,1950,30052.000,150132.170,3.547628,11.171,,-1,826,4592,388,27,prbs
53692,53.692,2,1002,51002,global_1100_1950,258,1950,38182.000,158262.170,3.739740,11.171,,-1,918,4593,388,27,prbs
53788,53.788,2,1002,51002,global_1100_1950,258,1950,40046.000,160126.170,3.783786,11.113,,-1,1,4601,389,27,prbs
53876,53.876,2,1002,51002,global_1100_1950,259,1950,40626.000,160706.170,3.797491,11.113,,-1,89,4603,389,27,prbs
53968,53.968,2,1002,51002,global_1100_1950,259,1950,40554.000,160634.170,3.795790,11.113,,-1,181,4603,389,27,prbs
54060,54.060,2,1002,51002,global_1100_1950,260,1100,40461.000,160541.170,3.793592,11.113,,-1,272,4603,389,27,prbs
54152,54.152,2,1002,51002,global_1100_1950,260,1100,25446.000,145526.170,3.438788,11.113,,-1,365,4603,389,27,prbs
54246,54.246,2,1002,51002,global_1100_1950,261,1100,-18870.000,101210.170,2.391599,11.113,,-1,459,4606,389,27,prbs
54337,54.337,2,1002,51002,global_1100_1950,261,1100,-55713.000,64367.170,1.520998,11.113,,-1,550,4609,389,27,prbs
54427,54.427,2,1002,51002,global_1100_1950,262,1100,-76389.000,43691.170,1.032424,11.113,,-1,640,4609,389,27,prbs
54520,54.520,2,1002,51002,global_1100_1950,262,1100,-88373.000,31707.172,0.749241,11.113,,-1,733,4609,389,27,prbs
54612,54.612,2,1002,51002,global_1100_1950,263,1100,-95985.000,24095.172,0.569370,11.113,,-1,825,4609,389,27,prbs
54704,54.704,2,1002,51002,global_1100_1950,263,1100,-100915.000,19165.172,0.452874,11.113,,-1,917,4610,389,27,prbs
54800,54.800,2,1002,51002,global_1100_1950,264,1950,-103306.000,16774.172,0.396374,11.532,,-1,1,4618,390,27,prbs
54889,54.889,2,1002,51002,global_1100_1950,264,1950,-80591.000,39489.170,0.933130,11.532,,-1,89,4620,390,27,prbs
54980,54.980,2,1002,51002,global_1100_1950,265,1950,-10986.000,109094.170,2.577898,11.532,,-1,180,4620,390,27,prbs
55072,55.072,2,1002,51002,global_1100_1950,265,1950,28375.000,148455.170,3.508000,11.532,,-1,273,4620,390,27,prbs
55164,55.164,2,1002,51002,global_1100_1950,266,1950,38160.000,158240.170,3.739220,11.532,,-1,365,4620,390,27,prbs
55259,55.259,2,1002,51002,global_1100_1950,266,1950,40269.000,160349.170,3.789055,11.532,,-1,460,4626,390,27,prbs
55348,55.348,2,1002,51002,global_1100_1950,267,1100,40561.000,160641.170,3.795956,11.532,,-1,549,4626,390,27,prbs
55439,55.439,2,1002,51002,global_1100_1950,267,1100,29821.000,149901.170,3.542169,11.532,,-1,640,4626,390,27,prbs
55531,55.531,2,1002,51002,global_1100_1950,268,1100,-12283.000,107797.170,2.547250,11.532,,-1,732,4626,390,27,prbs
55623,55.623,2,1002,51002,global_1100_1950,268,1100,-52142.000,67938.170,1.605381,11.532,,-1,824,4626,390,27,prbs
55717,55.717,2,1002,51002,global_1100_1950,269,1100,-74897.000,45183.170,1.067680,11.532,,-1,918,4627,390,27,prbs
55813,55.813,2,1002,51002,global_1100_1950,269,1100,-87636.000,32444.172,0.766657,11.532,,-1,2,4637,391,27,prbs
55900,55.900,2,1002,51002,global_1100_1950,270,1100,-95455.000,24625.172,0.581894,11.532,,-1,89,4637,391,27,prbs
55992,55.992,2,1002,51002,global_1100_1950,270,1100,-100411.000,19669.172,0.464783,11.532,,-1,180,4637,391,27,prbs
56084,56.084,2,1002,51002,global_1100_1950,271,1950,-103284.000,16796.172,0.396894,11.532,,-1,273,4637,391,27,prbs
56176,56.176,2,1002,51002,global_1100_1950,271,1950,-87116.000,32964.170,0.778944,11.532,,-1,364,4637,391,27,prbs
56271,56.271,2,1002,51002,global_1100_1950,272,1950,-20222.000,99858.170,2.359651,11.532,,-1,460,4643,391,27,prbs
56359,56.359,2,1002,51002,global_1100_1950,272,1950,25050.000,145130.170,3.429430,11.532,,-1,548,4643,391,27,prbs
56451,56.451,2,1002,51002,global_1100_1950,273,1950,37314.000,157394.170,3.719228,11.532,,-1,640,4643,391,27,prbs
56544,56.544,2,1002,51002,global_1100_1950,273,1950,39555.000,159635.170,3.772184,11.532,,-1,733,4643,391,27,prbs
56635,56.635,2,1002,51002,global_1100_1950,274,1950,39566.000,159646.170,3.772444,11.532,,-1,824,4643,391,27,prbs
56729,56.729,2,1002,51002,global_1100_1950,274,1950,39379.000,159459.170,3.768025,11.532,,-1,918,4645,391,27,prbs
56823,56.823,2,1002,51002,global_1100_1950,275,1100,39021.000,159101.170,3.759565,11.115,,-1,2,4655,392,27,prbs
56911,56.911,2,1002,51002,global_1100_1950,275,1100,24894.000,144974.170,3.425744,11.115,,-1,90,4655,392,27,prbs
57003,57.003,2,1002,51002,global_1100_1950,276,1100,-19336.000,100744.170,2.380588,11.115,,-1,182,4655,392,27,prbs
57096,57.096,2,1002,51002,global_1100_1950,276,1100,-56111.000,63969.170,1.511593,11.115,,-1,275,4655,392,27,prbs
57187,57.187,2,1002,51002,global_1100_1950,277,1100,-76398.000,43682.170,1.032211,11.115,,-1,366,4655,392,27,prbs
57283,57.283,2,1002,51002,global_1100_1950,277,1100,-88250.000,31830.172,0.752148,11.529,,-1,2,4661,393,27,prbs
57371,57.371,2,1002,51002,global_1100_1950,278,1100,-95723.000,24357.172,0.575561,11.529,,-1,90,4661,393,27,prbs
57463,57.463,2,1002,51002,global_1100_1950,278,1100,-100584.000,19496.172,0.460695,11.529,,-1,182,4661,393,27,prbs
57555,57.555,2,1002,51002,global_1100_1950,279,1100,-103896.000,16184.172,0.382432,11.529,,-1,274,4661,393,27,prbs
57649,57.649,2,1002,51002,global_1100_1950,279,1100,-106207.000,13873.172,0.327823,11.529,,-1,368,4662,393,27,prbs
57742,57.742,2,1002,51002,global_1100_1950,280,1950,-107268.000,12812.172,0.302752,11.529,,-1,461,4667,393,27,prbs
57834,57.834,2,1002,51002,global_1100_1950,280,1950,-91637.000,28443.172,0.672113,11.034,,-1,2,4674,394,27,prbs
57923,57.923,2,1002,51002,global_1100_1950,281,1950,-24920.000,95160.170,2.248638,11.034,,-1,91,4674,394,27,prbs
58015,58.015,2,1002,51002,global_1100_1950,281,1950,23316.000,143396.170,3.388455,11.034,,-1,183,4674,394,27,prbs
58107,58.107,2,1002,51002,global_1100_1950,282,1100,37072.000,157152.170,3.713510,11.034,,-1,275,4674,394,27,prbs
58200,58.200,2,1002,51002,global_1100_1950,282,1100,30000.000,150080.170,3.546399,11.034,,-1,368,4674,394,27,prbs
58294,58.294,2,1002,51002,global_1100_1950,283,1950,-10916.000,109164.170,2.579552,11.533,,-1,2,4680,395,27,prbs
58383,58.383,2,1002,51002,global_1100_1950,283,1950,-31498.000,88582.170,2.093199,11.533,,-1,91,4680,395,27,prbs
58475,58.475,2,1002,51002,global_1100_1950,284,1950,5988.000,126068.170,2.978994,11.533,,-1,183,4680,395,27,prbs
58568,58.568,2,1002,51002,global_1100_1950,284,1950,32303.000,152383.170,3.600819,11.533,,-1,276,4680,395,27,prbs
58659,58.659,2,1002,51002,global_1100_1950,285,1950,38877.000,158957.170,3.756162,11.533,,-1,367,4680,395,27,prbs
58755,58.755,2,1002,51002,global_1100_1950,285,1950,40002.000,160082.170,3.782746,11.113,,-1,0,4687,396,27,prbs
58845,58.845,2,1002,51002,global_1100_1950,286,1950,39838.000,159918.170,3.778871,11.113,,-1,90,4692,396,27,prbs
58936,58.936,2,1002,51002,global_1100_1950,286,1950,39776.000,159856.170,3.777406,11.113,,-1,181,4692,396,27,prbs
59028,59.028,2,1002,51002,global_1100_1950,287,1100,39297.000,159377.170,3.766087,11.113,,-1,273,4692,396,27,prbs
59119,59.119,2,1002,51002,global_1100_1950,287,1100,29034.000,149114.170,3.523572,11.113,,-1,364,4692,396,27,prbs
59212,59.212,2,1002,51002,global_1100_1950,288,1950,-11860.000,108220.170,2.557246,11.113,,-1,457,4692,396,27,prbs
59306,59.306,2,1002,51002,global_1100_1950,288,1950,-40064.000,80016.170,1.890784,11.073,,-1,2,4698,397,27,prbs
59396,59.396,2,1002,51002,global_1100_1950,289,1950,-6296.000,113784.170,2.688723,11.073,,-1,92,4698,397,27,prbs
59488,59.488,2,1002,51002,global_1100_1950,289,1950,29412.000,149492.170,3.532504,11.073,,-1,184,4698,397,27,prbs
59579,59.579,2,1002,51002,global_1100_1950,290,1950,38625.000,158705.170,3.750208,11.073,,-1,275,4698,397,27,prbs
59672,59.672,2,1002,51002,global_1100_1950,290,1950,40241.000,160321.170,3.788394,11.073,,-1,368,4698,397,27,prbs
59768,59.768,2,1002,51002,global_1100_1950,291,1950,40188.000,160268.170,3.787141,11.11,,-1,1,4707,398,27,prbs
59855,59.855,2,1002,51002,global_1100_1950,291,1950,41037.000,161117.170,3.807203,11.11,,-1,88,4709,398,27,prbs
59947,59.947,2,1002,51002,global_1100_1950,292,1950,41258.000,161338.170,3.812425,11.11,,-1,180,4709,398,27,prbs
60040,60.040,2,1002,51002,global_1100_1950,292,1950,40630.000,160710.170,3.797586,11.11,,-1,273,4709,398,27,prbs
60131,60.131,2,1002,51002,global_1100_1950,293,1950,41235.000,161315.170,3.811882,11.11,,-1,364,4709,398,27,prbs
60224,60.224,2,1002,51002,global_1100_1950,293,1950,41834.000,161914.170,3.826036,11.11,,-1,457,4709,398,27,prbs
60319,60.319,2,1002,51002,global_1100_1950,294,1950,41127.000,161207.170,3.809330,11.11,,-1,552,4715,398,27,prbs
60407,60.407,2,1002,51002,global_1100_1950,294,1950,41588.000,161668.170,3.820223,11.11,,-1,640,4715,398,27,prbs
60500,60.500,2,1002,51002,global_1100_1950,295,1950,41763.000,161843.170,3.824359,11.11,,-1,733,4715,398,27,prbs
60591,60.591,2,1002,51002,global_1100_1950,295,1950,41456.000,161536.170,3.817104,11.11,,-1,824,4715,398,27,prbs
60684,60.684,2,1002,51002,global_1100_1950,296,1100,40854.000,160934.170,3.802879,11.11,,-1,917,4716,398,27,prbs
60780,60.780,2,1002,51002,global_1100_1950,296,1100,31060.000,151140.170,3.571446,11.483,,-1,1,4724,399,27,prbs
60867,60.867,2,1002,51002,global_1100_1950,297,1100,-10413.000,109667.170,2.591438,11.483,,-1,88,4726,399,27,prbs
60959,60.959,2,1002,51002,global_1100_1950,297,1100,-50834.000,69246.170,1.636289,11.483,,-1,180,4726,399,27,prbs
61051,61.051,2,1002,51002,global_1100_1950,298,1100,-73159.000,46921.170,1.108749,11.483,,-1,272,4726,399,27,prbs
61144,61.144,2,1002,51002,global_1100_1950,298,1100,-86075.000,34005.170,0.803543,11.483,,-1,365,4726,399,27,prbs
61237,61.237,2,1002,51002,global_1100_1950,299,1100,-93830.000,26250.172,0.620292,11.483,,-1,458,4727,399,27,prbs
61329,61.329,2,1002,51002,global_1100_1950,299,1100,-99355.000,20725.172,0.489736,11.483,,-1,549,4732,399,27,prbs
61420,61.420,2,1002,51002,global_1100_1950,300,1950,-102105.000,17975.172,0.424754,11.483,,-1,641,4732,399,27,prbs
61511,61.511,2,1002,51002,global_1100_1950,300,1950,-77336.000,42744.170,1.010046,11.483,,-1,732,4732,399,27,prbs
61603,61.603,2,1002,51002,global_1100_1950,301,1100,-7871.000,112209.170,2.651506,11.483,,-1,824,4732,399,27,prbs
61696,61.696,2,1002,51002,global_1100_1950,301,1100,19664.000,139744.170,3.302158,11.483,,-1,917,4733,399,27,prbs
61791,61.791,2,1002,51002,global_1100_1950,302,1950,-12034.000,108046.170,2.553134,11.526,,-1,1,4741,400,27,prbs
61880,61.880,2,1002,51002,global_1100_1950,302,1950,-33924.000,86156.170,2.035873,11.526,,-1,90,4743,400,27,prbs
61972,61.972,2,1002,51002,global_1100_1950,303,1100,2509.000,122589.170,2.896786,11.526,,-1,182,4743,400,27,prbs
62064,62.064,2,1002,51002,global_1100_1950,303,1100,20069.000,140149.170,3.311729,11.526,,-1,274,4743,400,27,prbs
62155,62.155,2,1002,51002,global_1100_1950,304,1100,-16155.000,103925.170,2.455755,11.526,,-1,365,4743,400,27,prbs
62250,62.250,2,1002,51002,global_1100_1950,304,1100,-54073.000,66007.170,1.559751,11.526,,-1,459,4747,400,27,prbs
62339,62.339,2,1002,51002,global_1100_1950,305,1100,-75394.000,44686.170,1.055936,11.526,,-1,549,4749,400,27,prbs
62431,62.431,2,1002,51002,global_1100_1950,305,1100,-87563.000,32517.172,0.768382,11.526,,-1,641,4749,400,27,prbs
62524,62.524,2,1002,51002,global_1100_1950,306,1950,-95018.000,25062.172,0.592220,11.526,,-1,734,4749,400,27,prbs
62616,62.616,2,1002,51002,global_1100_1950,306,1950,-89852.000,30228.172,0.714293,11.526,,-1,826,4749,400,27,prbs
62708,62.708,2,1002,51002,global_1100_1950,307,1100,-33119.000,86961.170,2.054895,11.526,,-1,918,4750,400,27,prbs
62803,62.803,2,1002,51002,global_1100_1950,307,1100,9920.000,130000.170,3.071908,11.406,,-1,1,4758,401,27,prbs
62891,62.891,2,1002,51002,global_1100_1950,308,1950,-16916.000,103164.170,2.437772,11.406,,-1,89,4760,401,27,prbs
62983,62.983,2,1002,51002,global_1100_1950,308,1950,-34055.000,86025.170,2.032777,11.406,,-1,181,4760,401,27,prbs
63075,63.075,2,1002,51002,global_1100_1950,309,1950,6256.000,126336.170,2.985327,11.406,,-1,273,4760,401,27,prbs
63167,63.167,2,1002,51002,global_1100_1950,309,1950,34284.000,154364.170,3.647630,11.406,,-1,365,4760,401,27,prbs
63263,63.263,2,1002,51002,global_1100_1950,310,1100,40859.000,160939.170,3.802997,11.406,,-1,461,4766,401,27,prbs
63352,63.352,2,1002,51002,global_1100_1950,310,1100,28314.000,148394.170,3.506558,11.406,,-1,550,4766,401,27,prbs
63443,63.443,2,1002,51002,global_1100_1950,311,1100,-16517.000,103563.170,2.447200,11.406,,-1,641,4766,401,27,prbs
63536,63.536,2,1002,51002,global_1100_1950,311,1100,-54610.000,65470.170,1.547062,11.406,,-1,734,4766,401,27,prbs
63627,63.627,2,1002,51002,global_1100_1950,312,1950,-75496.000,44584.170,1.053525,11.406,,-1,825,4766,401,27,prbs
63720,63.720,2,1002,51002,global_1100_1950,312,1950,-67545.000,52535.170,1.241408,11.406,,-1,918,4767,401,27,prbs
63817,63.817,2,1002,51002,global_1100_1950,313,1100,-8526.000,111554.170,2.636028,11.007,,-1,1,4777,402,27,prbs
63903,63.903,2,1002,51002,global_1100_1950,313,1100,17189.000,137269.170,3.243674,11.007,,-1,88,4778,402,27,prbs
63995,63.995,2,1002,51002,global_1100_1950,314,1950,-17461.000,102619.170,2.424894,11.007,,-1,180,4778,402,27,prbs
64087,64.087,2,1002,51002,global_1100_1950,314,1950,-34224.000,85856.170,2.028784,11.007,,-1,272,4778,402,27,prbs
64179,64.179,2,1002,51002,global_1100_1950,315,1100,4787.000,124867.170,2.950615,11.007,,-1,364,4778,402,27,prbs
64275,64.275,2,1002,51002,global_1100_1950,315,1100,22286.000,142366.170,3.364117,11.504,,-1,2,4784,403,27,prbs
64364,64.364,2,1002,51002,global_1100_1950,316,1100,-10906.000,109174.170,2.579789,11.504,,-1,91,4784,403,27,prbs
64455,64.455,2,1002,51002,global_1100_1950,316,1100,-50552.000,69528.170,1.642953,11.504,,-1,182,4784,403,27,prbs
64548,64.548,2,1002,51002,global_1100_1950,317,1100,-73421.000,46659.170,1.102558,11.504,,-1,275,4784,403,27,prbs
64639,64.639,2,1002,51002,global_1100_1950,317,1100,-86679.000,33401.170,0.789271,11.504,,-1,366,4784,403,27,prbs
64733,64.733,2,1002,51002,global_1100_1950,318,1100,-94907.000,25173.172,0.594843,11.504,,-1,460,4787,403,27,prbs
64827,64.827,2,1002,51002,global_1100_1950,318,1100,-99994.000,20086.172,0.474637,11.531,,-1,2,4796,404,27,prbs
64916,64.916,2,1002,51002,global_1100_1950,319,1100,-103384.000,16696.172,0.394531,11.531,,-1,92,4796,404,27,prbs
65007,65.007,2,1002,51002,global_1100_1950,319,1100,-105827.000,14253.172,0.336803,11.531,,-1,183,4796,404,27,prbs
65100,65.100,2,1002,51002,global_1100_1950,320,1100,-107477.000,12603.172,0.297813,11.531,,-1,276,4796,404,27,prbs
65192,65.192,2,1002,51002,global_1100_1950,320,1100,-108570.000,11510.172,0.271986,11.531,,-1,368,4796,404,27,prbs
65287,65.287,2,1002,51002,global_1100_1950,321,1100,-109413.000,10667.172,0.252066,11.518,,-1,2,4802,405,27,prbs
65375,65.375,2,1002,51002,global_1100_1950,321,1100,-109946.000,10134.172,0.239471,11.518,,-1,90,4802,405,27,prbs
65467,65.467,2,1002,51002,global_1100_1950,322,1100,-110375.000,9705.172,0.229333,11.518,,-1,182,4802,405,27,prbs
65559,65.559,2,1002,51002,global_1100_1950,322,1100,-110877.000,9203.172,0.217471,11.518,,-1,274,4802,405,27,prbs
65651,65.651,2,1002,51002,global_1100_1950,323,1100,-111240.000,8840.172,0.208894,11.518,,-1,366,4802,405,27,prbs
65746,65.746,2,1002,51002,global_1100_1950,323,1100,-111383.000,8697.172,0.205514,11.518,,-1,461,4808,405,27,prbs
65836,65.836,2,1002,51002,global_1100_1950,324,1100,-111369.000,8711.172,0.205845,11.517,,-1,52,4811,406,27,prbs
65927,65.927,2,1002,51002,global_1100_1950,324,1100,-111458.000,8622.172,0.203742,11.517,,-1,143,4811,406,27,prbs
66019,66.019,2,1002,51002,global_1100_1950,324,1100,-111535.000,8545.172,0.201923,11.517,,-1,235,4811,406,27,prbs
66111,66.111,2,1002,51002,global_1100_1950,325,1100,-111407.000,8673.172,0.204947,11.517,,-1,327,4811,406,27,prbs
66203,66.203,2,1002,51002,global_1100_1950,325,1100,-111373.000,8707.172,0.205751,11.517,,-1,419,4811,406,27,prbs
66298,66.298,2,1002,51002,global_1100_1950,baseline_post,1525,-111261.000,8819.172,0.208397,11.517,,-1,514,4817,406,27,baseline_post
66387,66.387,2,1002,51002,global_1100_1950,baseline_post,1525,-102952.000,17128.172,0.404739,11.517,,-1,603,4817,406,27,baseline_post
66479,66.479,2,1002,51002,global_1100_1950,baseline_post,1525,-78829.000,41251.170,0.974766,11.517,,-1,695,4817,406,27,baseline_post
66571,66.571,2,1002,51002,global_1100_1950,baseline_post,1525,-62872.000,57208.170,1.351831,11.517,,-1,787,4817,406,27,baseline_post
66663,66.663,2,1002,51002,global_1100_1950,baseline_post,1525,-56496.000,63584.170,1.502496,11.517,,-1,879,4817,406,27,baseline_post
66759,66.759,2,1002,51002,global_1100_1950,baseline_post,1525,-53407.000,66673.170,1.575489,11.377,,-1,0,4825,407,27,baseline_post
66848,66.848,2,1002,51002,global_1100_1950,baseline_post,1525,-51751.000,68329.170,1.614620,11.377,,-1,89,4829,407,27,baseline_post
66939,66.939,2,1002,51002,global_1100_1950,baseline_post,1525,-51425.000,68655.170,1.622324,11.377,,-1,180,4829,407,27,baseline_post
67031,67.031,2,1002,51002,global_1100_1950,baseline_post,1525,-51864.000,68216.170,1.611950,11.377,,-1,272,4829,407,27,baseline_post
67124,67.124,2,1002,51002,global_1100_1950,baseline_post,1525,-52067.000,68013.170,1.607153,11.377,,-1,365,4829,407,27,baseline_post
67215,67.215,2,1002,51002,global_1100_1950,baseline_post,1525,-51775.000,68305.170,1.614053,11.377,,-1,456,4829,407,27,baseline_post
67310,67.310,2,1002,51002,global_1100_1950,baseline_post,1525,-51334.000,68746.170,1.624474,11.379,,-1,2,4835,408,27,baseline_post
