t_ms,t_s,run_name,segment,pwm_us,raw_count,tared_count,force_N,battery_voltage_V,battery_current_A,battery_remaining_pct,battery_age_ms,mavlink_total_packets,mavlink_sys_status_packets,mavlink_bad_frames,phase
77715,77.715,local_1400_1650,5,1650,-26849.000,94022.290,2.221749,11.747,,-1,180,1356,116,7,prbs
77807,77.807,local_1400_1650,5,1650,-26881.000,93990.290,2.220993,11.747,,-1,272,1356,116,7,prbs
77900,77.900,local_1400_1650,6,1400,-26893.000,93978.290,2.220710,11.747,,-1,365,1356,116,7,prbs
77994,77.994,local_1400_1650,6,1400,-30004.000,90867.290,2.147196,11.747,,-1,459,1359,116,7,prbs
78084,78.084,local_1400_1650,7,1400,-42686.000,78185.290,1.847521,11.747,,-1,549,1362,116,7,prbs
78175,78.175,local_1400_1650,7,1400,-55085.000,65786.290,1.554532,11.747,,-1,640,1362,116,7,prbs
78267,78.267,local_1400_1650,8,1650,-61629.000,59242.290,1.399897,11.747,,-1,732,1362,116,7,prbs
78360,78.360,local_1400_1650,8,1650,-58555.000,62316.290,1.472536,11.747,,-1,825,1362,116,7,prbs
78453,78.453,local_1400_1650,9,1400,-41501.000,79370.290,1.875522,11.747,,-1,917,1363,116,7,prbs
78548,78.548,local_1400_1650,9,1400,-35126.000,85745.290,2.026164,11.868,,-1,1,1371,117,7,prbs
78635,78.635,local_1400_1650,10,1650,-45666.000,75205.290,1.777103,11.868,,-1,88,1373,117,7,prbs
78727,78.727,local_1400_1650,10,1650,-52436.000,68435.290,1.617128,11.868,,-1,180,1373,117,7,prbs
78819,78.819,local_1400_1650,11,1400,-41042.000,79829.290,1.886368,11.868,,-1,272,1373,117,7,prbs
78911,78.911,local_1400_1650,11,1400,-34644.000,86227.290,2.037553,11.868,,-1,364,1373,117,7,prbs
79007,79.007,local_1400_1650,12,1400,-44633.000,76238.290,1.801513,11.868,,-1,460,1379,117,7,prbs
79096,79.096,local_1400_1650,12,1400,-56110.000,64761.290,1.530311,11.868,,-1,549,1379,117,7,prbs
79188,79.188,local_1400_1650,13,1400,-62476.000,58395.290,1.379882,11.868,,-1,641,1379,117,7,prbs
79279,79.279,local_1400_1650,13,1400,-65403.000,55468.290,1.310717,11.868,,-1,732,1379,117,7,prbs
79371,79.371,local_1400_1650,14,1400,-67132.000,53739.290,1.269861,11.868,,-1,824,1379,117,7,prbs
79465,79.465,local_1400_1650,14,1400,-67998.000,52873.290,1.249397,11.868,,-1,917,1380,117,7,prbs
79560,79.560,local_1400_1650,15,1400,-68646.000,52225.290,1.234085,11.87,,-1,2,1390,118,7,prbs
79647,79.647,local_1400_1650,15,1400,-69359.000,51512.290,1.217237,11.87,,-1,89,1391,118,7,prbs
79740,79.740,local_1400_1650,16,1650,-69131.000,51740.290,1.222624,11.87,,-1,182,1391,118,7,prbs
79832,79.832,local_1400_1650,16,1650,-63757.000,57114.290,1.349612,11.87,,-1,274,1391,118,7,prbs
79924,79.924,local_1400_1650,17,1650,-44807.000,76064.290,1.797401,11.87,,-1,366,1391,118,7,prbs
80019,80.019,local_1400_1650,17,1650,-32137.000,88734.290,2.096794,11.734,,-1,2,1397,119,7,prbs
80107,80.107,local_1400_1650,18,1650,-29032.000,91839.290,2.170165,11.734,,-1,90,1397,119,7,prbs
80200,80.200,local_1400_1650,18,1650,-28207.000,92664.290,2.189660,11.734,,-1,183,1397,119,7,prbs
80292,80.292,local_1400_1650,19,1400,-27783.000,93088.290,2.199679,11.734,,-1,275,1397,119,7,prbs
80383,80.383,local_1400_1650,19,1400,-31739.000,89132.290,2.106198,11.734,,-1,366,1397,119,7,prbs
80477,80.477,local_1400_1650,20,1400,-45032.000,75839.290,1.792084,11.734,,-1,459,1399,119,7,prbs
80571,80.571,local_1400_1650,20,1400,-56681.000,64190.290,1.516818,11.874,,-1,2,1409,120,7,prbs
80659,80.659,local_1400_1650,21,1400,-62801.000,58070.290,1.372202,11.874,,-1,90,1409,120,7,prbs
80751,80.751,local_1400_1650,21,1400,-65588.000,55283.290,1.306346,11.874,,-1,182,1409,120,7,prbs
80844,80.844,local_1400_1650,22,1400,-67084.000,53787.290,1.270995,11.874,,-1,275,1409,120,7,prbs
80935,80.935,local_1400_1650,22,1400,-68000.000,52871.290,1.249350,11.874,,-1,366,1409,120,7,prbs
81031,81.031,local_1400_1650,23,1650,-68672.000,52199.290,1.233471,11.841,,-1,2,1416,121,7,prbs
81120,81.120,local_1400_1650,23,1650,-62524.000,58347.290,1.378748,11.841,,-1,91,1416,121,7,prbs
81211,81.211,local_1400_1650,24,1650,-43024.000,77847.290,1.839534,11.841,,-1,182,1416,121,7,prbs
81303,81.303,local_1400_1650,24,1650,-31450.000,89421.290,2.113028,11.841,,-1,274,1416,121,7,prbs
81395,81.395,local_1400_1650,25,1650,-28884.000,91987.290,2.173662,11.841,,-1,366,1416,121,7,prbs
81491,81.491,local_1400_1650,25,1650,-28543.000,92328.290,2.181720,11.841,,-1,462,1421,121,7,prbs
81583,81.583,local_1400_1650,26,1400,-28081.000,92790.290,2.192637,11.744,,-1,2,1428,122,7,prbs
81671,81.671,local_1400_1650,26,1400,-31051.000,89820.290,2.122456,11.744,,-1,90,1428,122,7,prbs
81763,81.763,local_1400_1650,27,1650,-43272.000,77599.290,1.833673,11.744,,-1,182,1428,122,7,prbs
81856,81.856,local_1400_1650,27,1650,-50441.000,70430.290,1.664270,11.744,,-1,275,1428,122,7,prbs
81947,81.947,local_1400_1650,28,1400,-39736.000,81135.290,1.917229,11.744,,-1,366,1428,122,7,prbs
82042,82.042,local_1400_1650,28,1400,-34475.000,86396.290,2.041546,11.879,,-1,2,1434,123,7,prbs
82131,82.131,local_1400_1650,29,1650,-44948.000,75923.290,1.794069,11.879,,-1,91,1434,123,7,prbs
82224,82.224,local_1400_1650,29,1650,-49723.000,71148.290,1.681236,11.879,,-1,184,1434,123,7,prbs
82316,82.316,local_1400_1650,30,1650,-37571.000,83300.290,1.968388,11.879,,-1,276,1434,123,7,prbs
82407,82.407,local_1400_1650,30,1650,-29277.000,91594.290,2.164376,11.879,,-1,367,1434,123,7,prbs
82503,82.503,local_1400_1650,31,1400,-26821.000,94050.290,2.222411,11.787,,-1,1,1441,124,7,prbs
82593,82.593,local_1400_1650,31,1400,-29827.000,91044.290,2.151379,11.787,,-1,91,1446,124,7,prbs
82683,82.683,local_1400_1650,32,1400,-42648.000,78223.290,1.848418,11.787,,-1,181,1446,124,7,prbs
82775,82.775,local_1400_1650,32,1400,-54926.000,65945.290,1.558289,11.787,,-1,273,1446,124,7,prbs
82867,82.867,local_1400_1650,33,1650,-61692.000,59179.290,1.398408,11.787,,-1,365,1446,124,7,prbs
82960,82.960,local_1400_1650,33,1650,-58528.000,62343.290,1.473174,11.787,,-1,458,1446,124,7,prbs
83054,83.054,local_1400_1650,34,1650,-41212.000,79659.290,1.882351,11.711,,-1,2,1452,125,7,prbs
83144,83.144,local_1400_1650,34,1650,-30314.000,90557.290,2.139871,11.711,,-1,92,1452,125,7,prbs
83236,83.236,local_1400_1650,35,1400,-27417.000,93454.290,2.208328,11.711,,-1,184,1452,125,7,prbs
83327,83.327,local_1400_1650,35,1400,-31035.000,89836.290,2.122834,11.711,,-1,275,1452,125,7,prbs
83419,83.419,local_1400_1650,36,1400,-44317.000,76554.290,1.808980,11.711,,-1,367,1452,125,7,prbs
83516,83.516,local_1400_1650,36,1400,-55832.000,65039.290,1.536880,11.876,,-1,1,1461,126,7,prbs
83603,83.603,local_1400_1650,37,1400,-62073.000,58798.290,1.389405,11.876,,-1,89,1462,126,7,prbs
83695,83.695,local_1400_1650,37,1400,-65149.000,55722.290,1.316719,11.876,,-1,181,1462,126,7,prbs
83787,83.787,local_1400_1650,38,1400,-66725.000,54146.290,1.279478,11.876,,-1,273,1462,126,7,prbs
83879,83.879,local_1400_1650,38,1400,-67663.000,53208.290,1.257313,11.876,,-1,365,1462,126,7,prbs
83971,83.971,local_1400_1650,39,1400,-68036.000,52835.290,1.248499,11.876,,-1,457,1462,126,7,prbs
84066,84.066,local_1400_1650,39,1400,-68196.000,52675.290,1.244719,11.876,,-1,552,1468,126,8,prbs
84156,84.156,local_1400_1650,40,1400,-67773.000,53098.290,1.254714,11.876,,-1,642,1468,126,8,prbs
84247,84.247,local_1400_1650,40,1400,-67762.000,53109.290,1.254974,11.876,,-1,733,1468,126,8,prbs
84339,84.339,local_1400_1650,41,1650,-68224.000,52647.290,1.244057,11.876,,-1,825,1468,126,8,prbs
84432,84.432,local_1400_1650,41,1650,-62881.000,57990.290,1.370312,11.876,,-1,918,1469,126,8,prbs
84528,84.528,local_1400_1650,42,1400,-43782.000,77089.290,1.821622,11.717,,-1,1,1477,127,8,prbs
84616,84.616,local_1400_1650,42,1400,-34381.000,86490.290,2.043768,11.717,,-1,89,1479,127,8,prbs
84707,84.707,local_1400_1650,43,1400,-44398.000,76473.290,1.807066,11.717,,-1,180,1479,127,8,prbs
84800,84.800,local_1400_1650,43,1400,-56281.000,64590.290,1.526270,11.717,,-1,273,1479,127,8,prbs
84891,84.891,local_1400_1650,44,1400,-62964.000,57907.290,1.368351,11.717,,-1,364,1479,127,8,prbs
84985,84.985,local_1400_1650,44,1400,-65612.000,55259.290,1.305778,11.717,,-1,458,1480,127,8,prbs
85077,85.077,local_1400_1650,45,1400,-67149.000,53722.290,1.269459,11.717,,-1,550,1485,127,8,prbs
85168,85.168,local_1400_1650,45,1400,-67691.000,53180.290,1.256652,11.717,,-1,641,1485,127,8,prbs
85260,85.260,local_1400_1650,46,1650,-67907.000,52964.290,1.251548,11.717,,-1,733,1485,127,8,prbs
85351,85.351,local_1400_1650,46,1650,-62819.000,58052.290,1.371777,11.717,,-1,824,1485,127,8,prbs
85444,85.444,local_1400_1650,47,1650,-43238.000,77633.290,1.834477,11.717,,-1,917,1486,127,8,prbs
85539,85.539,local_1400_1650,47,1650,-30639.000,90232.290,2.132192,11.737,,-1,1,1494,128,8,prbs
85628,85.628,local_1400_1650,48,1400,-27269.000,93602.290,2.211825,11.737,,-1,90,1496,128,8,prbs
85719,85.719,local_1400_1650,48,1400,-29959.000,90912.290,2.148260,11.737,,-1,181,1496,128,8,prbs
85811,85.811,local_1400_1650,49,1650,-42753.000,78118.290,1.845937,11.737,,-1,273,1496,128,8,prbs
85903,85.903,local_1400_1650,49,1650,-48524.000,72347.290,1.709568,11.737,,-1,365,1496,128,8,prbs
85998,85.998,local_1400_1650,50,1400,-36990.000,83881.290,1.982117,11.737,,-1,459,1500,128,8,prbs
86088,86.088,local_1400_1650,50,1400,-33812.000,87059.290,2.057213,11.737,,-1,550,1502,128,8,prbs
86180,86.180,local_1400_1650,51,1400,-45351.000,75520.290,1.784546,11.737,,-1,642,1502,128,8,prbs
86271,86.271,local_1400_1650,51,1400,-56855.000,64016.290,1.512707,11.737,,-1,733,1502,128,8,prbs
86363,86.363,local_1400_1650,52,1400,-63017.000,57854.290,1.367098,11.737,,-1,825,1502,128,8,prbs
86457,86.457,local_1400_1650,52,1400,-65538.000,55333.290,1.307527,11.737,,-1,918,1503,128,8,prbs
86552,86.552,local_1400_1650,53,1650,-66953.000,53918.290,1.274091,11.854,,-1,1,1510,129,8,prbs
86640,86.640,local_1400_1650,53,1650,-60984.000,59887.290,1.415138,11.854,,-1,89,1512,129,8,prbs
86732,86.732,local_1400_1650,54,1400,-41706.000,79165.290,1.870678,11.854,,-1,181,1512,129,8,prbs
86824,86.824,local_1400_1650,54,1400,-34736.000,86135.290,2.035379,11.854,,-1,273,1512,129,8,prbs
86915,86.915,local_1400_1650,55,1650,-45151.000,75720.290,1.789273,11.854,,-1,364,1512,129,8,prbs
87010,87.010,local_1400_1650,55,1650,-49295.000,71576.290,1.691350,11.854,,-1,459,1518,129,8,prbs
87099,87.099,local_1400_1650,56,1650,-36997.000,83874.290,1.981952,11.854,,-1,548,1518,129,8,prbs
87192,87.192,local_1400_1650,56,1650,-29278.000,91593.290,2.164352,11.854,,-1,641,1518,129,8,prbs
87284,87.284,local_1400_1650,57,1400,-27331.000,93540.290,2.210360,11.854,,-1,733,1518,129,8,prbs
87375,87.375,local_1400_1650,57,1400,-30023.000,90848.290,2.146748,11.854,,-1,824,1518,129,8,prbs
87469,87.469,local_1400_1650,58,1650,-42533.000,78338.290,1.851136,11.854,,-1,918,1519,129,8,prbs
87564,87.564,local_1400_1650,58,1650,-48872.000,71999.290,1.701345,11.714,,-1,2,1529,130,8,prbs
87651,87.651,local_1400_1650,59,1650,-37666.000,83205.290,1.966143,11.714,,-1,89,1530,130,8,prbs
87744,87.744,local_1400_1650,59,1650,-29452.000,91419.290,2.160240,11.714,,-1,182,1530,130,8,prbs
87835,87.835,local_1400_1650,60,1400,-27880.000,92991.290,2.197387,11.714,,-1,273,1530,130,8,prbs
87928,87.928,local_1400_1650,60,1400,-32370.000,88501.290,2.091288,11.714,,-1,366,1530,130,8,prbs
88022,88.022,local_1400_1650,61,1650,-46017.000,74854.290,1.768809,11.843,,-1,2,1536,131,8,prbs
88112,88.112,local_1400_1650,61,1650,-52316.000,68555.290,1.619963,11.843,,-1,92,1536,131,8,prbs
88204,88.204,local_1400_1650,62,1650,-40909.000,79962.290,1.889511,11.843,,-1,184,1536,131,8,prbs
88295,88.295,local_1400_1650,62,1650,-31225.000,89646.290,2.118344,11.843,,-1,275,1536,131,8,prbs
88387,88.387,local_1400_1650,63,1400,-29262.000,91609.290,2.164730,11.843,,-1,367,1536,131,8,prbs
88480,88.480,local_1400_1650,63,1400,-32511.000,88360.290,2.087956,11.843,,-1,460,1539,131,8,prbs
88576,88.576,local_1400_1650,64,1650,-44909.000,75962.290,1.794991,11.883,,-1,2,1548,132,8,prbs
88663,88.663,local_1400_1650,64,1650,-50206.000,70665.290,1.669823,11.883,,-1,90,1548,132,8,prbs
88755,88.755,local_1400_1650,65,1400,-38945.000,81926.290,1.935920,11.883,,-1,182,1548,132,8,prbs
88848,88.848,local_1400_1650,65,1400,-35749.000,85122.290,2.011442,11.883,,-1,275,1548,132,8,prbs
88939,88.939,local_1400_1650,66,1650,-46827.000,74044.290,1.749669,11.883,,-1,366,1548,132,8,prbs
89034,89.034,local_1400_1650,66,1650,-52642.000,68229.290,1.612260,11.687,,-1,2,1554,133,8,prbs
89123,89.123,local_1400_1650,67,1650,-40910.000,79961.290,1.889488,11.687,,-1,91,1554,133,8,prbs
89216,89.216,local_1400_1650,67,1650,-31145.000,89726.290,2.120235,11.687,,-1,184,1554,133,8,prbs
89308,89.308,local_1400_1650,68,1650,-28197.000,92674.290,2.189896,11.687,,-1,276,1554,133,8,prbs
89399,89.399,local_1400_1650,68,1650,-27390.000,93481.290,2.208966,11.687,,-1,367,1554,133,8,prbs
89495,89.495,local_1400_1650,69,1400,-27328.000,93543.290,2.210430,11.687,,-1,463,1560,133,8,prbs
89585,89.585,local_1400_1650,69,1400,-31436.000,89435.290,2.113358,11.806,,-1,84,1566,134,8,prbs
89676,89.676,local_1400_1650,70,1650,-44339.000,76532.290,1.808460,11.806,,-1,175,1566,134,8,prbs
89768,89.768,local_1400_1650,70,1650,-49055.000,71816.290,1.697021,11.806,,-1,267,1566,134,8,prbs
89859,89.859,local_1400_1650,71,1650,-37211.000,83660.290,1.976895,11.806,,-1,358,1566,134,8,prbs
89952,89.952,local_1400_1650,71,1650,-29165.000,91706.290,2.167022,11.806,,-1,451,1566,134,8,prbs
90046,90.046,local_1400_1650,72,1650,-26972.000,93899.290,2.218843,11.734,,-1,2,1572,135,8,prbs
90136,90.136,local_1400_1650,72,1650,-26495.000,94376.290,2.230114,11.734,,-1,92,1572,135,8,prbs
90228,90.228,local_1400_1650,73,1650,-26456.000,94415.290,2.231036,11.734,,-1,184,1572,135,8,prbs
90319,90.319,local_1400_1650,73,1650,-26880.000,93991.290,2.221017,11.734,,-1,275,1572,135,8,prbs
90411,90.411,local_1400_1650,74,1650,-26719.000,94152.290,2.224821,11.734,,-1,367,1572,135,8,prbs
90509,90.509,local_1400_1650,74,1650,-26884.000,93987.290,2.220922,11.741,,-1,1,1581,136,8,prbs
90596,90.596,local_1400_1650,75,1650,-27235.000,93636.290,2.212628,11.741,,-1,89,1584,136,8,prbs
90687,90.687,local_1400_1650,75,1650,-27380.000,93491.290,2.209202,11.741,,-1,180,1584,136,8,prbs
90779,90.779,local_1400_1650,76,1650,-27423.000,93448.290,2.208186,11.741,,-1,272,1584,136,8,prbs
90872,90.872,local_1400_1650,76,1650,-27139.000,93732.290,2.214897,11.741,,-1,365,1584,136,8,prbs
90964,90.964,local_1400_1650,77,1400,-27210.000,93661.290,2.213219,11.741,,-1,457,1584,136,8,prbs
91059,91.059,local_1400_1650,77,1400,-30535.000,90336.290,2.134649,11.84,,-1,3,1591,137,8,prbs
91147,91.147,local_1400_1650,78,1400,-42955.000,77916.290,1.841164,11.84,,-1,91,1591,137,8,prbs
91240,91.240,local_1400_1650,78,1400,-55525.000,65346.290,1.544135,11.84,,-1,184,1591,137,8,prbs
91331,91.331,local_1400_1650,79,1400,-62547.000,58324.290,1.378205,11.84,,-1,275,1591,137,8,prbs
91424,91.424,local_1400_1650,79,1400,-65775.000,55096.290,1.301927,11.84,,-1,368,1591,137,8,prbs
91519,91.519,local_1400_1650,80,1400,-67538.000,53333.290,1.260267,11.861,,-1,1,1600,138,8,prbs
91608,91.608,local_1400_1650,80,1400,-68408.000,52463.290,1.239709,11.861,,-1,89,1602,138,8,prbs
91700,91.700,local_1400_1650,81,1650,-69158.000,51713.290,1.221986,11.861,,-1,182,1602,138,8,prbs
91792,91.792,local_1400_1650,81,1650,-63987.000,56884.290,1.344177,11.861,,-1,274,1602,138,8,prbs
91884,91.884,local_1400_1650,82,1650,-44739.000,76132.290,1.799008,11.861,,-1,365,1602,138,8,prbs
91976,91.976,local_1400_1650,82,1650,-31487.000,89384.290,2.112153,11.861,,-1,458,1602,138,8,prbs
92070,92.070,local_1400_1650,83,1650,-28007.000,92864.290,2.194386,11.861,,-1,552,1608,138,9,prbs
92159,92.159,local_1400_1650,83,1650,-27624.000,93247.290,2.203436,11.861,,-1,641,1608,138,9,prbs
92252,92.252,local_1400_1650,84,1400,-27968.000,92903.290,2.195307,11.861,,-1,734,1608,138,9,prbs
92344,92.344,local_1400_1650,84,1400,-32584.000,88287.290,2.086231,11.861,,-1,826,1608,138,9,prbs
92436,92.436,local_1400_1650,85,1650,-45873.000,74998.290,1.772212,11.861,,-1,918,1609,138,9,prbs
92532,92.532,local_1400_1650,85,1650,-50381.000,70490.290,1.665687,11.678,,-1,1,1617,139,9,prbs
92620,92.620,local_1400_1650,86,1650,-38037.000,82834.290,1.957376,11.678,,-1,89,1619,139,9,prbs
92712,92.712,local_1400_1650,86,1650,-30433.000,90438.290,2.137059,11.678,,-1,181,1619,139,9,prbs
92804,92.804,local_1400_1650,87,1400,-28938.000,91933.290,2.172386,11.678,,-1,272,1619,139,9,prbs
92896,92.896,local_1400_1650,87,1400,-32037.000,88834.290,2.099157,11.678,,-1,364,1619,139,9,prbs
92990,92.990,local_1400_1650,88,1650,-44601.000,76270.290,1.802269,11.678,,-1,458,1620,139,9,prbs
93080,93.080,local_1400_1650,88,1650,-50815.000,70056.290,1.655432,11.678,,-1,549,1620,139,9,prbs
93172,93.172,local_1400_1650,89,1650,-39435.000,81436.290,1.924342,11.678,,-1,641,1620,139,9,prbs
93264,93.264,local_1400_1650,89,1650,-30594.000,90277.290,2.133255,11.678,,-1,732,1620,139,9,prbs
93356,93.356,local_1400_1650,90,1400,-28526.000,92345.290,2.182122,11.678,,-1,824,1620,139,9,prbs
93448,93.448,local_1400_1650,90,1400,-32892.000,87979.290,2.078953,11.678,,-1,917,1620,139,9,prbs
93543,93.543,local_1400_1650,91,1650,-45850.000,75021.290,1.772755,11.876,,-1,1,1625,140,9,prbs
93632,93.632,local_1400_1650,91,1650,-52115.000,68756.290,1.624713,11.876,,-1,90,1627,140,9,prbs
93724,93.724,local_1400_1650,92,1650,-40535.000,80336.290,1.898349,11.876,,-1,181,1627,140,9,prbs
93816,93.816,local_1400_1650,92,1650,-30407.000,90464.290,2.137674,11.876,,-1,273,1627,140,9,prbs
93908,93.908,local_1400_1650,93,1400,-27789.000,93082.290,2.199537,11.876,,-1,366,1627,140,9,prbs
94002,94.002,local_1400_1650,93,1400,-31621.000,89250.290,2.108987,11.876,,-1,460,1632,140,9,prbs
94092,94.092,local_1400_1650,94,1650,-44487.000,76384.290,1.804963,11.876,,-1,550,1633,140,9,prbs
94183,94.183,local_1400_1650,94,1650,-49441.000,71430.290,1.687900,11.876,,-1,641,1633,140,9,prbs
94275,94.275,local_1400_1650,95,1400,-37642.000,83229.290,1.966710,11.876,,-1,733,1633,140,9,prbs
94367,94.367,local_1400_1650,95,1400,-32282.000,88589.290,2.093367,11.876,,-1,825,1633,140,9,prbs
94460,94.460,local_1400_1650,96,1650,-42992.000,77879.290,1.840290,11.876,,-1,918,1634,140,9,prbs
94556,94.556,local_1400_1650,96,1650,-50831.000,70040.290,1.655054,11.711,,-1,1,1643,141,9,prbs
94644,94.644,local_1400_1650,97,1650,-39817.000,81054.290,1.915315,11.711,,-1,89,1644,141,9,prbs
94736,94.736,local_1400_1650,97,1650,-30725.000,90146.290,2.130159,11.711,,-1,181,1644,141,9,prbs
94828,94.828,local_1400_1650,98,1400,-28735.000,92136.290,2.177183,11.711,,-1,272,1644,141,9,prbs
94920,94.920,local_1400_1650,98,1400,-31986.000,88885.290,2.100362,11.711,,-1,364,1644,141,9,prbs
95014,95.014,local_1400_1650,99,1650,-44701.000,76170.290,1.799906,11.711,,-1,459,1650,141,9,prbs
95104,95.104,local_1400_1650,99,1650,-50162.000,70709.290,1.670862,11.711,,-1,549,1650,141,9,prbs
95196,95.196,local_1400_1650,100,1650,-38477.000,82394.290,1.946979,11.711,,-1,641,1650,141,9,prbs
95288,95.288,local_1400_1650,100,1650,-30197.000,90674.290,2.142636,11.711,,-1,733,1650,141,9,prbs
95380,95.380,local_1400_1650,101,1400,-27922.000,92949.290,2.196394,11.711,,-1,825,1650,141,9,prbs
95473,95.473,local_1400_1650,101,1400,-30064.000,90807.290,2.145779,11.711,,-1,918,1652,141,9,prbs
95568,95.568,local_1400_1650,102,1650,-42328.000,78543.290,1.855980,11.88,,-1,1,1662,142,9,prbs
95655,95.655,local_1400_1650,102,1650,-49439.000,71432.290,1.687947,11.88,,-1,89,1662,142,9,prbs
95747,95.747,local_1400_1650,103,1400,-38485.000,82386.290,1.946790,11.88,,-1,181,1662,142,9,prbs
95840,95.840,local_1400_1650,103,1400,-33565.000,87306.290,2.063050,11.88,,-1,274,1662,142,9,prbs
95932,95.932,local_1400_1650,104,1650,-44709.000,76162.290,1.799717,11.88,,-1,366,1662,142,9,prbs
96027,96.027,local_1400_1650,104,1650,-50109.000,70762.290,1.672115,11.669,,-1,2,1668,143,9,prbs
96116,96.116,local_1400_1650,105,1650,-38288.000,82583.290,1.951445,11.669,,-1,91,1668,143,9,prbs
96208,96.208,local_1400_1650,105,1650,-30140.000,90731.290,2.143983,11.669,,-1,183,1668,143,9,prbs
96299,96.299,local_1400_1650,106,1400,-28304.000,92567.290,2.187368,11.669,,-1,274,1668,143,9,prbs
96391,96.391,local_1400_1650,106,1400,-31591.000,89280.290,2.109696,11.669,,-1,366,1668,143,9,prbs
96486,96.486,local_1400_1650,107,1400,-44321.000,76550.290,1.808885,11.669,,-1,461,1672,143,9,prbs
96579,96.579,local_1400_1650,107,1400,-55973.000,64898.290,1.533548,11.868,,-1,2,1680,144,9,prbs
96668,96.668,local_1400_1650,108,1400,-62259.000,58612.290,1.385010,11.868,,-1,91,1680,144,9,prbs
96760,96.760,local_1400_1650,108,1400,-65395.000,55476.290,1.310906,11.868,,-1,183,1680,144,9,prbs
96852,96.852,local_1400_1650,109,1650,-66771.000,54100.290,1.278391,11.868,,-1,275,1680,144,9,prbs
