t_ms,t_s,set_index,prbs_seed,run_order_seed,run_name,segment,pwm_us,raw_count,tared_count,force_N,battery_voltage_V,battery_current_A,battery_remaining_pct,battery_age_ms,mavlink_total_packets,mavlink_sys_status_packets,mavlink_bad_frames,phase
42560,42.560,3,1003,51003,local_1400_1650,195,1400,-40566.000,80147.420,1.893886,11.175,,-1,89,8023,676,43,prbs
42652,42.652,3,1003,51003,local_1400_1650,196,1650,-49960.000,70753.420,1.671905,11.175,,-1,181,8023,676,43,prbs
42744,42.744,3,1003,51003,local_1400_1650,196,1650,-56949.000,63764.420,1.506755,11.175,,-1,273,8023,676,43,prbs
42836,42.836,3,1003,51003,local_1400_1650,197,1650,-46594.000,74119.420,1.751444,11.175,,-1,365,8023,676,43,prbs
42932,42.932,3,1003,51003,local_1400_1650,197,1650,-37843.000,82870.420,1.958230,11.196,,-1,2,8029,677,43,prbs
43020,43.020,3,1003,51003,local_1400_1650,198,1650,-35836.000,84877.420,2.005656,11.196,,-1,90,8029,677,43,prbs
43112,43.112,3,1003,51003,local_1400_1650,198,1650,-35102.000,85611.420,2.023000,11.196,,-1,182,8029,677,43,prbs
43204,43.204,3,1003,51003,local_1400_1650,199,1400,-35066.000,85647.420,2.023851,11.196,,-1,274,8029,677,43,prbs
43296,43.296,3,1003,51003,local_1400_1650,199,1400,-38985.000,81728.420,1.931245,11.196,,-1,366,8029,677,43,prbs
43390,43.390,3,1003,51003,local_1400_1650,200,1650,-51460.000,69253.420,1.636460,11.196,,-1,460,8033,677,43,prbs
43483,43.483,3,1003,51003,local_1400_1650,200,1650,-58337.000,62376.420,1.473957,11.215,,-1,2,8041,678,43,prbs
43572,43.572,3,1003,51003,local_1400_1650,201,1650,-48241.000,72472.420,1.712525,11.215,,-1,91,8041,678,43,prbs
43664,43.664,3,1003,51003,local_1400_1650,201,1650,-38849.000,81864.420,1.934458,11.215,,-1,183,8041,678,43,prbs
43756,43.756,3,1003,51003,local_1400_1650,202,1400,-35826.000,84887.420,2.005892,11.215,,-1,275,8041,678,43,prbs
43848,43.848,3,1003,51003,local_1400_1650,202,1400,-38193.000,82520.420,1.949960,11.215,,-1,367,8041,678,43,prbs
43943,43.943,3,1003,51003,local_1400_1650,203,1400,-50127.000,70586.420,1.667959,11.312,,-1,2,8047,679,43,prbs
44033,44.033,3,1003,51003,local_1400_1650,203,1400,-61700.000,59013.420,1.394489,11.312,,-1,92,8047,679,43,prbs
44124,44.124,3,1003,51003,local_1400_1650,204,1650,-67567.000,53146.420,1.255851,11.312,,-1,183,8047,679,43,prbs
44216,44.216,3,1003,51003,local_1400_1650,204,1650,-63511.000,57202.420,1.351695,11.312,,-1,275,8047,679,43,prbs
44308,44.308,3,1003,51003,local_1400_1650,205,1400,-46900.000,73813.420,1.744213,11.312,,-1,367,8047,679,43,prbs
44403,44.403,3,1003,51003,local_1400_1650,205,1400,-40375.000,80338.420,1.898399,11.312,,-1,462,8053,679,43,prbs
44495,44.495,3,1003,51003,local_1400_1650,206,1400,-49500.000,71213.420,1.682775,11.315,,-1,2,8061,680,43,prbs
44584,44.584,3,1003,51003,local_1400_1650,206,1400,-61087.000,59626.420,1.408974,11.315,,-1,91,8061,680,43,prbs
44676,44.676,3,1003,51003,local_1400_1650,207,1400,-67478.000,53235.420,1.257954,11.315,,-1,183,8061,680,43,prbs
44768,44.768,3,1003,51003,local_1400_1650,207,1400,-70612.000,50101.420,1.183898,11.315,,-1,275,8061,680,43,prbs
44860,44.860,3,1003,51003,local_1400_1650,208,1400,-72587.000,48126.420,1.137229,11.315,,-1,367,8061,680,43,prbs
44955,44.955,3,1003,51003,local_1400_1650,208,1400,-73383.000,47330.420,1.118419,11.291,,-1,2,8067,681,43,prbs
45045,45.045,3,1003,51003,local_1400_1650,209,1650,-73652.000,47061.420,1.112063,11.291,,-1,92,8067,681,43,prbs
45136,45.136,3,1003,51003,local_1400_1650,209,1650,-69368.000,51345.420,1.213294,11.291,,-1,183,8067,681,43,prbs
45228,45.228,3,1003,51003,local_1400_1650,210,1400,-52049.000,68664.420,1.622542,11.291,,-1,275,8067,681,43,prbs
45320,45.320,3,1003,51003,local_1400_1650,210,1400,-42133.000,78580.420,1.856858,11.291,,-1,367,8067,681,43,prbs
45416,45.416,3,1003,51003,local_1400_1650,211,1650,-50418.000,70295.420,1.661083,11.267,,-1,1,8076,682,43,prbs
45504,45.504,3,1003,51003,local_1400_1650,211,1650,-56757.000,63956.420,1.511292,11.267,,-1,89,8077,682,43,prbs
45596,45.596,3,1003,51003,local_1400_1650,212,1650,-46405.000,74308.420,1.755910,11.267,,-1,181,8077,682,43,prbs
45688,45.688,3,1003,51003,local_1400_1650,212,1650,-37880.000,82833.420,1.957356,11.267,,-1,273,8077,682,43,prbs
45780,45.780,3,1003,51003,local_1400_1650,213,1400,-35528.000,85185.420,2.012934,11.267,,-1,365,8077,682,43,prbs
45872,45.872,3,1003,51003,local_1400_1650,213,1400,-37919.000,82794.420,1.956434,11.267,,-1,457,8077,682,43,prbs
45967,45.967,3,1003,51003,local_1400_1650,214,1400,-50101.000,70612.420,1.668574,11.267,,-1,552,8083,682,43,prbs
46056,46.056,3,1003,51003,local_1400_1650,214,1400,-61428.000,59285.420,1.400916,11.267,,-1,641,8083,682,43,prbs
46148,46.148,3,1003,51003,local_1400_1650,215,1650,-67224.000,53489.420,1.263957,11.267,,-1,733,8083,682,43,prbs
46240,46.240,3,1003,51003,local_1400_1650,215,1650,-65482.000,55231.420,1.305120,11.267,,-1,825,8083,682,43,prbs
46333,46.333,3,1003,51003,local_1400_1650,216,1650,-49244.000,71469.420,1.688824,11.267,,-1,918,8084,682,43,prbs
46428,46.428,3,1003,51003,local_1400_1650,216,1650,-38010.000,82703.420,1.954284,11.189,,-1,1,8092,683,43,prbs
46516,46.516,3,1003,51003,local_1400_1650,217,1400,-35434.000,85279.420,2.015155,11.189,,-1,89,8094,683,43,prbs
46608,46.608,3,1003,51003,local_1400_1650,217,1400,-35270.000,85443.420,2.019030,11.189,,-1,181,8094,683,43,prbs
46701,46.701,3,1003,51003,local_1400_1650,217,1400,-43479.000,77234.420,1.825052,11.189,,-1,274,8094,683,43,prbs
46792,46.792,3,1003,51003,local_1400_1650,218,1650,-57123.000,63590.420,1.502644,11.189,,-1,365,8094,683,43,prbs
46885,46.885,3,1003,51003,local_1400_1650,218,1650,-60754.000,59959.420,1.416843,11.189,,-1,458,8095,683,44,prbs
46978,46.978,3,1003,51003,local_1400_1650,219,1650,-47853.000,72860.420,1.721694,11.189,,-1,551,8100,683,44,prbs
47068,47.068,3,1003,51003,local_1400_1650,219,1650,-37959.000,82754.420,1.955489,11.189,,-1,641,8100,683,44,prbs
47160,47.160,3,1003,51003,local_1400_1650,220,1650,-35125.000,85588.420,2.022457,11.189,,-1,733,8100,683,44,prbs
47252,47.252,3,1003,51003,local_1400_1650,220,1650,-34517.000,86196.420,2.036824,11.189,,-1,825,8100,683,44,prbs
47345,47.345,3,1003,51003,local_1400_1650,221,1650,-34637.000,86076.420,2.033988,11.189,,-1,918,8101,683,44,prbs
47440,47.440,3,1003,51003,local_1400_1650,221,1650,-34587.000,86126.420,2.035170,11.189,,-1,1,8109,684,44,prbs
47528,47.528,3,1003,51003,local_1400_1650,222,1650,-34272.000,86441.420,2.042613,11.189,,-1,89,8111,684,44,prbs
47621,47.621,3,1003,51003,local_1400_1650,222,1650,-33984.000,86729.420,2.049419,11.189,,-1,182,8111,684,44,prbs
47713,47.713,3,1003,51003,local_1400_1650,223,1650,-34035.000,86678.420,2.048214,11.189,,-1,274,8111,684,44,prbs
47804,47.804,3,1003,51003,local_1400_1650,223,1650,-33449.000,87264.420,2.062060,11.189,,-1,365,8111,684,44,prbs
47898,47.898,3,1003,51003,local_1400_1650,224,1650,-33156.000,87557.420,2.068984,11.189,,-1,459,8114,684,44,prbs
47990,47.990,3,1003,51003,local_1400_1650,224,1650,-34106.000,86607.420,2.046536,11.189,,-1,550,8117,684,44,prbs
48080,48.080,3,1003,51003,local_1400_1650,225,1400,-34459.000,86254.420,2.038194,11.189,,-1,641,8117,684,44,prbs
48172,48.172,3,1003,51003,local_1400_1650,225,1400,-38754.000,81959.420,1.936703,11.189,,-1,733,8117,684,44,prbs
48264,48.264,3,1003,51003,local_1400_1650,226,1650,-51482.000,69231.420,1.635940,11.189,,-1,825,8117,684,44,prbs
48357,48.357,3,1003,51003,local_1400_1650,226,1650,-56352.000,64361.420,1.520862,11.189,,-1,918,8118,684,44,prbs
48453,48.453,3,1003,51003,local_1400_1650,227,1650,-45382.000,75331.420,1.780084,11.175,,-1,1,8126,685,44,prbs
48540,48.540,3,1003,51003,local_1400_1650,227,1650,-38091.000,82622.420,1.952370,11.175,,-1,88,8128,685,44,prbs
48632,48.632,3,1003,51003,local_1400_1650,228,1400,-35802.000,84911.420,2.006459,11.175,,-1,180,8128,685,44,prbs
48725,48.725,3,1003,51003,local_1400_1650,228,1400,-38209.000,82504.420,1.949582,11.175,,-1,273,8128,685,44,prbs
48816,48.816,3,1003,51003,local_1400_1650,229,1650,-50296.000,70417.420,1.663966,11.175,,-1,364,8128,685,44,prbs
48912,48.912,3,1003,51003,local_1400_1650,229,1650,-57064.000,63649.420,1.504038,11.175,,-1,460,8134,685,44,prbs
49001,49.001,3,1003,51003,local_1400_1650,230,1400,-47009.000,73704.420,1.741638,11.175,,-1,549,8134,685,44,prbs
49092,49.092,3,1003,51003,local_1400_1650,230,1400,-40816.000,79897.420,1.887978,11.175,,-1,640,8134,685,44,prbs
49185,49.185,3,1003,51003,local_1400_1650,231,1650,-49393.000,71320.420,1.685304,11.175,,-1,733,8134,685,44,prbs
49276,49.276,3,1003,51003,local_1400_1650,231,1650,-55264.000,65449.420,1.546572,11.175,,-1,824,8134,685,44,prbs
49370,49.370,3,1003,51003,local_1400_1650,232,1650,-45088.000,75625.420,1.787031,11.175,,-1,917,8135,685,44,prbs
49466,49.466,3,1003,51003,local_1400_1650,232,1650,-37611.000,83102.420,1.963713,11.191,,-1,2,8145,686,44,prbs
49552,49.552,3,1003,51003,local_1400_1650,233,1400,-35801.000,84912.420,2.006483,11.191,,-1,88,8146,686,44,prbs
49644,49.644,3,1003,51003,local_1400_1650,233,1400,-38186.000,82527.420,1.950125,11.191,,-1,180,8146,686,44,prbs
49736,49.736,3,1003,51003,local_1400_1650,234,1400,-49961.000,70752.420,1.671882,11.191,,-1,272,8146,686,44,prbs
49828,49.828,3,1003,51003,local_1400_1650,234,1400,-61496.000,59217.420,1.399309,11.191,,-1,364,8146,686,44,prbs
49924,49.924,3,1003,51003,local_1400_1650,235,1400,-67749.000,52964.420,1.251551,11.294,,-1,2,8152,687,44,prbs
50012,50.012,3,1003,51003,local_1400_1650,235,1400,-71121.000,49592.420,1.171870,11.294,,-1,90,8152,687,44,prbs
50105,50.105,3,1003,51003,local_1400_1650,236,1650,-72546.000,48167.420,1.138198,11.294,,-1,183,8152,687,44,prbs
50196,50.196,3,1003,51003,local_1400_1650,236,1650,-66191.000,54522.420,1.288366,11.294,,-1,274,8152,687,44,prbs
50288,50.288,3,1003,51003,local_1400_1650,237,1650,-48195.000,72518.420,1.713612,11.294,,-1,366,8152,687,44,prbs
50383,50.383,3,1003,51003,local_1400_1650,237,1650,-38111.000,82602.420,1.951898,11.294,,-1,461,8154,687,44,prbs
50476,50.476,3,1003,51003,local_1400_1650,238,1650,-35167.000,85546.420,2.021464,11.194,,-1,2,8164,688,44,prbs
50564,50.564,3,1003,51003,local_1400_1650,238,1650,-34795.000,85918.420,2.030255,11.194,,-1,90,8164,688,44,prbs
50656,50.656,3,1003,51003,local_1400_1650,239,1400,-34603.000,86110.420,2.034792,11.194,,-1,182,8164,688,44,prbs
50748,50.748,3,1003,51003,local_1400_1650,239,1400,-37843.000,82870.420,1.958230,11.194,,-1,274,8164,688,44,prbs
50841,50.841,3,1003,51003,local_1400_1650,240,1650,-49781.000,70932.420,1.676135,11.194,,-1,367,8164,688,44,prbs
50936,50.936,3,1003,51003,local_1400_1650,240,1650,-55702.000,65011.420,1.536222,11.131,,-1,2,8170,689,44,prbs
51025,51.025,3,1003,51003,local_1400_1650,241,1400,-45249.000,75464.420,1.783226,11.131,,-1,91,8170,689,44,prbs
51117,51.117,3,1003,51003,local_1400_1650,241,1400,-39829.000,80884.420,1.911301,11.131,,-1,183,8170,689,44,prbs
51208,51.208,3,1003,51003,local_1400_1650,242,1400,-49025.000,71688.420,1.693999,11.131,,-1,274,8170,689,44,prbs
51300,51.300,3,1003,51003,local_1400_1650,242,1400,-60298.000,60415.420,1.427618,11.131,,-1,366,8170,689,44,prbs
51395,51.395,3,1003,51003,local_1400_1650,243,1400,-66770.000,53943.420,1.274685,11.131,,-1,461,8175,689,44,prbs
51486,51.486,3,1003,51003,local_1400_1650,243,1400,-70254.000,50459.420,1.192358,11.307,,-1,82,8182,690,44,prbs
51576,51.576,3,1003,51003,local_1400_1650,244,1650,-71741.000,48972.420,1.157220,11.307,,-1,172,8182,690,44,prbs
51668,51.668,3,1003,51003,local_1400_1650,244,1650,-66487.000,54226.420,1.281372,11.307,,-1,264,8182,690,44,prbs
51761,51.761,3,1003,51003,local_1400_1650,245,1400,-48663.000,72050.420,1.702553,11.307,,-1,357,8182,690,44,prbs
51853,51.853,3,1003,51003,local_1400_1650,245,1400,-41455.000,79258.420,1.872879,11.307,,-1,449,8182,690,44,prbs
51947,51.947,3,1003,51003,local_1400_1650,246,1650,-51417.000,69296.420,1.637476,11.302,,-1,2,8188,691,44,prbs
52036,52.036,3,1003,51003,local_1400_1650,246,1650,-55882.000,64831.420,1.531968,11.302,,-1,91,8188,691,44,prbs
52129,52.129,3,1003,51003,local_1400_1650,247,1650,-44268.000,76445.420,1.806407,11.302,,-1,184,8188,691,44,prbs
52220,52.220,3,1003,51003,local_1400_1650,247,1650,-36136.000,84577.420,1.998567,11.302,,-1,275,8188,691,44,prbs
52312,52.312,3,1003,51003,local_1400_1650,248,1650,-33987.000,86726.420,2.049348,11.302,,-1,367,8188,691,44,prbs
52408,52.408,3,1003,51003,local_1400_1650,248,1650,-33844.000,86869.420,2.052727,11.189,,-1,0,8196,692,44,prbs
52497,52.497,3,1003,51003,local_1400_1650,249,1650,-33856.000,86857.420,2.052443,11.189,,-1,89,8200,692,44,prbs
52588,52.588,3,1003,51003,local_1400_1650,249,1650,-33785.000,86928.420,2.054121,11.189,,-1,180,8200,692,44,prbs
52681,52.681,3,1003,51003,local_1400_1650,250,1400,-33892.000,86821.420,2.051592,11.189,,-1,273,8200,692,44,prbs
52772,52.772,3,1003,51003,local_1400_1650,250,1400,-37740.000,82973.420,1.960664,11.189,,-1,364,8200,692,44,prbs
52865,52.865,3,1003,51003,local_1400_1650,251,1400,-50440.000,70273.420,1.660563,11.189,,-1,457,8200,692,44,prbs
52959,52.959,3,1003,51003,local_1400_1650,251,1400,-61655.000,59058.420,1.395552,11.304,,-1,2,8206,693,44,prbs
53049,53.049,3,1003,51003,local_1400_1650,252,1400,-67850.000,52863.420,1.249164,11.304,,-1,92,8206,693,44,prbs
53141,53.141,3,1003,51003,local_1400_1650,252,1400,-71287.000,49426.420,1.167948,11.304,,-1,184,8206,693,44,prbs
53233,53.233,3,1003,51003,local_1400_1650,253,1650,-73039.000,47674.420,1.126548,11.304,,-1,276,8206,693,44,prbs
53324,53.324,3,1003,51003,local_1400_1650,253,1650,-68496.000,52217.420,1.233899,11.304,,-1,367,8206,693,44,prbs
53421,53.421,3,1003,51003,local_1400_1650,254,1400,-50932.000,69781.420,1.648937,11.189,,-1,1,8215,694,44,prbs
53508,53.508,3,1003,51003,local_1400_1650,254,1400,-42226.000,78487.420,1.854660,11.189,,-1,88,8217,694,44,prbs
53600,53.600,3,1003,51003,local_1400_1650,255,1650,-51450.000,69263.420,1.636697,11.189,,-1,180,8217,694,44,prbs
53692,53.692,3,1003,51003,local_1400_1650,255,1650,-56682.000,64031.420,1.513064,11.189,,-1,272,8217,694,44,prbs
53784,53.784,3,1003,51003,local_1400_1650,256,1650,-45421.000,75292.420,1.779162,11.189,,-1,364,8217,694,44,prbs
53877,53.877,3,1003,51003,local_1400_1650,256,1650,-37200.000,83513.420,1.973424,11.189,,-1,457,8217,694,44,prbs
53971,53.971,3,1003,51003,local_1400_1650,257,1650,-34813.000,85900.420,2.029829,11.189,,-1,550,8223,694,45,prbs
54060,54.060,3,1003,51003,local_1400_1650,257,1650,-34238.000,86475.420,2.043416,11.189,,-1,640,8223,694,45,prbs
54153,54.153,3,1003,51003,local_1400_1650,258,1400,-34243.000,86470.420,2.043298,11.189,,-1,733,8223,694,45,prbs
54244,54.244,3,1003,51003,local_1400_1650,258,1400,-37236.000,83477.420,1.972574,11.189,,-1,824,8223,694,45,prbs
54338,54.338,3,1003,51003,local_1400_1650,259,1400,-49623.000,71090.420,1.679869,11.189,,-1,917,8224,694,45,prbs
54433,54.433,3,1003,51003,local_1400_1650,259,1400,-61612.000,59101.420,1.396568,11.296,,-1,1,8233,695,45,prbs
54520,54.520,3,1003,51003,local_1400_1650,260,1650,-67408.000,53305.420,1.259609,11.296,,-1,88,8234,695,45,prbs
54612,54.612,3,1003,51003,local_1400_1650,260,1650,-64288.000,56425.420,1.333334,11.296,,-1,180,8234,695,45,prbs
54705,54.705,3,1003,51003,local_1400_1650,261,1650,-48142.000,72571.420,1.714865,11.296,,-1,273,8234,695,45,prbs
54797,54.797,3,1003,51003,local_1400_1650,261,1650,-38266.000,82447.420,1.948235,11.296,,-1,365,8234,695,45,prbs
54890,54.890,3,1003,51003,local_1400_1650,262,1400,-35481.000,85232.420,2.014044,11.296,,-1,458,8234,695,45,prbs
54981,54.981,3,1003,51003,local_1400_1650,262,1400,-37700.000,83013.420,1.961610,11.296,,-1,549,8234,695,45,prbs
55073,55.073,3,1003,51003,local_1400_1650,263,1650,-49461.000,71252.420,1.683697,11.296,,-1,641,8234,695,45,prbs
55164,55.164,3,1003,51003,local_1400_1650,263,1650,-56618.000,64095.420,1.514577,11.296,,-1,732,8234,695,45,prbs
55256,55.256,3,1003,51003,local_1400_1650,264,1650,-46678.000,74035.420,1.749459,11.296,,-1,824,8234,695,45,prbs
55349,55.349,3,1003,51003,local_1400_1650,264,1650,-38470.000,82243.420,1.943414,11.296,,-1,917,8234,695,45,prbs
55445,55.445,3,1003,51003,local_1400_1650,265,1400,-36470.000,84243.420,1.990674,11.19,,-1,1,8240,696,45,prbs
55534,55.534,3,1003,51003,local_1400_1650,265,1400,-39095.000,81618.420,1.928646,11.19,,-1,89,8242,696,45,prbs
55625,55.625,3,1003,51003,local_1400_1650,266,1400,-51427.000,69286.420,1.637240,11.19,,-1,180,8242,696,45,prbs
55716,55.716,3,1003,51003,local_1400_1650,266,1400,-62330.000,58383.420,1.379602,11.19,,-1,272,8242,696,45,prbs
55808,55.808,3,1003,51003,local_1400_1650,267,1650,-67679.000,53034.420,1.253205,11.19,,-1,364,8242,696,45,prbs
55903,55.903,3,1003,51003,local_1400_1650,267,1650,-65642.000,55071.420,1.301339,11.19,,-1,459,8247,696,45,prbs
55992,55.992,3,1003,51003,local_1400_1650,268,1650,-49730.000,70983.420,1.677340,11.19,,-1,548,8248,696,45,prbs
56084,56.084,3,1003,51003,local_1400_1650,268,1650,-38564.000,82149.420,1.941193,11.19,,-1,640,8248,696,45,prbs
56177,56.177,3,1003,51003,local_1400_1650,269,1400,-35448.000,85265.420,2.014824,11.19,,-1,733,8248,696,45,prbs
56269,56.269,3,1003,51003,local_1400_1650,269,1400,-38101.000,82612.420,1.952134,11.19,,-1,825,8248,696,45,prbs
56361,56.361,3,1003,51003,local_1400_1650,270,1650,-50042.000,70671.420,1.669968,11.19,,-1,917,8249,696,45,prbs
56456,56.456,3,1003,51003,local_1400_1650,270,1650,-55809.000,64904.420,1.533693,11.19,,-1,1012,8255,696,45,prbs
56545,56.545,3,1003,51003,local_1400_1650,271,1650,-45317.000,75396.420,1.781620,11.19,,-1,1101,8255,696,45,prbs
56637,56.637,3,1003,51003,local_1400_1650,271,1650,-37360.000,83353.420,1.969644,11.19,,-1,1193,8255,696,45,prbs
56728,56.728,3,1003,51003,local_1400_1650,272,1400,-34937.000,85776.420,2.026899,11.19,,-1,1284,8255,696,45,prbs
56820,56.820,3,1003,51003,local_1400_1650,272,1400,-37259.000,83454.420,1.972030,11.19,,-1,1376,8255,696,45,prbs
56915,56.915,3,1003,51003,local_1400_1650,273,1650,-48704.000,72009.420,1.701585,11.265,,-1,2,8261,697,45,prbs
57004,57.004,3,1003,51003,local_1400_1650,273,1650,-56026.000,64687.420,1.528566,11.265,,-1,91,8261,697,45,prbs
57096,57.096,3,1003,51003,local_1400_1650,274,1650,-46372.000,74341.420,1.756690,11.265,,-1,183,8261,697,45,prbs
57188,57.188,3,1003,51003,local_1400_1650,274,1650,-37497.000,83216.420,1.966406,11.265,,-1,275,8261,697,45,prbs
57281,57.281,3,1003,51003,local_1400_1650,275,1400,-34904.000,85809.420,2.027679,11.265,,-1,368,8261,697,45,prbs
57374,57.374,3,1003,51003,local_1400_1650,275,1400,-38113.000,82600.420,1.951850,11.265,,-1,461,8262,697,45,prbs
57469,57.469,3,1003,51003,local_1400_1650,276,1400,-50660.000,70053.420,1.655364,11.3,,-1,2,8273,698,45,prbs
57556,57.556,3,1003,51003,local_1400_1650,276,1400,-61971.000,58742.420,1.388085,11.3,,-1,89,8273,698,45,prbs
57649,57.649,3,1003,51003,local_1400_1650,277,1650,-67925.000,52788.420,1.247392,11.3,,-1,182,8273,698,45,prbs
57740,57.740,3,1003,51003,local_1400_1650,277,1650,-66387.000,54326.420,1.283735,11.3,,-1,273,8273,698,45,prbs
57833,57.833,3,1003,51003,local_1400_1650,278,1650,-50841.000,69872.420,1.651087,11.3,,-1,366,8273,698,45,prbs
57927,57.927,3,1003,51003,local_1400_1650,278,1650,-39466.000,81247.420,1.919879,11.179,,-1,2,8279,699,45,prbs
58017,58.017,3,1003,51003,local_1400_1650,279,1400,-36329.000,84384.420,1.994006,11.179,,-1,92,8279,699,45,prbs
58108,58.108,3,1003,51003,local_1400_1650,279,1400,-38582.000,82131.420,1.940768,11.179,,-1,183,8279,699,45,prbs
58201,58.201,3,1003,51003,local_1400_1650,280,1400,-50260.000,70453.420,1.664816,11.179,,-1,276,8279,699,45,prbs
58292,58.292,3,1003,51003,local_1400_1650,280,1400,-61785.000,58928.420,1.392480,11.179,,-1,367,8279,699,45,prbs
58387,58.387,3,1003,51003,local_1400_1650,281,1400,-67945.000,52768.420,1.246919,11.179,,-1,462,8283,699,45,prbs
58480,58.480,3,1003,51003,local_1400_1650,281,1400,-70964.000,49749.420,1.175580,11.286,,-1,2,8291,700,45,prbs
58568,58.568,3,1003,51003,local_1400_1650,282,1650,-72486.000,48227.420,1.139615,11.286,,-1,90,8291,700,45,prbs
58661,58.661,3,1003,51003,local_1400_1650,282,1650,-68529.000,52184.420,1.233119,11.286,,-1,183,8291,700,45,prbs
58752,58.752,3,1003,51003,local_1400_1650,283,1400,-51034.000,69679.420,1.646527,11.286,,-1,274,8291,700,45,prbs
58845,58.845,3,1003,51003,local_1400_1650,283,1400,-41932.000,78781.420,1.861607,11.286,,-1,367,8291,700,45,prbs
58940,58.940,3,1003,51003,local_1400_1650,284,1650,-50818.000,69895.420,1.651631,11.305,,-1,2,8297,701,45,prbs
59029,59.029,3,1003,51003,local_1400_1650,284,1650,-56362.000,64351.420,1.520626,11.305,,-1,91,8297,701,45,prbs
59120,59.120,3,1003,51003,local_1400_1650,285,1650,-45374.000,75339.420,1.780273,11.305,,-1,182,8297,701,45,prbs
59212,59.212,3,1003,51003,local_1400_1650,285,1650,-37355.000,83358.420,1.969762,11.305,,-1,274,8297,701,45,prbs
59305,59.305,3,1003,51003,local_1400_1650,286,1400,-35224.000,85489.420,2.020117,11.305,,-1,367,8297,701,45,prbs
59399,59.399,3,1003,51003,local_1400_1650,286,1400,-38353.000,82360.420,1.946179,11.305,,-1,461,8303,701,45,prbs
59490,59.490,3,1003,51003,local_1400_1650,287,1400,-50987.000,69726.420,1.647637,11.301,,-1,84,8309,702,45,prbs
59580,59.580,3,1003,51003,local_1400_1650,287,1400,-62171.000,58542.420,1.383359,11.301,,-1,174,8309,702,45,prbs
59673,59.673,3,1003,51003,local_1400_1650,288,1650,-67994.000,52719.420,1.245761,11.301,,-1,267,8309,702,45,prbs
59765,59.765,3,1003,51003,local_1400_1650,288,1650,-65661.000,55052.420,1.300890,11.301,,-1,359,8309,702,45,prbs
59857,59.857,3,1003,51003,local_1400_1650,289,1400,-49270.000,71443.420,1.688210,11.301,,-1,451,8309,702,45,prbs
59952,59.952,3,1003,51003,local_1400_1650,289,1400,-39240.000,81473.420,1.925219,11.235,,-1,2,8315,703,45,prbs
60041,60.041,3,1003,51003,local_1400_1650,289,1400,-44736.000,75977.420,1.795348,11.235,,-1,92,8315,703,45,prbs
60132,60.132,3,1003,51003,local_1400_1650,290,1400,-57421.000,63292.420,1.495602,11.235,,-1,183,8315,703,45,prbs
60224,60.224,3,1003,51003,local_1400_1650,290,1400,-65615.000,55098.420,1.301977,11.235,,-1,275,8315,703,45,prbs
60317,60.317,3,1003,51003,local_1400_1650,291,1400,-69594.000,51119.420,1.207953,11.235,,-1,368,8315,703,45,prbs
60414,60.414,3,1003,51003,local_1400_1650,291,1400,-71807.000,48906.420,1.155660,11.286,,-1,1,8324,704,45,prbs
60502,60.502,3,1003,51003,local_1400_1650,292,1400,-72889.000,47824.420,1.130092,11.286,,-1,90,8326,704,45,prbs
60594,60.594,3,1003,51003,local_1400_1650,292,1400,-73359.000,47354.420,1.118986,11.286,,-1,181,8326,704,45,prbs
60686,60.686,3,1003,51003,local_1400_1650,293,1650,-73501.000,47212.420,1.115631,11.286,,-1,274,8326,704,45,prbs
60777,60.777,3,1003,51003,local_1400_1650,293,1650,-69252.000,51461.420,1.216035,11.286,,-1,365,8326,704,45,prbs
60869,60.869,3,1003,51003,local_1400_1650,294,1400,-51994.000,68719.420,1.623842,11.286,,-1,457,8326,704,45,prbs
60962,60.962,3,1003,51003,local_1400_1650,294,1400,-41837.000,78876.420,1.863852,11.286,,-1,550,8327,704,45,prbs
61053,61.053,3,1003,51003,local_1400_1650,295,1650,-49814.000,70899.420,1.675355,11.286,,-1,640,8327,704,45,prbs
61145,61.145,3,1003,51003,local_1400_1650,295,1650,-56073.000,64640.420,1.527455,11.286,,-1,733,8327,704,45,prbs
61237,61.237,3,1003,51003,local_1400_1650,296,1400,-45538.000,75175.420,1.776397,11.286,,-1,825,8327,704,45,prbs
61329,61.329,3,1003,51003,local_1400_1650,296,1400,-40381.000,80332.420,1.898257,11.286,,-1,917,8328,704,46,prbs
61425,61.425,3,1003,51003,local_1400_1650,297,1400,-50696.000,70017.420,1.654514,11.298,,-1,2,8336,705,46,prbs
61513,61.513,3,1003,51003,local_1400_1650,297,1400,-61630.000,59083.420,1.396143,11.298,,-1,90,8338,705,46,prbs
61606,61.606,3,1003,51003,local_1400_1650,298,1400,-67833.000,52880.420,1.249566,11.298,,-1,182,8338,705,46,prbs
61697,61.697,3,1003,51003,local_1400_1650,298,1400,-70607.000,50106.420,1.184016,11.298,,-1,274,8338,705,46,prbs
61789,61.789,3,1003,51003,local_1400_1650,299,1400,-72069.000,48644.420,1.149469,11.298,,-1,366,8338,705,46,prbs
61881,61.881,3,1003,51003,local_1400_1650,299,1400,-73092.000,47621.420,1.125296,11.298,,-1,458,8338,705,46,prbs
61975,61.975,3,1003,51003,local_1400_1650,300,1400,-73658.000,47055.420,1.111921,11.298,,-1,552,8344,705,46,prbs
62064,62.064,3,1003,51003,local_1400_1650,300,1400,-73846.000,46867.420,1.107478,11.298,,-1,641,8344,705,46,prbs
