t_ms,t_s,set_index,prbs_seed,run_order_seed,run_name,segment,pwm_us,raw_count,tared_count,force_N,battery_voltage_V,battery_current_A,battery_remaining_pct,battery_age_ms,mavlink_total_packets,mavlink_sys_status_packets,mavlink_bad_frames,phase
105717,105.717,4,1004,51004,local_1400_1650,156,1400,-38431.000,81903.800,1.935389,10.982,,-1,2,12738,1087,70,prbs
105806,105.806,4,1004,51004,local_1400_1650,156,1400,-40850.000,79484.800,1.878228,10.982,,-1,91,12738,1087,70,prbs
105899,105.899,4,1004,51004,local_1400_1650,157,1650,-52286.000,68048.800,1.607995,10.982,,-1,184,12738,1087,70,prbs
105990,105.990,4,1004,51004,local_1400_1650,157,1650,-59071.000,61263.796,1.447665,10.982,,-1,275,12738,1087,70,prbs
106082,106.082,4,1004,51004,local_1400_1650,158,1400,-49623.000,70711.800,1.670922,10.982,,-1,367,12738,1087,70,prbs
106176,106.176,4,1004,51004,local_1400_1650,158,1400,-45202.000,75132.800,1.775390,10.982,,-1,461,12743,1087,70,prbs
106269,106.269,4,1004,51004,local_1400_1650,159,1400,-54379.000,65955.800,1.558537,11.102,,-1,2,12750,1088,70,prbs
106358,106.358,4,1004,51004,local_1400_1650,159,1400,-63945.000,56389.796,1.332492,11.102,,-1,91,12750,1088,70,prbs
106450,106.450,4,1004,51004,local_1400_1650,160,1400,-69133.000,51201.796,1.209900,11.102,,-1,182,12750,1088,70,prbs
106542,106.542,4,1004,51004,local_1400_1650,160,1400,-72092.000,48242.796,1.139979,11.102,,-1,275,12750,1088,70,prbs
106634,106.634,4,1004,51004,local_1400_1650,161,1650,-74197.000,46137.796,1.090237,11.102,,-1,367,12750,1088,70,prbs
106729,106.729,4,1004,51004,local_1400_1650,161,1650,-70313.000,50021.796,1.182016,10.911,,-1,2,12756,1089,70,prbs
106818,106.818,4,1004,51004,local_1400_1650,162,1650,-53920.000,66414.800,1.569384,10.911,,-1,91,12756,1089,70,prbs
106910,106.910,4,1004,51004,local_1400_1650,162,1650,-42322.000,78012.800,1.843445,10.911,,-1,183,12756,1089,70,prbs
107002,107.002,4,1004,51004,local_1400_1650,163,1650,-38466.000,81868.800,1.934562,10.911,,-1,275,12756,1089,70,prbs
107094,107.094,4,1004,51004,local_1400_1650,163,1650,-37407.000,82927.800,1.959586,10.911,,-1,367,12756,1089,70,prbs
107190,107.190,4,1004,51004,local_1400_1650,164,1400,-37211.000,83123.800,1.964218,11.034,,-1,1,12763,1090,70,prbs
107279,107.279,4,1004,51004,local_1400_1650,164,1400,-40282.000,80052.800,1.891650,11.034,,-1,90,12768,1090,70,prbs
107370,107.370,4,1004,51004,local_1400_1650,165,1650,-52155.000,68179.800,1.611090,11.034,,-1,181,12768,1090,70,prbs
107462,107.462,4,1004,51004,local_1400_1650,165,1650,-59068.000,61266.796,1.447736,11.034,,-1,272,12768,1090,70,prbs
107554,107.554,4,1004,51004,local_1400_1650,166,1400,-49766.000,70568.800,1.667543,11.034,,-1,365,12768,1090,70,prbs
107646,107.646,4,1004,51004,local_1400_1650,166,1400,-43765.000,76569.800,1.809346,11.034,,-1,457,12768,1090,70,prbs
107741,107.741,4,1004,51004,local_1400_1650,167,1650,-52907.000,67427.800,1.593321,11.083,,-1,2,12774,1091,70,prbs
107830,107.830,4,1004,51004,local_1400_1650,167,1650,-58602.000,61732.796,1.458748,11.083,,-1,91,12774,1091,70,prbs
107922,107.922,4,1004,51004,local_1400_1650,168,1650,-49129.000,71205.800,1.682595,11.083,,-1,183,12774,1091,70,prbs
108014,108.014,4,1004,51004,local_1400_1650,168,1650,-40761.000,79573.800,1.880331,11.083,,-1,275,12774,1091,70,prbs
108106,108.106,4,1004,51004,local_1400_1650,169,1400,-38436.000,81898.800,1.935271,11.083,,-1,367,12774,1091,70,prbs
108202,108.202,4,1004,51004,local_1400_1650,169,1400,-41749.000,78585.800,1.856984,11.091,,-1,1,12783,1092,70,prbs
108291,108.291,4,1004,51004,local_1400_1650,170,1400,-53540.000,66794.800,1.578363,11.091,,-1,89,12785,1092,70,prbs
108382,108.382,4,1004,51004,local_1400_1650,170,1400,-63733.000,56601.796,1.337502,11.091,,-1,181,12785,1092,70,prbs
108474,108.474,4,1004,51004,local_1400_1650,171,1650,-69236.000,51098.796,1.207466,11.091,,-1,273,12785,1092,70,prbs
108566,108.566,4,1004,51004,local_1400_1650,171,1650,-67324.000,53010.796,1.252647,11.091,,-1,365,12785,1092,70,prbs
108659,108.659,4,1004,51004,local_1400_1650,172,1650,-52092.000,68242.800,1.612579,11.091,,-1,458,12785,1092,70,prbs
108753,108.753,4,1004,51004,local_1400_1650,172,1650,-41026.000,79308.800,1.874069,11.091,,-1,552,12791,1092,70,prbs
108842,108.842,4,1004,51004,local_1400_1650,173,1400,-37994.000,82340.800,1.945715,11.091,,-1,641,12791,1092,70,prbs
108934,108.934,4,1004,51004,local_1400_1650,173,1400,-40702.000,79632.800,1.881725,11.091,,-1,733,12791,1092,70,prbs
109026,109.026,4,1004,51004,local_1400_1650,174,1400,-52726.000,67608.800,1.597598,11.091,,-1,825,12791,1092,70,prbs
109119,109.119,4,1004,51004,local_1400_1650,174,1400,-63268.000,57066.796,1.348490,11.091,,-1,918,12792,1092,70,prbs
109214,109.214,4,1004,51004,local_1400_1650,175,1400,-69085.000,51249.796,1.211034,11.083,,-1,1,12800,1093,70,prbs
109302,109.302,4,1004,51004,local_1400_1650,175,1400,-71820.000,48514.796,1.146406,11.083,,-1,89,12802,1093,70,prbs
109394,109.394,4,1004,51004,local_1400_1650,176,1650,-72896.000,47438.796,1.120980,11.083,,-1,181,12802,1093,70,prbs
109486,109.486,4,1004,51004,local_1400_1650,176,1650,-68583.000,51751.796,1.222896,11.083,,-1,273,12802,1093,70,prbs
109579,109.579,4,1004,51004,local_1400_1650,177,1650,-52107.000,68227.800,1.612225,11.083,,-1,365,12802,1093,70,prbs
109671,109.671,4,1004,51004,local_1400_1650,177,1650,-41263.000,79071.800,1.868469,11.083,,-1,458,12803,1093,70,prbs
109763,109.763,4,1004,51004,local_1400_1650,178,1400,-38570.000,81764.800,1.932104,11.083,,-1,550,12808,1093,70,prbs
109854,109.854,4,1004,51004,local_1400_1650,178,1400,-41235.000,79099.800,1.869130,11.083,,-1,641,12808,1093,70,prbs
109946,109.946,4,1004,51004,local_1400_1650,179,1400,-52490.000,67844.800,1.603174,11.083,,-1,733,12808,1093,70,prbs
110038,110.038,4,1004,51004,local_1400_1650,179,1400,-62717.000,57617.796,1.361510,11.083,,-1,825,12808,1093,70,prbs
110131,110.131,4,1004,51004,local_1400_1650,180,1400,-68620.000,51714.796,1.222022,11.083,,-1,918,12809,1093,70,prbs
110237,110.237,4,1004,51004,local_1400_1650,180,1400,-71868.000,48466.796,1.145272,11.082,,-1,1,12817,1094,70,prbs
110314,110.314,4,1004,51004,local_1400_1650,181,1650,-73211.000,47123.796,1.113537,11.082,,-1,78,12819,1094,70,prbs
110407,110.407,4,1004,51004,local_1400_1650,181,1650,-69255.000,51079.796,1.207017,11.082,,-1,170,12819,1094,70,prbs
110498,110.498,4,1004,51004,local_1400_1650,182,1650,-52908.000,67426.800,1.593297,11.082,,-1,262,12819,1094,70,prbs
110590,110.590,4,1004,51004,local_1400_1650,182,1650,-41525.000,78809.800,1.862278,11.082,,-1,354,12819,1094,70,prbs
110684,110.684,4,1004,51004,local_1400_1650,183,1650,-37907.000,82427.800,1.947771,11.082,,-1,448,12823,1094,70,prbs
110775,110.775,4,1004,51004,local_1400_1650,183,1650,-37057.000,83277.800,1.967857,11.082,,-1,539,12825,1094,70,prbs
110866,110.866,4,1004,51004,local_1400_1650,184,1650,-36759.000,83575.800,1.974898,11.082,,-1,630,12825,1094,70,prbs
110958,110.958,4,1004,51004,local_1400_1650,184,1650,-36560.000,83774.800,1.979601,11.082,,-1,722,12825,1094,70,prbs
111050,111.050,4,1004,51004,local_1400_1650,185,1650,-36370.000,83964.800,1.984090,11.082,,-1,814,12825,1094,70,prbs
111143,111.143,4,1004,51004,local_1400_1650,185,1650,-36101.000,84233.800,1.990447,11.082,,-1,906,12826,1094,70,prbs
111238,111.238,4,1004,51004,local_1400_1650,186,1650,-36004.000,84330.800,1.992739,10.972,,-1,1,12834,1095,70,prbs
111326,111.326,4,1004,51004,local_1400_1650,186,1650,-35669.000,84665.800,2.000655,10.972,,-1,89,12837,1095,70,prbs
111418,111.418,4,1004,51004,local_1400_1650,187,1400,-35329.000,85005.800,2.008689,10.972,,-1,181,12837,1095,70,prbs
111510,111.510,4,1004,51004,local_1400_1650,187,1400,-37363.000,82971.800,1.960626,10.972,,-1,273,12837,1095,70,prbs
111602,111.602,4,1004,51004,local_1400_1650,188,1650,-48036.000,72298.800,1.708423,10.972,,-1,365,12837,1095,70,prbs
111697,111.697,4,1004,51004,local_1400_1650,188,1650,-55409.000,64925.796,1.534198,10.926,,-1,2,12843,1096,70,prbs
111786,111.786,4,1004,51004,local_1400_1650,189,1400,-46939.000,73395.800,1.734345,10.926,,-1,91,12843,1096,70,prbs
111878,111.878,4,1004,51004,local_1400_1650,189,1400,-43602.000,76732.800,1.813198,10.926,,-1,183,12843,1096,70,prbs
111970,111.970,4,1004,51004,local_1400_1650,190,1400,-54234.000,66100.800,1.561964,10.926,,-1,275,12843,1096,70,prbs
112062,112.062,4,1004,51004,local_1400_1650,190,1400,-64444.000,55890.796,1.320701,10.926,,-1,367,12843,1096,70,prbs
112155,112.155,4,1004,51004,local_1400_1650,191,1400,-69764.000,50570.796,1.194989,10.926,,-1,460,12844,1096,70,prbs
112250,112.250,4,1004,51004,local_1400_1650,191,1400,-72586.000,47748.796,1.128305,11.076,,-1,2,12854,1097,70,prbs
112338,112.338,4,1004,51004,local_1400_1650,192,1400,-73954.000,46380.796,1.095979,11.076,,-1,90,12855,1097,70,prbs
112431,112.431,4,1004,51004,local_1400_1650,192,1400,-74512.000,45822.796,1.082794,11.076,,-1,182,12855,1097,70,prbs
112522,112.522,4,1004,51004,local_1400_1650,193,1650,-74238.000,46096.796,1.089269,11.076,,-1,274,12855,1097,70,prbs
112614,112.614,4,1004,51004,local_1400_1650,193,1650,-67942.000,52392.796,1.238043,11.076,,-1,366,12855,1097,70,prbs
112709,112.709,4,1004,51004,local_1400_1650,194,1400,-51448.000,68886.800,1.627797,10.98,,-1,2,12861,1098,70,prbs
112798,112.798,4,1004,51004,local_1400_1650,194,1400,-45481.000,74853.800,1.768797,10.98,,-1,91,12861,1098,70,prbs
112891,112.891,4,1004,51004,local_1400_1650,195,1400,-55176.000,65158.796,1.539704,10.98,,-1,183,12861,1098,70,prbs
112982,112.982,4,1004,51004,local_1400_1650,195,1400,-65269.000,55065.796,1.301206,10.98,,-1,275,12861,1098,70,prbs
113074,113.074,4,1004,51004,local_1400_1650,196,1400,-70519.000,49815.796,1.177149,10.98,,-1,367,12861,1098,70,prbs
113168,113.168,4,1004,51004,local_1400_1650,196,1400,-73006.000,47328.796,1.118381,10.98,,-1,461,12864,1098,70,prbs
113261,113.261,4,1004,51004,local_1400_1650,197,1650,-74152.000,46182.796,1.091301,11.076,,-1,2,12873,1099,70,prbs
113350,113.350,4,1004,51004,local_1400_1650,197,1650,-69372.000,50962.796,1.204252,11.076,,-1,91,12873,1099,70,prbs
113442,113.442,4,1004,51004,local_1400_1650,198,1650,-52860.000,67474.800,1.594431,11.076,,-1,183,12873,1099,70,prbs
113534,113.534,4,1004,51004,local_1400_1650,198,1650,-41955.000,78379.800,1.852117,11.076,,-1,275,12873,1099,70,prbs
113626,113.626,4,1004,51004,local_1400_1650,199,1400,-38941.000,81393.800,1.923338,11.076,,-1,367,12873,1099,70,prbs
113721,113.721,4,1004,51004,local_1400_1650,199,1400,-41947.000,78387.800,1.852306,11.107,,-1,2,12879,1100,70,prbs
113810,113.810,4,1004,51004,local_1400_1650,200,1400,-53647.000,66687.800,1.575834,11.107,,-1,91,12879,1100,70,prbs
113902,113.902,4,1004,51004,local_1400_1650,200,1400,-63855.000,56479.796,1.334619,11.107,,-1,183,12879,1100,70,prbs
113994,113.994,4,1004,51004,local_1400_1650,201,1400,-69586.000,50748.796,1.199196,11.107,,-1,275,12879,1100,70,prbs
114086,114.086,4,1004,51004,local_1400_1650,201,1400,-72668.000,47666.796,1.126368,11.107,,-1,367,12879,1100,70,prbs
114181,114.181,4,1004,51004,local_1400_1650,202,1650,-73982.000,46352.796,1.095318,11.107,,-1,462,12885,1100,70,prbs
114272,114.272,4,1004,51004,local_1400_1650,202,1650,-69392.000,50942.796,1.203780,10.976,,-1,84,12891,1101,70,prbs
114363,114.363,4,1004,51004,local_1400_1650,203,1650,-53283.000,67051.800,1.584436,10.976,,-1,174,12891,1101,70,prbs
114454,114.454,4,1004,51004,local_1400_1650,203,1650,-42327.000,78007.800,1.843326,10.976,,-1,266,12891,1101,70,prbs
114547,114.547,4,1004,51004,local_1400_1650,204,1400,-38763.000,81571.800,1.927544,10.976,,-1,358,12891,1101,70,prbs
114638,114.638,4,1004,51004,local_1400_1650,204,1400,-41203.000,79131.800,1.869886,10.976,,-1,450,12891,1101,70,prbs
114733,114.733,4,1004,51004,local_1400_1650,205,1650,-53065.000,67269.800,1.589587,11.091,,-1,2,12897,1102,70,prbs
114822,114.822,4,1004,51004,local_1400_1650,205,1650,-57568.000,62766.796,1.483181,11.091,,-1,91,12897,1102,70,prbs
114914,114.914,4,1004,51004,local_1400_1650,206,1650,-47500.000,72834.800,1.721088,11.091,,-1,183,12897,1102,70,prbs
115006,115.006,4,1004,51004,local_1400_1650,206,1650,-40444.000,79890.800,1.887822,11.091,,-1,275,12897,1102,70,prbs
115098,115.098,4,1004,51004,local_1400_1650,207,1400,-38520.000,81814.800,1.933286,11.091,,-1,367,12897,1102,70,prbs
115194,115.194,4,1004,51004,local_1400_1650,207,1400,-40658.000,79676.800,1.882765,11.1,,-1,1,12905,1103,70,prbs
115283,115.283,4,1004,51004,local_1400_1650,208,1400,-51957.000,68377.800,1.615769,11.1,,-1,90,12909,1103,70,prbs
115374,115.374,4,1004,51004,local_1400_1650,208,1400,-63041.000,57293.796,1.353854,11.1,,-1,181,12909,1103,70,prbs
115466,115.466,4,1004,51004,local_1400_1650,209,1400,-68667.000,51667.796,1.220912,11.1,,-1,273,12909,1103,70,prbs
115558,115.558,4,1004,51004,local_1400_1650,209,1400,-71535.000,48799.796,1.153141,11.1,,-1,365,12909,1103,70,prbs
115650,115.650,4,1004,51004,local_1400_1650,210,1400,-73293.000,47041.796,1.111599,11.1,,-1,457,12909,1103,70,prbs
115745,115.745,4,1004,51004,local_1400_1650,210,1400,-74239.000,46095.796,1.089245,11.066,,-1,2,12915,1104,70,prbs
115834,115.834,4,1004,51004,local_1400_1650,211,1400,-74498.000,45836.796,1.083125,11.066,,-1,91,12915,1104,70,prbs
115926,115.926,4,1004,51004,local_1400_1650,211,1400,-74882.000,45452.796,1.074051,11.066,,-1,183,12915,1104,70,prbs
116018,116.018,4,1004,51004,local_1400_1650,212,1650,-74931.000,45403.796,1.072893,11.066,,-1,275,12915,1104,70,prbs
116110,116.110,4,1004,51004,local_1400_1650,212,1650,-69541.000,50793.796,1.200259,11.066,,-1,367,12915,1104,70,prbs
116206,116.206,4,1004,51004,local_1400_1650,213,1650,-52261.000,68073.800,1.608586,10.959,,-1,1,12924,1105,70,prbs
116294,116.294,4,1004,51004,local_1400_1650,213,1650,-41123.000,79211.800,1.871777,10.959,,-1,89,12926,1105,70,prbs
116386,116.386,4,1004,51004,local_1400_1650,214,1650,-38102.000,82232.800,1.943163,10.959,,-1,181,12926,1105,70,prbs
116478,116.478,4,1004,51004,local_1400_1650,214,1650,-37360.000,82974.800,1.960697,10.959,,-1,273,12926,1105,70,prbs
116570,116.570,4,1004,51004,local_1400_1650,215,1650,-36797.000,83537.800,1.974000,10.959,,-1,365,12926,1105,70,prbs
116662,116.662,4,1004,51004,local_1400_1650,215,1650,-36294.000,84040.800,1.985886,10.959,,-1,457,12926,1105,70,prbs
116756,116.756,4,1004,51004,local_1400_1650,216,1650,-36309.000,84025.800,1.985532,10.959,,-1,551,12932,1105,71,prbs
116847,116.847,4,1004,51004,local_1400_1650,216,1650,-36483.000,83851.800,1.981420,10.959,,-1,641,12932,1105,71,prbs
116938,116.938,4,1004,51004,local_1400_1650,217,1650,-36358.000,83976.800,1.984374,10.959,,-1,733,12932,1105,71,prbs
117030,117.030,4,1004,51004,local_1400_1650,217,1650,-36469.000,83865.800,1.981751,10.959,,-1,825,12932,1105,71,prbs
117123,117.123,4,1004,51004,local_1400_1650,218,1650,-36553.000,83781.800,1.979766,10.959,,-1,917,12933,1105,71,prbs
117218,117.218,4,1004,51004,local_1400_1650,218,1650,-36558.000,83776.800,1.979648,10.972,,-1,1,12941,1106,71,prbs
117306,117.306,4,1004,51004,local_1400_1650,219,1400,-36474.000,83860.800,1.981633,10.972,,-1,89,12943,1106,71,prbs
117398,117.398,4,1004,51004,local_1400_1650,219,1400,-40478.000,79856.800,1.887018,10.972,,-1,181,12943,1106,71,prbs
117490,117.490,4,1004,51004,local_1400_1650,220,1650,-52653.000,67681.800,1.599323,10.972,,-1,273,12943,1106,71,prbs
117582,117.582,4,1004,51004,local_1400_1650,220,1650,-57318.000,63016.796,1.489089,10.972,,-1,365,12943,1106,71,prbs
117675,117.675,4,1004,51004,local_1400_1650,221,1650,-47177.000,73157.800,1.728721,10.972,,-1,458,12945,1106,71,prbs
117767,117.767,4,1004,51004,local_1400_1650,221,1650,-40132.000,80202.800,1.895194,10.972,,-1,550,12949,1106,71,prbs
117858,117.858,4,1004,51004,local_1400_1650,222,1650,-37799.000,82535.800,1.950323,10.972,,-1,641,12949,1106,71,prbs
117950,117.950,4,1004,51004,local_1400_1650,222,1650,-36894.000,83440.800,1.971708,10.972,,-1,733,12949,1106,71,prbs
118042,118.042,4,1004,51004,local_1400_1650,223,1650,-36702.000,83632.800,1.976245,10.972,,-1,825,12949,1106,71,prbs
118134,118.134,4,1004,51004,local_1400_1650,223,1650,-36488.000,83846.800,1.981302,10.972,,-1,917,12950,1106,71,prbs
118230,118.230,4,1004,51004,local_1400_1650,224,1650,-36409.000,83925.800,1.983169,10.977,,-1,1,12958,1107,71,prbs
118318,118.318,4,1004,51004,local_1400_1650,224,1650,-36779.000,83555.800,1.974426,10.977,,-1,89,12960,1107,71,prbs
118410,118.410,4,1004,51004,local_1400_1650,225,1400,-37265.000,83069.800,1.962942,10.977,,-1,181,12960,1107,71,prbs
118502,118.502,4,1004,51004,local_1400_1650,225,1400,-41173.000,79161.800,1.870595,10.977,,-1,273,12960,1107,71,prbs
118594,118.594,4,1004,51004,local_1400_1650,226,1400,-53573.000,66761.800,1.577583,10.977,,-1,365,12960,1107,71,prbs
118689,118.689,4,1004,51004,local_1400_1650,226,1400,-63722.000,56612.796,1.337762,10.977,,-1,460,12965,1107,71,prbs
118778,118.778,4,1004,51004,local_1400_1650,227,1400,-69352.000,50982.796,1.204725,10.977,,-1,549,12966,1107,71,prbs
118870,118.870,4,1004,51004,local_1400_1650,227,1400,-72403.000,47931.796,1.132630,10.977,,-1,641,12966,1107,71,prbs
118962,118.962,4,1004,51004,local_1400_1650,228,1400,-73938.000,46396.796,1.096358,10.977,,-1,733,12966,1107,71,prbs
119054,119.054,4,1004,51004,local_1400_1650,228,1400,-74764.000,45570.796,1.076839,10.977,,-1,825,12966,1107,71,prbs
119146,119.146,4,1004,51004,local_1400_1650,229,1400,-75120.000,45214.796,1.068427,10.977,,-1,917,12967,1107,71,prbs
119242,119.242,4,1004,51004,local_1400_1650,229,1400,-75221.000,45113.796,1.066040,11.078,,-1,1,12976,1108,71,prbs
119330,119.330,4,1004,51004,local_1400_1650,230,1650,-75230.000,45104.796,1.065828,11.078,,-1,89,12977,1108,71,prbs
119422,119.422,4,1004,51004,local_1400_1650,230,1650,-70957.000,49377.796,1.166799,11.078,,-1,181,12977,1108,71,prbs
119514,119.514,4,1004,51004,local_1400_1650,231,1400,-54483.000,65851.800,1.556080,11.078,,-1,273,12977,1108,71,prbs
119606,119.606,4,1004,51004,local_1400_1650,231,1400,-45550.000,74784.800,1.767167,11.078,,-1,365,12977,1108,71,prbs
119701,119.701,4,1004,51004,local_1400_1650,232,1400,-53825.000,66509.800,1.571628,11.078,,-1,460,12983,1108,71,prbs
119790,119.790,4,1004,51004,local_1400_1650,232,1400,-63721.000,56613.796,1.337786,11.078,,-1,549,12983,1108,71,prbs
119882,119.882,4,1004,51004,local_1400_1650,233,1650,-69123.000,51211.796,1.210136,11.078,,-1,641,12983,1108,71,prbs
119974,119.974,4,1004,51004,local_1400_1650,233,1650,-66058.000,54276.796,1.282562,11.078,,-1,733,12983,1108,71,prbs
120066,120.066,4,1004,51004,local_1400_1650,234,1650,-50512.000,69822.800,1.649915,11.078,,-1,825,12983,1108,71,prbs
120159,120.159,4,1004,51004,local_1400_1650,234,1650,-40745.000,79589.800,1.880709,11.078,,-1,918,12985,1108,71,prbs
120254,120.254,4,1004,51004,local_1400_1650,235,1650,-37618.000,82716.800,1.954600,10.96,,-1,2,12995,1109,71,prbs
120342,120.342,4,1004,51004,local_1400_1650,235,1650,-36563.000,83771.800,1.979530,10.96,,-1,90,12995,1109,71,prbs
120434,120.434,4,1004,51004,local_1400_1650,236,1400,-36380.000,83954.800,1.983854,10.96,,-1,182,12995,1109,71,prbs
120526,120.526,4,1004,51004,local_1400_1650,236,1400,-39514.000,80820.800,1.909798,10.96,,-1,274,12995,1109,71,prbs
120618,120.618,4,1004,51004,local_1400_1650,237,1400,-51458.000,68876.800,1.627561,10.96,,-1,366,12995,1109,71,prbs
120713,120.713,4,1004,51004,local_1400_1650,237,1400,-62833.000,57501.796,1.358769,11.086,,-1,2,13001,1110,71,prbs
120802,120.802,4,1004,51004,local_1400_1650,238,1400,-69062.000,51272.796,1.211578,11.086,,-1,91,13001,1110,71,prbs
120894,120.894,4,1004,51004,local_1400_1650,238,1400,-72406.000,47928.796,1.132559,11.086,,-1,183,13001,1110,71,prbs
120986,120.986,4,1004,51004,local_1400_1650,239,1400,-73926.000,46408.796,1.096641,11.086,,-1,275,13001,1110,71,prbs
121078,121.078,4,1004,51004,local_1400_1650,239,1400,-74942.000,45392.796,1.072633,11.086,,-1,367,13001,1110,71,prbs
121172,121.172,4,1004,51004,local_1400_1650,240,1650,-75024.000,45310.796,1.070695,11.086,,-1,461,13005,1110,71,prbs
121265,121.265,4,1004,51004,local_1400_1650,240,1650,-68496.000,51838.796,1.224952,10.942,,-1,2,13013,1111,71,prbs
121354,121.354,4,1004,51004,local_1400_1650,241,1400,-51210.000,69124.800,1.633421,10.942,,-1,91,13014,1111,71,prbs
121447,121.447,4,1004,51004,local_1400_1650,241,1400,-44400.000,75934.800,1.794341,10.942,,-1,183,13014,1111,71,prbs
121538,121.538,4,1004,51004,local_1400_1650,242,1650,-52972.000,67362.800,1.591785,10.942,,-1,275,13014,1111,71,prbs
121631,121.631,4,1004,51004,local_1400_1650,242,1650,-58749.000,61585.796,1.455274,10.942,,-1,367,13014,1111,71,prbs
121725,121.725,4,1004,51004,local_1400_1650,243,1400,-48986.000,71348.800,1.685974,10.955,,-1,2,13020,1112,71,prbs
121814,121.814,4,1004,51004,local_1400_1650,243,1400,-44321.000,76013.800,1.796208,10.955,,-1,91,13020,1112,71,prbs
121906,121.906,4,1004,51004,local_1400_1650,244,1400,-54059.000,66275.800,1.566099,10.955,,-1,183,13020,1112,71,prbs
121998,121.998,4,1004,51004,local_1400_1650,244,1400,-64205.000,56129.796,1.326349,10.955,,-1,275,13020,1112,71,prbs
122090,122.090,4,1004,51004,local_1400_1650,245,1400,-69829.000,50505.796,1.193453,10.955,,-1,367,13020,1112,71,prbs
122185,122.185,4,1004,51004,local_1400_1650,245,1400,-72809.000,47525.796,1.123036,10.955,,-1,462,13026,1112,71,prbs
122276,122.276,4,1004,51004,local_1400_1650,246,1400,-74617.000,45717.796,1.080313,11.077,,-1,84,13032,1113,71,prbs
122366,122.366,4,1004,51004,local_1400_1650,246,1400,-75298.000,45036.796,1.064221,11.077,,-1,174,13032,1113,71,prbs
122458,122.458,4,1004,51004,local_1400_1650,247,1400,-75606.000,44728.796,1.056943,11.077,,-1,266,13032,1113,71,prbs
122550,122.550,4,1004,51004,local_1400_1650,247,1400,-75551.000,44783.796,1.058242,11.077,,-1,358,13032,1113,71,prbs
122643,122.643,4,1004,51004,local_1400_1650,248,1650,-75317.000,45017.796,1.063772,11.077,,-1,450,13032,1113,71,prbs
122737,122.737,4,1004,51004,local_1400_1650,248,1650,-69120.000,51214.796,1.210207,10.898,,-1,2,13038,1114,71,prbs
122826,122.826,4,1004,51004,local_1400_1650,249,1650,-51855.000,68479.800,1.618179,10.898,,-1,91,13038,1114,71,prbs
122918,122.918,4,1004,51004,local_1400_1650,249,1650,-41458.000,78876.800,1.863861,10.898,,-1,183,13038,1114,71,prbs
123010,123.010,4,1004,51004,local_1400_1650,250,1400,-38669.000,81665.800,1.929765,10.898,,-1,275,13038,1114,71,prbs
123102,123.102,4,1004,51004,local_1400_1650,250,1400,-41777.000,78557.800,1.856323,10.898,,-1,367,13038,1114,71,prbs
123199,123.199,4,1004,51004,local_1400_1650,251,1650,-53923.000,66411.800,1.569313,11.043,,-1,1,13047,1115,71,prbs
123287,123.287,4,1004,51004,local_1400_1650,251,1650,-59791.000,60543.796,1.430652,11.043,,-1,88,13048,1115,71,prbs
123378,123.378,4,1004,51004,local_1400_1650,252,1650,-50152.000,70182.800,1.658421,11.043,,-1,180,13048,1115,71,prbs
123470,123.470,4,1004,51004,local_1400_1650,252,1650,-41308.000,79026.800,1.867405,11.043,,-1,272,13048,1115,71,prbs
123562,123.562,4,1004,51004,local_1400_1650,253,1400,-38726.000,81608.800,1.928418,11.043,,-1,364,13048,1115,71,prbs
123654,123.654,4,1004,51004,local_1400_1650,253,1400,-41421.000,78913.800,1.864735,11.043,,-1,456,13048,1115,71,prbs
123749,123.749,4,1004,51004,local_1400_1650,254,1650,-52904.000,67430.800,1.593392,11.043,,-1,551,13054,1115,71,prbs
123838,123.838,4,1004,51004,local_1400_1650,254,1650,-58190.000,62144.796,1.468483,11.043,,-1,640,13054,1115,71,prbs
123930,123.930,4,1004,51004,local_1400_1650,255,1400,-48506.000,71828.800,1.697316,11.043,,-1,732,13054,1115,71,prbs
124022,124.022,4,1004,51004,local_1400_1650,255,1400,-45571.000,74763.800,1.766671,11.043,,-1,824,13054,1115,71,prbs
124115,124.115,4,1004,51004,local_1400_1650,256,1400,-55998.000,64336.796,1.520280,11.043,,-1,917,13055,1115,71,prbs
124210,124.210,4,1004,51004,local_1400_1650,256,1400,-65316.000,55018.796,1.300096,11.077,,-1,1,13063,1116,71,prbs
124298,124.298,4,1004,51004,local_1400_1650,257,1400,-70251.000,50083.796,1.183481,11.077,,-1,89,13065,1116,71,prbs
124390,124.390,4,1004,51004,local_1400_1650,257,1400,-72903.000,47431.796,1.120815,11.077,,-1,181,13065,1116,71,prbs
124482,124.482,4,1004,51004,local_1400_1650,257,1400,-74076.000,46258.796,1.093097,11.077,,-1,273,13065,1116,71,prbs
124574,124.574,4,1004,51004,local_1400_1650,258,1650,-74611.000,45723.796,1.080455,11.077,,-1,365,13065,1116,71,prbs
124667,124.667,4,1004,51004,local_1400_1650,258,1650,-70735.000,49599.796,1.172044,11.077,,-1,458,13066,1116,72,prbs
124760,124.760,4,1004,51004,local_1400_1650,259,1400,-54148.000,66186.800,1.563996,11.077,,-1,551,13071,1116,72,prbs
124850,124.850,4,1004,51004,local_1400_1650,259,1400,-45517.000,74817.800,1.767947,11.077,,-1,641,13071,1116,72,prbs
124942,124.942,4,1004,51004,local_1400_1650,260,1650,-53881.000,66453.800,1.570305,11.077,,-1,732,13071,1116,72,prbs
