t_ms,t_s,set_index,prbs_seed,run_order_seed,run_name,segment,pwm_us,raw_count,tared_count,force_N,battery_voltage_V,battery_current_A,battery_remaining_pct,battery_age_ms,mavlink_total_packets,mavlink_sys_status_packets,mavlink_bad_frames,phase
43205,43.205,1,1001,51001,local_1400_1650,200,1650,-29713.000,91171.560,2.154386,11.569,,-1,89,796,70,5,prbs
43296,43.296,1,1001,51001,local_1400_1650,201,1400,-30280.000,90604.560,2.140988,11.569,,-1,181,796,70,5,prbs
43388,43.388,1,1001,51001,local_1400_1650,201,1400,-34444.000,86440.560,2.042593,11.569,,-1,273,796,70,5,prbs
43480,43.480,1,1001,51001,local_1400_1650,202,1400,-47371.000,73513.560,1.737128,11.569,,-1,365,796,70,5,prbs
43572,43.572,1,1001,51001,local_1400_1650,202,1400,-58963.000,61921.564,1.463208,11.569,,-1,457,796,70,5,prbs
43667,43.667,1,1001,51001,local_1400_1650,203,1400,-64940.000,55944.564,1.321972,11.69,,-1,2,802,71,5,prbs
43756,43.756,1,1001,51001,local_1400_1650,203,1400,-67651.000,53233.564,1.257910,11.69,,-1,91,802,71,5,prbs
43848,43.848,1,1001,51001,local_1400_1650,204,1400,-69173.000,51711.564,1.221946,11.69,,-1,183,802,71,5,prbs
43940,43.940,1,1001,51001,local_1400_1650,204,1400,-70054.000,50830.564,1.201128,11.69,,-1,275,802,71,5,prbs
44032,44.032,1,1001,51001,local_1400_1650,205,1650,-70330.000,50554.564,1.194606,11.69,,-1,367,802,71,5,prbs
44128,44.128,1,1001,51001,local_1400_1650,205,1650,-64108.000,56776.564,1.341632,11.484,,-1,1,811,72,5,prbs
44216,44.216,1,1001,51001,local_1400_1650,206,1650,-44896.000,75988.560,1.795612,11.484,,-1,89,813,72,5,prbs
44308,44.308,1,1001,51001,local_1400_1650,206,1650,-34003.000,86881.560,2.053014,11.484,,-1,181,813,72,5,prbs
44400,44.400,1,1001,51001,local_1400_1650,207,1650,-31686.000,89198.560,2.107764,11.484,,-1,273,813,72,5,prbs
44492,44.492,1,1001,51001,local_1400_1650,207,1650,-30593.000,90291.560,2.133592,11.484,,-1,365,813,72,5,prbs
44584,44.584,1,1001,51001,local_1400_1650,208,1650,-29894.000,90990.560,2.150110,11.484,,-1,457,813,72,5,prbs
44678,44.678,1,1001,51001,local_1400_1650,208,1650,-30464.000,90420.560,2.136640,11.484,,-1,551,819,72,6,prbs
44768,44.768,1,1001,51001,local_1400_1650,209,1400,-30901.000,89983.560,2.126314,11.484,,-1,641,819,72,6,prbs
44860,44.860,1,1001,51001,local_1400_1650,209,1400,-33767.000,87117.560,2.058590,11.484,,-1,733,819,72,6,prbs
44952,44.952,1,1001,51001,local_1400_1650,210,1650,-46111.000,74773.560,1.766901,11.484,,-1,825,819,72,6,prbs
45045,45.045,1,1001,51001,local_1400_1650,210,1650,-52626.000,68258.560,1.612952,11.484,,-1,917,820,72,6,prbs
45140,45.140,1,1001,51001,local_1400_1650,211,1650,-41244.000,79640.560,1.881909,11.554,,-1,1,828,73,6,prbs
45228,45.228,1,1001,51001,local_1400_1650,211,1650,-32625.000,88259.560,2.085576,11.554,,-1,89,830,73,6,prbs
45320,45.320,1,1001,51001,local_1400_1650,212,1650,-30796.000,90088.560,2.128795,11.554,,-1,181,830,73,6,prbs
45412,45.412,1,1001,51001,local_1400_1650,212,1650,-30869.000,90015.560,2.127070,11.554,,-1,273,830,73,6,prbs
45504,45.504,1,1001,51001,local_1400_1650,213,1400,-30970.000,89914.560,2.124684,11.554,,-1,365,830,73,6,prbs
45598,45.598,1,1001,51001,local_1400_1650,213,1400,-33519.000,87365.560,2.064451,11.554,,-1,458,832,73,6,prbs
45689,45.689,1,1001,51001,local_1400_1650,214,1400,-45321.000,75563.560,1.785569,11.554,,-1,550,836,73,6,prbs
45780,45.780,1,1001,51001,local_1400_1650,214,1400,-57993.000,62891.564,1.486129,11.554,,-1,641,836,73,6,prbs
45872,45.872,1,1001,51001,local_1400_1650,215,1650,-64548.000,56336.564,1.331235,11.554,,-1,733,836,73,6,prbs
45964,45.964,1,1001,51001,local_1400_1650,215,1650,-61093.000,59791.564,1.412876,11.554,,-1,825,836,73,6,prbs
46057,46.057,1,1001,51001,local_1400_1650,216,1400,-43966.000,76918.560,1.817588,11.554,,-1,917,837,73,6,prbs
46152,46.152,1,1001,51001,local_1400_1650,216,1400,-37924.000,82960.560,1.960360,11.688,,-1,1,845,74,6,prbs
46240,46.240,1,1001,51001,local_1400_1650,217,1400,-48880.000,72004.560,1.701470,11.688,,-1,89,847,74,6,prbs
46332,46.332,1,1001,51001,local_1400_1650,217,1400,-59961.000,60923.564,1.439626,11.688,,-1,181,847,74,6,prbs
46424,46.424,1,1001,51001,local_1400_1650,218,1650,-65465.000,55419.564,1.309566,11.688,,-1,273,847,74,6,prbs
46516,46.516,1,1001,51001,local_1400_1650,218,1650,-62980.000,57904.564,1.368286,11.688,,-1,365,847,74,6,prbs
46611,46.611,1,1001,51001,local_1400_1650,219,1650,-46432.000,74452.560,1.759316,11.688,,-1,460,852,74,6,prbs
46700,46.700,1,1001,51001,local_1400_1650,219,1650,-34783.000,86101.560,2.034582,11.688,,-1,549,853,74,6,prbs
46792,46.792,1,1001,51001,local_1400_1650,220,1650,-31137.000,89747.560,2.120737,11.688,,-1,641,853,74,6,prbs
46884,46.884,1,1001,51001,local_1400_1650,220,1650,-30182.000,90702.560,2.143304,11.688,,-1,733,853,74,6,prbs
46976,46.976,1,1001,51001,local_1400_1650,221,1400,-30056.000,90828.560,2.146282,11.688,,-1,825,853,74,6,prbs
47069,47.069,1,1001,51001,local_1400_1650,221,1400,-33488.000,87396.560,2.065183,11.688,,-1,917,854,74,6,prbs
47164,47.164,1,1001,51001,local_1400_1650,222,1400,-46571.000,74313.560,1.756032,11.697,,-1,1,862,75,6,prbs
47252,47.252,1,1001,51001,local_1400_1650,222,1400,-58631.000,62253.564,1.471053,11.697,,-1,89,863,75,6,prbs
47344,47.344,1,1001,51001,local_1400_1650,223,1400,-65320.000,55564.564,1.312992,11.697,,-1,181,863,75,6,prbs
47436,47.436,1,1001,51001,local_1400_1650,223,1400,-68532.000,52352.564,1.237092,11.697,,-1,273,863,75,6,prbs
47528,47.528,1,1001,51001,local_1400_1650,224,1400,-69927.000,50957.564,1.204129,11.697,,-1,365,863,75,6,prbs
47623,47.623,1,1001,51001,local_1400_1650,224,1400,-70631.000,50253.564,1.187493,11.697,,-1,460,869,75,6,prbs
47712,47.712,1,1001,51001,local_1400_1650,225,1650,-71267.000,49617.564,1.172464,11.697,,-1,549,869,75,6,prbs
47804,47.804,1,1001,51001,local_1400_1650,225,1650,-65270.000,55614.564,1.314174,11.697,,-1,641,869,75,6,prbs
47896,47.896,1,1001,51001,local_1400_1650,226,1400,-46459.000,74425.560,1.758678,11.697,,-1,733,869,75,6,prbs
47988,47.988,1,1001,51001,local_1400_1650,226,1400,-36697.000,84187.560,1.989354,11.697,,-1,825,869,75,6,prbs
48081,48.081,1,1001,51001,local_1400_1650,227,1400,-43013.000,77871.560,1.840107,11.697,,-1,918,871,75,6,prbs
48176,48.176,1,1001,51001,local_1400_1650,227,1400,-55830.000,65054.564,1.537241,11.684,,-1,2,881,76,6,prbs
48264,48.264,1,1001,51001,local_1400_1650,228,1400,-63396.000,57488.564,1.358456,11.684,,-1,90,881,76,6,prbs
48356,48.356,1,1001,51001,local_1400_1650,228,1400,-67391.000,53493.564,1.264054,11.684,,-1,182,881,76,6,prbs
48448,48.448,1,1001,51001,local_1400_1650,229,1650,-69784.000,51100.564,1.207508,11.684,,-1,274,881,76,6,prbs
48540,48.540,1,1001,51001,local_1400_1650,229,1650,-65240.000,55644.564,1.314882,11.684,,-1,366,881,76,6,prbs
48635,48.635,1,1001,51001,local_1400_1650,230,1400,-46697.000,74187.560,1.753054,11.543,,-1,2,887,77,6,prbs
48724,48.724,1,1001,51001,local_1400_1650,230,1400,-36938.000,83946.560,1.983660,11.543,,-1,91,887,77,6,prbs
48816,48.816,1,1001,51001,local_1400_1650,231,1650,-45127.000,75757.560,1.790153,11.543,,-1,183,887,77,6,prbs
48908,48.908,1,1001,51001,local_1400_1650,231,1650,-51983.000,68901.560,1.628146,11.543,,-1,275,887,77,6,prbs
49000,49.000,1,1001,51001,local_1400_1650,232,1650,-41617.000,79267.560,1.873095,11.543,,-1,367,887,77,6,prbs
49094,49.094,1,1001,51001,local_1400_1650,232,1650,-33839.000,87045.560,2.056889,11.543,,-1,461,891,77,6,prbs
49187,49.187,1,1001,51001,local_1400_1650,233,1650,-31798.000,89086.560,2.105118,11.562,,-1,2,899,78,6,prbs
49276,49.276,1,1001,51001,local_1400_1650,233,1650,-31107.000,89777.560,2.121446,11.562,,-1,91,899,78,6,prbs
49368,49.368,1,1001,51001,local_1400_1650,234,1400,-31187.000,89697.560,2.119556,11.562,,-1,183,899,78,6,prbs
49460,49.460,1,1001,51001,local_1400_1650,234,1400,-34742.000,86142.560,2.035551,11.562,,-1,275,899,78,6,prbs
49552,49.552,1,1001,51001,local_1400_1650,235,1400,-46883.000,74001.560,1.748659,11.562,,-1,367,899,78,6,prbs
49647,49.647,1,1001,51001,local_1400_1650,235,1400,-58919.000,61965.564,1.464248,11.694,,-1,2,905,79,6,prbs
49736,49.736,1,1001,51001,local_1400_1650,236,1400,-65506.000,55378.564,1.308597,11.694,,-1,91,905,79,6,prbs
49828,49.828,1,1001,51001,local_1400_1650,236,1400,-68850.000,52034.564,1.229578,11.694,,-1,183,905,79,6,prbs
49920,49.920,1,1001,51001,local_1400_1650,237,1650,-70518.000,50366.564,1.190163,11.694,,-1,275,905,79,6,prbs
50012,50.012,1,1001,51001,local_1400_1650,237,1650,-63909.000,56975.564,1.346334,11.694,,-1,367,905,79,6,prbs
50109,50.109,1,1001,51001,local_1400_1650,238,1650,-45007.000,75877.560,1.792989,11.554,,-1,1,912,80,6,prbs
50198,50.198,1,1001,51001,local_1400_1650,238,1650,-34636.000,86248.560,2.038056,11.554,,-1,90,917,80,6,prbs
50289,50.289,1,1001,51001,local_1400_1650,239,1650,-31881.000,89003.560,2.103156,11.554,,-1,181,917,80,6,prbs
50381,50.381,1,1001,51001,local_1400_1650,239,1650,-31495.000,89389.560,2.112278,11.554,,-1,273,917,80,6,prbs
50473,50.473,1,1001,51001,local_1400_1650,240,1650,-32310.000,88574.560,2.093019,11.554,,-1,364,917,80,6,prbs
50565,50.565,1,1001,51001,local_1400_1650,240,1650,-31905.000,88979.560,2.102590,11.554,,-1,457,917,80,6,prbs
50660,50.660,1,1001,51001,local_1400_1650,241,1650,-31065.000,89819.560,2.122439,11.569,,-1,2,923,81,6,prbs
50750,50.750,1,1001,51001,local_1400_1650,241,1650,-31054.000,89830.560,2.122698,11.569,,-1,92,923,81,6,prbs
50841,50.841,1,1001,51001,local_1400_1650,242,1400,-30999.000,89885.560,2.123998,11.569,,-1,183,923,81,6,prbs
50933,50.933,1,1001,51001,local_1400_1650,242,1400,-35102.000,85782.560,2.027044,11.569,,-1,275,924,81,6,prbs
51025,51.025,1,1001,51001,local_1400_1650,243,1400,-48266.000,72618.560,1.715979,11.569,,-1,367,924,81,6,prbs
51121,51.121,1,1001,51001,local_1400_1650,243,1400,-59613.000,61271.564,1.447849,11.683,,-1,1,933,82,6,prbs
51209,51.209,1,1001,51001,local_1400_1650,244,1400,-65467.000,55417.564,1.309519,11.683,,-1,89,934,82,6,prbs
51301,51.301,1,1001,51001,local_1400_1650,244,1400,-68674.000,52210.564,1.233737,11.683,,-1,181,934,82,6,prbs
51394,51.394,1,1001,51001,local_1400_1650,245,1400,-70883.000,50001.564,1.181538,11.683,,-1,274,934,82,6,prbs
51486,51.486,1,1001,51001,local_1400_1650,245,1400,-71772.000,49112.564,1.160531,11.683,,-1,366,934,82,6,prbs
51577,51.577,1,1001,51001,local_1400_1650,246,1650,-71787.000,49097.564,1.160177,11.683,,-1,457,934,82,6,prbs
51673,51.673,1,1001,51001,local_1400_1650,246,1650,-64655.000,56229.564,1.328706,11.683,,-1,553,940,82,6,prbs
51762,51.762,1,1001,51001,local_1400_1650,247,1400,-45291.000,75593.560,1.786278,11.683,,-1,642,940,82,6,prbs
51853,51.853,1,1001,51001,local_1400_1650,247,1400,-37769.000,83115.560,1.964023,11.683,,-1,733,940,82,6,prbs
51945,51.945,1,1001,51001,local_1400_1650,248,1400,-47347.000,73537.560,1.737695,11.683,,-1,825,940,82,6,prbs
52038,52.038,1,1001,51001,local_1400_1650,248,1400,-59294.000,61590.564,1.455387,11.683,,-1,918,941,82,6,prbs
52133,52.133,1,1001,51001,local_1400_1650,249,1400,-65771.000,55113.564,1.302335,11.68,,-1,1,949,83,6,prbs
52221,52.221,1,1001,51001,local_1400_1650,249,1400,-68984.000,51900.564,1.226412,11.68,,-1,89,951,83,6,prbs
52313,52.313,1,1001,51001,local_1400_1650,250,1650,-70091.000,50793.564,1.200253,11.68,,-1,181,951,83,6,prbs
52405,52.405,1,1001,51001,local_1400_1650,250,1650,-64543.000,56341.564,1.331353,11.68,,-1,273,951,83,6,prbs
52497,52.497,1,1001,51001,local_1400_1650,251,1400,-46614.000,74270.560,1.755016,11.68,,-1,365,951,83,6,prbs
52590,52.590,1,1001,51001,local_1400_1650,251,1400,-39999.000,80885.560,1.911328,11.68,,-1,458,952,83,6,prbs
52683,52.683,1,1001,51001,local_1400_1650,252,1650,-50015.000,70869.560,1.674650,11.68,,-1,551,957,83,6,prbs
52773,52.773,1,1001,51001,local_1400_1650,252,1650,-56609.000,64275.564,1.518833,11.68,,-1,641,957,83,6,prbs
52865,52.865,1,1001,51001,local_1400_1650,253,1650,-45587.000,75297.560,1.779284,11.68,,-1,733,957,83,6,prbs
52957,52.957,1,1001,51001,local_1400_1650,253,1650,-35253.000,85631.560,2.023476,11.68,,-1,825,957,83,6,prbs
53050,53.050,1,1001,51001,local_1400_1650,254,1400,-31786.000,89098.560,2.105402,11.68,,-1,918,958,83,6,prbs
53145,53.145,1,1001,51001,local_1400_1650,254,1400,-34403.000,86481.560,2.043562,11.687,,-1,1,966,84,6,prbs
53234,53.234,1,1001,51001,local_1400_1650,255,1650,-47031.000,73853.560,1.745162,11.687,,-1,90,968,84,6,prbs
53325,53.325,1,1001,51001,local_1400_1650,255,1650,-53105.000,67779.560,1.601633,11.687,,-1,181,968,84,6,prbs
53417,53.417,1,1001,51001,local_1400_1650,256,1400,-42045.000,78839.560,1.862981,11.687,,-1,273,968,84,6,prbs
53509,53.509,1,1001,51001,local_1400_1650,256,1400,-38050.000,82834.560,1.957383,11.687,,-1,365,968,84,6,prbs
53603,53.603,1,1001,51001,local_1400_1650,257,1400,-49515.000,71369.560,1.686465,11.687,,-1,459,972,84,6,prbs
53694,53.694,1,1001,51001,local_1400_1650,257,1400,-60354.000,60530.564,1.430339,11.687,,-1,549,974,84,6,prbs
53785,53.785,1,1001,51001,local_1400_1650,258,1650,-66026.000,54858.564,1.296309,11.687,,-1,641,974,84,6,prbs
53877,53.877,1,1001,51001,local_1400_1650,258,1650,-63691.000,57193.564,1.351486,11.687,,-1,733,974,84,6,prbs
53969,53.969,1,1001,51001,local_1400_1650,259,1400,-46813.000,74071.560,1.750313,11.687,,-1,825,974,84,6,prbs
54062,54.062,1,1001,51001,local_1400_1650,259,1400,-38915.000,81969.560,1.936943,11.687,,-1,918,975,84,6,prbs
54158,54.158,1,1001,51001,local_1400_1650,260,1400,-49044.000,71840.560,1.697594,11.694,,-1,1,983,85,6,prbs
54245,54.245,1,1001,51001,local_1400_1650,260,1400,-60388.000,60496.564,1.429535,11.694,,-1,88,985,85,6,prbs
54337,54.337,1,1001,51001,local_1400_1650,261,1400,-66251.000,54633.564,1.290993,11.694,,-1,180,985,85,6,prbs
54429,54.429,1,1001,51001,local_1400_1650,261,1400,-69134.000,51750.564,1.222867,11.694,,-1,272,985,85,6,prbs
54521,54.521,1,1001,51001,local_1400_1650,262,1400,-70463.000,50421.564,1.191463,11.694,,-1,364,985,85,6,prbs
54616,54.616,1,1001,51001,local_1400_1650,262,1400,-71121.000,49763.564,1.175914,11.694,,-1,459,991,85,6,prbs
54705,54.705,1,1001,51001,local_1400_1650,263,1400,-71484.000,49400.564,1.167337,11.694,,-1,548,991,85,6,prbs
54797,54.797,1,1001,51001,local_1400_1650,263,1400,-71924.000,48960.564,1.156939,11.694,,-1,640,991,85,6,prbs
54890,54.890,1,1001,51001,local_1400_1650,263,1400,-72490.000,48394.564,1.143565,11.694,,-1,733,991,85,6,prbs
54981,54.981,1,1001,51001,local_1400_1650,264,1650,-72355.000,48529.564,1.146755,11.694,,-1,824,991,85,6,prbs
55075,55.075,1,1001,51001,local_1400_1650,264,1650,-67441.000,53443.564,1.262873,11.694,,-1,918,992,85,6,prbs
55169,55.169,1,1001,51001,local_1400_1650,265,1650,-48732.000,72152.560,1.704967,11.518,,-1,2,1002,86,6,prbs
55257,55.257,1,1001,51001,local_1400_1650,265,1650,-35545.000,85339.560,2.016576,11.518,,-1,90,1003,86,6,prbs
55349,55.349,1,1001,51001,local_1400_1650,266,1650,-32276.000,88608.560,2.093823,11.518,,-1,182,1003,86,6,prbs
55441,55.441,1,1001,51001,local_1400_1650,266,1650,-31754.000,89130.560,2.106158,11.518,,-1,274,1003,86,6,prbs
55533,55.533,1,1001,51001,local_1400_1650,267,1400,-31441.000,89443.560,2.113554,11.518,,-1,366,1003,86,6,prbs
55628,55.628,1,1001,51001,local_1400_1650,267,1400,-34919.000,85965.560,2.031368,11.695,,-1,2,1009,87,6,prbs
55717,55.717,1,1001,51001,local_1400_1650,268,1400,-47295.000,73589.560,1.738923,11.695,,-1,91,1009,87,6,prbs
55809,55.809,1,1001,51001,local_1400_1650,268,1400,-58635.000,62249.564,1.470959,11.695,,-1,183,1009,87,6,prbs
55901,55.901,1,1001,51001,local_1400_1650,269,1400,-64742.000,56142.564,1.326650,11.695,,-1,275,1009,87,6,prbs
55993,55.993,1,1001,51001,local_1400_1650,269,1400,-68050.000,52834.564,1.248482,11.695,,-1,367,1009,87,6,prbs
56086,56.086,1,1001,51001,local_1400_1650,270,1400,-69550.000,51334.564,1.213037,11.695,,-1,460,1011,87,6,prbs
56181,56.181,1,1001,51001,local_1400_1650,270,1400,-70384.000,50500.564,1.193330,11.669,,-1,2,1021,88,6,prbs
56270,56.270,1,1001,51001,local_1400_1650,271,1400,-71036.000,49848.564,1.177923,11.669,,-1,91,1021,88,6,prbs
56361,56.361,1,1001,51001,local_1400_1650,271,1400,-71336.000,49548.564,1.170834,11.669,,-1,182,1021,88,6,prbs
56453,56.453,1,1001,51001,local_1400_1650,272,1650,-71197.000,49687.564,1.174118,11.669,,-1,274,1021,88,6,prbs
56545,56.545,1,1001,51001,local_1400_1650,272,1650,-64985.000,55899.564,1.320908,11.669,,-1,366,1021,88,6,prbs
56641,56.641,1,1001,51001,local_1400_1650,273,1400,-46127.000,74757.560,1.766523,11.544,,-1,2,1027,89,6,prbs
56729,56.729,1,1001,51001,local_1400_1650,273,1400,-39082.000,81802.560,1.932997,11.544,,-1,90,1027,89,6,prbs
56821,56.821,1,1001,51001,local_1400_1650,274,1400,-49485.000,71399.560,1.687174,11.544,,-1,182,1027,89,6,prbs
56913,56.913,1,1001,51001,local_1400_1650,274,1400,-60243.000,60641.564,1.432962,11.544,,-1,274,1027,89,6,prbs
57005,57.005,1,1001,51001,local_1400_1650,275,1650,-65773.000,55111.564,1.302288,11.544,,-1,366,1027,89,6,prbs
57099,57.099,1,1001,51001,local_1400_1650,275,1650,-62949.000,57935.564,1.369019,11.544,,-1,460,1032,89,6,prbs
57191,57.191,1,1001,51001,local_1400_1650,276,1400,-45867.000,75017.560,1.772667,11.508,,-1,84,1039,90,6,prbs
57281,57.281,1,1001,51001,local_1400_1650,276,1400,-37227.000,83657.560,1.976830,11.508,,-1,174,1039,90,6,prbs
57373,57.373,1,1001,51001,local_1400_1650,277,1650,-47081.000,73803.560,1.743980,11.508,,-1,266,1039,90,6,prbs
57465,57.465,1,1001,51001,local_1400_1650,277,1650,-52911.000,67973.560,1.606217,11.508,,-1,358,1039,90,6,prbs
57557,57.557,1,1001,51001,local_1400_1650,278,1400,-41397.000,79487.560,1.878293,11.508,,-1,450,1039,90,6,prbs
57652,57.652,1,1001,51001,local_1400_1650,278,1400,-37202.000,83682.560,1.977421,11.683,,-1,2,1045,91,6,prbs
57741,57.741,1,1001,51001,local_1400_1650,279,1400,-48832.000,72052.560,1.702604,11.683,,-1,91,1045,91,6,prbs
57833,57.833,1,1001,51001,local_1400_1650,279,1400,-59965.000,60919.564,1.439531,11.683,,-1,183,1045,91,6,prbs
57925,57.925,1,1001,51001,local_1400_1650,280,1400,-65656.000,55228.564,1.305052,11.683,,-1,275,1045,91,6,prbs
58017,58.017,1,1001,51001,local_1400_1650,280,1400,-68533.000,52351.564,1.237069,11.683,,-1,367,1045,91,6,prbs
58113,58.113,1,1001,51001,local_1400_1650,281,1650,-70201.000,50683.564,1.197654,11.68,,-1,1,1053,92,6,prbs
58202,58.202,1,1001,51001,local_1400_1650,281,1650,-69367.000,51517.564,1.217361,11.68,,-1,90,1057,92,6,prbs
58293,58.293,1,1001,51001,local_1400_1650,281,1650,-55300.000,65584.560,1.549765,11.68,,-1,181,1057,92,6,prbs
58385,58.385,1,1001,51001,local_1400_1650,282,1650,-38810.000,82074.560,1.939424,11.68,,-1,273,1057,92,6,prbs
58477,58.477,1,1001,51001,local_1400_1650,282,1650,-32681.000,88203.560,2.084252,11.68,,-1,365,1057,92,6,prbs
58569,58.569,1,1001,51001,local_1400_1650,283,1650,-30592.000,90292.560,2.133616,11.68,,-1,457,1057,92,6,prbs
58664,58.664,1,1001,51001,local_1400_1650,283,1650,-30584.000,90300.560,2.133805,11.554,,-1,2,1063,93,6,prbs
58753,58.753,1,1001,51001,local_1400_1650,284,1650,-31045.000,89839.560,2.122911,11.554,,-1,91,1063,93,6,prbs
58845,58.845,1,1001,51001,local_1400_1650,284,1650,-30970.000,89914.560,2.124684,11.554,,-1,183,1063,93,6,prbs
58937,58.937,1,1001,51001,local_1400_1650,285,1400,-30837.000,90047.560,2.127826,11.554,,-1,275,1063,93,6,prbs
59029,59.029,1,1001,51001,local_1400_1650,285,1400,-34706.000,86178.560,2.036402,11.554,,-1,367,1063,93,6,prbs
59125,59.125,1,1001,51001,local_1400_1650,286,1650,-47792.000,73092.560,1.727179,11.662,,-1,1,1072,94,6,prbs
59213,59.213,1,1001,51001,local_1400_1650,286,1650,-54924.000,65960.560,1.558650,11.662,,-1,89,1074,94,6,prbs
59305,59.305,1,1001,51001,local_1400_1650,287,1400,-43694.000,77190.560,1.824015,11.662,,-1,181,1074,94,6,prbs
59397,59.397,1,1001,51001,local_1400_1650,287,1400,-36737.000,84147.560,1.988409,11.662,,-1,273,1074,94,6,prbs
59490,59.490,1,1001,51001,local_1400_1650,288,1650,-46906.000,73978.560,1.748115,11.662,,-1,366,1074,94,6,prbs
59581,59.581,1,1001,51001,local_1400_1650,288,1650,-53752.000,67132.560,1.586344,11.662,,-1,457,1074,94,6,prbs
59675,59.675,1,1001,51001,local_1400_1650,289,1400,-42410.000,78474.560,1.854356,11.662,,-1,551,1080,94,7,prbs
59765,59.765,1,1001,51001,local_1400_1650,289,1400,-37470.000,83414.560,1.971088,11.662,,-1,641,1080,94,7,prbs
59857,59.857,1,1001,51001,local_1400_1650,290,1650,-48446.000,72438.560,1.711725,11.662,,-1,733,1080,94,7,prbs
59949,59.949,1,1001,51001,local_1400_1650,290,1650,-55924.000,64960.564,1.535020,11.662,,-1,825,1080,94,7,prbs
60042,60.042,1,1001,51001,local_1400_1650,291,1400,-44990.000,75894.560,1.793391,11.662,,-1,917,1081,94,7,prbs
60137,60.137,1,1001,51001,local_1400_1650,291,1400,-39096.000,81788.560,1.932666,11.696,,-1,1,1089,95,7,prbs
60225,60.225,1,1001,51001,local_1400_1650,292,1650,-50159.000,70725.560,1.671247,11.696,,-1,89,1091,95,7,prbs
60317,60.317,1,1001,51001,local_1400_1650,292,1650,-56308.000,64576.564,1.525946,11.696,,-1,181,1091,95,7,prbs
60409,60.409,1,1001,51001,local_1400_1650,293,1650,-44668.000,76216.560,1.801000,11.696,,-1,273,1091,95,7,prbs
60501,60.501,1,1001,51001,local_1400_1650,293,1650,-34673.000,86211.560,2.037182,11.696,,-1,365,1091,95,7,prbs
60594,60.594,1,1001,51001,local_1400_1650,294,1650,-32034.000,88850.560,2.099541,11.696,,-1,458,1093,95,7,prbs
60686,60.686,1,1001,51001,local_1400_1650,294,1650,-31614.000,89270.560,2.109466,11.696,,-1,550,1097,95,7,prbs
60777,60.777,1,1001,51001,local_1400_1650,295,1650,-31377.000,89507.560,2.115066,11.696,,-1,641,1097,95,7,prbs
60869,60.869,1,1001,51001,local_1400_1650,295,1650,-31171.000,89713.560,2.119934,11.696,,-1,733,1097,95,7,prbs
60961,60.961,1,1001,51001,local_1400_1650,296,1650,-31117.000,89767.560,2.121210,11.696,,-1,825,1098,95,7,prbs
61053,61.053,1,1001,51001,local_1400_1650,296,1650,-30929.000,89955.560,2.125652,11.696,,-1,917,1099,95,7,prbs
61149,61.149,1,1001,51001,local_1400_1650,297,1400,-31006.000,89878.560,2.123833,11.561,,-1,1,1107,96,7,prbs
61237,61.237,1,1001,51001,local_1400_1650,297,1400,-33835.000,87049.560,2.056984,11.561,,-1,89,1109,96,7,prbs
61329,61.329,1,1001,51001,local_1400_1650,298,1650,-45721.000,75163.560,1.776117,11.561,,-1,181,1109,96,7,prbs
61421,61.421,1,1001,51001,local_1400_1650,298,1650,-53003.000,67881.560,1.604043,11.561,,-1,273,1109,96,7,prbs
61513,61.513,1,1001,51001,local_1400_1650,299,1400,-42814.000,78070.560,1.844810,11.561,,-1,365,1109,96,7,prbs
61608,61.608,1,1001,51001,local_1400_1650,299,1400,-35320.000,85564.560,2.021893,11.561,,-1,460,1114,96,7,prbs
61697,61.697,1,1001,51001,local_1400_1650,300,1650,-41951.000,78933.560,1.865202,11.561,,-1,549,1115,96,7,prbs
61789,61.789,1,1001,51001,local_1400_1650,300,1650,-48992.000,71892.560,1.698823,11.561,,-1,641,1115,96,7,prbs
61881,61.881,1,1001,51001,local_1400_1650,301,1650,-40164.000,80720.560,1.907429,11.561,,-1,733,1115,96,7,prbs
61973,61.973,1,1001,51001,local_1400_1650,301,1650,-33508.000,87376.560,2.064711,11.561,,-1,825,1115,96,7,prbs
62065,62.065,1,1001,51001,local_1400_1650,302,1400,-31901.000,88983.560,2.102684,11.561,,-1,917,1116,96,7,prbs
62161,62.161,1,1001,51001,local_1400_1650,302,1400,-34801.000,86083.560,2.034157,11.656,,-1,1,1124,97,7,prbs
62249,62.249,1,1001,51001,local_1400_1650,303,1400,-46844.000,74040.560,1.749580,11.656,,-1,89,1126,97,7,prbs
62341,62.341,1,1001,51001,local_1400_1650,303,1400,-58822.000,62062.564,1.466540,11.656,,-1,181,1126,97,7,prbs
62433,62.433,1,1001,51001,local_1400_1650,304,1650,-64963.000,55921.564,1.321428,11.656,,-1,273,1126,97,7,prbs
62525,62.525,1,1001,51001,local_1400_1650,304,1650,-61147.000,59737.564,1.411600,11.656,,-1,365,1126,97,7,prbs
62620,62.620,1,1001,51001,local_1400_1650,305,1650,-43500.000,77384.560,1.828599,11.656,,-1,460,1132,97,7,prbs
62709,62.709,1,1001,51001,local_1400_1650,305,1650,-32918.000,87966.560,2.078652,11.656,,-1,549,1132,97,7,prbs
62801,62.801,1,1001,51001,local_1400_1650,306,1400,-30205.000,90679.560,2.142760,11.656,,-1,641,1132,97,7,prbs
62893,62.893,1,1001,51001,local_1400_1650,306,1400,-34175.000,86709.560,2.048949,11.656,,-1,733,1132,97,7,prbs
